Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,Rabbit4,Challenger - 288 LP,60.7,441 / 286,willchungtester
#2,Support,unicornpetpetuwu,Challenger - 210 LP,60.3,342 / 225,GamerGirls
#3,Support,HelpingX,Challenger - 172 LP,60.9,485 / 311,Felixxx
#4,ADC,Leysu,Challenger - 144 LP,51.4,522 / 493,Memersticks
#5,Jungle,Kaltch,Challenger - 131 LP,61.4,420 / 264,Princess
#6,Top,Scarra,Challenger - 113 LP,64.0,491 / 276,OfflineTV
#7,Jungle,Aela ,Challenger - 107 LP,58.4,550 / 391,MolscarZX
#8,Jungle,Stupid Jungler,Challenger - 83 LP,62.1,525 / 321,PooPooPeePee
#9,Support,Eclipsed,Challenger - 73 LP,55.9,720 / 567,cmoney847
#10,Jungle,tarzaned,Challenger - 70 LP,59.9,559 / 374,Tyler1
#11,Top,SilSol,Challenger - 49 LP,56.9,590 / 447,silsoleuw
#12,ADC,Cryhard II,Challenger - 44 LP,55.7,625 / 498,roysiggi
#13,ADC,Green Arrow,Challenger - 35 LP,52.9,495 / 441,JamesM
#14,Support,Healslut,Challenger - 29 LP,55.5,570 / 457,roysiggi
#15,Jungle,Prophet,Challenger - 22 LP,57.9,655 / 477,Four
#16,Mid,Chovy,Challenger - 15 LP,61.6,637 / 397,TheStriker9
#17,Mid,Zezro,Challenger - 12 LP,55.1,676 / 551,Zezro
#18,Mid,Yunbee,Challenger - 11 LP,53.7,773 / 667,Memersticks
#19,ADC,Karma,Challenger - 10 LP,56.2,495 / 386,Dark Pact
#20,Top,Alistar top,Challenger - 10 LP,54.5,615 / 514,roysiggi 2 
#21,Jungle,Clid 2.0,Challenger - 7 LP,55.3,590 / 476,Coach_Kim
#22,Jungle,Freja,Challenger - 6 LP,58.3,695 / 497,ornstein123
#23,ADC,fnc jjboce adc,Challenger - 4 LP,51.8,575 / 535,jjboce
#24,Support,Emwues24,Challenger - 2 LP,50.1,535 / 533,Jinxnator
#25,Support,suppbeast777,Challenger - 0 LP,54.1,621 / 527,squzzz
#26,Jungle,AttSeeker,Diamond I - 99 LP,58.5,657 / 466,PaxVan
#27,ADC,Cr1x,Diamond I - 98 LP,55.7,548 / 436,crixaliz
#28,Jungle,110110010011,Diamond I - 96 LP,56.2,654 / 509,110110010011
#29,Jungle,SmelliElli,Diamond I - 93 LP,57.8,574 / 419,bigjon
#30,Jungle,Terrified,Diamond I - 92 LP,54.8,921 / 761,MaverickG
#31,Support,Phoquiche ,Diamond I - 91 LP,54.5,602 / 502,Phoquiche 
#32,Jungle,Canyon,Diamond I - 91 LP,57.9,418 / 304,YamatoCannon
#33,Support,KrispyTapatio,Diamond I - 90 LP,52.8,663 / 592,willchung127
#34,ADC,Teddy,Diamond I - 90 LP,57.7,508 / 373,Kim
#35,Jungle,Nunu V2,Diamond I - 88 LP,58.3,722 / 517,willchung1024
#36,Support,Dibbs,Diamond I - 86 LP,52.6,559 / 503,MaverickG
#37,Top,KSet,Diamond I - 83 LP,55.0,564 / 462,CJackz
#38,Jungle,BlabberFIsh,Diamond I - 80 LP,58.0,604 / 438,Meteo
#39,Jungle,Souless,Diamond I - 77 LP,57.5,966 / 715,Bitesized
#40,Top,Bde,Diamond I - 76 LP,53.6,626 / 542,Deu13
#41,Top,Fantasy,Diamond I - 76 LP,55.4,601 / 484,WildChoas
