Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,Rabbit4,Challenger - 288 LP,60.7,441 / 286,willchungtester
#2,Support,HelpingX,Challenger - 238 LP,61.2,490 / 311,Felixxx
#3,Support,unicornpetpetuwu,Challenger - 183 LP,60.4,350 / 229,GamerGirls
#4,Jungle,tarzaned,Challenger - 155 LP,60.4,571 / 375,Tyler1
#5,Jungle,Aela ,Challenger - 107 LP,58.6,558 / 395,MolscarZX
#6,Jungle,Stupid Jungler,Challenger - 100 LP,62.3,530 / 321,PooPooPeePee
#7,Support,Eclipsed,Challenger - 91 LP,56.1,734 / 575,cmoney847
#8,Top,Scarra,Challenger - 89 LP,63.7,500 / 285,OfflineTV
#9,ADC,Leysu,Challenger - 72 LP,51.3,529 / 503,Memersticks
#10,Top,SilSol,Challenger - 63 LP,57.1,600 / 451,silsoleuw
#11,ADC,Rem-chan,Challenger - 56 LP,56.0,563 / 442,Kuurys
#12,Jungle,SmelliElli,Challenger - 42 LP,58.0,586 / 425,bigjon
#13,Jungle,Clid 2.0,Challenger - 37 LP,55.6,604 / 482,Coach_Kim
#14,Support,Emwues24,Challenger - 36 LP,50.4,551 / 542,Jinxnator
#15,Jungle,Freja,Challenger - 32 LP,58.6,711 / 503,ornstein123
#16,Jungle,Kaltch,Challenger - 28 LP,60.9,440 / 283,Princess
#17,Jungle,AttSeeker,Challenger - 27 LP,58.7,679 / 477,PaxVan
#18,Support,pneu,Challenger - 26 LP,53.6,727 / 629,garbz
#19,Jungle,Prophet,Challenger - 24 LP,57.9,666 / 484,Four
#20,Mid,garbz,Challenger - 19 LP,53.1,721 / 637,garbz
#21,Top,KSet,Challenger - 19 LP,55.2,583 / 474,CJackz
#22,Support,Phoquiche ,Challenger - 17 LP,54.9,621 / 510,Phoquiche 
#23,ADC,-200 years,Challenger - 13 LP,52.0,556 / 513,aquietghost
#24,Jungle,Canyon,Challenger - 9 LP,58.1,429 / 309,YamatoCannon
#25,ADC,Karma,Diamond I - 98 LP,56.0,504 / 396,Dark Pact
#26,Mid,Yunbee,Diamond I - 97 LP,53.7,793 / 685,Memersticks
#27,Mid,Faron,Diamond I - 96 LP,57.4,332 / 246,Scia
#28,ADC,Teddy,Diamond I - 96 LP,57.7,522 / 382,Kim
#29,Top,Fabrizio Frizzi,Diamond I - 95 LP,56.2,667 / 519,CQANQKA
#30,Top,Fantasy,Diamond I - 94 LP,55.5,628 / 504,WildChoas
#31,Mid,Zezro,Diamond I - 92 LP,55.0,695 / 568,Zezro
