Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,Pokimane,Challenger - 1467 LP,75.2,328 / 108,Simp
#2,Jungle,Prime Bengi,Challenger - 1189 LP,83.4,442 / 88,LDK
#3,Top,Attila,Challenger - 841 LP,64.7,800 / 437,huffey
#4,Mid,Etosh,Challenger - 818 LP,58.2,698 / 501,Etosh
#5,ADC,QQ Itsuki,Challenger - 718 LP,58.6,717 / 507,Futaro
#6,Mid,Ciri,Challenger - 701 LP,64.8,566 / 307,warmi024
#7,Support,subby,Challenger - 548 LP,61.9,672 / 414,Cuz
#8,Jungle,Bliz,Challenger - 511 LP,57.8,789 / 575,GooseHouse
#9,ADC,Rabbit4,Challenger - 492 LP,58.2,760 / 545,willchungtester
#10,Top,Kingen,Challenger - 488 LP,55.6,712 / 568,Maffayoo
#11,Support,HelpingX,Challenger - 477 LP,57.9,503 / 365,Felixxx
#12,Mid,Zer0,Challenger - 470 LP,56.9,609 / 462,Trindor
#13,Support,unicornpetpetuwu,Challenger - 468 LP,55.1,673 / 548,GamerGirls
#14,Jungle,Stupid Jungler,Challenger - 464 LP,58.6,505 / 357,PooPooPeePee
#15,Jungle,Chiquinho,Challenger - 454 LP,54.8,697 / 575,Sb1
#16,ADC,adcdiff,Challenger - 452 LP,56.7,604 / 461,difference
#17,Mid,Piols,Challenger - 449 LP,56.4,625 / 483,Piols
#18,Top,Akari,Challenger - 422 LP,49.4,715 / 732,GooseHouse
#19,Mid,Xingjie,Challenger - 410 LP,53.4,643 / 562,clharris123
#20,Top,Jodko,Challenger - 389 LP,56.7,620 / 473,Jinxnator
#21,Support,Jellybeans,Challenger - 347 LP,59.2,536 / 370,Shagrad
#22,Support,Emwues24,Challenger - 329 LP,52.7,637 / 572,Jinxnator
#23,Support,Chrome,Challenger - 300 LP,50.9,674 / 650,Memersticks
#24,ADC,Percy,Challenger - 295 LP,56.7,629 / 480,b1gw00dy613
#25,Mid,Lama glama,Challenger - 284 LP,61.2,509 / 323,Laminatory
#26,Mid,Kiddlazy,Challenger - 275 LP,54.5,946 / 791,Gawaine
#27,Mid,Chovy,Challenger - 262 LP,53.0,599 / 532,TheStriker9
#28,Mid,Jarl Mid,Challenger - 247 LP,53.5,628 / 545,Jarl
#29,ADC,Cryhard II,Challenger - 230 LP,54.8,524 / 432,roysiggi
#30,Jungle,Aela ,Challenger - 228 LP,53.4,732 / 638,MolscarZX
#31,Jungle,a tsm reject,Challenger - 222 LP,49.0,688 / 716,aquietghost
#32,Support,Support23,Challenger - 217 LP,52.5,685 / 621,js2614
#33,Top,Salsa,Challenger - 211 LP,54.6,659 / 549,YungYiga
#34,Jungle,Papafrita,Challenger - 209 LP,54.7,789 / 653,NismanSlayer
#35,Jungle,4fun jungle,Challenger - 207 LP,58.8,500 / 351,Mullster
#36,Mid,Vax,Challenger - 205 LP,56.7,565 / 432,b1gw00dy613
#37,Top,Scarra,Challenger - 202 LP,53.5,651 / 565,OfflineTV
#38,Support,Supkekw,Challenger - 193 LP,51.3,579 / 549,shaqui
#39,Support,zazee,Challenger - 192 LP,50.7,620 / 602,crownshot
#40,ADC,Wide Hardoo,Challenger - 190 LP,52.6,695 / 626,Vuz
#41,Mid,Ciaran,Challenger - 190 LP,53.6,679 / 588,ebaines
#42,Jungle,Skogs Johnny,Challenger - 189 LP,60.2,464 / 307,Barebackassassin
