Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,Support,Aqua,Challenger - 193 LP,60.2,56 / 37,Trindor
#2,Jungle,Pyosik,Challenger - 128 LP,69.8,74 / 32,TheStriker9
#3,ADC,T1 T1,Challenger - 43 LP,61.5,134 / 84,Soraka
#4,Top,Salsa,Challenger - 33 LP,62.9,117 / 69,YungYiga
#5,ADC,Deft,Challenger - 8 LP,59.7,83 / 56,TheStriker9
#6,ADC,Jotaro Kujo,Diamond I - 98 LP,59.2,100 / 69,Ithirul
#7,Top,Amouranth,Diamond I - 98 LP,53.2,125 / 110,Simp
#8,Support,FPX Crisp,Diamond I - 97 LP,60.1,107 / 71,LPLAhri
#9,ADC,BöllerBusch,Diamond I - 96 LP,59.0,85 / 59,Jungler1337
#10,ADC,DoubleDouble,Diamond I - 89 LP,56.3,134 / 104,Player2225
#11,Top,SmackyB,Diamond I - 78 LP,54.9,134 / 110,Byumbi
#12,Top,RNG Letme,Diamond I - 67 LP,56.6,128 / 98,LPLAhri
#13,Support,Kutcher,Diamond I - 65 LP,54.6,101 / 84,Terra
#14,ADC,Prodigy,Diamond I - 63 LP,54.6,112 / 93,CoachYouGen
#15,Mid,BOOCAUWMOO,Diamond I - 63 LP,59.1,94 / 65,BooCauwMoo
#16,Jungle,Poppey,Diamond I - 62 LP,57.5,146 / 108,NAVI
#17,Mid,Arteros,Diamond I - 61 LP,57.3,106 / 79,Anbeeld
#18,Jungle,Jinxnator,Diamond I - 59 LP,56.6,99 / 76,Jinxnator
#19,Support,Anbeeld,Diamond I - 59 LP,58.8,107 / 75,Anbeeld
#20,Top,TheHentaiKing,Diamond I - 58 LP,53.6,125 / 108,DitIsDonny
#21,Top,xxaznpuppy32xx,Diamond I - 51 LP,52.7,154 / 138,GamerGirls
#22,Support,Tratz,Diamond I - 51 LP,56.4,119 / 92,Tangil
#23,Mid,Test3,Diamond I - 44 LP,52.6,81 / 73,test
#24,ADC,Reign,Diamond I - 42 LP,52.4,88 / 80,ephemeral
#25,Mid,Star Player,Diamond I - 39 LP,54.2,104 / 88,CoachYouGen
#26,Mid,Frimmy23,Diamond I - 34 LP,55.2,85 / 69,YoloMedic
#27,Mid,Frethborn,Diamond I - 32 LP,55.8,72 / 57,Jinxnator
#28,Support,Emwues24,Diamond I - 31 LP,57.9,113 / 82,Jinxnator
#29,Mid,Foxy,Diamond I - 31 LP,54.8,92 / 76,Foxy
#30,Jungle,Gnima,Diamond I - 28 LP,54.7,94 / 78,YoloMedic
#31,Top,Zuko,Diamond I - 26 LP,52.5,138 / 125,Lior
#32,Support,Deontic,Diamond I - 24 LP,57.8,104 / 76,TheRelic4411
#33,Mid,Cambleur,Diamond I - 21 LP,54.5,84 / 70,EG Voutocu
#34,Jungle,Test2,Diamond I - 19 LP,52.9,100 / 89,test
#35,Support,Egirl champs onl,Diamond I - 19 LP,51.5,100 / 94,Spooky
#36,Mid,MC Zatchapples,Diamond I - 18 LP,57.9,84 / 61,MCDrakers
#37,ADC,cryhard,Diamond I - 18 LP,54.9,130 / 107,roysiggi
#38,Mid,BottleCaps,Diamond I - 17 LP,56.3,94 / 73,Phost
#39,Jungle,Zevton,Diamond I - 15 LP,53.8,92 / 79,polop900
#40,Jungle,110110010011,Diamond I - 15 LP,51.1,96 / 92,110110010011
#41,Support,SEXY TAHM,Diamond I - 12 LP,55.8,106 / 84,HailOfBladesTahm
#42,Mid,Gezar,Diamond I - 11 LP,54.2,122 / 103,Kai
#43,ADC,cblol00004,Diamond I - 8 LP,54.2,103 / 87,cblol
#44,Mid,Totoro the duck,Diamond I - 7 LP,52.4,76 / 69,Kuury
#45,Support,iEnygma,Diamond I - 5 LP,54.0,95 / 81,EG Voutocu
#46,Jungle,Winston,Diamond I - 5 LP,53.2,84 / 74,Ghacobe
#47,Jungle,Zwijaczloli,Diamond I - 3 LP,53.6,89 / 77,NoszczaKrul
#48,Top,Chrusher,Diamond I - 3 LP,53.7,102 / 88,Spezza
#49,Support,Tiriana,Diamond I - 2 LP,52.6,121 / 109,Kythaela
#50,Top,Jodko,Diamond I - 2 LP,54.5,102 / 85,Jinxnator
#51,Support,Trick789,Diamond I - 2 LP,52.4,76 / 69,Landmeeuw
#52,Support,Fells,Diamond I - 1 LP,51.4,94 / 89,Fells
#53,ADC,Kuury test 4,Diamond I - 0 LP,54.1,72 / 61,Kuury test
#54,ADC,TPOPIS,Diamond II - 95 LP,51.1,119 / 114,Byumbi
#55,Jungle,Garrosh,Diamond II - 94 LP,52.4,98 / 89,Fells
#56,Support,Jao,Diamond II - 94 LP,51.1,90 / 86,YoloMedic
#57,Mid,violator,Diamond II - 93 LP,51.4,90 / 85,sanchesmemo
#58,Support,CoreJJ,Diamond II - 93 LP,49.7,93 / 94,Opticreed
#59,Top,Ezio,Diamond II - 92 LP,56.6,86 / 66,TexeQ
#60,Mid,Byumbert,Diamond II - 91 LP,56.3,134 / 104,Byumbi
#61,Support,Hisher,Diamond II - 90 LP,54.0,87 / 74,polop900
#62,Top,Mr The Rat King,Diamond II - 89 LP,53.2,83 / 73,DangerousMolerat
#63,ADC,Vortex_c4,Diamond II - 89 LP,52.4,98 / 89,LumiFumi
#64,Top,迈特晒,Diamond II - 89 LP,50.4,118 / 116,sayluca
#65,Jungle,EG Voutocu,Diamond II - 87 LP,55.7,93 / 74,EG Voutocu
#66,Top,Rywanna,Diamond II - 86 LP,50.5,109 / 107,Kythaela
#67,Jungle,Ceasarna,Diamond II - 81 LP,56.5,100 / 77,iampvm
#68,Jungle,JglBot,Diamond II - 78 LP,52.9,119 / 106,TangilBOT
#69,Jungle,Kong,Diamond II - 77 LP,52.0,115 / 106,YungYiga
#70,Jungle,GG Bekhali,Diamond II - 76 LP,53.7,94 / 81,Mac
#71,Mid,strawberry frog,Diamond II - 75 LP,54.7,93 / 77,annauwumarie
#72,Jungle,DanDy,Diamond II - 75 LP,50.3,73 / 72,minimike97
#73,ADC,Test4,Diamond II - 74 LP,52.1,75 / 69,test
#74,Top,strawberry snail,Diamond II - 73 LP,50.3,84 / 83,annauwumarie
#75,Jungle,cblol00002,Diamond II - 73 LP,52.1,87 / 80,cblol
#76,Mid,PepeCool,Diamond II - 73 LP,51.6,114 / 107,LS
#77,ADC,TES Jackeylove,Diamond II - 70 LP,53.7,102 / 88,LPLAhri
#78,Jungle,Bibi,Diamond II - 69 LP,51.2,85 / 81,Troeton
#79,Jungle,David Chen,Diamond II - 69 LP,49.3,135 / 139,DitIsDonny
#80,Mid,Giorno Giovanna,Diamond II - 68 LP,52.3,103 / 94,Ithirul
#81,Top,DRX Deft,Diamond II - 68 LP,55.8,86 / 68,Tokyo Smurfer
#82,ADC,Trueways,Diamond II - 68 LP,50.6,79 / 77,Slimsnoker
#83,Top, IG TheShy,Diamond II - 67 LP,52.7,97 / 87,Oafers
#84,Mid,TES Jackeylove,Diamond II - 66 LP,51.3,79 / 75,Tokyo Smurfer
#85,Support,MUD Ogre,Diamond II - 66 LP,55.7,103 / 82,Randomness12
#86,Top,Smug Egirl Owo,Diamond II - 65 LP,49.4,77 / 79,FunnyClown
#87,ADC,lilcutiepaipee,Diamond II - 63 LP,49.5,104 / 106,GamerGirls
#88,Support,Help,Diamond II - 63 LP,49.7,93 / 94,Key
#89,ADC,Bilbo Gaggins,Diamond II - 62 LP,53.4,86 / 75,ImagineBaggins
#90,ADC,Kudor88888882141,Diamond II - 61 LP,49.7,95 / 96,Mac
#91,Support,Senzawa,Diamond II - 61 LP,48.2,119 / 128,Simp
#92,Top,GNR.LETME,Diamond II - 60 LP,53.4,86 / 75,theshy
#93,Mid,Lucius ,Diamond II - 58 LP,52.7,78 / 70,Jungler1337
#94,Top,Kritz,Diamond II - 57 LP,52.5,74 / 67,polop900
#95,Jungle,Topener,Diamond II - 52 LP,50.0,99 / 99,Byumbi
#96,Jungle,Oppa,Diamond II - 48 LP,50.2,106 / 105,Lior
#97,Mid,creative mind,Diamond II - 47 LP,52.9,81 / 72,cabula
#98,ADC,ADC shen,Diamond II - 47 LP,51.3,99 / 94,shen adc
#99,Support,yellows,Diamond II - 46 LP,52.8,76 / 68,drspartan52
#100,Support,春夜蓝,Diamond II - 46 LP,50.9,110 / 106,sayluca
