Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,Deft,Challenger - 202 LP,65.4,219 / 116,TheStriker9
#2,Jungle,Pyosik,Challenger - 177 LP,69.9,204 / 88,TheStriker9
#3,Top,xxaznpuppy32xx,Challenger - 90 LP,57.0,321 / 242,GamerGirls
#4,Mid,Arteros,Challenger - 87 LP,60.5,230 / 150,Anbeeld
#5,ADC,T1 T1,Challenger - 75 LP,61.6,255 / 159,Soraka
#6,Support,Anbeeld,Challenger - 50 LP,57.9,221 / 161,Anbeeld
#7,Jungle,Poppey,Challenger - 30 LP,57.8,316 / 231,NAVI
#8,Mid,BOOCAUWMOO,Challenger - 14 LP,56.2,185 / 144,BooCauwMoo
#9,Support,unicornpetpetuwu,Challenger - 2 LP,48.1,222 / 240,GamerGirls
#10,Support,Hisher,Challenger - 1 LP,54.5,168 / 140,polop900
#11,Jungle,Oppa,Diamond I - 93 LP,50.9,220 / 212,Lior
#12,Support,Tratz,Diamond I - 92 LP,56.2,199 / 155,Tangil
#13,ADC,Kadlin,Diamond I - 89 LP,52.1,174 / 160,Jinxnator
#14,Jungle,David Chen,Diamond I - 88 LP,51.1,272 / 260,DitIsDonny
#15,Top,Salsa,Diamond I - 88 LP,58.1,254 / 183,YungYiga
#16,Top,Amouranth,Diamond I - 82 LP,54.9,270 / 222,Simp
#17,Mid,strawberry frog,Diamond I - 82 LP,52.7,176 / 158,annauwumarie
#18,Top,RNG Letme,Diamond I - 78 LP,56.7,229 / 175,LPLAhri
#19,Top,SmackyB,Diamond I - 69 LP,53.7,249 / 215,Byumbi
#20,Support,Kutcher,Diamond I - 66 LP,55.4,194 / 156,Terra
#21,Support,Aqua,Diamond I - 63 LP,59.8,137 / 92,Trindor
#22,Mid,Byumbert,Diamond I - 58 LP,54.7,249 / 206,Byumbi
#23,Jungle,Test2,Diamond I - 56 LP,54.6,209 / 174,test
#24,Support,Emwues24,Diamond I - 55 LP,56.4,229 / 177,Jinxnator
#25,Jungle,Gnima,Diamond I - 55 LP,53.7,210 / 181,YoloMedic
#26,ADC,BotBot,Diamond I - 52 LP,53.0,231 / 205,TangilBOT
#27,ADC,cryhard,Diamond I - 51 LP,54.4,239 / 200,roysiggi
#28,Top,TheHentaiKing,Diamond I - 50 LP,53.4,254 / 222,DitIsDonny
#29,Support,FPX Crisp,Diamond I - 46 LP,54.2,199 / 168,LPLAhri
#30,ADC,Kuury test 4,Diamond I - 46 LP,52.3,169 / 154,Kuury test
#31,Mid,I like trains,Diamond I - 45 LP,52.1,177 / 163,Foxxo
#32,Support,R.Leg of Cauw,Diamond I - 42 LP,51.4,150 / 142,BooCauwMoo
#33,ADC,Geekymanxnlx,Diamond I - 40 LP,50.5,239 / 234,DitIsDonny
#34,Mid,BottleCaps,Diamond I - 40 LP,55.1,190 / 155,Phost
#35,Top,迈特晒,Diamond I - 39 LP,51.5,243 / 229,sayluca
#36,Support,Senzawa,Diamond I - 39 LP,48.2,252 / 271,Simp
#37,Mid,Ree tart,Diamond I - 39 LP,52.6,213 / 192,DitIsDonny
#38,Mid,UnMeta,Diamond I - 38 LP,54.3,158 / 133,LostDaimyo
#39,Top,Mr The Rat King,Diamond I - 38 LP,54.8,184 / 152,DangerousMolerat
#40,Support,Sadex,Diamond I - 37 LP,49.4,220 / 225,Spezza
#41,ADC,Reign,Diamond I - 35 LP,53.2,197 / 173,ephemeral
#42,Support,Duckling,Diamond I - 34 LP,51.1,135 / 129,Duckling
#43,Mid,cblol00003,Diamond I - 33 LP,51.7,166 / 155,cblol
#44,ADC,DoubleDouble,Diamond I - 33 LP,53.8,267 / 229,Player2225
#45,Jungle,Kong,Diamond I - 31 LP,52.1,238 / 219,YungYiga
#46,Jungle,JglBot,Diamond I - 31 LP,52.8,251 / 224,TangilBOT
#47,Jungle,Ceasarna,Diamond I - 29 LP,56.0,228 / 179,iampvm
#48,Support,Trick789,Diamond I - 28 LP,50.0,159 / 159,Landmeeuw
#49,Jungle,woope,Diamond I - 27 LP,49.9,189 / 190,sanchesmemo
#50,Support,Deontic,Diamond I - 27 LP,56.8,200 / 152,TheRelic4411
#51,Jungle,EG Voutocu,Diamond I - 25 LP,54.5,217 / 181,EG Voutocu
#52,Support,MUD Ogre,Diamond I - 24 LP,53.9,195 / 167,Randomness12
#53,Mid,MidBot,Diamond I - 24 LP,49.9,225 / 226,TangilBOT
#54,Top,circles,Diamond I - 23 LP,50.3,169 / 167,kokoko
#55,Jungle,110110010011,Diamond I - 22 LP,51.6,275 / 258,110110010011
#56,Mid,violator,Diamond I - 21 LP,50.6,182 / 178,sanchesmemo
#57,Support,God damn i doode,Diamond I - 21 LP,53.0,114 / 101,Foxxo
#58,Jungle,Zwijaczloli,Diamond I - 21 LP,52.7,198 / 178,NoszczaKrul
#59,Jungle,Jinxnator,Diamond I - 20 LP,53.7,203 / 175,Jinxnator
#60,ADC,cblol00004,Diamond I - 19 LP,53.9,202 / 173,cblol
#61,Top,Rywanna,Diamond I - 18 LP,49.5,193 / 197,Kythaela
#62,Mid,Vergil,Diamond I - 18 LP,49.0,146 / 152,Yzeerf
#63,Support,Keria,Diamond I - 17 LP,48.9,202 / 211,TheStriker9
#64,ADC,BöllerBusch,Diamond I - 17 LP,55.3,188 / 152,Jungler1337
#65,Mid,Test3,Diamond I - 16 LP,52.9,175 / 156,test
#66,Top,SS Flandre,Diamond I - 16 LP,50.6,173 / 169,RNGFirefox
#67,Support,Fells,Diamond I - 16 LP,52.4,195 / 177,Fells
#68,Jungle,Bibi,Diamond I - 16 LP,53.0,220 / 195,Troeton
#69,Support,CoreJJ,Diamond I - 15 LP,50.4,197 / 194,Opticreed
#70,Mid,Star Player,Diamond I - 14 LP,52.2,200 / 183,CoachYouGen
#71,Mid,Frethborn,Diamond I - 14 LP,52.5,170 / 154,Jinxnator
#72,Top,Top,Diamond I - 14 LP,53.2,181 / 159,jksad
#73,Support,Help,Diamond I - 14 LP,52.5,203 / 184,Key
#74,ADC,TPOPIS,Diamond I - 14 LP,50.4,226 / 222,Byumbi
#75,Mid,Foxy,Diamond I - 14 LP,52.5,169 / 153,Foxy
#76,ADC,Nero,Diamond I - 14 LP,49.8,148 / 149,Yzeerf
#77,Support,Maïwenn,Diamond I - 13 LP,50.6,202 / 197,DitIsDonny
#78,ADC,ADC shen,Diamond I - 13 LP,52.3,195 / 178,shen adc
#79,Mid,Totoro the duck,Diamond I - 12 LP,50.8,161 / 156,Kuury
#80,Top,Chrusher,Diamond I - 12 LP,51.2,231 / 220,Spezza
#81,Jungle,Superb,Diamond I - 11 LP,50.6,234 / 228,Spezza
#82,Jungle,Zevton,Diamond I - 11 LP,51.3,182 / 173,polop900
#83,Support,Egirl champs onl,Diamond I - 11 LP,52.9,191 / 170,Spooky
#84,Mid,Bjergsen,Diamond I - 11 LP,57.7,116 / 85,Weinnachtsbaum
#85,ADC,Boop,Diamond I - 11 LP,50.0,159 / 159,Foxxo
#86,ADC,mind,Diamond I - 10 LP,51.5,158 / 149,schlafen
#87,Jungle,Blaze,Diamond I - 10 LP,48.2,173 / 186,Hit_Critical
#88,Jungle,MexicanPidgeon,Diamond I - 10 LP,49.5,153 / 156,LumiFumi
#89,Mid,Slimsnoker,Diamond I - 10 LP,51.0,146 / 140,Slimsnoker
#90,Top,MJay,Diamond I - 8 LP,52.6,143 / 129,Tangil
#91,Top,strawberry snail,Diamond I - 8 LP,49.5,164 / 167,annauwumarie
#92,ADC,Goblin,Diamond I - 8 LP,49.3,137 / 141,Ghacobe
#93,ADC,Test4,Diamond I - 8 LP,50.9,166 / 160,test
#94,Mid,Giorno Giovanna,Diamond I - 8 LP,53.5,206 / 179,Ithirul
#95,Jungle,EDG Clearlove7,Diamond I - 8 LP,49.4,155 / 159,RNGFirefox
#96,Top,Zuko,Diamond I - 6 LP,53.0,263 / 233,Lior
#97,Mid,Frimmy23,Diamond I - 5 LP,53.9,199 / 170,YoloMedic
#98,Top,Doran,Diamond I - 4 LP,47.1,272 / 305,TheStriker9
#99,Mid,Flame,Diamond I - 4 LP,50.2,153 / 152,Hit_Critical
#100,Top,Smug Egirl Owo,Diamond I - 4 LP,49.9,169 / 170,FunnyClown
