Champion name,Win rate(%),Wins / losses
Pyke,55.3,48255 / 39077
Nautilus,54.3,42724 / 35996
Thresh,52.9,14690 / 13072
Draven,52.6,12423 / 11173
Riven,52.4,8924 / 8118
Sivir,52.4,4940 / 4494
Maokai,51.8,17364 / 16169
Janna,51.8,6858 / 6379
Heimerdinger,51.7,3983 / 3716
Poppy,51.6,13167 / 12355
Sejuani,51.5,19643 / 18524
Leona,51.5,6842 / 6447
Amumu,51.5,3531 / 3323
Shen,51.3,14316 / 13592
Ezreal,51.2,12062 / 11499
Warwick,51.2,5355 / 5111
Lissandra,51.1,1185 / 1132
Aurelion Sol,51.0,7230 / 6954
Quinn,51.0,4402 / 4232
Fiora,50.9,4102 / 3959
Tryndamere,50.8,1475 / 1430
Azir,50.7,3220 / 3134
Udyr,50.7,3029 / 2947
Viktor,50.7,2055 / 2002
Senna,50.6,15074 / 14697
Ziggs,50.6,1844 / 1798
Xayah,50.5,15266 / 14980
Ornn,50.5,13346 / 13104
Qiyana,50.5,9975 / 9785
Ryze,50.5,7175 / 7028
Sett,50.4,25771 / 25405
Ivern,50.4,24815 / 24435
Ekko,50.4,23524 / 23184
Vi,50.4,2601 / 2557
Xerath,50.4,1011 / 994
Yasuo,50.3,10973 / 10839
LeBlanc,50.3,8778 / 8680
Evelynn,50.3,2922 / 2882
Irelia,50.2,5418 / 5380
Jayce,50.2,2839 / 2819
Gnar,50.2,2235 / 2220
Cho'Gath,50.1,18316 / 18261
Kog'Maw,50.1,7608 / 7586
Wukong,50.1,5597 / 5578
Anivia,50.1,1377 / 1374
Akali,50.0,9232 / 9220
Galio,50.0,8116 / 8118
Fizz,50.0,5448 / 5441
Neeko,49.9,19823 / 19896
Jhin,49.9,4778 / 4805
Rammus,49.9,3910 / 3929
Nunu,49.8,12520 / 12631
Camille,49.8,9823 / 9916
Talon,49.8,4153 / 4191
Rumble,49.8,1409 / 1419
Ahri,49.7,43541 / 44098
Braum,49.7,4664 / 4712
Pantheon,49.6,9133 / 9289
Lucian,49.6,6010 / 6100
Vayne,49.6,6010 / 6098
Varus,49.6,4285 / 4350
Gangplank,49.6,3093 / 3147
Renekton,49.5,29269 / 29907
Aphelios,49.5,19641 / 20047
Volibear,49.5,10666 / 10877
Hecarim,49.5,1928 / 1968
Karthus,49.4,20224 / 20687
Malphite,49.4,3425 / 3514
Tahm Kench,49.4,2524 / 2581
Bard,49.3,22928 / 23618
Veigar,49.3,2512 / 2588
Yone,49.2,5874 / 6056
Zed,49.2,4799 / 4948
Cassiopeia,49.2,4450 / 4598
Katarina,49.2,3995 / 4126
Mordekaiser,49.2,3286 / 3398
Orianna,49.2,2480 / 2565
Caitlyn,49.1,7890 / 8175
Kai'Sa,49.0,10222 / 10646
Kassadin,49.0,8400 / 8748
Miss Fortune,49.0,4575 / 4762
Kennen,49.0,3795 / 3955
Syndra,49.0,2720 / 2835
Lillia,48.9,5691 / 5953
Rek'Sai,48.9,2999 / 3129
Blitzcrank,48.8,11946 / 12519
Twitch,48.8,7280 / 7647
Jinx,48.8,5151 / 5397
Nocturne,48.8,1543 / 1619
Skarner,48.8,1101 / 1153
Rakan,48.5,21838 / 23234
Garen,48.5,7477 / 7935
Zoe,48.5,5719 / 6071
Diana,48.5,4992 / 5303
Sion,48.5,2821 / 3001
Kayn,48.5,1774 / 1884
Yuumi,48.4,3744 / 3997
Rengar,48.4,3584 / 3816
Jarvan IV,48.3,9777 / 10454
Tristana,48.3,2467 / 2641
Karma,48.2,7460 / 8031
Taric,48.2,1193 / 1283
Ashe,48.1,5042 / 5437
Graves,48.1,2419 / 2612
Illaoi,48.1,451 / 487
Zac,48.0,4472 / 4850
Zilean,48.0,2511 / 2723
Lee Sin,47.9,3727 / 4056
Singed,47.9,3275 / 3565
Gragas,47.9,2395 / 2603
Urgot,47.9,2368 / 2574
Nasus,47.9,1915 / 2080
Yorick,47.9,894 / 974
Kalista,47.8,2926 / 3198
Alistar,47.7,4031 / 4416
Kled,47.7,2612 / 2861
Teemo,47.7,2210 / 2420
Aatrox,47.6,5254 / 5782
Darius,47.6,5238 / 5769
Corki,47.6,1214 / 1335
Dr. Mundo,47.5,2379 / 2626
Taliyah,47.4,1030 / 1142
Nidalee,47.2,2561 / 2870
Sylas,47.1,2652 / 2976
Swain,47.0,3233 / 3650
Vladimir,46.9,3695 / 4188
Morgana,46.8,3991 / 4529
Vel'Koz,46.6,1276 / 1463
Lux,46.6,912 / 1047
Nami,46.2,3137 / 3651
Elise,46.1,2141 / 2508
Kayle,46.1,1039 / 1217
Twisted Fate,46.1,790 / 922
Lulu,45.8,11102 / 13121
Master Yi,45.7,1291 / 1533
Jax,45.5,2318 / 2782
Annie,45.4,1192 / 1434
Zyra,44.8,892 / 1098
Malzahar,44.5,711 / 885
Sona,44.2,2163 / 2726
Kha'Zix,44.2,1438 / 1815
Trundle,44.1,1722 / 2184
Soraka,43.7,2725 / 3505
Brand,43.2,898 / 1181
Fiddlesticks,42.6,1558 / 2099
Shyvana,42.5,1303 / 1766
Kindred,42.3,616 / 840
Olaf,41.4,1296 / 1836
Shaco,40.8,774 / 1123
Xin Zhao,37.8,358 / 589
