Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,Jungle,DanDyx,Challenger - 2832 LP,70.7,982 / 407,Choi
#2,Jungle,Aela ,Challenger - 1550 LP,57.8,1232 / 900,MolscarZX
#3,ADC,Impx,Challenger - 1355 LP,60.1,1568 / 1041,Choi
#4,Top,Heimerdonger,Challenger - 1105 LP,56.3,2052 / 1592,TimoMacDonut
#5,Jungle,tarzaned,Challenger - 998 LP,59.1,533 / 369,Tyler1
#6,Support,HelpingX,Challenger - 914 LP,58.2,1408 / 1013,Felixxx
#7,Mid,Jarl Mid,Challenger - 881 LP,58.7,1415 / 996,Jarl
#8,Jungle,Prime Bengi,Challenger - 834 LP,60.4,1198 / 786,LDK
#9,Jungle,AttSeeker,Challenger - 765 LP,56.4,1080 / 834,PaxVan
#10,Mid,Etosh,Challenger - 738 LP,54.4,1713 / 1436,Etosh
#11,Jungle,sandbox5,Challenger - 734 LP,56.4,1211 / 936,
#12,Support,unicornpetpetuwu,Challenger - 685 LP,54.0,1749 / 1487,GamerGirls
#13,ADC,Cryhard II,Challenger - 677 LP,53.8,1974 / 1693,roysiggi
#14,Jungle,Stupid Jungler,Challenger - 669 LP,58.8,1332 / 933,PooPooPeePee
#15,Jungle,Wakes,Challenger - 648 LP,57.3,1696 / 1264,alim
#16,Jungle,Nunu V2,Challenger - 605 LP,56.3,1275 / 990,willchung1024
#17,Jungle,Shitfeather,Challenger - 579 LP,56.5,1401 / 1077,hiroli
#18,Jungle,Umbral,Challenger - 569 LP,54.9,1472 / 1208,Indoraps
#19,Support,DieFliegendeKuh,Challenger - 562 LP,53.9,1746 / 1491,doofboy13
#20,Top,Bijou,Challenger - 561 LP,51.9,2427 / 2253,EMFyels
#21,Mid,PawNx,Challenger - 555 LP,53.7,1785 / 1537,Choi
#22,Jungle,Canyon,Challenger - 548 LP,57.1,1565 / 1175,YamatoCannon
#23,Mid,Chovy,Challenger - 548 LP,54.7,1585 / 1310,TheStriker9
#24,Mid,Choky,Challenger - 546 LP,54.1,1800 / 1525,Key
#25,ADC,Puki style23,Challenger - 540 LP,53.4,1710 / 1494,Klorellv4
#26,Jungle,Sanga,Challenger - 534 LP,54.5,2646 / 2206,EMFyels
#27,Top,Finch,Challenger - 534 LP,52.9,1437 / 1282,LumiFumi
#28,Support,Princess,Challenger - 533 LP,52.8,2211 / 1980,Princess
#29,Jungle,QQ Nino,Challenger - 524 LP,54.4,1808 / 1516,Futaro
#30,ADC,botkek,Challenger - 515 LP,53.0,2306 / 2049,redeemer
#31,Support,Aeryn,Challenger - 515 LP,53.9,1656 / 1418,WildChoas
#32,Top,sandbox0,Challenger - 506 LP,54.0,1572 / 1338,
#33,Mid,Bournoff,Challenger - 501 LP,51.2,1519 / 1446,reaganhau
#34,Top,Salsa,Challenger - 501 LP,51.9,2576 / 2389,YungYiga
#35,Top,Diablo,Challenger - 497 LP,53.1,2231 / 1970,Kyzent
#36,Mid,Viree,Challenger - 492 LP,52.7,1382 / 1240,viree
#37,Jungle,junglekek,Challenger - 490 LP,54.6,1633 / 1359,redeemer
#38,Mid,Snek,Challenger - 488 LP,52.7,1619 / 1453,prophetofvoid
#39,Support,Dibbs,Challenger - 487 LP,53.9,1474 / 1262,MaverickG
#40,Mid,midkek,Challenger - 485 LP,52.2,1874 / 1715,redeemer
#41,Support,ReaganHau,Challenger - 482 LP,51.7,1465 / 1368,reaganhau
#42,ADC,sandbox15,Challenger - 479 LP,53.3,1780 / 1557,
#43,Mid,EMFyels,Challenger - 474 LP,53.5,2380 / 2068,EMFyels
#44,Mid,sandbox10,Challenger - 472 LP,53.7,1492 / 1286,
#45,Mid,Rabbit108,Challenger - 469 LP,55.9,1249 / 984,willchung128
#46,ADC,NewMeta,Challenger - 464 LP,52.7,2346 / 2107,moxir
