Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,Top,Scarra,Challenger - 315 LP,69.7,191 / 83,OfflineTV
#2,Mid,Chovy,Challenger - 263 LP,63.5,468 / 269,TheStriker9
#3,Mid,Etosh,Challenger - 249 LP,58.5,344 / 244,Etosh
#4,Top,Kingen,Challenger - 226 LP,59.2,404 / 278,Maffayoo
#5,Mid,LeSnek,Challenger - 201 LP,63.8,248 / 141,LS
#6,Top,DoinB,Challenger - 193 LP,58.7,332 / 234,LordArtos
#7,Support,Rookie,Challenger - 174 LP,59.3,268 / 184,LordArtos
#8,Jungle,Stupid Jungler,Challenger - 169 LP,60.8,183 / 118,PooPooPeePee
#9,Support,Princess,Challenger - 153 LP,61.8,194 / 120,Princess
#10,Jungle,Kaltch,Challenger - 152 LP,62.8,253 / 150,Princess
#11,ADC,Pokimane,Challenger - 127 LP,60.3,285 / 188,Simp
#12,Jungle,Canyon,Challenger - 124 LP,59.9,191 / 128,YamatoCannon
#13,ADC,Teddy,Challenger - 88 LP,58.5,296 / 210,Kim
#14,Support,HelpingX,Challenger - 69 LP,60.2,265 / 175,Felixxx
#15,Support,Eclipsed,Challenger - 52 LP,54.6,314 / 261,cmoney847
#16,Top,SheIsLegal,Challenger - 39 LP,56.0,334 / 262,PaxVan
#17,ADC,Ornstein,Challenger - 21 LP,56.1,342 / 268,ebaines
#18,Top,Bulb,Challenger - 19 LP,54.4,246 / 206,clharris123
#19,Top,KSet,Challenger - 13 LP,55.0,323 / 264,CJackz
#20,Jungle,SmelliElli,Challenger - 11 LP,57.7,323 / 237,bigjon
#21,Support,unicornpetpetuwu,Challenger - 11 LP,58.6,184 / 130,GamerGirls
#22,Jungle,BlabberFIsh,Challenger - 9 LP,57.8,317 / 231,Meteo
#23,Jungle,Papafrita,Challenger - 5 LP,59.5,225 / 153,NismanSlayer
#24,Mid,Yunbee,Challenger - 3 LP,52.5,368 / 333,Memersticks
#25,Jungle,110110010011,Diamond I - 95 LP,54.7,321 / 266,110110010011
#26,Support,Rabbit5,Diamond I - 94 LP,49.4,283 / 290,willchungtester
#27,ADC,PiCake,Diamond I - 93 LP,53.5,253 / 220,Niern
#28,Mid,Ciaran,Diamond I - 92 LP,51.9,370 / 343,ebaines
#29,ADC,Aurosa,Diamond I - 91 LP,48.8,268 / 281,Gawaine
#30,Mid,Heleneski,Diamond I - 89 LP,52.1,342 / 314,PooPooPeePee
#31,Jungle,TheSecretWeapon,Diamond I - 89 LP,54.6,304 / 253,Erknaite
#32,ADC,Yuumi ADC,Diamond I - 88 LP,55.7,235 / 187,Noon
#33,Mid,Prime Faker,Diamond I - 88 LP,53.0,312 / 277,LDK
#34,ADC,snky,Diamond I - 85 LP,56.4,300 / 232,haxplague1
#35,Jungle,AttSeeker,Diamond I - 85 LP,56.1,293 / 229,PaxVan
#36,Support,xplayz4dayz,Diamond I - 84 LP,57.1,269 / 202,froggen
#37,Mid,Hide in poon,Diamond I - 83 LP,54.6,290 / 241,kamiOCE
#38,Jungle,BigBillsPlatypus,Diamond I - 83 LP,57.9,320 / 233,Viserra0325
#39,ADC,SasukeyLove,Diamond I - 82 LP,56.8,339 / 258,kcheng6996
#40,ADC,Cr1x,Diamond I - 80 LP,55.4,285 / 229,crixaliz
#41,Mid,garbz,Diamond I - 79 LP,52.4,353 / 321,garbz
#42,Jungle,ggbebe,Diamond I - 73 LP,55.6,387 / 309,garbz
#43,ADC,Cryhard II,Diamond I - 72 LP,53.3,305 / 267,roysiggi
#44,Support,Eirika,Diamond I - 71 LP,53.1,285 / 252,Nyubola
#45,Support,Healslut,Diamond I - 64 LP,58.1,290 / 209,roysiggi
#46,Support,AssBoi,Diamond I - 63 LP,52.7,248 / 223,Soraka
#47,ADC,Botkekw,Diamond I - 59 LP,50.7,267 / 260,shaqui
#48,Jungle,Freja,Diamond I - 58 LP,57.6,370 / 272,ornstein123
#49,Top,Owl Standard,Diamond I - 57 LP,50.7,326 / 317,wertyce
#50,Support,Naroditsky,Diamond I - 54 LP,51.7,270 / 252,Magnus
#51,Support,MamaSboy,Diamond I - 53 LP,52.7,257 / 231,phoomza8888
#52,Top,Heimerdonger,Diamond I - 52 LP,52.9,319 / 284,TimoMacDonut
#53,Top,cp mccreamy,Diamond I - 51 LP,56.8,343 / 261,Meow woeM
#54,Jungle,Jglkekw,Diamond I - 51 LP,52.1,301 / 277,shaqui
#55,ADC,Clutch,Diamond I - 47 LP,57.1,270 / 203,icookiestalker
