Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,Top,Scarra,Challenger - 290 LP,69.9,181 / 78,OfflineTV
#2,Mid,Etosh,Challenger - 284 LP,58.5,330 / 234,Etosh
#3,Mid,Chovy,Challenger - 243 LP,63.3,456 / 264,TheStriker9
#4,Mid,LeSnek,Challenger - 224 LP,64.4,244 / 135,LS
#5,Top,Kingen,Challenger - 209 LP,59.0,390 / 271,Maffayoo
#6,Top,DoinB,Challenger - 205 LP,58.8,328 / 230,LordArtos
#7,Support,Rookie,Challenger - 194 LP,59.6,266 / 180,LordArtos
#8,Jungle,Stupid Jungler,Challenger - 190 LP,61.4,180 / 113,PooPooPeePee
#9,Jungle,Kaltch,Challenger - 172 LP,63.2,249 / 145,Princess
#10,Support,Princess,Challenger - 145 LP,61.5,187 / 117,Princess
#11,Jungle,Canyon,Challenger - 113 LP,59.5,178 / 121,YamatoCannon
#12,ADC,Teddy,Challenger - 91 LP,58.9,285 / 199,Kim
#13,Support,HelpingX,Challenger - 83 LP,60.8,259 / 167,Felixxx
#14,ADC,Cr1x,Challenger - 45 LP,55.6,267 / 213,crixaliz
#15,Top,Fantasy,Challenger - 41 LP,59.0,191 / 133,WildChoas
#16,Support,unicornpetpetuwu,Challenger - 20 LP,58.3,169 / 121,GamerGirls
#17,Top,SheIsLegal,Challenger - 18 LP,55.6,323 / 258,PaxVan
#18,Jungle,AttSeeker,Challenger - 16 LP,56.7,284 / 217,PaxVan
#19,Jungle,BlabberFIsh,Challenger - 7 LP,57.9,304 / 221,Meteo
#20,Top,Bulb,Challenger - 4 LP,54.4,230 / 193,clharris123
#21,Jungle,110110010011,Challenger - 4 LP,54.6,307 / 255,110110010011
#22,ADC,PiCake,Challenger - 2 LP,53.6,241 / 209,Niern
#23,ADC,Pokimane,Diamond I - 98 LP,59.3,267 / 183,Simp
#24,Mid,Yunbee,Diamond I - 96 LP,52.4,342 / 311,Memersticks
#25,Jungle,TheSecretWeapon,Diamond I - 93 LP,54.5,292 / 244,Erknaite
#26,Mid,Heleneski,Diamond I - 85 LP,51.9,317 / 294,PooPooPeePee
#27,ADC,Yuumi ADC,Diamond I - 84 LP,55.7,226 / 180,Noon
#28,Support,Rabbit5,Diamond I - 77 LP,49.0,270 / 281,willchungtester
#29,Mid,Hide in poon,Diamond I - 76 LP,54.4,268 / 225,kamiOCE
#30,Support,DedeKong,Diamond I - 75 LP,50.1,261 / 260,PooPooPeePee
#31,ADC,fnc jjboce adc,Diamond I - 74 LP,51.3,297 / 282,jjboce
#32,Support,AssBoi,Diamond I - 73 LP,52.6,231 / 208,Soraka
#33,Top,cp mccreamy,Diamond I - 72 LP,56.7,325 / 248,Meow woeM
#34,Jungle,Papafrita,Diamond I - 72 LP,60.0,213 / 142,NismanSlayer
#35,ADC,Clutch,Diamond I - 68 LP,57.5,261 / 193,icookiestalker
#36,ADC,NewMeta,Diamond I - 68 LP,48.5,293 / 311,moxir
#37,Mid,Yuumi Mid,Diamond I - 65 LP,52.6,314 / 283,Noon
#38,Top,Owl Standard,Diamond I - 63 LP,50.5,312 / 306,wertyce
#39,Support,Eirika,Diamond I - 63 LP,52.8,267 / 239,Nyubola
#40,Support,xplayz4dayz,Diamond I - 62 LP,56.5,253 / 195,froggen
#41,Support,.Meiko,Diamond I - 61 LP,55.8,252 / 200,qweqwe1234
#42,Jungle,Jglkekw,Diamond I - 59 LP,52.1,288 / 265,shaqui
#43,Top,Nauth3r,Diamond I - 58 LP,52.5,378 / 342,Nauth3r_nioMe
#44,ADC,Rabbit4,Diamond I - 57 LP,57.5,256 / 189,willchungtester
#45,Support,pneu,Diamond I - 56 LP,53.8,321 / 276,garbz
#46,ADC,SexyB,Diamond I - 54 LP,50.8,258 / 250,Billy
#47,Mid,Choky,Diamond I - 54 LP,54.8,319 / 263,Key
#48,Jungle,SmelliElli,Diamond I - 53 LP,57.6,304 / 224,bigjon
#49,Support,Oxman,Diamond I - 52 LP,53.8,242 / 208,LeXas
#50,Jungle,BigBillsPlatypus,Diamond I - 52 LP,57.4,304 / 226,Viserra0325
#51,ADC,Dicliffier,Diamond I - 51 LP,53.1,263 / 232,Dicliffier
#52,Top,SilSol,Diamond I - 46 LP,56.8,301 / 229,silsoleuw
#53,Jungle,Jungwoo,Diamond I - 46 LP,52.2,288 / 264,DumbOne
#54,ADC,CHU2,Diamond I - 45 LP,51.8,219 / 204,Mevious
#55,Top,Gingi,Diamond I - 44 LP,50.5,277 / 272,Shagrad
#56,Jungle,Freja,Diamond I - 44 LP,57.4,350 / 260,ornstein123
#57,Support,Namanprofundo,Diamond I - 44 LP,56.1,257 / 201,roger
#58,Support,Naroditsky,Diamond I - 44 LP,51.6,251 / 235,Magnus
#59,ADC,SasukeyLove,Diamond I - 43 LP,56.0,321 / 252,kcheng6996
#60,Jungle,Terrified,Diamond I - 43 LP,52.7,368 / 330,MaverickG
