Champion name,Win rate(%),Wins / losses
Pyke,55.8,14279 / 11293
Nautilus,55.0,13083 / 10719
Thresh,54.5,3969 / 3311
Heimerdinger,53.3,820 / 718
Sivir,53.0,1211 / 1072
Janna,52.9,2149 / 1915
Draven,52.7,3594 / 3227
Udyr,52.3,1033 / 941
Maokai,52.2,5824 / 5337
Leona,52.2,2127 / 1949
Shen,52.1,4905 / 4508
Gnar,52.1,546 / 502
Quinn,52.0,1601 / 1476
Poppy,51.9,4289 / 3981
Riven,51.8,2598 / 2418
Sejuani,51.5,6244 / 5870
Sett,51.3,9553 / 9065
Rammus,51.2,1327 / 1267
LeBlanc,51.0,2844 / 2735
Cassiopeia,50.9,1626 / 1571
Azir,50.8,1229 / 1192
Kennen,50.8,1042 / 1011
Rek'Sai,50.8,844 / 819
Lissandra,50.8,284 / 275
Ekko,50.7,8309 / 8066
Senna,50.7,5622 / 5459
Ezreal,50.7,3879 / 3771
Lucian,50.7,1926 / 1874
Jhin,50.7,1706 / 1658
Tryndamere,50.7,480 / 466
Xerath,50.7,363 / 353
Aurelion Sol,50.6,2551 / 2495
Amumu,50.6,1412 / 1381
Syndra,50.6,967 / 943
Anivia,50.6,460 / 449
Ornn,50.5,4228 / 4142
Yasuo,50.5,4045 / 3968
Qiyana,50.5,3649 / 3581
Fizz,50.5,1784 / 1751
Galio,50.4,2777 / 2737
Ivern,50.3,9236 / 9133
Xayah,50.3,5783 / 5717
Ryze,50.3,2422 / 2389
Fiora,50.3,1619 / 1600
Jayce,50.3,1057 / 1044
Ziggs,50.3,589 / 582
Camille,50.1,3714 / 3698
Warwick,50.1,1868 / 1857
Evelynn,50.1,1029 / 1026
Neeko,50.0,7588 / 7573
Pantheon,50.0,3531 / 3538
Talon,50.0,1517 / 1520
Veigar,50.0,865 / 866
Irelia,49.9,2155 / 2166
Varus,49.9,1551 / 1559
Cho'Gath,49.8,6414 / 6477
Braum,49.8,1606 / 1616
Vi,49.8,927 / 934
Renekton,49.7,10570 / 10677
Bard,49.7,7861 / 7944
Rumble,49.7,477 / 483
Aphelios,49.6,7648 / 7786
Volibear,49.6,3795 / 3853
Kai'Sa,49.6,3607 / 3662
Akali,49.6,3238 / 3288
Lillia,49.6,2342 / 2384
Hecarim,49.6,633 / 643
Vayne,49.5,1580 / 1609
Nunu,49.4,4234 / 4336
Zoe,49.3,2065 / 2125
Zilean,49.3,899 / 923
Karthus,49.2,6515 / 6735
Kog'Maw,49.2,2333 / 2407
Wukong,49.2,1931 / 1994
Malphite,49.2,1213 / 1254
Rengar,49.2,1167 / 1205
Ahri,49.1,15512 / 16075
Miss Fortune,49.1,1809 / 1876
Zac,49.1,1436 / 1487
Tahm Kench,49.1,948 / 984
Illaoi,49.1,194 / 201
Garen,49.0,2827 / 2947
Caitlyn,49.0,2763 / 2879
Kled,49.0,928 / 967
Blitzcrank,48.9,4167 / 4346
Zed,48.9,1801 / 1885
Jinx,48.9,1658 / 1734
Alistar,48.9,1490 / 1555
Graves,48.9,759 / 794
Yone,48.8,1907 / 2002
Lee Sin,48.8,1355 / 1421
Yorick,48.8,238 / 250
Urgot,48.7,1027 / 1083
Kassadin,48.6,2984 / 3156
Gangplank,48.6,1033 / 1091
Jarvan IV,48.5,3975 / 4214
Mordekaiser,48.5,1017 / 1079
Kayn,48.5,746 / 791
Corki,48.5,438 / 466
Rakan,48.4,8065 / 8598
Vladimir,48.4,1424 / 1517
Sion,48.4,1026 / 1096
Orianna,48.4,732 / 781
Nocturne,48.4,599 / 638
Katarina,48.2,1299 / 1394
Twitch,48.0,2763 / 2998
Diana,48.0,1630 / 1767
Nidalee,48.0,903 / 980
Kalista,47.9,999 / 1086
Gragas,47.9,860 / 937
Darius,47.8,1881 / 2058
Karma,47.7,2750 / 3020
Nasus,47.7,740 / 812
Viktor,47.7,533 / 584
Ashe,47.6,1579 / 1737
Tristana,47.6,845 / 932
Teemo,47.4,644 / 714
Taliyah,47.2,430 / 481
Skarner,47.1,362 / 407
Aatrox,47.0,2048 / 2314
Yuumi,47.0,1211 / 1364
Morgana,46.8,1711 / 1942
Singed,46.7,1080 / 1232
Swain,46.6,1301 / 1492
Sylas,46.6,912 / 1045
Annie,46.5,468 / 539
Twisted Fate,46.5,343 / 395
Elise,46.3,778 / 902
Nami,46.1,1430 / 1669
Dr. Mundo,46.0,866 / 1015
Taric,46.0,400 / 469
Lulu,45.9,4349 / 5122
Master Yi,45.9,473 / 557
Lux,45.7,297 / 353
Vel'Koz,45.5,401 / 481
Zyra,45.5,330 / 396
Malzahar,45.4,281 / 338
Kha'Zix,45.3,468 / 564
Sona,43.8,883 / 1132
Trundle,43.3,641 / 838
Jax,43.2,679 / 893
Kayle,43.2,291 / 382
Shyvana,43.0,430 / 570
Fiddlesticks,42.9,590 / 786
Soraka,42.8,1158 / 1547
Shaco,42.3,293 / 400
Brand,41.7,323 / 451
Kindred,41.0,206 / 296
Olaf,40.8,473 / 685
Xin Zhao,36.5,122 / 212
