Champion name,Win rate(%),Wins / losses
Pyke,56.1,10987 / 8612
Nautilus,55.4,10152 / 8189
Thresh,55.0,3097 / 2535
Janna,53.5,1754 / 1524
Heimerdinger,53.3,555 / 486
Udyr,53.0,827 / 734
Leona,52.7,1693 / 1522
Sivir,52.7,951 / 852
Quinn,52.5,1266 / 1145
Rammus,52.5,1062 / 961
Shen,52.3,3944 / 3595
Draven,52.3,2698 / 2460
Riven,52.2,2046 / 1875
Maokai,52.1,4579 / 4204
Sejuani,51.8,4939 / 4594
LeBlanc,51.8,2237 / 2084
Kennen,51.6,770 / 723
Tryndamere,51.6,407 / 382
Poppy,51.5,3358 / 3168
Sett,51.4,7615 / 7212
Ziggs,51.3,465 / 441
Fizz,51.2,1426 / 1359
Jayce,51.1,825 / 789
Rek'Sai,51.0,653 / 628
Gnar,51.0,370 / 356
Lucian,50.9,1505 / 1449
Hecarim,50.9,535 / 517
Anivia,50.9,376 / 362
Lissandra,50.9,217 / 209
Ekko,50.8,6652 / 6455
Senna,50.8,4502 / 4363
Syndra,50.7,779 / 757
Ezreal,50.6,3100 / 3032
Qiyana,50.6,2943 / 2872
Fiora,50.6,1296 / 1264
Ornn,50.5,3353 / 3288
Cassiopeia,50.5,1259 / 1233
Azir,50.5,975 / 955
Yasuo,50.4,3251 / 3196
Jhin,50.4,1346 / 1324
Galio,50.3,2255 / 2230
Varus,50.3,1261 / 1248
Bard,50.2,6265 / 6223
Vi,50.2,752 / 746
Renekton,50.1,8414 / 8383
Neeko,50.1,6145 / 6109
Xayah,50.1,4713 / 4687
Ryze,50.1,1932 / 1926
Evelynn,50.1,794 / 792
Cho'Gath,50.0,5028 / 5030
Warwick,50.0,1478 / 1480
Xerath,50.0,261 / 261
Ivern,49.9,7324 / 7342
Camille,49.9,2966 / 2979
Akali,49.9,2593 / 2599
Aurelion Sol,49.8,2056 / 2069
Talon,49.8,1223 / 1235
Amumu,49.8,1197 / 1209
Urgot,49.7,865 / 876
Graves,49.7,650 / 657
Aphelios,49.6,6137 / 6230
Kai'Sa,49.6,2870 / 2921
Corki,49.6,336 / 341
Irelia,49.5,1708 / 1741
Zac,49.5,1149 / 1174
Orianna,49.5,581 / 592
Wukong,49.4,1583 / 1623
Vayne,49.4,1262 / 1294
Malphite,49.4,957 / 979
Rengar,49.4,928 / 951
Kog'Maw,49.3,1904 / 1959
Zilean,49.3,738 / 758
Blitzcrank,49.2,3365 / 3470
Volibear,49.2,2961 / 3058
Garen,49.2,2299 / 2373
Caitlyn,49.2,2173 / 2243
Zed,49.2,1479 / 1530
Braum,49.2,1261 / 1300
Rumble,49.2,387 / 400
Karthus,49.1,5129 / 5324
Nunu,49.1,3302 / 3419
Pantheon,49.1,2809 / 2917
Alistar,49.1,1234 / 1277
Lee Sin,49.1,1107 / 1147
Nasus,49.1,640 / 663
Ahri,49.0,12314 / 12791
Miss Fortune,49.0,1493 / 1556
Veigar,49.0,671 / 698
Mordekaiser,48.9,805 / 841
Nidalee,48.9,711 / 744
Lillia,48.8,1844 / 1933
Kayn,48.7,596 / 628
Jarvan IV,48.6,3295 / 3484
Yone,48.6,1483 / 1571
Jinx,48.6,1304 / 1379
Rakan,48.5,6473 / 6885
Diana,48.5,1309 / 1390
Gangplank,48.5,830 / 880
Tahm Kench,48.5,770 / 817
Kled,48.5,738 / 784
Nocturne,48.5,506 / 538
Kassadin,48.4,2366 / 2518
Sion,48.4,857 / 914
Illaoi,48.4,163 / 174
Zoe,48.3,1623 / 1736
Gragas,48.2,704 / 758
Katarina,48.1,1026 / 1108
Skarner,48.1,296 / 320
Twitch,48.0,2253 / 2439
Darius,47.9,1517 / 1652
Kalista,47.9,792 / 861
Viktor,47.9,427 / 465
Vladimir,47.8,1155 / 1259
Tristana,47.6,738 / 812
Morgana,47.5,1424 / 1576
Zyra,47.4,267 / 296
Yorick,47.4,194 / 215
Karma,47.3,2223 / 2472
Ashe,47.3,1265 / 1412
Yuumi,47.3,997 / 1111
Dr. Mundo,47.2,721 / 808
Teemo,47.2,497 / 556
Aatrox,47.1,1677 / 1885
Malzahar,46.8,246 / 280
Nami,46.4,1164 / 1345
Swain,46.4,1072 / 1237
Singed,46.4,870 / 1006
Elise,46.2,663 / 773
Sylas,46.1,733 / 858
Annie,46.1,382 / 447
Twisted Fate,46.1,287 / 336
Taliyah,46.0,340 / 399
Vel'Koz,46.0,334 / 392
Master Yi,45.5,387 / 464
Lulu,45.1,3469 / 4217
Lux,44.9,227 / 279
Taric,44.6,307 / 382
Kha'Zix,44.5,377 / 471
Jax,43.5,573 / 745
Shaco,43.5,248 / 322
Sona,43.4,728 / 949
Trundle,43.2,538 / 706
Fiddlesticks,42.9,494 / 658
Soraka,42.5,951 / 1285
Shyvana,42.3,367 / 501
Brand,41.8,274 / 381
Kayle,41.8,249 / 347
Olaf,40.8,408 / 592
Kindred,39.9,157 / 236
Xin Zhao,38.9,105 / 165
