Champion name,Win rate(%),Wins / losses
Karthus,55.5,55702 / 44692
Ivern,52.9,10380 / 9226
Renekton,52.4,41391 / 37553
Ahri,52.3,50327 / 45862
Karma,52.3,8655 / 7893
Warwick,52.1,7931 / 7280
Pyke,51.6,39384 / 36913
Rakan,51.5,16930 / 15934
Bard,51.4,29681 / 28084
Nautilus,51.4,26832 / 25367
Neeko,51.2,22041 / 21032
Zilean,51.2,2218 / 2115
Ornn,51.1,14471 / 13860
Nunu,51.0,19088 / 18324
Maokai,51.0,17395 / 16698
Sett,50.9,21520 / 20783
Sejuani,50.7,16433 / 15981
Sona,50.7,2888 / 2811
Janna,50.7,1968 / 1916
Blitzcrank,50.6,15994 / 15612
Cho'Gath,50.6,9841 / 9619
Ekko,50.5,28698 / 28089
Miss Fortune,50.5,6158 / 6041
Qiyana,50.5,5818 / 5692
Rumble,50.5,1794 / 1760
Amumu,50.4,4238 / 4169
Morgana,50.3,3824 / 3776
Fiora,50.2,3145 / 3116
Volibear,50.1,14883 / 14795
Poppy,50.1,12840 / 12807
Kassadin,50.1,12142 / 12073
Galio,50.1,7346 / 7325
Yuumi,50.0,4612 / 4608
Garen,49.9,7222 / 7262
Lulu,49.9,7115 / 7135
Wukong,49.9,6641 / 6673
Swain,49.9,4046 / 4061
Veigar,49.9,3219 / 3238
Nami,49.9,2156 / 2164
Zoe,49.8,7107 / 7157
Zac,49.8,6163 / 6213
Soraka,49.8,3772 / 3807
Xayah,49.7,14520 / 14721
Ryze,49.7,4877 / 4945
Shen,49.6,13073 / 13290
Lillia,49.6,4323 / 4388
Vladimir,49.6,4275 / 4351
Vi,49.5,3634 / 3713
Anivia,49.5,1215 / 1239
Talon,49.3,4172 / 4296
Rek'Sai,49.3,3136 / 3224
Tahm Kench,49.3,2890 / 2974
Pantheon,49.2,9897 / 10201
Quinn,49.2,4962 / 5126
Jayce,49.2,4142 / 4284
Kled,49.2,1719 / 1778
Riven,49.1,4586 / 4757
Gragas,49.1,2779 / 2878
Jarvan IV,49.0,4113 / 4284
Diana,49.0,3067 / 3197
LeBlanc,48.9,7762 / 8112
Dr. Mundo,48.9,4966 / 5192
Darius,48.9,4419 / 4618
Udyr,48.9,3594 / 3753
Tristana,48.9,2839 / 2962
Rammus,48.9,2505 / 2615
Aphelios,48.8,9811 / 10301
Akali,48.8,7772 / 8163
Alistar,48.8,6069 / 6365
Sion,48.8,2697 / 2827
Katarina,48.7,5023 / 5298
Camille,48.5,6210 / 6590
Syndra,48.5,5392 / 5725
Mordekaiser,48.5,4967 / 5282
Fizz,48.5,4299 / 4567
Aurelion Sol,48.4,2984 / 3179
Ashe,48.3,6141 / 6574
Kai'Sa,48.2,11449 / 12296
Malphite,48.2,4621 / 4975
Urgot,48.2,2914 / 3131
Jax,48.2,2182 / 2345
Teemo,48.2,1965 / 2115
Illaoi,48.2,640 / 687
Ezreal,48.1,9303 / 10024
Leona,48.1,6537 / 7048
Rengar,48.1,2342 / 2525
Hecarim,48.1,2271 / 2447
Aatrox,48.0,5519 / 5975
Nasus,48.0,2316 / 2513
Zed,47.9,5333 / 5806
Senna,47.9,2609 / 2843
Nocturne,47.8,1779 / 1939
Caitlyn,47.7,5956 / 6533
Singed,47.7,4581 / 5024
Nidalee,47.7,3131 / 3430
Corki,47.7,1841 / 2022
Tryndamere,47.7,1172 / 1283
Vayne,47.6,5230 / 5757
Jhin,47.6,4033 / 4446
Elise,47.6,2777 / 3056
Trundle,47.6,2628 / 2891
Cassiopeia,47.5,1353 / 1497
Skarner,47.5,1031 / 1138
Shaco,47.4,960 / 1065
Master Yi,47.3,1864 / 2075
Lee Sin,47.2,4548 / 5087
Varus,47.2,3522 / 3937
Draven,47.2,3311 / 3697
Kog'Maw,47.1,4241 / 4770
Jinx,47.1,4122 / 4622
Evelynn,47.1,2909 / 3269
Malzahar,47.1,1008 / 1130
Lissandra,46.8,865 / 984
Irelia,46.7,3292 / 3752
Sivir,46.7,1867 / 2129
Twitch,46.6,6571 / 7520
Braum,46.3,4733 / 5492
Gnar,46.3,1594 / 1846
Taliyah,46.3,1342 / 1558
Brand,46.2,1347 / 1570
Thresh,46.1,6231 / 7280
Gangplank,46.1,3655 / 4276
Kennen,46.1,1227 / 1434
Lucian,46.0,4329 / 5074
Orianna,46.0,1770 / 2075
Olaf,45.9,1783 / 2105
Shyvana,45.9,1447 / 1707
Sylas,45.8,2967 / 3513
Kha'Zix,45.8,1586 / 1878
Fiddlesticks,45.7,2294 / 2721
Zyra,45.7,1158 / 1375
Yorick,45.6,820 / 979
Kayn,45.5,2737 / 3283
Yasuo,45.4,5532 / 6646
Xerath,45.4,1114 / 1341
Xin Zhao,45.4,577 / 695
Annie,45.3,2521 / 3042
Taric,45.3,1142 / 1379
Kindred,44.8,994 / 1227
Azir,44.4,1500 / 1876
Heimerdinger,44.4,1474 / 1849
Ziggs,44.1,600 / 762
Graves,44.0,2776 / 3533
Kalista,43.7,2133 / 2748
Viktor,43.7,1532 / 1973
Twisted Fate,43.2,1179 / 1550
Lux,42.6,1227 / 1653
Kayle,41.7,1229 / 1721
Vel'Koz,39.6,1444 / 2201
