Champion name,Win rate(%),Wins / losses
Karthus,55.5,65879 / 52896
Ivern,52.7,12924 / 11578
Renekton,52.3,48865 / 44553
Ahri,52.2,59275 / 54218
Karma,52.2,10385 / 9517
Warwick,52.2,9594 / 8783
Rakan,51.6,20108 / 18897
Pyke,51.5,46366 / 43591
Nautilus,51.5,31657 / 29825
Bard,51.3,35217 / 33396
Ornn,51.2,17601 / 16790
Neeko,51.0,26154 / 25157
Nunu,51.0,22191 / 21350
Sett,50.9,25545 / 24651
Zilean,50.8,2620 / 2534
Ekko,50.7,33967 / 33042
Maokai,50.7,20093 / 19550
Cho'Gath,50.7,11686 / 11376
Sejuani,50.6,19368 / 18895
Blitzcrank,50.6,19083 / 18664
Miss Fortune,50.5,7411 / 7262
Sona,50.5,3374 / 3312
Amumu,50.4,5170 / 5093
Swain,50.4,4741 / 4657
Janna,50.4,2339 / 2304
Volibear,50.2,17665 / 17490
Poppy,50.2,15206 / 15101
Galio,50.2,8782 / 8702
Qiyana,50.2,6918 / 6851
Lulu,50.1,8430 / 8405
Wukong,50.0,7849 / 7860
Morgana,50.0,4709 / 4718
Kassadin,49.9,14280 / 14315
Zac,49.9,7180 / 7212
Yuumi,49.9,5439 / 5468
Soraka,49.9,4396 / 4414
Rumble,49.9,2093 / 2101
Zoe,49.8,8408 / 8469
Garen,49.8,8355 / 8416
Veigar,49.8,3818 / 3851
Shen,49.7,15550 / 15769
Vi,49.7,4292 / 4349
Fiora,49.7,3868 / 3912
Xayah,49.6,17138 / 17395
Ryze,49.5,5844 / 5959
Vladimir,49.5,5095 / 5190
Tahm Kench,49.4,3438 / 3516
Anivia,49.4,1425 / 1457
Lillia,49.3,4968 / 5107
Rek'Sai,49.3,3703 / 3806
Nami,49.3,2514 / 2583
LeBlanc,49.2,9284 / 9588
Diana,49.2,3551 / 3668
Pantheon,49.1,11595 / 12010
Jarvan IV,49.1,4912 / 5096
Jayce,49.1,4897 / 5076
Sion,49.1,3137 / 3253
Kled,49.1,2035 / 2106
Katarina,49.0,5865 / 6104
Quinn,49.0,5758 / 5990
Darius,49.0,5245 / 5466
Talon,49.0,4945 / 5141
Gragas,49.0,3268 / 3399
Dr. Mundo,48.9,5725 / 5989
Riven,48.9,5406 / 5646
Tristana,48.9,3339 / 3492
Rammus,48.9,2976 / 3105
Aphelios,48.8,11523 / 12087
Alistar,48.7,7167 / 7560
Udyr,48.7,4172 / 4391
Hecarim,48.7,2737 / 2879
Syndra,48.6,6293 / 6654
Fizz,48.6,5032 / 5325
Akali,48.5,9067 / 9624
Mordekaiser,48.5,5843 / 6198
Illaoi,48.5,784 / 831
Ashe,48.4,7182 / 7657
Camille,48.3,7114 / 7612
Aurelion Sol,48.3,3422 / 3657
Ezreal,48.2,11029 / 11864
Aatrox,48.2,6490 / 6965
Jax,48.2,2506 / 2696
Rengar,48.1,2796 / 3011
Nasus,48.1,2685 / 2898
Kai'Sa,48.0,13298 / 14389
Malphite,48.0,5303 / 5752
Urgot,48.0,3448 / 3733
Teemo,48.0,2247 / 2437
Leona,47.9,7542 / 8211
Zed,47.9,6244 / 6793
Singed,47.9,5446 / 5930
Jhin,47.9,4782 / 5209
Senna,47.9,3215 / 3496
Corki,47.9,2280 / 2479
Tryndamere,47.9,1364 / 1485
Draven,47.8,4075 / 4452
Trundle,47.8,2997 / 3274
Vayne,47.7,6127 / 6731
Nidalee,47.7,3650 / 4002
Cassiopeia,47.7,1613 / 1768
Caitlyn,47.5,7010 / 7743
Elise,47.5,3250 / 3589
Nocturne,47.4,2036 / 2262
Jinx,47.3,4840 / 5400
Shaco,47.3,1167 / 1302
Zyra,47.2,1377 / 1543
Skarner,47.2,1173 / 1310
Kog'Maw,47.1,5050 / 5673
Varus,47.1,4061 / 4564
Evelynn,47.1,3458 / 3881
Lissandra,47.1,1031 / 1158
Master Yi,47.0,2103 / 2369
Lee Sin,46.9,5348 / 6044
Sivir,46.9,2187 / 2476
Malzahar,46.8,1169 / 1329
Twitch,46.7,7903 / 9008
Irelia,46.7,3869 / 4414
Brand,46.7,1637 / 1865
Gnar,46.6,1873 / 2145
Olaf,46.4,2131 / 2462
Orianna,46.4,2104 / 2435
Kennen,46.4,1428 / 1649
Braum,46.3,5309 / 6147
Kha'Zix,46.3,1862 / 2160
Yorick,46.3,990 / 1149
Thresh,46.2,7342 / 8558
Gangplank,46.2,4184 / 4870
Fiddlesticks,46.2,2686 / 3131
Lucian,46.1,5041 / 5902
Sylas,46.0,3431 / 4028
Taliyah,46.0,1608 / 1889
Yasuo,45.9,6682 / 7866
Kayn,45.8,3455 / 4081
Annie,45.5,2909 / 3479
Xin Zhao,45.4,661 / 794
Shyvana,45.3,1731 / 2087
Taric,45.2,1366 / 1653
Kindred,45.1,1189 / 1450
Xerath,45.0,1269 / 1549
Heimerdinger,44.8,1751 / 2156
Azir,44.6,1724 / 2143
Ziggs,44.4,716 / 898
Graves,44.3,3249 / 4088
Kalista,43.7,2471 / 3188
Viktor,43.7,1769 / 2281
Twisted Fate,43.7,1391 / 1794
Lux,42.4,1466 / 1994
Kayle,41.8,1412 / 1962
Vel'Koz,39.8,1669 / 2521
