Champion name,Win rate(%),Wins / losses
Pyke,58.1,2489 / 1792
Nautilus,55.9,2202 / 1740
Thresh,55.2,582 / 472
Rammus,54.7,170 / 141
Udyr,54.4,205 / 172
Poppy,54.0,850 / 723
Skarner,54.0,68 / 58
Sivir,53.9,213 / 182
Hecarim,53.8,147 / 126
Lux,53.8,64 / 55
Janna,53.5,389 / 338
Shen,53.2,954 / 838
Tryndamere,52.7,96 / 86
Azir,52.5,189 / 171
Qiyana,52.4,790 / 717
Draven,52.4,544 / 495
Corki,52.4,99 / 90
Jhin,52.3,358 / 327
Fizz,52.2,313 / 287
Leona,52.1,392 / 360
Sett,52.0,1880 / 1738
Riven,51.9,447 / 414
Yasuo,51.8,869 / 808
Cassiopeia,51.8,377 / 351
Twisted Fate,51.8,87 / 81
Syndra,51.7,218 / 204
Maokai,51.6,1071 / 1004
Quinn,51.6,298 / 280
Illaoi,51.6,47 / 44
Volibear,51.5,701 / 661
Rek'Sai,51.5,172 / 162
LeBlanc,51.4,467 / 442
Kayn,51.4,186 / 176
Akali,51.3,674 / 639
Varus,51.3,385 / 365
Fiora,51.2,380 / 362
Senna,51.1,1205 / 1153
Heimerdinger,51.1,138 / 132
Anivia,51.1,94 / 90
Xayah,51.0,1172 / 1126
Galio,51.0,546 / 524
Zilean,51.0,220 / 211
Kennen,50.8,125 / 121
Karthus,50.7,1162 / 1130
Ezreal,50.7,759 / 737
Miss Fortune,50.7,446 / 434
Ivern,50.6,1948 / 1902
Sejuani,50.6,1184 / 1158
Blitzcrank,50.6,863 / 841
Aurelion Sol,50.6,550 / 536
Irelia,50.6,466 / 455
Zed,50.6,410 / 401
Zyra,50.6,89 / 87
Kog'Maw,50.5,519 / 509
Kled,50.5,166 / 163
Lucian,50.4,344 / 339
Lee Sin,50.4,317 / 312
Evelynn,50.4,197 / 194
Ryze,50.3,501 / 495
Yuumi,50.3,261 / 258
Sion,50.2,206 / 204
Renekton,50.1,1852 / 1842
Cho'Gath,50.1,1442 / 1439
Ahri,50.0,2946 / 2950
Urgot,50.0,292 / 292
Lissandra,50.0,14 / 14
Gragas,49.9,194 / 195
Ekko,49.7,1522 / 1541
Nunu,49.7,736 / 744
Garen,49.7,604 / 611
Xerath,49.7,91 / 92
Yorick,49.7,74 / 75
Ornn,49.6,792 / 806
Tahm Kench,49.6,227 / 231
Neeko,49.5,1512 / 1544
Camille,49.5,817 / 833
Jarvan IV,49.4,902 / 925
Wukong,49.4,438 / 448
Alistar,49.4,323 / 331
Annie,49.4,129 / 132
Aphelios,49.3,1583 / 1625
Warwick,49.3,380 / 391
Vi,49.3,185 / 190
Rakan,49.2,1582 / 1633
Darius,49.2,383 / 395
Graves,49.2,176 / 182
Zac,49.1,254 / 263
Viktor,49.1,132 / 137
Bard,49.0,1431 / 1487
Mordekaiser,49.0,203 / 211
Rumble,49.0,98 / 102
Kai'Sa,48.9,713 / 744
Orianna,48.9,154 / 161
Vladimir,48.8,316 / 331
Pantheon,48.6,725 / 767
Kassadin,48.6,514 / 543
Morgana,48.5,370 / 393
Lillia,48.4,403 / 430
Diana,48.2,332 / 357
Zoe,48.0,434 / 470
Talon,48.0,297 / 322
Katarina,47.9,250 / 272
Ziggs,47.8,139 / 152
Karma,47.7,633 / 695
Nasus,47.6,149 / 164
Elise,47.5,181 / 200
Caitlyn,47.4,584 / 648
Rengar,47.4,233 / 259
Vayne,47.3,306 / 341
Vel'Koz,47.3,105 / 117
Amumu,47.2,280 / 313
Gangplank,47.2,192 / 215
Twitch,47.1,554 / 622
Swain,47.0,298 / 336
Veigar,46.9,186 / 211
Jayce,46.7,158 / 180
Nocturne,46.7,148 / 169
Aatrox,46.6,448 / 514
Tristana,46.6,226 / 259
Gnar,46.5,114 / 131
Yone,46.4,337 / 390
Malphite,46.3,224 / 260
Nami,46.1,302 / 353
Jinx,46.0,343 / 403
Singed,45.8,258 / 305
Braum,45.5,284 / 340
Sylas,45.4,239 / 288
Master Yi,45.2,118 / 143
Malzahar,45.2,76 / 92
Lulu,44.7,862 / 1068
Kalista,44.7,205 / 254
Teemo,44.7,117 / 145
Taliyah,44.5,89 / 111
Taric,44.3,98 / 123
Ashe,44.0,307 / 391
Olaf,44.0,140 / 178
Fiddlesticks,43.5,163 / 212
Kindred,42.0,63 / 87
Sona,41.9,213 / 295
Jax,41.9,150 / 208
Nidalee,41.8,157 / 219
Dr. Mundo,41.6,159 / 223
Soraka,41.4,312 / 442
Kayle,41.3,88 / 125
Kha'Zix,41.2,94 / 134
Trundle,41.1,177 / 254
Shaco,41.0,80 / 115
Brand,40.8,78 / 113
Shyvana,39.1,104 / 162
Xin Zhao,33.3,31 / 62
