Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,T1 T1,Challenger - 494 LP,62.4,58 / 35,Soraka
#2,Top,Salsa,Challenger - 195 LP,69.2,128 / 57,YungYiga
#3,ADC,BöllerBusch,Challenger - 154 LP,73.0,81 / 30,Jungler1337
#4,Mid,Arteros,Challenger - 142 LP,63.8,143 / 81,Anbeeld
#5,Jungle,Jinxnator,Challenger - 60 LP,60.6,217 / 141,Jinxnator
#6,ADC,cryhard,Challenger - 55 LP,66.7,110 / 55,roysiggi
#7,Top,RNG Letme,Challenger - 41 LP,58.0,134 / 97,LPLAhri
#8,ADC,Kadlin,Challenger - 22 LP,59.0,204 / 142,Jinxnator
#9,ADC,AJDG Angel,Challenger - 16 LP,61.3,100 / 63,Lightandhope
#10,Mid,Person201,Challenger - 11 LP,59.0,115 / 80,LumiFumi
#11,Support,Aqua,Diamond I - 96 LP,58.0,189 / 137,Trindor
#12,Support,Katara,Diamond I - 95 LP,54.4,105 / 88,Lior
#13,Mid,Frimmy23,Diamond I - 81 LP,60.4,151 / 99,YoloMedic
#14,Support,Tratz,Diamond I - 78 LP,59.0,121 / 84,Tangil
#15,Top,Zuko,Diamond I - 71 LP,60.3,123 / 81,Lior
#16,ADC,Geekymanxnlx,Diamond I - 70 LP,61.5,169 / 106,DitIsDonny
#17,Top,Kritz,Diamond I - 70 LP,61.1,140 / 89,polop900
#18,ADC,Jotaro Kujo,Diamond I - 68 LP,57.3,130 / 97,Ithirul
#19,Jungle,Poppey,Diamond I - 63 LP,58.5,144 / 102,NAVI
#20,Jungle,EG Voutocu,Diamond I - 61 LP,56.7,119 / 91,EG Voutocu
#21,Jungle,Gnima,Diamond I - 60 LP,52.5,126 / 114,YoloMedic
#22,ADC,Uma Jan monkaS,Diamond I - 55 LP,56.5,109 / 84,Phost
#23,Top,SmackyB,Diamond I - 55 LP,59.0,118 / 82,Byumbi
#24,Mid,Frethborn,Diamond I - 54 LP,52.5,145 / 131,Jinxnator
#25,Support,Tiriana,Diamond I - 51 LP,56.3,152 / 118,Kythaela
#26,Top,Chrusher,Diamond I - 50 LP,57.4,109 / 81,Spezza
#27,Jungle,EDG Clearlove7,Diamond I - 48 LP,59.8,110 / 74,RNGFirefox
#28,Support,Kutcher,Diamond I - 48 LP,56.0,126 / 99,Terra
#29,Jungle,Bibi,Diamond I - 44 LP,59.2,116 / 80,Troeton
#30,Top,Jodko,Diamond I - 43 LP,52.8,133 / 119,Jinxnator
#31,Top,MrBochka,Diamond I - 41 LP,57.6,160 / 118,Anbeeld
#32,Jungle,Pyosik,Diamond I - 40 LP,59.2,168 / 116,TheStriker9
#33,Support,Lambo Bambo,Diamond I - 38 LP,56.2,149 / 116,Byumbi
#34,Mid,Salt,Diamond I - 32 LP,55.8,120 / 95,JMENDOZA
#35,Jungle,Blaze,Diamond I - 30 LP,60.3,111 / 73,Hit_Critical
#36,Support,Test5,Diamond I - 30 LP,54.3,107 / 90,test
#37,Mid,Totoro the duck,Diamond I - 29 LP,56.0,93 / 73,Kuury
#38,Support,Egirl champs onl,Diamond I - 29 LP,54.2,137 / 116,Spooky
#39,Top,Ezio,Diamond I - 28 LP,55.7,132 / 105,TexeQ
#40,ADC,Vortex_c4,Diamond I - 22 LP,55.4,124 / 100,LumiFumi
#41,Jungle,Test2,Diamond I - 22 LP,53.7,102 / 88,test
#42,ADC,Krono,Diamond I - 19 LP,55.1,108 / 88,Kronossaurus
#43,Mid,BOOCAUWMOO,Diamond I - 14 LP,56.7,131 / 100,BooCauwMoo
#44,Mid,DOINB RYZE HACK,Diamond I - 10 LP,52.6,103 / 93,wiksonix
#45,Jungle,Kong,Diamond I - 10 LP,51.9,108 / 100,YungYiga
#46,Support,Import Slot 1,Diamond I - 10 LP,54.9,107 / 88,CoachYouGen
#47,Mid,PepeCool,Diamond I - 9 LP,51.1,134 / 128,LS
#48,Top,Dumbass,Diamond I - 8 LP,54.0,157 / 134,Key
#49,Mid,GummyBear,Diamond I - 5 LP,51.7,120 / 112,Spezza
#50,Support,strawberry cow,Diamond I - 4 LP,54.8,108 / 89,annauwumarie
#51,Mid,strawberry frog,Diamond I - 3 LP,54.5,134 / 112,annauwumarie
#52,ADC,DoubleDouble,Diamond II - 97 LP,54.1,145 / 123,Player2225
#53,Top,DoinB,Diamond II - 94 LP,56.5,160 / 123,LordArtos
#54,ADC,200 YEARSXD,Diamond II - 94 LP,54.1,105 / 89,wiksonix
#55,Jungle,Pheoldre,Diamond II - 93 LP,54.3,126 / 106,Kythaela
#56,Top,xxaznpuppy32xx,Diamond II - 93 LP,56.2,141 / 110,GamerGirls
#57,Mid,Phantom,Diamond II - 91 LP,55.3,161 / 130,Kyzent
#58,ADC,Perkz,Diamond II - 89 LP,54.4,117 / 98,LordArtos
#59,Top,Aryze,Diamond II - 86 LP,52.5,105 / 95,sanchesmemo
#60,ADC,Sylmarae,Diamond II - 86 LP,50.9,116 / 112,Kythaela
#61,Mid,BottleCaps,Diamond II - 83 LP,51.6,95 / 89,Phost
#62,Mid,Seirilyvia,Diamond II - 83 LP,54.5,120 / 100,Kythaela
#63,Top,TopBot,Diamond II - 81 LP,52.6,90 / 81,TangilBOT
#64,Support,BoquitaCampeon,Diamond II - 75 LP,55.3,89 / 72,Jon_14
#65,Jungle,Ceasarna,Diamond II - 72 LP,56.1,97 / 76,iampvm
#66,Mid,MidBot,Diamond II - 69 LP,51.2,105 / 100,TangilBOT
#67,Support,OTP SUP,Diamond II - 64 LP,58.8,90 / 63,hey1
#68,Mid,Flame,Diamond II - 64 LP,53.0,89 / 79,Hit_Critical
#69,Jungle,Topener,Diamond II - 63 LP,54.3,121 / 102,Byumbi
#70,Mid,RunningDown,Diamond II - 61 LP,56.1,105 / 82,Freezy
