Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,T1 T1,Challenger - 851 LP,76.0,203 / 64,Soraka
#2,Top,Salsa,Challenger - 224 LP,64.5,418 / 230,YungYiga
#3,ADC,Kadlin,Challenger - 159 LP,64.8,418 / 227,Jinxnator
#4,Mid,Frimmy23,Challenger - 140 LP,62.0,423 / 259,YoloMedic
#5,Support,FPX Crisp,Challenger - 123 LP,55.6,483 / 386,LPLAhri
#6,Mid,Arteros,Challenger - 116 LP,63.1,354 / 207,Anbeeld
#7,Top,RNG Letme,Challenger - 114 LP,57.2,412 / 308,LPLAhri
#8,ADC,Uma Jan monkaS,Challenger - 105 LP,59.9,306 / 205,Phost
#9,Jungle,Ceasarna,Challenger - 105 LP,58.8,329 / 231,iampvm
#10,Top,Ezio,Challenger - 99 LP,60.0,368 / 245,TexeQ
#11,ADC,BöllerBusch,Challenger - 98 LP,63.0,290 / 170,Jungler1337
#12,ADC,cryhard,Challenger - 80 LP,57.7,302 / 221,roysiggi
#13,Jungle,Poppey,Challenger - 76 LP,61.2,391 / 248,NAVI
#14,Jungle,Sparrow,Challenger - 43 LP,56.2,330 / 257,Anbeeld
#15,Jungle,Jinxnator,Challenger - 35 LP,59.8,389 / 262,Jinxnator
#16,Jungle,MexicanPidgeon,Challenger - 27 LP,56.6,331 / 254,LumiFumi
#17,Jungle,Gnima,Challenger - 27 LP,54.4,410 / 343,YoloMedic
#18,ADC,Jotaro Kujo,Challenger - 21 LP,56.5,350 / 270,Ithirul
#19,Jungle,Pyosik,Challenger - 2 LP,56.8,357 / 272,TheStriker9
#20,ADC,TES Jackeylove,Challenger - 0 LP,55.1,386 / 315,LPLAhri
#21,Mid,Salt,Diamond I - 96 LP,58.6,365 / 258,JMENDOZA
#22,Mid,Flame,Diamond I - 94 LP,57.5,295 / 218,Hit_Critical
#23,Support,Tratz,Diamond I - 80 LP,55.9,318 / 251,Tangil
#24,Support,Katara,Diamond I - 74 LP,55.3,391 / 316,Lior
#25,Mid,Vergil,Diamond I - 68 LP,54.5,269 / 225,Yzeerf
#26,Top,Zuko,Diamond I - 64 LP,55.5,323 / 259,Lior
#27,Support,E-girl,Diamond I - 63 LP,54.3,264 / 222,Dayspring
#28,Top,Raleigh Obelisk,Diamond I - 61 LP,58.3,275 / 197,Sinker
#29,Top,DoinB,Diamond I - 54 LP,57.5,434 / 321,LordArtos
#30,Top, IG TheShy,Diamond I - 52 LP,57.4,269 / 200,Oafers
#31,Top,Test1,Diamond I - 47 LP,52.0,336 / 310,test
#32,Mid,Frethborn,Diamond I - 47 LP,54.2,349 / 295,Jinxnator
#33,ADC,DoubleDouble,Diamond I - 47 LP,54.9,371 / 305,Player2225
#34,Mid,BottleCaps,Diamond I - 37 LP,55.6,319 / 255,Phost
#35,Jungle,strawberry cat,Diamond I - 35 LP,53.0,336 / 298,annauwumarie
#36,Jungle,Xyras,Diamond I - 35 LP,52.6,254 / 229,Jungler1337
#37,Jungle,EG Voutocu,Diamond I - 34 LP,53.7,278 / 240,EG Voutocu
#38,Mid,DOINB RYZE HACK,Diamond I - 34 LP,55.3,245 / 198,wiksonix
#39,Jungle,EnzoLeCoco,Diamond I - 32 LP,54.5,193 / 161,SimonzeMK
#40,Support,Truth,Diamond I - 32 LP,50.6,259 / 253,Player2225
#41,Support,Aqua,Diamond I - 32 LP,56.4,437 / 338,Trindor
#42,Support,SEXY TAHM,Diamond I - 31 LP,53.4,281 / 245,HailOfBladesTahm
#43,Support,Jao,Diamond I - 31 LP,53.3,400 / 351,YoloMedic
#44,Top,DangerousMolerat,Diamond I - 28 LP,54.4,309 / 259,Blade1284
#45,Jungle,Test2,Diamond I - 27 LP,55.7,353 / 281,test
#46,ADC,Test4,Diamond I - 25 LP,53.9,336 / 287,test
#47,Mid,MidBot,Diamond I - 25 LP,57.0,273 / 206,TangilBOT
#48,Jungle,Blaze,Diamond I - 25 LP,57.8,277 / 202,Hit_Critical
#49,Support,R.Leg of Cauw,Diamond I - 24 LP,53.2,345 / 304,BooCauwMoo
#50,Mid,Nea,Diamond I - 23 LP,55.2,255 / 207,TheRelic4411
#51,ADC,Vortex_c4,Diamond I - 22 LP,54.6,303 / 252,LumiFumi
#52,ADC,AJDG Angel,Diamond I - 22 LP,55.4,310 / 250,Lightandhope
#53,Top,Aryze,Diamond I - 21 LP,54.6,306 / 254,sanchesmemo
#54,Top,Jonathan Joestar,Diamond I - 19 LP,54.4,277 / 232,Ithirul
#55,Top,d4mocl3s,Diamond I - 18 LP,53.9,274 / 234,Tifumerrang
#56,Top,xxaznpuppy32xx,Diamond I - 17 LP,55.3,405 / 328,GamerGirls
#57,Top,Destructoid,Diamond I - 16 LP,57.9,493 / 359,YoloMedic
#58,ADC,Rio Sonogami,Diamond I - 15 LP,53.3,282 / 247,Ruler Rinne
#59,Support,Tiriana,Diamond I - 15 LP,52.6,287 / 259,Kythaela
#60,ADC,Kali,Diamond I - 14 LP,54.4,416 / 349,YoloMedic
#61,Mid,GummyBear,Diamond I - 14 LP,53.8,252 / 216,Spezza
#62,ADC,CoolBroDenis,Diamond I - 13 LP,52.8,324 / 290,JMENDOZA
#63,Top,Top,Diamond I - 12 LP,53.3,245 / 215,jksad
#64,Jungle,jungle gap,Diamond I - 11 LP,52.6,254 / 229,crithitfail
#65,Mid,AJDG Life,Diamond I - 11 LP,53.6,277 / 240,Lightandhope
#66,Mid,Arano,Diamond I - 11 LP,52.5,245 / 222,polop900
#67,Jungle,Topener,Diamond I - 10 LP,55.1,305 / 249,Byumbi
#68,ADC,Kapp Wasfürsaft,Diamond I - 9 LP,53.9,228 / 195,Plankuaa
#69,Support,Sadex,Diamond I - 7 LP,54.6,242 / 201,Spezza
#70,Mid,Seirilyvia,Diamond I - 7 LP,57.8,372 / 272,Kythaela
#71,Top,SS Flandre,Diamond I - 7 LP,53.5,328 / 285,RNGFirefox
#72,Jungle,YokoOno,Diamond I - 6 LP,52.6,242 / 218,Freezy
#73,Mid,Person201,Diamond I - 3 LP,54.8,279 / 230,LumiFumi
#74,Support,Sinon onii-chan,Diamond I - 2 LP,53.8,308 / 264,Kuury
#75,Jungle,jekedeke,Diamond I - 2 LP,53.0,262 / 232,sauce
#76,Jungle,110110010011,Diamond I - 0 LP,55.3,259 / 209,110110010011
#77,Support,Pawko ,Diamond II - 98 LP,51.1,283 / 271,TexeQ
#78,Mid,Totoro the duck,Diamond II - 98 LP,55.9,278 / 219,Kuury
#79,ADC,be proud of me,Diamond II - 98 LP,51.8,299 / 278,cabula
#80,Top,Amouranth,Diamond II - 97 LP,53.9,402 / 344,Simp
#81,Support,5,Diamond II - 97 LP,55.5,238 / 191,Espeon
#82,Mid,WoO0oW,Diamond II - 96 LP,53.3,226 / 198,Mac
#83,ADC,Char,Diamond II - 95 LP,54.9,257 / 211,azure43
#84,Support,iEnygma,Diamond II - 94 LP,55.2,233 / 189,EG Voutocu
#85,Jungle,Kong,Diamond II - 92 LP,52.5,326 / 295,YungYiga
