Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,T1 T1,Challenger - 691 LP,75.5,182 / 59,Soraka
#2,Top,Salsa,Challenger - 228 LP,64.7,380 / 207,YungYiga
#3,ADC,Kadlin,Challenger - 171 LP,64.9,392 / 212,Jinxnator
#4,Mid,Frimmy23,Challenger - 147 LP,62.0,391 / 240,YoloMedic
#5,Mid,Arteros,Challenger - 131 LP,63.6,307 / 176,Anbeeld
#6,Jungle,Poppey,Challenger - 109 LP,61.5,346 / 217,NAVI
#7,Support,FPX Crisp,Challenger - 98 LP,55.5,431 / 345,LPLAhri
#8,ADC,BöllerBusch,Challenger - 84 LP,62.9,263 / 155,Jungler1337
#9,Mid,kittyperry,Challenger - 82 LP,54.7,344 / 285,GamerGirls
#10,Jungle,Jinxnator,Challenger - 80 LP,60.5,367 / 240,Jinxnator
#11,ADC,cryhard,Challenger - 76 LP,57.5,281 / 208,roysiggi
#12,Jungle,MexicanPidgeon,Challenger - 73 LP,56.7,307 / 234,LumiFumi
#13,Jungle,Ceasarna,Challenger - 62 LP,58.6,300 / 212,iampvm
#14,ADC,TES Jackeylove,Challenger - 57 LP,55.0,345 / 282,LPLAhri
#15,Top,Aryze,Challenger - 42 LP,54.9,268 / 220,sanchesmemo
#16,Jungle,Gnima,Challenger - 35 LP,54.2,386 / 326,YoloMedic
#17,Mid,Frethborn,Challenger - 27 LP,54.6,326 / 271,Jinxnator
#18,Top,Amouranth,Challenger - 13 LP,54.3,370 / 312,Simp
#19,Top,DoinB,Challenger - 12 LP,57.9,405 / 295,LordArtos
#20,Support,Test5,Challenger - 2 LP,56.9,363 / 275,test
#21,Mid,Seirilyvia,Challenger - 1 LP,58.2,331 / 238,Kythaela
#22,ADC,DoubleDouble,Diamond I - 84 LP,54.6,327 / 272,Player2225
#23,ADC,TPOPIS,Diamond I - 75 LP,56.8,287 / 218,Byumbi
#24,Mid,Salt,Diamond I - 74 LP,58.3,343 / 245,JMENDOZA
#25,Jungle,Pyosik,Diamond I - 63 LP,56.1,318 / 249,TheStriker9
#26,Top,Ezio,Diamond I - 63 LP,58.9,329 / 230,TexeQ
#27,Jungle,Kong,Diamond I - 62 LP,51.8,275 / 256,YungYiga
