Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,T1 T1,Challenger - 694 LP,75.3,186 / 61,Soraka
#2,Top,Salsa,Challenger - 222 LP,64.7,386 / 211,YungYiga
#3,Mid,Frimmy23,Challenger - 161 LP,62.1,402 / 245,YoloMedic
#4,Mid,Arteros,Challenger - 154 LP,63.7,321 / 183,Anbeeld
#5,ADC,Kadlin,Challenger - 153 LP,64.8,399 / 217,Jinxnator
#6,ADC,BöllerBusch,Challenger - 107 LP,63.3,272 / 158,Jungler1337
#7,ADC,cryhard,Challenger - 97 LP,57.8,289 / 211,roysiggi
#8,Support,FPX Crisp,Challenger - 75 LP,55.4,437 / 352,LPLAhri
#9,Jungle,Poppey,Challenger - 70 LP,61.2,357 / 226,NAVI
#10,Jungle,Pyosik,Challenger - 63 LP,56.7,330 / 252,TheStriker9
#11,ADC,TES Jackeylove,Challenger - 54 LP,55.1,352 / 287,LPLAhri
#12,Jungle,MexicanPidgeon,Challenger - 50 LP,56.6,309 / 237,LumiFumi
#13,Top,Ezio,Challenger - 49 LP,59.4,340 / 232,TexeQ
#14,Jungle,Jinxnator,Challenger - 45 LP,60.1,370 / 246,Jinxnator
#15,Jungle,Gnima,Challenger - 39 LP,54.3,394 / 331,YoloMedic
#16,Jungle,Ceasarna,Challenger - 39 LP,58.2,304 / 218,iampvm
#17,Top,RNG Letme,Challenger - 24 LP,56.4,384 / 297,LPLAhri
#18,ADC,DoubleDouble,Challenger - 17 LP,55.0,335 / 274,Player2225
#19,Top,DoinB,Challenger - 11 LP,57.8,414 / 302,LordArtos
#20,Mid,kittyperry,Challenger - 4 LP,54.6,356 / 296,GamerGirls
#21,Mid,Flame,Challenger - 2 LP,57.4,274 / 203,Hit_Critical
#22,Support,Test5,Challenger - 2 LP,56.9,369 / 279,test
#23,Top,Aryze,Diamond I - 98 LP,54.6,279 / 232,sanchesmemo
#24,Mid,Person201,Diamond I - 95 LP,55.7,259 / 206,LumiFumi
#25,Jungle,Sparrow,Diamond I - 95 LP,55.9,305 / 241,Anbeeld
#26,Top,Amouranth,Diamond I - 81 LP,54.2,377 / 318,Simp
#27,Mid,Frethborn,Diamond I - 80 LP,54.2,327 / 276,Jinxnator
#28,Jungle,Kong,Diamond I - 71 LP,52.3,287 / 262,YungYiga
#29,Mid,Salt,Diamond I - 69 LP,58.3,348 / 249,JMENDOZA
#30,Jungle,Test2,Diamond I - 66 LP,55.8,330 / 261,test
#31,Mid,Omni,Diamond I - 64 LP,54.0,313 / 267,YungYiga
#32,Support,Katara,Diamond I - 63 LP,54.9,360 / 296,Lior
#33,Mid,Hai,Diamond I - 61 LP,56.0,228 / 179,Chowdeer
#34,Support,Kutcher,Diamond I - 55 LP,54.6,293 / 244,Terra
#35,Support,Import Slot 1,Diamond I - 52 LP,52.7,222 / 199,CoachYouGen
#36,Top,Test1,Diamond I - 47 LP,51.5,302 / 284,test
#37,Support,SEXY TAHM,Diamond I - 47 LP,53.4,266 / 232,HailOfBladesTahm
#38,ADC,CoolBroDenis,Diamond I - 44 LP,52.9,307 / 273,JMENDOZA
#39,ADC,Uma Jan monkaS,Diamond I - 41 LP,57.9,277 / 201,Phost
#40,Mid,Seirilyvia,Diamond I - 41 LP,58.0,340 / 246,Kythaela
#41,Mid,DOINB RYZE HACK,Diamond I - 33 LP,54.9,224 / 184,wiksonix
#42,Top,Kritz,Diamond I - 32 LP,58.7,281 / 198,polop900
#43,Support,Tratz,Diamond I - 31 LP,55.2,298 / 242,Tangil
#44,Top,DangerousMolerat,Diamond I - 29 LP,54.2,285 / 241,Blade1284
#45,Jungle,Winston,Diamond I - 28 LP,54.9,243 / 200,Ghacobe
#46,Mid,MidBot,Diamond I - 27 LP,57.2,254 / 190,TangilBOT
#47,Support,SuppBot,Diamond I - 24 LP,53.4,283 / 247,TangilBOT
#48,Top,Top,Diamond I - 22 LP,53.3,228 / 200,jksad
#49,ADC,Jotaro Kujo,Diamond I - 21 LP,55.8,319 / 253,Ithirul
#50,Support,E-girl,Diamond I - 21 LP,53.7,247 / 213,Dayspring
