Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,T1 T1,Challenger - 830 LP,75.6,208 / 67,Soraka
#2,Top,Salsa,Challenger - 271 LP,64.9,429 / 232,YungYiga
#3,ADC,Kadlin,Challenger - 155 LP,64.8,421 / 229,Jinxnator
#4,Mid,Frimmy23,Challenger - 148 LP,62.0,437 / 268,YoloMedic
#5,ADC,Uma Jan monkaS,Challenger - 123 LP,60.0,313 / 209,Phost
#6,Mid,Arteros,Challenger - 120 LP,63.1,366 / 214,Anbeeld
#7,Support,FPX Crisp,Challenger - 114 LP,55.6,494 / 394,LPLAhri
#8,Top,Ezio,Challenger - 107 LP,60.3,379 / 250,TexeQ
#9,Jungle,Ceasarna,Challenger - 92 LP,58.5,334 / 237,iampvm
#10,ADC,BöllerBusch,Challenger - 87 LP,62.9,297 / 175,Jungler1337
#11,Top,RNG Letme,Challenger - 81 LP,57.0,416 / 314,LPLAhri
#12,Jungle,Poppey,Challenger - 81 LP,61.2,403 / 256,NAVI
#13,Jungle,Sparrow,Challenger - 69 LP,56.5,335 / 258,Anbeeld
#14,ADC,cryhard,Challenger - 60 LP,57.5,305 / 225,roysiggi
#15,Jungle,Gnima,Challenger - 52 LP,54.6,420 / 349,YoloMedic
#16,Jungle,Jinxnator,Challenger - 40 LP,59.8,394 / 265,Jinxnator
#17,Jungle,MexicanPidgeon,Challenger - 40 LP,56.8,336 / 256,LumiFumi
#18,ADC,Jotaro Kujo,Challenger - 38 LP,56.6,354 / 271,Ithirul
#19,ADC,Kali,Challenger - 18 LP,55.0,433 / 354,YoloMedic
#20,Mid,Vergil,Challenger - 9 LP,55.0,275 / 225,Yzeerf
#21,Support,Katara,Diamond I - 91 LP,55.4,399 / 321,Lior
#22,Top,Raleigh Obelisk,Diamond I - 90 LP,58.5,281 / 199,Sinker
#23,Support,Tratz,Diamond I - 87 LP,56.0,327 / 257,Tangil
#24,Mid,Flame,Diamond I - 85 LP,57.5,300 / 222,Hit_Critical
#25,Mid,Salt,Diamond I - 83 LP,58.5,373 / 265,JMENDOZA
#26,Jungle,Kong,Diamond I - 70 LP,53.1,339 / 300,YungYiga
#27,Mid,BottleCaps,Diamond I - 70 LP,56.0,327 / 257,Phost
#28,Support,Truth,Diamond I - 66 LP,50.9,264 / 255,Player2225
#29,Top,TopBot,Diamond I - 63 LP,53.6,292 / 253,TangilBOT
#30,ADC,DoubleDouble,Diamond I - 62 LP,55.0,377 / 309,Player2225
#31,Jungle,Pyosik,Diamond I - 57 LP,56.6,365 / 280,TheStriker9
#32,ADC,TES Jackeylove,Diamond I - 52 LP,54.8,390 / 322,LPLAhri
#33,Top, IG TheShy,Diamond I - 51 LP,57.3,278 / 207,Oafers
#34,Support,R.Leg of Cauw,Diamond I - 45 LP,53.4,352 / 307,BooCauwMoo
#35,Jungle,Test2,Diamond I - 45 LP,55.9,359 / 283,test
#36,ADC,Test4,Diamond I - 44 LP,54.1,342 / 290,test
#37,Top,Zuko,Diamond I - 41 LP,55.3,326 / 263,Lior
#38,Support,Jao,Diamond I - 40 LP,53.5,412 / 358,YoloMedic
#39,Top,xxaznpuppy32xx,Diamond I - 39 LP,55.5,416 / 334,GamerGirls
#40,Mid,Frethborn,Diamond I - 38 LP,54.2,354 / 299,Jinxnator
#41,Jungle,EG Voutocu,Diamond I - 36 LP,53.8,283 / 243,EG Voutocu
#42,Support,Pawko ,Diamond I - 36 LP,51.5,293 / 276,TexeQ
#43,Top,Test1,Diamond I - 35 LP,52.0,339 / 313,test
#44,Mid,MidBot,Diamond I - 35 LP,57.1,281 / 211,TangilBOT
#45,Jungle,David Chen,Diamond I - 34 LP,49.0,309 / 321,DitIsDonny
#46,Support,E-girl,Diamond I - 34 LP,54.1,268 / 227,Dayspring
#47,Top,DangerousMolerat,Diamond I - 32 LP,54.4,314 / 263,Blade1284
#48,Top,Aryze,Diamond I - 31 LP,54.8,310 / 256,sanchesmemo
#49,Mid,Person201,Diamond I - 30 LP,55.2,286 / 232,LumiFumi
#50,Jungle,Xyras,Diamond I - 29 LP,52.7,258 / 232,Jungler1337
#51,Jungle,Hidden,Diamond I - 29 LP,56.5,248 / 191,SinderFox
#52,ADC,Char,Diamond I - 28 LP,55.3,266 / 215,azure43
#53,Support,Egirl champs onl,Diamond I - 27 LP,54.6,290 / 241,Spooky
#54,Support,Lambo Bambo,Diamond I - 25 LP,50.4,383 / 377,Byumbi
#55,Jungle,110110010011,Diamond I - 23 LP,55.6,265 / 212,110110010011
#56,Top,Kritz,Diamond I - 22 LP,58.2,312 / 224,polop900
#57,Jungle,HLE Viper,Diamond I - 22 LP,51.9,259 / 240,Tokyo Smurfer
#58,Support,Test5,Diamond I - 22 LP,56.1,403 / 316,test
#59,Top,Destructoid,Diamond I - 20 LP,57.9,510 / 371,YoloMedic
#60,Mid,AJDG Life,Diamond I - 20 LP,53.7,281 / 242,Lightandhope
#61,Support,Aqua,Diamond I - 20 LP,56.3,445 / 345,Trindor
#62,Top,SS Flandre,Diamond I - 19 LP,53.6,331 / 286,RNGFirefox
#63,Top,DoinB,Diamond I - 19 LP,57.3,438 / 327,LordArtos
#64,Mid,Totoro the duck,Diamond I - 18 LP,55.8,285 / 226,Kuury
#65,ADC,Vortex_c4,Diamond I - 15 LP,54.6,310 / 258,LumiFumi
#66,Mid,Seirilyvia,Diamond I - 13 LP,57.8,377 / 275,Kythaela
#67,Support,Sadex,Diamond I - 12 LP,54.7,248 / 205,Spezza
#68,ADC,be proud of me,Diamond I - 12 LP,52.0,303 / 280,cabula
#69,Mid,DOINB RYZE HACK,Diamond I - 10 LP,55.2,254 / 206,wiksonix
