Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,T1 T1,Challenger - 548 LP,64.2,77 / 43,Soraka
#2,Top,Salsa,Challenger - 210 LP,68.2,150 / 70,YungYiga
#3,Top,RNG Letme,Challenger - 132 LP,59.9,203 / 136,LPLAhri
#4,ADC,AJDG Angel,Challenger - 94 LP,61.7,148 / 92,Lightandhope
#5,Mid,Arteros,Challenger - 77 LP,62.5,158 / 95,Anbeeld
#6,ADC,Kadlin,Challenger - 72 LP,59.0,270 / 188,Jinxnator
#7,ADC,cryhard,Challenger - 60 LP,63.9,170 / 96,roysiggi
#8,Mid,Frimmy23,Challenger - 53 LP,60.3,226 / 149,YoloMedic
#9,Mid,Totoro the duck,Challenger - 35 LP,57.5,149 / 110,Kuury
#10,Jungle,Blaze,Challenger - 30 LP,60.1,161 / 107,Hit_Critical
#11,ADC,BöllerBusch,Challenger - 25 LP,65.5,95 / 50,Jungler1337
#12,Support,Katara,Challenger - 20 LP,55.8,174 / 138,Lior
#13,Top,Destructoid,Challenger - 17 LP,54.6,177 / 147,YoloMedic
#14,Support,Tiriana,Challenger - 16 LP,56.6,218 / 167,Kythaela
#15,Jungle,Gnima,Challenger - 16 LP,56.4,202 / 156,YoloMedic
#16,Mid,kittyperry,Diamond I - 99 LP,54.9,150 / 123,GamerGirls
#17,Support,Kutcher,Diamond I - 93 LP,56.8,176 / 134,Terra
#18,Top,TopBot,Diamond I - 89 LP,54.0,128 / 109,TangilBOT
#19,Support,Aqua,Diamond I - 86 LP,57.5,260 / 192,Trindor
#20,Support,strawberry cow,Diamond I - 85 LP,56.0,164 / 129,annauwumarie
#21,Top,Zuko,Diamond I - 75 LP,58.8,170 / 119,Lior
#22,Jungle,Poppey,Diamond I - 54 LP,57.6,198 / 146,NAVI
#23,Mid,strawberry frog,Diamond I - 48 LP,54.2,163 / 138,annauwumarie
#24,Jungle,Pyosik,Diamond I - 41 LP,57.9,208 / 151,TheStriker9
#25,ADC,Uma Jan monkaS,Diamond I - 36 LP,56.8,184 / 140,Phost
#26,Top,Leonidas,Diamond I - 35 LP,56.8,126 / 96,Freezy
#27,Mid,BottleCaps,Diamond I - 34 LP,51.9,138 / 128,Phost
#28,Jungle,Jinxnator,Diamond I - 34 LP,58.0,286 / 207,Jinxnator
#29,Jungle,EDG Clearlove7,Diamond I - 34 LP,57.9,162 / 118,RNGFirefox
#30,Mid,BOOCAUWMOO,Diamond I - 33 LP,55.3,177 / 143,BooCauwMoo
#31,ADC,Jotaro Kujo,Diamond I - 33 LP,56.8,179 / 136,Ithirul
#32,Jungle,EG Voutocu,Diamond I - 33 LP,54.6,161 / 134,EG Voutocu
#33,Top,Jodko,Diamond I - 32 LP,52.4,176 / 160,Jinxnator
#34,Top,Kritz,Diamond I - 31 LP,58.7,175 / 123,polop900
#35,Support,Sadex,Diamond I - 28 LP,53.5,154 / 134,Spezza
#36,ADC,Perkz,Diamond I - 27 LP,53.3,186 / 163,LordArtos
#37,Jungle,time,Diamond I - 25 LP,53.8,142 / 122,schlafen
#38,Support,Tratz,Diamond I - 23 LP,55.7,171 / 136,Tangil
#39,Mid,Phantom,Diamond I - 23 LP,55.3,213 / 172,Kyzent
#40,Mid,PepeCool,Diamond I - 20 LP,52.3,191 / 174,LS
#41,Top, IG TheShy,Diamond I - 20 LP,54.1,118 / 100,Oafers
#42,Top,Rywanna,Diamond I - 20 LP,53.6,149 / 129,Kythaela
#43,Mid,Frethborn,Diamond I - 18 LP,52.5,191 / 173,Jinxnator
#44,Mid,MidBot,Diamond I - 18 LP,50.6,136 / 133,TangilBOT
#45,Jungle,Bilbo Waggins,Diamond I - 18 LP,54.5,140 / 117,ImagineBaggins
#46,Top,xxaznpuppy32xx,Diamond I - 17 LP,54.4,187 / 157,GamerGirls
#47,Mid,Person201,Diamond I - 17 LP,55.3,166 / 134,LumiFumi
#48,Jungle,Hidden,Diamond I - 17 LP,53.0,122 / 108,SinderFox
#49,Mid,whygar player,Diamond I - 17 LP,54.1,139 / 118,roysiggi
#50,Top,Dumbass,Diamond I - 16 LP,54.0,210 / 179,Key
#51,Jungle,Bibi,Diamond I - 16 LP,56.2,150 / 117,Troeton
#52,ADC,Texe,Diamond I - 15 LP,54.8,136 / 112,TexeQ
#53,Mid,Seirilyvia,Diamond I - 13 LP,53.7,160 / 138,Kythaela
#54,ADC,200 YEARSXD,Diamond I - 12 LP,52.4,142 / 129,wiksonix
#55,Jungle,Zevton,Diamond I - 12 LP,55.3,135 / 109,polop900
#56,ADC,Bilbo Gaggins,Diamond I - 10 LP,53.4,151 / 132,ImagineBaggins
#57,Support,Test5,Diamond I - 10 LP,54.0,163 / 139,test
#58,Jungle,Kong,Diamond I - 10 LP,51.8,146 / 136,YungYiga
#59,Support,R.Leg of Cauw,Diamond I - 10 LP,50.9,169 / 163,BooCauwMoo
#60,Jungle,Test2,Diamond I - 9 LP,51.7,134 / 125,test
#61,Jungle,YokoOno,Diamond I - 8 LP,54.5,121 / 101,Freezy
#62,Jungle,strawberry cat,Diamond I - 8 LP,54.2,116 / 98,annauwumarie
#63,Support,Egirl champs onl,Diamond I - 5 LP,53.7,189 / 163,Spooky
#64,ADC,Geekymanxnlx,Diamond I - 5 LP,58.8,237 / 166,DitIsDonny
#65,ADC,Magic Wampie,Diamond I - 2 LP,58.3,134 / 96,Tifumerrang
#66,Mid,DOINB RYZE HACK,Diamond I - 1 LP,50.9,141 / 136,wiksonix
#67,Top,Ezio,Diamond I - 0 LP,54.0,169 / 144,TexeQ
#68,Top,Aryze,Diamond II - 97 LP,52.5,148 / 134,sanchesmemo
#69,Top,SmackyB,Diamond II - 97 LP,55.8,154 / 122,Byumbi
#70,Top,DoinB,Diamond II - 95 LP,54.8,232 / 191,LordArtos
#71,Support,Truth,Diamond II - 94 LP,52.3,173 / 158,Player2225
#72,Support,Deontic,Diamond II - 93 LP,54.0,136 / 116,TheRelic4411
#73,ADC,DoubleDouble,Diamond II - 91 LP,52.1,188 / 173,Player2225
#74,Support,Lambo Bambo,Diamond II - 88 LP,54.6,203 / 169,Byumbi
#75,Mid,Flame,Diamond II - 86 LP,53.0,124 / 110,Hit_Critical
#76,Jungle,Ceasarna,Diamond II - 86 LP,54.8,132 / 109,iampvm
