Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,T1 T1,Challenger - 592 LP,64.8,70 / 38,Soraka
#2,Top,Salsa,Challenger - 239 LP,69.1,143 / 64,YungYiga
#3,Mid,Arteros,Challenger - 145 LP,64.0,151 / 85,Anbeeld
#4,ADC,BöllerBusch,Challenger - 135 LP,71.7,86 / 34,Jungler1337
#5,Jungle,Gnima,Challenger - 114 LP,56.3,166 / 129,YoloMedic
#6,ADC,Jotaro Kujo,Challenger - 59 LP,59.0,157 / 109,Ithirul
#7,Mid,Frimmy23,Challenger - 55 LP,60.6,195 / 127,YoloMedic
#8,Top,RNG Letme,Challenger - 49 LP,58.0,170 / 123,LPLAhri
#9,Mid,Totoro the duck,Challenger - 35 LP,58.4,122 / 87,Kuury
#10,Support,Aqua,Challenger - 35 LP,58.3,236 / 169,Trindor
#11,ADC,Kadlin,Challenger - 31 LP,58.5,250 / 177,Jinxnator
#12,ADC,AJDG Angel,Challenger - 30 LP,60.6,126 / 82,Lightandhope
#13,Top,Jodko,Challenger - 27 LP,53.5,161 / 140,Jinxnator
#14,ADC,Geekymanxnlx,Challenger - 20 LP,60.2,207 / 137,DitIsDonny
#15,Support,Egirl champs onl,Diamond I - 91 LP,55.4,169 / 136,Spooky
#16,Jungle,Blaze,Diamond I - 84 LP,60.3,138 / 91,Hit_Critical
#17,Support,Katara,Diamond I - 82 LP,54.9,145 / 119,Lior
#18,Support,Tiriana,Diamond I - 74 LP,55.9,185 / 146,Kythaela
#19,Jungle,Jinxnator,Diamond I - 70 LP,58.8,267 / 187,Jinxnator
#20,Jungle,EDG Clearlove7,Diamond I - 55 LP,58.5,141 / 100,RNGFirefox
#21,Support,Test5,Diamond I - 52 LP,54.6,142 / 118,test
#22,Mid,Phantom,Diamond I - 50 LP,55.9,195 / 154,Kyzent
#23,Top,Kritz,Diamond I - 50 LP,59.6,162 / 110,polop900
#24,Top,Destructoid,Diamond I - 48 LP,55.7,147 / 117,YoloMedic
#25,Top,Zuko,Diamond I - 47 LP,58.9,152 / 106,Lior
#26,Support,Import Slot 1,Diamond I - 44 LP,55.6,149 / 119,CoachYouGen
#27,Jungle,Ceasarna,Diamond I - 33 LP,56.5,117 / 90,iampvm
#28,ADC,cryhard,Diamond I - 33 LP,62.4,141 / 85,roysiggi
#29,Jungle,Bibi,Diamond I - 29 LP,56.7,139 / 106,Troeton
#30,Support,Tratz,Diamond I - 26 LP,56.4,149 / 115,Tangil
#31,Top,Rywanna,Diamond I - 26 LP,54.8,137 / 113,Kythaela
#32,Jungle,EG Voutocu,Diamond I - 25 LP,54.4,141 / 118,EG Voutocu
#33,Mid,PepeCool,Diamond I - 25 LP,52.2,168 / 154,LS
#34,Support,Kutcher,Diamond I - 25 LP,55.5,151 / 121,Terra
#35,Mid,BottleCaps,Diamond I - 22 LP,51.1,119 / 114,Phost
#36,Support,strawberry cow,Diamond I - 22 LP,54.9,134 / 110,annauwumarie
#37,Mid,Flame,Diamond I - 21 LP,54.0,109 / 93,Hit_Critical
#38,Mid,Salt,Diamond I - 15 LP,53.8,136 / 117,JMENDOZA
#39,Mid,Seirilyvia,Diamond I - 14 LP,54.4,147 / 123,Kythaela
#40,Jungle,woope,Diamond I - 14 LP,51.9,121 / 112,sanchesmemo
#41,Support,OTP SUP,Diamond I - 14 LP,56.6,116 / 89,hey1
#42,Mid,Person201,Diamond I - 12 LP,55.5,141 / 113,LumiFumi
#43,Mid,I like trains,Diamond I - 11 LP,52.3,101 / 92,Foxxo
#44,Top,MrBochka,Diamond I - 10 LP,56.2,187 / 146,Anbeeld
#45,Support,Truth,Diamond I - 9 LP,52.2,154 / 141,Player2225
#46,Top,Chrusher,Diamond I - 9 LP,55.4,133 / 107,Spezza
#47,Jungle,Poppey,Diamond I - 8 LP,57.0,172 / 130,NAVI
#48,Support,Lambo Bambo,Diamond I - 8 LP,55.3,183 / 148,Byumbi
#49,Top,DoinB,Diamond I - 7 LP,56.0,196 / 154,LordArtos
#50,Jungle,Dontgank,Diamond I - 7 LP,56.4,193 / 149,Key
#51,Jungle,DanDy,Diamond I - 6 LP,54.5,128 / 107,minimike97
#52,Top,Dumbass,Diamond I - 2 LP,53.4,181 / 158,Key
#53,Mid,TES Jackeylove,Diamond I - 2 LP,57.6,95 / 70,Tokyo Smurfer
#54,Top,TopBot,Diamond I - 2 LP,51.7,106 / 99,TangilBOT
#55,ADC,Test4,Diamond I - 1 LP,52.8,122 / 109,test
