Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,T1 T1,Challenger - 502 LP,50.0,15 / 15,Soraka
#2,Top,Salsa,Challenger - 135 LP,69.4,50 / 22,YungYiga
#3,ADC,BöllerBusch,Challenger - 95 LP,76.6,36 / 11,Jungler1337
#4,Support,Keria,Challenger - 85 LP,61.7,79 / 49,TheStriker9
#5,Jungle,Poppey,Challenger - 78 LP,65.8,52 / 27,NAVI
#6,Mid,Frimmy23,Challenger - 69 LP,65.4,70 / 37,YoloMedic
#7,ADC,cryhard,Challenger - 42 LP,71.4,50 / 20,roysiggi
#8,Jungle,Pyosik,Challenger - 37 LP,66.1,76 / 39,TheStriker9
#9,Jungle,Jinxnator,Challenger - 14 LP,64.4,65 / 36,Jinxnator
#10,Mid,Arteros,Diamond I - 86 LP,61.6,53 / 33,Anbeeld
#11,Top,DoinB,Diamond I - 84 LP,70.8,51 / 21,LordArtos
#12,Top,Kritz,Diamond I - 75 LP,74.6,47 / 16,polop900
#13,Top,RNG Letme,Diamond I - 69 LP,60.0,54 / 36,LPLAhri
#14,Support,Aqua,Diamond I - 67 LP,61.5,59 / 37,Trindor
#15,Jungle,EDG Clearlove7,Diamond I - 62 LP,66.2,47 / 24,RNGFirefox
#16,Top,Ezio,Diamond I - 58 LP,57.3,47 / 35,TexeQ
#17,ADC,Kadlin,Diamond I - 41 LP,57.3,55 / 41,Jinxnator
#18,Jungle,Blaze,Diamond I - 38 LP,72.2,39 / 15,Hit_Critical
#19,Jungle,Ceasarna,Diamond I - 34 LP,64.1,41 / 23,iampvm
#20,ADC,Geekymanxnlx,Diamond I - 29 LP,63.5,61 / 35,DitIsDonny
#21,Support,E-girl,Diamond I - 25 LP,64.0,48 / 27,Dayspring
#22,Mid,Seirilyvia,Diamond I - 23 LP,62.3,43 / 26,Kythaela
#23,ADC,TPOPIS,Diamond I - 18 LP,74.5,41 / 14,Byumbi
#24,Mid,PepeCool,Diamond I - 11 LP,63.8,51 / 29,LS
#25,Support,Kutcher,Diamond I - 10 LP,63.6,49 / 28,Terra
#26,ADC,Vortex_c4,Diamond I - 6 LP,61.4,35 / 22,LumiFumi
#27,Top,Zuko,Diamond I - 4 LP,64.5,40 / 22,Lior
#28,ADC,Rio Sonogami,Diamond I - 3 LP,66.0,33 / 17,Ruler Rinne
#29,Mid,Choky,Diamond I - 2 LP,57.6,57 / 42,Key
#30,Top,TopBot,Diamond I - 0 LP,63.0,34 / 20,TangilBOT
#31,Support,Egirl champs onl,Diamond II - 84 LP,60.7,54 / 35,Spooky
#32,Support,Test5,Diamond II - 81 LP,66.7,34 / 17,test
#33,Top,Amouranth,Diamond II - 79 LP,55.7,59 / 47,Simp
#34,ADC,Jotaro Kujo,Diamond II - 78 LP,57.1,32 / 24,Ithirul
#35,Mid,Frethborn,Diamond II - 71 LP,50.0,52 / 52,Jinxnator
#36,Top,Raleigh Obelisk,Diamond II - 70 LP,51.4,36 / 34,Sinker
#37,Support,Tratz,Diamond II - 67 LP,60.7,37 / 24,Tangil
#38,Jungle,Kong,Diamond II - 64 LP,53.2,25 / 22,YungYiga
#39,ADC,Uma Jan monkaS,Diamond II - 63 LP,51.4,19 / 18,Phost
#40,Support,FPX Crisp,Diamond II - 61 LP,52.8,65 / 58,LPLAhri
#41,Jungle,Gnima,Diamond II - 61 LP,48.9,46 / 48,YoloMedic
#42,Mid,Caps,Diamond II - 53 LP,57.0,45 / 34,LordArtos
#43,Jungle,Sparrow,Diamond II - 44 LP,54.7,47 / 39,Anbeeld
#44,Top,Test1,Diamond II - 42 LP,56.1,32 / 25,test
#45,Jungle,Test2,Diamond II - 35 LP,54.5,30 / 25,test
#46,Top,SS Flandre,Diamond II - 29 LP,57.6,49 / 36,RNGFirefox
#47,Mid,Phantom,Diamond II - 25 LP,54.1,46 / 39,Kyzent
#48,Jungle,MexicanPidgeon,Diamond II - 17 LP,53.6,30 / 26,LumiFumi
#49,Mid,Salt,Diamond II - 14 LP,57.0,45 / 34,JMENDOZA
#50,Mid,Foxy,Diamond II - 11 LP,55.6,35 / 28,Foxy
#51,Top,TheHentaiKing,Diamond II - 11 LP,63.6,56 / 32,DitIsDonny
#52,ADC,AJDG Angel,Diamond II - 6 LP,53.1,26 / 23,Lightandhope
#53,Jungle,Dontgank,Diamond II - 6 LP,58.2,53 / 38,Key
#54,Jungle,EG Voutocu,Diamond II - 6 LP,55.4,36 / 29,EG Voutocu
#55,Mid,BottleCaps,Diamond II - 3 LP,52.9,27 / 24,Phost
#56,Top,xxaznpuppy32xx,Diamond II - 2 LP,55.6,50 / 40,GamerGirls
#57,Mid,Nea,Diamond II - 0 LP,58.6,34 / 24,TheRelic4411
#58,Mid,I like trains,Diamond III - 98 LP,55.9,38 / 30,Foxxo
#59,Jungle,Bibi,Diamond III - 97 LP,63.1,41 / 24,Troeton
#60,Mid,DOINB RYZE HACK,Diamond III - 97 LP,55.0,33 / 27,wiksonix
#61,Mid,MidBot,Diamond III - 96 LP,51.9,27 / 25,TangilBOT
#62,Support,Katara,Diamond III - 95 LP,49.3,33 / 34,Lior
#63,Mid,Ne0,Diamond III - 94 LP,55.8,53 / 42,DAYLlGHT
#64,Mid,creative mind,Diamond III - 92 LP,57.6,38 / 28,cabula
#65,Mid,strawberry frog,Diamond III - 81 LP,54.6,59 / 49,annauwumarie
#66,Top,MrBochka,Diamond III - 70 LP,59.6,59 / 40,Anbeeld
#67,Jungle,T4L Damocles,Diamond III - 66 LP,56.6,30 / 23,Damocles
#68,Top,Top,Diamond III - 65 LP,46.8,29 / 33,jksad
#69,Support,Ex5 Drohne,Diamond III - 65 LP,65.3,32 / 17,ExiledLP
#70,Jungle,DanDy,Diamond III - 63 LP,52.8,28 / 25,minimike97
#71,Mid,Vergil,Diamond III - 60 LP,48.3,28 / 30,Yzeerf
#72,Mid,RunningDown,Diamond III - 60 LP,66.1,39 / 20,Freezy
#73,ADC,DoubleDouble,Diamond III - 60 LP,51.2,42 / 40,Player2225
#74,Support,R.Leg of Cauw,Diamond III - 59 LP,48.8,41 / 43,BooCauwMoo
#75,Support,Pawko ,Diamond III - 57 LP,54.2,45 / 38,TexeQ
#76,Jungle,Xyras,Diamond III - 57 LP,54.0,34 / 29,Jungler1337
#77,Top,Aryze,Diamond III - 57 LP,51.4,37 / 35,sanchesmemo
