Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,T1 T1,Challenger - 593 LP,50.0,8 / 8,Soraka
#2,Top,Salsa,Challenger - 84 LP,66.7,26 / 13,YungYiga
#3,ADC,cryhard,Challenger - 49 LP,86.7,26 / 4,roysiggi
#4,ADC,BöllerBusch,Challenger - 48 LP,78.6,22 / 6,Jungler1337
#5,Jungle,Pyosik,Challenger - 33 LP,68.3,43 / 20,TheStriker9
#6,Mid,Arteros,Challenger - 28 LP,70.2,33 / 14,Anbeeld
#7,Mid,Frimmy23,Challenger - 15 LP,65.8,52 / 27,YoloMedic
#8,Jungle,Poppey,Challenger - 9 LP,69.2,27 / 12,NAVI
#9,Jungle,EDG Clearlove7,Diamond I - 83 LP,73.3,33 / 12,RNGFirefox
#10,Support,Keria,Diamond I - 69 LP,59.2,45 / 31,TheStriker9
#11,Top,Ezio,Diamond I - 64 LP,62.8,27 / 16,TexeQ
#12,ADC,Kadlin,Diamond I - 63 LP,59.6,28 / 19,Jinxnator
#13,Support,Aqua,Diamond I - 54 LP,68.0,34 / 16,Trindor
#14,Support,FPX Crisp,Diamond I - 52 LP,58.2,46 / 33,LPLAhri
#15,ADC,Kali,Diamond I - 29 LP,61.0,36 / 23,YoloMedic
#16,Jungle,Ceasarna,Diamond I - 23 LP,66.7,20 / 10,iampvm
#17,Top,Kritz,Diamond I - 16 LP,79.4,27 / 7,polop900
#18,Mid,PepeCool,Diamond I - 15 LP,66.7,28 / 14,LS
#19,Top,RNG Letme,Diamond I - 14 LP,56.6,30 / 23,LPLAhri
#20,Jungle,Jinxnator,Diamond I - 14 LP,60.6,43 / 28,Jinxnator
#21,Jungle,Sparrow,Diamond I - 2 LP,60.9,28 / 18,Anbeeld
#22,Top,DoinB,Diamond II - 94 LP,75.0,27 / 9,LordArtos
#23,Jungle,Kong,Diamond II - 86 LP,58.3,14 / 10,YungYiga
#24,ADC,Vortex_c4,Diamond II - 79 LP,66.7,18 / 9,LumiFumi
#25,Top,Amouranth,Diamond II - 77 LP,57.6,34 / 25,Simp
#26,Top,Raleigh Obelisk,Diamond II - 74 LP,52.4,22 / 20,Sinker
#27,Top,Zuko,Diamond II - 64 LP,67.6,23 / 11,Lior
#28,ADC,DoubleDouble,Diamond II - 64 LP,57.1,28 / 21,Player2225
#29,Mid,creative mind,Diamond II - 55 LP,73.3,22 / 8,cabula
#30,ADC,Rio Sonogami,Diamond II - 54 LP,67.7,21 / 10,Ruler Rinne
#31,Support,Egirl champs onl,Diamond II - 53 LP,61.4,27 / 17,Spooky
#32,ADC,Uma Jan monkaS,Diamond II - 51 LP,46.7,7 / 8,Phost
#33,Jungle,Gnima,Diamond II - 45 LP,47.8,32 / 35,YoloMedic
#34,Mid,Choky,Diamond II - 34 LP,56.3,27 / 21,Key
#35,Mid,BottleCaps,Diamond II - 34 LP,61.5,16 / 10,Phost
