Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,T1 T1,Challenger - 413 LP,56.9,37 / 28,Soraka
#2,Top,Salsa,Challenger - 290 LP,72.7,101 / 38,YungYiga
#3,ADC,BöllerBusch,Challenger - 193 LP,75.8,75 / 24,Jungler1337
#4,Mid,Frimmy23,Challenger - 111 LP,64.4,114 / 63,YoloMedic
#5,ADC,Geekymanxnlx,Challenger - 92 LP,65.0,117 / 63,DitIsDonny
#6,Mid,Arteros,Challenger - 85 LP,62.9,112 / 66,Anbeeld
#7,ADC,cryhard,Challenger - 82 LP,70.0,91 / 39,roysiggi
#8,Jungle,Jinxnator,Challenger - 58 LP,61.7,132 / 82,Jinxnator
#9,ADC,Kadlin,Challenger - 57 LP,62.2,120 / 73,Jinxnator
#10,Top,Kritz,Challenger - 40 LP,66.4,93 / 47,polop900
#11,Support,Aqua,Challenger - 35 LP,59.6,124 / 84,Trindor
#12,Support,Tratz,Challenger - 35 LP,62.6,82 / 49,Tangil
#13,Mid,Phantom,Challenger - 26 LP,56.6,107 / 82,Kyzent
#14,Jungle,Pyosik,Challenger - 3 LP,62.6,132 / 79,TheStriker9
#15,ADC,AJDG Angel,Diamond I - 97 LP,60.9,70 / 45,Lightandhope
#16,Jungle,Blaze,Diamond I - 90 LP,66.7,74 / 37,Hit_Critical
#17,Mid,Choky,Diamond I - 63 LP,54.7,105 / 87,Key
#18,Top,Ezio,Diamond I - 58 LP,57.6,95 / 70,TexeQ
#19,Support,Keria,Diamond I - 55 LP,56.5,134 / 103,TheStriker9
#20,Top,TopBot,Diamond I - 39 LP,60.2,65 / 43,TangilBOT
#21,Top,Zuko,Diamond I - 39 LP,62.1,72 / 44,Lior
#22,Jungle,DanDy,Diamond I - 34 LP,58.4,80 / 57,minimike97
#23,Support,iEnygma,Diamond I - 27 LP,61.8,81 / 50,EG Voutocu
#24,ADC,Uma Jan monkaS,Diamond I - 27 LP,56.9,58 / 44,Phost
#25,Jungle,Poppey,Diamond I - 26 LP,58.3,98 / 70,NAVI
#26,Mid,BOOCAUWMOO,Diamond I - 21 LP,57.1,80 / 60,BooCauwMoo
#27,Jungle,Ceasarna,Diamond I - 20 LP,60.2,68 / 45,iampvm
#28,ADC,Jotaro Kujo,Diamond I - 17 LP,57.4,74 / 55,Ithirul
#29,Top,Leonidas,Diamond I - 9 LP,61.2,74 / 47,Freezy
#30,Support,Tiriana,Diamond I - 9 LP,55.3,89 / 72,Kythaela
#31,Jungle,Bibi,Diamond I - 7 LP,62.0,75 / 46,Troeton
#32,ADC,Vortex_c4,Diamond I - 5 LP,58.5,69 / 49,LumiFumi
#33,Top,DoinB,Diamond I - 5 LP,61.0,94 / 60,LordArtos
#34,Top,RNG Letme,Diamond I - 2 LP,56.6,77 / 59,LPLAhri
#35,Jungle,EG Voutocu,Diamond I - 0 LP,57.7,75 / 55,EG Voutocu
#36,Mid,Frethborn,Diamond II - 99 LP,52.2,94 / 86,Jinxnator
#37,Mid,Salt,Diamond II - 96 LP,56.4,84 / 65,JMENDOZA
#38,Mid,strawberry frog,Diamond II - 95 LP,56.6,98 / 75,annauwumarie
#39,Jungle,Dontgank,Diamond II - 95 LP,58.8,130 / 91,Key
#40,Jungle,cblol00002,Diamond II - 92 LP,56.2,73 / 57,cblol
#41,Support,Egirl champs onl,Diamond II - 91 LP,56.0,98 / 77,Spooky
#42,Jungle,Gnima,Diamond II - 89 LP,52.3,78 / 71,YoloMedic
#43,Jungle,EDG Clearlove7,Diamond II - 84 LP,58.5,72 / 51,RNGFirefox
#44,Mid,Person201,Diamond II - 83 LP,55.3,73 / 59,LumiFumi
#45,Top,Randomsmeker1234,Diamond II - 81 LP,57.3,67 / 50,Mac
#46,Top,Dumbass,Diamond II - 80 LP,54.5,114 / 95,Key
#47,Top,Amouranth,Diamond II - 78 LP,55.1,108 / 88,Simp
#48,Support,Katara,Diamond II - 75 LP,52.1,61 / 56,Lior
#49,ADC,strawberry dog,Diamond II - 73 LP,57.5,84 / 62,annauwumarie
#50,ADC,TPOPIS,Diamond II - 72 LP,59.3,83 / 57,Byumbi
#51,Support,Kutcher,Diamond II - 70 LP,55.8,82 / 65,Terra
#52,Mid,BottleCaps,Diamond II - 70 LP,54.5,60 / 50,Phost
#53,Top,xxaznpuppy32xx,Diamond II - 62 LP,58.6,102 / 72,GamerGirls
#54,Mid,DOINB RYZE HACK,Diamond II - 61 LP,54.8,69 / 57,wiksonix
#55,Jungle,Hidden,Diamond II - 59 LP,55.5,61 / 49,SinderFox
#56,Top,Aryze,Diamond II - 59 LP,54.0,81 / 69,sanchesmemo
#57,ADC,DoubleDouble,Diamond II - 55 LP,55.5,96 / 77,Player2225
#58,ADC,mind,Diamond II - 50 LP,53.5,83 / 72,schlafen
#59,Jungle,Xyras,Diamond II - 45 LP,55.1,65 / 53,Jungler1337
#60,Top,Test1,Diamond II - 39 LP,56.1,69 / 54,test
#61,Top,Top,Diamond II - 39 LP,51.3,58 / 55,jksad
#62,Top,MrBochka,Diamond II - 37 LP,57.4,112 / 83,Anbeeld
#63,Jungle,Sparrow,Diamond II - 37 LP,53.7,88 / 76,Anbeeld
#64,ADC,TES Jackeylove,Diamond II - 33 LP,54.3,69 / 58,LPLAhri
#65,ADC,200 YEARSXD,Diamond II - 31 LP,56.5,70 / 54,wiksonix
#66,Support,E-girl,Diamond II - 31 LP,55.1,75 / 61,Dayspring
#67,Mid,Test3,Diamond II - 28 LP,52.3,78 / 71,test
