Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,T1 T1,Challenger - 484 LP,61.0,50 / 32,Soraka
#2,Top,Salsa,Challenger - 192 LP,69.0,116 / 52,YungYiga
#3,ADC,BöllerBusch,Challenger - 168 LP,73.6,81 / 29,Jungler1337
#4,Mid,Arteros,Challenger - 89 LP,63.0,133 / 78,Anbeeld
#5,Support,Tratz,Challenger - 81 LP,62.3,109 / 66,Tangil
#6,ADC,cryhard,Challenger - 60 LP,67.8,97 / 46,roysiggi
#7,Mid,Frimmy23,Challenger - 53 LP,62.2,130 / 79,YoloMedic
#8,ADC,AJDG Angel,Challenger - 49 LP,62.7,89 / 53,Lightandhope
#9,Jungle,Jinxnator,Challenger - 26 LP,60.7,173 / 112,Jinxnator
#10,Top,Kritz,Challenger - 0 LP,62.1,123 / 75,polop900
#11,Top,MrBochka,Diamond I - 93 LP,59.3,144 / 99,Anbeeld
#12,Mid,BOOCAUWMOO,Diamond I - 92 LP,58.7,115 / 81,BooCauwMoo
#13,Mid,Person201,Diamond I - 82 LP,58.1,93 / 67,LumiFumi
#14,ADC,Geekymanxnlx,Diamond I - 81 LP,61.8,141 / 87,DitIsDonny
#15,Jungle,Poppey,Diamond I - 73 LP,58.3,127 / 91,NAVI
#16,Top,RNG Letme,Diamond I - 68 LP,58.9,103 / 72,LPLAhri
#17,Mid,Phantom,Diamond I - 67 LP,55.3,135 / 109,Kyzent
#18,Jungle,Blaze,Diamond I - 66 LP,63.0,92 / 54,Hit_Critical
#19,Top,Zuko,Diamond I - 57 LP,60.2,97 / 64,Lior
#20,Mid,Salt,Diamond I - 55 LP,56.9,107 / 81,JMENDOZA
#21,Support,Aqua,Diamond I - 54 LP,57.1,160 / 120,Trindor
#22,Jungle,Pyosik,Diamond I - 49 LP,59.8,149 / 100,TheStriker9
#23,Jungle,EDG Clearlove7,Diamond I - 48 LP,60.9,98 / 63,RNGFirefox
#24,Support,Lambo Bambo,Diamond I - 42 LP,55.6,115 / 92,Byumbi
#25,ADC,Kadlin,Diamond I - 41 LP,58.8,157 / 110,Jinxnator
#26,ADC,Jotaro Kujo,Diamond I - 36 LP,56.0,102 / 80,Ithirul
#27,Jungle,Test2,Diamond I - 36 LP,53.4,86 / 75,test
#28,ADC,Uma Jan monkaS,Diamond I - 36 LP,55.3,83 / 67,Phost
#29,Top,Amouranth,Diamond I - 35 LP,55.1,135 / 110,Simp
#30,Support,Kutcher,Diamond I - 29 LP,55.7,108 / 86,Terra
#31,Top,Top,Diamond I - 27 LP,53.4,78 / 68,jksad
#32,Jungle,Bibi,Diamond I - 27 LP,60.8,96 / 62,Troeton
#33,Support,Tiriana,Diamond I - 25 LP,54.7,116 / 96,Kythaela
