Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,T1 T1,Challenger - 912 LP,76.0,218 / 69,Soraka
#2,Mid,Frimmy23,Challenger - 238 LP,62.8,470 / 278,YoloMedic
#3,Top,Salsa,Challenger - 213 LP,64.8,449 / 244,YungYiga
#4,ADC,Kadlin,Challenger - 136 LP,64.6,430 / 236,Jinxnator
#5,ADC,BöllerBusch,Challenger - 132 LP,63.3,316 / 183,Jungler1337
#6,Support,FPX Crisp,Challenger - 114 LP,55.9,517 / 408,LPLAhri
#7,Top,RNG Letme,Challenger - 112 LP,57.4,437 / 324,LPLAhri
#8,ADC,cryhard,Challenger - 107 LP,58.1,318 / 229,roysiggi
#9,ADC,Uma Jan monkaS,Challenger - 99 LP,59.7,323 / 218,Phost
#10,Jungle,Gnima,Challenger - 93 LP,55.0,448 / 366,YoloMedic
#11,Mid,Arteros,Challenger - 88 LP,62.5,391 / 235,Anbeeld
#12,Top,Raleigh Obelisk,Challenger - 68 LP,59.4,307 / 210,Sinker
#13,Jungle,Jinxnator,Challenger - 64 LP,59.9,410 / 274,Jinxnator
#14,Jungle,Ceasarna,Challenger - 55 LP,58.2,346 / 249,iampvm
#15,Jungle,Poppey,Challenger - 50 LP,60.9,420 / 270,NAVI
#16,Top,Ezio,Challenger - 49 LP,59.8,395 / 266,TexeQ
#17,Jungle,Kong,Challenger - 37 LP,53.8,360 / 309,YungYiga
#18,Jungle,Pyosik,Challenger - 28 LP,57.3,402 / 299,TheStriker9
#19,ADC,Jotaro Kujo,Challenger - 26 LP,56.6,364 / 279,Ithirul
#20,ADC,Kali,Challenger - 9 LP,55.3,454 / 367,YoloMedic
#21,Jungle,MexicanPidgeon,Challenger - 6 LP,56.5,345 / 266,LumiFumi
#22,Jungle,Sparrow,Challenger - 6 LP,56.1,350 / 274,Anbeeld
#23,Mid,BottleCaps,Diamond I - 96 LP,56.4,345 / 267,Phost
#24,Top,DangerousMolerat,Diamond I - 95 LP,55.3,336 / 272,Blade1284
#25,ADC,TES Jackeylove,Diamond I - 92 LP,54.9,405 / 333,LPLAhri
#26,ADC,DoubleDouble,Diamond I - 89 LP,55.4,401 / 323,Player2225
#27,Mid,PepeCool,Diamond I - 89 LP,56.0,418 / 328,LS
#28,Support,Keria,Diamond I - 89 LP,48.0,288 / 312,TheStriker9
#29,Top,Top,Diamond I - 81 LP,54.1,268 / 227,jksad
#30,Mid,Vergil,Diamond I - 81 LP,54.8,286 / 236,Yzeerf
#31,Support,Egirl champs onl,Diamond I - 79 LP,55.3,316 / 255,Spooky
#32,Support,Tratz,Diamond I - 77 LP,55.8,343 / 272,Tangil
#33,Top,Zuko,Diamond I - 64 LP,55.7,345 / 274,Lior
#34,Jungle,Test2,Diamond I - 62 LP,56.2,372 / 290,test
#35,Support,Truth,Diamond I - 59 LP,50.9,280 / 270,Player2225
#36,Jungle,jungle gap,Diamond I - 56 LP,53.3,281 / 246,crithitfail
#37,Support,Katara,Diamond I - 55 LP,55.1,409 / 333,Lior
#38,Mid,Flame,Diamond I - 55 LP,57.3,310 / 231,Hit_Critical
#39,Mid,MidBot,Diamond I - 52 LP,57.5,296 / 219,TangilBOT
#40,Mid,Frethborn,Diamond I - 51 LP,54.5,368 / 307,Jinxnator
#41,Support,Lambo Bambo,Diamond I - 51 LP,50.8,398 / 386,Byumbi
#42,Mid,Salt,Diamond I - 51 LP,58.2,383 / 275,JMENDOZA
#43,Top,DoinB,Diamond I - 50 LP,57.6,456 / 336,LordArtos
#44,Jungle,EG Voutocu,Diamond I - 49 LP,54.3,301 / 253,EG Voutocu
#45,Top,Test1,Diamond I - 48 LP,52.4,355 / 323,test
#46,ADC,Vortex_c4,Diamond I - 47 LP,54.8,324 / 267,LumiFumi
#47,Mid,Totoro the duck,Diamond I - 46 LP,56.0,302 / 237,Kuury
#48,Jungle,Blaze,Diamond I - 45 LP,58.0,298 / 216,Hit_Critical
#49,Jungle,Hidden,Diamond I - 44 LP,56.9,259 / 196,SinderFox
#50,Top,Kritz,Diamond I - 43 LP,58.5,327 / 232,polop900
#51,Mid,Foxy,Diamond I - 43 LP,55.3,283 / 229,Foxy
#52,Support,R.Leg of Cauw,Diamond I - 41 LP,53.6,368 / 319,BooCauwMoo
#53,Jungle,woope,Diamond I - 41 LP,55.2,277 / 225,sanchesmemo
#54,Jungle,HLE Viper,Diamond I - 39 LP,52.3,271 / 247,Tokyo Smurfer
#55,Top,Aryze,Diamond I - 37 LP,55.0,323 / 264,sanchesmemo
#56,ADC,Test4,Diamond I - 36 LP,54.3,357 / 301,test
#57,ADC,AJDG Angel,Diamond I - 35 LP,55.5,331 / 265,Lightandhope
#58,Support,Pawko ,Diamond I - 30 LP,51.8,312 / 290,TexeQ
#59,Support,GeT OutFlayed,Diamond I - 29 LP,56.4,204 / 158,Mac
#60,ADC,CoolBroDenis,Diamond I - 28 LP,52.9,340 / 303,JMENDOZA
#61,Mid,Person201,Diamond I - 25 LP,55.2,295 / 239,LumiFumi
#62,Support,E-girl,Diamond I - 25 LP,54.3,282 / 237,Dayspring
#63,ADC,PvM,Diamond I - 25 LP,52.9,325 / 289,iampvm
#64,Support,Test5,Diamond I - 24 LP,56.1,413 / 323,test
#65,Support,Fells,Diamond I - 23 LP,54.0,243 / 207,Fells
#66,Mid,Ne0,Diamond I - 19 LP,51.2,300 / 286,DAYLlGHT
#67,Support,Aqua,Diamond I - 17 LP,56.5,461 / 355,Trindor
#68,Jungle,Pheoldre,Diamond I - 15 LP,50.4,282 / 277,Kythaela
#69,Jungle,110110010011,Diamond I - 13 LP,55.7,280 / 223,110110010011
#70,Top,SS Flandre,Diamond I - 12 LP,53.8,342 / 294,RNGFirefox
#71,ADC,be proud of me,Diamond I - 12 LP,51.9,311 / 288,cabula
#72,Support,SEXY TAHM,Diamond I - 11 LP,53.4,294 / 257,HailOfBladesTahm
#73,ADC,A bootiful perso,Diamond I - 10 LP,52.5,254 / 230,Spooky
#74,Mid,creative mind,Diamond I - 9 LP,55.9,362 / 286,cabula
#75,Jungle,strawberry cat,Diamond I - 9 LP,52.8,363 / 324,annauwumarie
#76,Jungle,Xyras,Diamond I - 8 LP,52.5,265 / 240,Jungler1337
#77,Mid,Nea,Diamond I - 8 LP,55.1,279 / 227,TheRelic4411
#78,Top,TopBot,Diamond I - 7 LP,53.2,302 / 266,TangilBOT
#79,Jungle,Dontgank,Diamond I - 6 LP,49.2,267 / 276,Key
#80,Support,Monkey Mokney,Diamond I - 5 LP,53.6,215 / 186,Ghacobe
#81,Mid,Seirilyvia,Diamond I - 4 LP,57.6,391 / 288,Kythaela
#82,Jungle,cblol00002,Diamond I - 4 LP,57.0,195 / 147,cblol
#83,Mid,Caps,Diamond I - 3 LP,52.3,381 / 348,LordArtos
#84,Mid,AJDG Life,Diamond II - 99 LP,53.5,289 / 251,Lightandhope
#85,Jungle,DanDy,Diamond II - 97 LP,53.8,331 / 284,minimike97
#86,ADC,Kapp Wasfürsaft,Diamond II - 96 LP,53.6,239 / 207,Plankuaa
#87,Mid,Test3,Diamond II - 94 LP,52.8,336 / 300,test
#88,Top,Randomsmeker1234,Diamond II - 93 LP,52.3,216 / 197,Mac
#89,Jungle,JMENDOZA,Diamond II - 93 LP,51.3,301 / 286,JMENDOZA
#90,Jungle,EDG Clearlove7,Diamond II - 92 LP,58.1,418 / 301,RNGFirefox
#91,Support,5,Diamond II - 90 LP,55.1,253 / 206,Espeon
#92,Jungle,Topener,Diamond II - 89 LP,54.7,318 / 263,Byumbi
#93,Support,Kutcher,Diamond II - 88 LP,53.8,317 / 272,Terra
#94,Jungle,Layla,Diamond II - 87 LP,53.3,269 / 236,TheRelic4411
#95,ADC,Rio Sonogami,Diamond II - 87 LP,53.0,292 / 259,Ruler Rinne
#96,Support,Sadex,Diamond II - 86 LP,54.6,262 / 218,Spezza
#97,Top,Dumbass,Diamond II - 86 LP,55.2,386 / 313,Key
#98,ADC,Deft,Diamond II - 83 LP,45.9,272 / 320,TheStriker9
#99,Mid,Phantom,Diamond II - 82 LP,51.8,314 / 292,Kyzent
#100,Support,Tiriana,Diamond II - 82 LP,52.3,305 / 278,Kythaela
