Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,T1 T1,Challenger - 475 LP,52.5,21 / 19,Soraka
#2,Mid,Arteros,Challenger - 178 LP,67.5,85 / 41,Anbeeld
#3,Top,Salsa,Challenger - 155 LP,70.2,66 / 28,YungYiga
#4,ADC,BöllerBusch,Challenger - 120 LP,74.6,53 / 18,Jungler1337
#5,ADC,cryhard,Challenger - 116 LP,73.7,73 / 26,roysiggi
#6,ADC,Kadlin,Challenger - 89 LP,62.2,92 / 56,Jinxnator
#7,Mid,Frimmy23,Challenger - 77 LP,63.7,86 / 49,YoloMedic
#8,Jungle,Pyosik,Challenger - 70 LP,67.1,104 / 51,TheStriker9
#9,Support,Keria,Challenger - 30 LP,60.3,108 / 71,TheStriker9
#10,Jungle,Poppey,Challenger - 23 LP,62.0,75 / 46,NAVI
#11,Top,Kritz,Challenger - 19 LP,71.6,68 / 27,polop900
#12,Jungle,Jinxnator,Challenger - 13 LP,62.6,92 / 55,Jinxnator
#13,Support,Aqua,Challenger - 3 LP,62.2,89 / 54,Trindor
#14,ADC,Geekymanxnlx,Diamond I - 74 LP,64.2,86 / 48,DitIsDonny
#15,Top,RNG Letme,Diamond I - 69 LP,59.6,65 / 44,LPLAhri
#16,Top,xxaznpuppy32xx,Diamond I - 66 LP,61.1,80 / 51,GamerGirls
#17,Top,Amouranth,Diamond I - 61 LP,57.0,86 / 65,Simp
#18,Mid,PepeCool,Diamond I - 40 LP,58.3,70 / 50,LS
#19,Jungle,Gnima,Diamond I - 38 LP,53.4,62 / 54,YoloMedic
#20,Jungle,Ceasarna,Diamond I - 34 LP,63.1,53 / 31,iampvm
#21,Top,TopBot,Diamond I - 33 LP,61.7,50 / 31,TangilBOT
#22,Top,DoinB,Diamond I - 33 LP,63.9,69 / 39,LordArtos
#23,ADC,Uma Jan monkaS,Diamond I - 30 LP,55.7,34 / 27,Phost
#24,Jungle,Blaze,Diamond I - 30 LP,67.9,53 / 25,Hit_Critical
#25,Support,Test5,Diamond I - 26 LP,61.1,58 / 37,test
#26,Support,E-girl,Diamond I - 26 LP,61.2,60 / 38,Dayspring
#27,ADC,TPOPIS,Diamond I - 20 LP,64.6,62 / 34,Byumbi
#28,ADC,Vortex_c4,Diamond I - 16 LP,59.8,52 / 35,LumiFumi
#29,Support,Tiriana,Diamond I - 8 LP,56.6,64 / 49,Kythaela
#30,Support,Tratz,Diamond I - 5 LP,59.1,55 / 38,Tangil
#31,ADC,Jotaro Kujo,Diamond I - 0 LP,56.3,49 / 38,Ithirul
#32,Jungle,Bibi,Diamond II - 97 LP,64.1,59 / 33,Troeton
#33,Top,Test1,Diamond II - 97 LP,60.5,49 / 32,test
#34,Top,Zuko,Diamond II - 95 LP,61.3,57 / 36,Lior
#35,Jungle,EDG Clearlove7,Diamond II - 93 LP,59.2,58 / 40,RNGFirefox
#36,Top,Ezio,Diamond II - 91 LP,56.1,69 / 54,TexeQ
#37,Top,Aryze,Diamond II - 86 LP,55.6,60 / 48,sanchesmemo
#38,ADC,strawberry dog,Diamond II - 82 LP,60.3,70 / 46,annauwumarie
#39,Mid,Phantom,Diamond II - 81 LP,54.5,72 / 60,Kyzent
#40,Support,Egirl champs onl,Diamond II - 78 LP,57.9,70 / 51,Spooky
#41,Top,Raleigh Obelisk,Diamond II - 73 LP,51.0,49 / 47,Sinker
#42,Support,FPX Crisp,Diamond II - 73 LP,52.8,84 / 75,LPLAhri
#43,Mid,BottleCaps,Diamond II - 72 LP,56.3,45 / 35,Phost
