Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,T1 T1,Challenger - 407 LP,57.5,42 / 31,Soraka
#2,Top,Salsa,Challenger - 324 LP,72.5,108 / 41,YungYiga
#3,ADC,BöllerBusch,Challenger - 169 LP,73.8,79 / 28,Jungler1337
#4,Mid,Frimmy23,Challenger - 90 LP,64.0,119 / 67,YoloMedic
#5,Jungle,Jinxnator,Challenger - 87 LP,61.4,153 / 96,Jinxnator
#6,ADC,cryhard,Challenger - 79 LP,69.4,93 / 41,roysiggi
#7,Mid,Arteros,Challenger - 72 LP,62.9,122 / 72,Anbeeld
#8,Top,Kritz,Challenger - 55 LP,64.7,112 / 61,polop900
#9,ADC,AJDG Angel,Challenger - 53 LP,63.2,79 / 46,Lightandhope
#10,ADC,Geekymanxnlx,Challenger - 33 LP,63.4,123 / 71,DitIsDonny
#11,Mid,BOOCAUWMOO,Diamond I - 96 LP,58.6,95 / 67,BooCauwMoo
#12,Support,Tratz,Diamond I - 94 LP,60.4,90 / 59,Tangil
#13,Jungle,Blaze,Diamond I - 92 LP,65.4,85 / 45,Hit_Critical
#14,ADC,Kadlin,Diamond I - 85 LP,60.7,136 / 88,Jinxnator
#15,Support,Aqua,Diamond I - 83 LP,57.6,140 / 103,Trindor
#16,Mid,Phantom,Diamond I - 77 LP,55.5,117 / 94,Kyzent
#17,Jungle,EDG Clearlove7,Diamond I - 59 LP,60.7,82 / 53,RNGFirefox
#18,Jungle,Ceasarna,Diamond I - 54 LP,60.9,78 / 50,iampvm
#19,Jungle,Poppey,Diamond I - 54 LP,58.3,112 / 80,NAVI
#20,Support,Egirl champs onl,Diamond I - 46 LP,56.3,111 / 86,Spooky
#21,Top,xxaznpuppy32xx,Diamond I - 45 LP,59.5,116 / 79,GamerGirls
#22,Top,RNG Letme,Diamond I - 43 LP,57.8,85 / 62,LPLAhri
#23,Support,Keria,Diamond I - 39 LP,55.8,144 / 114,TheStriker9
#24,Jungle,Pyosik,Diamond I - 37 LP,60.4,134 / 88,TheStriker9
#25,Top,Zuko,Diamond I - 34 LP,60.5,78 / 51,Lior
#26,Mid,Choky,Diamond I - 32 LP,53.6,112 / 97,Key
#27,Support,Tiriana,Diamond I - 32 LP,56.0,102 / 80,Kythaela
#28,Mid,Frethborn,Diamond I - 28 LP,52.7,106 / 95,Jinxnator
#29,Jungle,EG Voutocu,Diamond I - 28 LP,58.1,86 / 62,EG Voutocu
#30,Support,iEnygma,Diamond I - 27 LP,61.1,91 / 58,EG Voutocu
#31,Mid,strawberry frog,Diamond I - 25 LP,56.6,107 / 82,annauwumarie
#32,Mid,Person201,Diamond I - 25 LP,56.3,81 / 63,LumiFumi
#33,Jungle,Bibi,Diamond I - 20 LP,61.7,82 / 51,Troeton
#34,Mid,Salt,Diamond I - 18 LP,56.0,93 / 73,JMENDOZA
#35,Top,MrBochka,Diamond I - 16 LP,58.3,127 / 91,Anbeeld
#36,Support,FPX Crisp,Diamond I - 15 LP,52.3,113 / 103,LPLAhri
#37,Jungle,DanDy,Diamond I - 15 LP,57.2,87 / 65,minimike97
#38,ADC,TPOPIS,Diamond I - 14 LP,59.5,94 / 64,Byumbi
#39,Mid,DOINB RYZE HACK,Diamond I - 13 LP,55.5,81 / 65,wiksonix
#40,Support,Kutcher,Diamond I - 9 LP,55.8,96 / 76,Terra
#41,ADC,Vortex_c4,Diamond I - 8 LP,57.4,78 / 58,LumiFumi
#42,ADC,Uma Jan monkaS,Diamond I - 7 LP,55.4,67 / 54,Phost
#43,Jungle,Dontgank,Diamond I - 2 LP,58.2,139 / 100,Key
#44,Support,Katara,Diamond I - 1 LP,52.7,68 / 61,Lior
#45,ADC,strawberry dog,Diamond I - 1 LP,57.2,95 / 71,annauwumarie
#46,Top,Randomsmeker1234,Diamond II - 96 LP,55.9,76 / 60,Mac
#47,Top,DoinB,Diamond II - 96 LP,60.3,114 / 75,LordArtos
#48,ADC,DoubleDouble,Diamond II - 94 LP,55.2,106 / 86,Player2225
#49,Mid,Caps,Diamond II - 94 LP,51.7,107 / 100,LordArtos
#50,Top,TopBot,Diamond II - 92 LP,57.0,73 / 55,TangilBOT
#51,Support,Import Slot 1,Diamond II - 91 LP,55.9,76 / 60,CoachYouGen
#52,Top,Ezio,Diamond II - 88 LP,55.3,104 / 84,TexeQ
#53,Top,Amouranth,Diamond II - 83 LP,54.7,117 / 97,Simp
#54,Top,Dumbass,Diamond II - 76 LP,54.5,122 / 102,Key
#55,Mid,BottleCaps,Diamond II - 72 LP,54.0,67 / 57,Phost
#56,Jungle,woope,Diamond II - 72 LP,52.8,86 / 77,sanchesmemo
#57,ADC,Jotaro Kujo,Diamond II - 71 LP,54.8,85 / 70,Ithirul
#58,Top,Top,Diamond II - 70 LP,52.0,64 / 59,jksad
#59,Jungle,Sparrow,Diamond II - 64 LP,53.8,98 / 84,Anbeeld
#60,ADC,mind,Diamond II - 63 LP,53.1,94 / 83,schlafen
#61,ADC,Gwyn,Diamond II - 57 LP,61.2,85 / 54,Fells
#62,Top,Leonidas,Diamond II - 53 LP,58.3,81 / 58,Freezy
#63,ADC,TES Jackeylove,Diamond II - 51 LP,54.1,80 / 68,LPLAhri
#64,Jungle,Gnima,Diamond II - 47 LP,51.2,83 / 79,YoloMedic
#65,Jungle,Zevton,Diamond II - 47 LP,59.9,82 / 55,polop900
#66,Jungle,jekedeke,Diamond II - 45 LP,53.8,63 / 54,sauce
#67,Top,Ben Dover,Diamond II - 43 LP,53.3,81 / 71,Hjornet
#68,Support,R.Leg of Cauw,Diamond II - 38 LP,51.9,95 / 88,BooCauwMoo
#69,Jungle,cblol00002,Diamond II - 36 LP,53.5,84 / 73,cblol
#70,Mid,PepeCool,Diamond II - 33 LP,51.9,98 / 91,LS
#71,Support,Lambo Bambo,Diamond II - 32 LP,53.9,97 / 83,Byumbi
#72,Top,Aryze,Diamond II - 30 LP,52.8,84 / 75,sanchesmemo
#73,Jungle,Bilbo Waggins,Diamond II - 29 LP,56.6,77 / 59,ImagineBaggins
#74,Support,SEXY TAHM,Diamond II - 25 LP,50.7,70 / 68,HailOfBladesTahm
#75,Support,BoquitaCampeon,Diamond II - 25 LP,57.6,68 / 50,Jon_14
#76,Mid,Flame,Diamond II - 22 LP,54.1,66 / 56,Hit_Critical
#77,Mid,GummyBear,Diamond II - 21 LP,53.0,88 / 78,Spezza
#78,Top,Sioux,Diamond II - 21 LP,55.5,71 / 57,Kronossaurus
#79,Support,Test5,Diamond II - 17 LP,52.7,79 / 71,test
#80,Mid,Totoro the duck,Diamond II - 17 LP,54.2,64 / 54,Kuury
#81,Jungle,Dr4gg4r,Diamond II - 16 LP,54.5,90 / 75,DAYLlGHT
#82,Support,Truth,Diamond II - 16 LP,52.8,105 / 94,Player2225
#83,Top,Test1,Diamond II - 15 LP,54.9,73 / 60,test
#84,ADC,JlNX,Diamond II - 15 LP,54.9,73 / 60,JlNX_ONCE
#85,Top,SmackyB,Diamond II - 14 LP,58.6,89 / 63,Byumbi
#86,ADC,Perkz,Diamond II - 11 LP,57.0,90 / 68,LordArtos
#87,Jungle,Hidden,Diamond II - 9 LP,52.8,67 / 60,SinderFox
#88,Jungle,Test2,Diamond II - 7 LP,51.1,68 / 65,test
#89,Mid,Lucius ,Diamond II - 7 LP,57.5,69 / 51,Jungler1337
#90,Top,Raleigh Obelisk,Diamond II - 6 LP,47.9,69 / 75,Sinker
#91,Top,Rywanna,Diamond III - 99 LP,55.0,93 / 76,Kythaela
#92,Mid,I like trains,Diamond III - 98 LP,52.2,71 / 65,Foxxo
#93,Top, IG TheShy,Diamond III - 95 LP,54.0,68 / 58,Oafers
#94,Support,strawberry cow,Diamond III - 93 LP,55.7,73 / 58,annauwumarie
#95,ADC,Japan,Diamond III - 93 LP,54.6,106 / 88,LuvLetter
#96,Mid,Nea,Diamond III - 93 LP,53.2,74 / 65,TheRelic4411
#97,Jungle,Pheoldre,Diamond III - 92 LP,54.3,100 / 84,Kythaela
#98,Support,E-girl,Diamond III - 91 LP,53.2,83 / 73,Dayspring
#99,ADC,200 YEARSXD,Diamond III - 91 LP,53.3,80 / 70,wiksonix
#100,Mid,MidBot,Diamond III - 86 LP,52.3,81 / 74,TangilBOT
