Champion name,Win rate(%),Wins / losses
Malphite,56.3,4632 / 3589
Jarvan IV,55.8,314 / 249
Corki,55.6,69 / 55
Zac,54.0,4263 / 3627
Xerath,53.8,1832 / 1571
Urgot,53.7,2462 / 2122
Nunu,53.6,1075 / 930
Volibear,53.2,1062 / 936
Anivia,53.2,239 / 210
Nidalee,52.4,1355 / 1231
Poppy,52.2,612 / 561
Aphelios,52.1,3462 / 3184
Lee Sin,52.1,1000 / 921
Pyke,51.9,4285 / 3964
Kassadin,51.8,342 / 318
Garen,51.8,115 / 107
Shen,51.7,2090 / 1950
Dr. Mundo,51.7,939 / 878
Syndra,51.7,373 / 349
Ekko,51.7,333 / 311
Senna,51.5,3798 / 3576
Brand,51.5,634 / 598
Skarner,51.4,2047 / 1937
Illaoi,51.4,1266 / 1197
Warwick,51.2,499 / 475
Karthus,51.0,4567 / 4390
Hecarim,51.0,692 / 664
Zilean,51.0,548 / 527
Galio,50.9,3648 / 3518
Ornn,50.9,1141 / 1102
Morgana,50.8,186 / 180
Jayce,50.8,160 / 155
Karma,50.7,3504 / 3412
Irelia,50.6,2423 / 2364
Janna,50.6,689 / 673
Rek'Sai,50.6,566 / 552
Nautilus,50.5,1128 / 1106
Udyr,50.4,2722 / 2675
Jhin,50.4,276 / 272
Rammus,50.4,237 / 233
Sona,50.3,1467 / 1447
Amumu,50.3,357 / 353
Rakan,50.2,3909 / 3874
Swain,50.0,156 / 156
Twisted Fate,50.0,147 / 147
Malzahar,49.9,407 / 408
Maokai,49.8,330 / 332
Nami,49.5,237 / 242
Thresh,49.4,1065 / 1090
Caitlyn,49.4,980 / 1004
Ahri,49.4,649 / 664
Sivir,49.4,157 / 161
Orianna,49.2,681 / 703
Sylas,49.2,387 / 400
Talon,49.2,120 / 124
Pantheon,49.1,467 / 484
Rumble,49.1,214 / 222
Trundle,49.0,447 / 466
Miss Fortune,48.9,893 / 934
Xayah,48.8,1409 / 1476
Sion,48.8,529 / 556
Heimerdinger,48.8,124 / 130
Riven,48.7,747 / 787
Rengar,48.6,234 / 247
Renekton,48.6,176 / 186
Sejuani,48.5,803 / 854
Ivern,48.5,756 / 802
Ryze,48.5,545 / 578
Kennen,48.5,248 / 263
Quinn,48.5,130 / 138
Yorick,48.2,80 / 86
Kayle,48.2,40 / 43
Blitzcrank,48.1,718 / 776
Alistar,47.9,549 / 597
Vi,47.8,100 / 109
Graves,47.7,1488 / 1633
Bard,47.7,729 / 799
Vel'Koz,47.6,152 / 167
Fiddlesticks,47.5,413 / 456
Mordekaiser,47.5,313 / 346
Cassiopeia,47.5,251 / 277
LeBlanc,47.5,143 / 158
Braum,47.4,671 / 744
Gnar,47.3,236 / 263
Ashe,47.2,1005 / 1125
Fiora,47.2,364 / 408
Viktor,47.2,257 / 288
Zyra,47.2,125 / 140
Yasuo,47.1,1358 / 1526
Ezreal,47.0,612 / 689
Aatrox,47.0,349 / 394
Tryndamere,46.9,842 / 955
Singed,46.9,791 / 897
Aurelion Sol,46.9,167 / 189
Sett,46.8,626 / 712
Katarina,46.8,155 / 176
Lissandra,46.8,88 / 100
Fizz,46.7,77 / 88
Qiyana,46.3,95 / 110
Varus,46.2,416 / 485
Camille,46.1,696 / 813
Evelynn,46.1,339 / 397
Vladimir,46.1,159 / 186
Shaco,46.1,141 / 165
Cho'Gath,46.1,77 / 90
Kai'Sa,46.0,213 / 250
Yuumi,45.9,810 / 953
Leona,45.9,331 / 390
Gragas,45.9,90 / 106
Jinx,45.8,383 / 453
Wukong,45.8,336 / 397
Nasus,45.8,320 / 379
Annie,45.8,247 / 292
Draven,45.7,359 / 427
Lulu,45.5,182 / 218
Lux,45.4,103 / 124
Elise,45.4,83 / 100
Darius,45.3,299 / 361
Neeko,45.3,241 / 291
Kled,45.2,126 / 153
Taric,45.0,419 / 513
Master Yi,44.9,543 / 666
Zoe,44.9,375 / 460
Zed,44.8,238 / 293
Veigar,44.6,482 / 599
Azir,44.6,318 / 395
Gangplank,44.2,205 / 259
Vayne,43.6,500 / 647
Olaf,43.6,340 / 439
Jax,43.6,79 / 102
Kalista,43.3,117 / 153
Diana,43.2,95 / 125
Ziggs,43.2,70 / 92
Nocturne,43.0,300 / 397
Teemo,42.6,115 / 155
Kha'Zix,42.3,253 / 345
Tristana,42.3,213 / 290
Kindred,42.0,144 / 199
Akali,41.7,335 / 468
Shyvana,41.1,74 / 106
Twitch,40.6,149 / 218
Soraka,38.9,160 / 251
Xin Zhao,37.9,55 / 90
Kog'Maw,37.7,78 / 129
Lucian,36.1,149 / 264
Taliyah,33.3,32 / 64
Tahm Kench,31.6,36 / 78
