Champion name,Win rate(%),Wins / losses
Jarvan IV,56.5,306 / 236
Malphite,56.3,4411 / 3426
Corki,56.3,67 / 52
Zac,54.2,4090 / 3453
Xerath,53.9,1733 / 1485
Urgot,53.8,2297 / 1973
Nunu,53.5,1044 / 909
Anivia,53.2,233 / 205
Volibear,53.1,992 / 876
Poppy,52.5,597 / 540
Ekko,52.4,322 / 293
Aphelios,52.3,3360 / 3064
Nidalee,52.3,1311 / 1197
Lee Sin,52.2,966 / 884
Pyke,52.0,4147 / 3833
Shen,51.9,2027 / 1879
Garen,51.9,110 / 102
Dr. Mundo,51.8,889 / 826
Kassadin,51.8,332 / 309
Senna,51.5,3670 / 3454
Skarner,51.4,1986 / 1879
Brand,51.3,617 / 586
Syndra,51.3,355 / 337
Illaoi,51.2,1219 / 1161
Warwick,51.2,481 / 459
Karthus,51.0,4416 / 4247
Zilean,51.0,532 / 511
Jayce,51.0,157 / 151
Galio,50.9,3559 / 3429
Hecarim,50.9,674 / 650
Ornn,50.8,1107 / 1073
Nautilus,50.8,1105 / 1072
Irelia,50.7,2355 / 2292
Amumu,50.7,345 / 336
Morgana,50.7,177 / 172
Karma,50.5,3394 / 3325
Sona,50.5,1433 / 1406
Janna,50.5,669 / 656
Udyr,50.4,2630 / 2586
Rek'Sai,50.3,539 / 532
Rakan,50.2,3785 / 3751
Jhin,50.2,267 / 265
Rammus,50.2,224 / 222
Sivir,50.2,157 / 156
Twisted Fate,50.2,145 / 144
Malzahar,49.8,399 / 402
Thresh,49.7,1035 / 1049
Caitlyn,49.6,959 / 976
Maokai,49.5,315 / 321
Orianna,49.4,669 / 684
Swain,49.3,150 / 154
Ahri,49.2,627 / 647
Trundle,49.2,435 / 450
Sion,49.1,517 / 535
Rumble,49.1,210 / 218
Sylas,49.0,372 / 387
Nami,49.0,230 / 239
Miss Fortune,48.9,872 / 911
Pantheon,48.9,452 / 472
Xayah,48.8,1354 / 1423
Yorick,48.8,80 / 84
Ivern,48.7,735 / 775
Heimerdinger,48.6,120 / 127
Sejuani,48.5,785 / 833
Riven,48.5,719 / 764
Ryze,48.5,528 / 561
Rengar,48.5,232 / 246
Quinn,48.5,129 / 137
Vi,48.5,98 / 104
Blitzcrank,48.4,703 / 749
Renekton,48.4,171 / 182
Talon,48.3,114 / 122
Kennen,48.2,240 / 258
Bard,48.0,714 / 774
LeBlanc,48.0,143 / 155
Alistar,47.9,516 / 562
Gnar,47.9,234 / 255
Graves,47.6,1447 / 1592
Cassiopeia,47.5,241 / 266
Yasuo,47.4,1327 / 1473
Aatrox,47.4,344 / 382
Vel'Koz,47.4,147 / 163
Braum,47.3,648 / 722
Lissandra,47.3,87 / 97
Fiddlesticks,47.2,400 / 447
Viktor,47.2,256 / 286
Cho'Gath,47.2,75 / 84
Ashe,47.1,980 / 1102
Ezreal,47.1,594 / 668
Mordekaiser,47.1,304 / 341
Katarina,47.0,151 / 170
Fiora,46.9,351 / 398
Zyra,46.9,120 / 136
Tryndamere,46.8,810 / 921
Shaco,46.8,139 / 158
Singed,46.6,766 / 877
Sett,46.6,609 / 697
Aurelion Sol,46.6,160 / 183
Qiyana,46.5,93 / 107
Leona,46.4,322 / 372
Gragas,46.4,89 / 103
Camille,46.3,680 / 788
Kai'Sa,46.3,209 / 242
Kled,46.2,126 / 147
Draven,45.9,354 / 417
Wukong,45.9,329 / 387
Evelynn,45.8,331 / 392
Nasus,45.8,314 / 372
Lulu,45.8,176 / 208
Yuumi,45.7,785 / 933
Kayle,45.7,32 / 38
Varus,45.6,398 / 474
Darius,45.6,291 / 347
Annie,45.6,241 / 287
Neeko,45.6,237 / 283
Vladimir,45.6,152 / 181
Fizz,45.6,73 / 87
Taric,45.2,416 / 505
Zoe,45.1,367 / 447
Jinx,45.1,364 / 443
Elise,44.9,79 / 97
Azir,44.8,316 / 390
Lux,44.8,100 / 123
Master Yi,44.7,519 / 642
Veigar,44.7,472 / 584
Gangplank,44.5,198 / 247
Zed,44.3,226 / 284
Vayne,43.8,485 / 622
Olaf,43.7,329 / 424
Jax,43.5,77 / 100
Ziggs,43.4,69 / 90
Nocturne,42.6,289 / 389
Teemo,42.3,113 / 154
Kalista,42.3,112 / 153
Diana,42.3,91 / 124
Akali,42.2,329 / 451
Kha'Zix,42.2,246 / 337
Tristana,42.0,207 / 286
Kindred,41.8,137 / 191
Shyvana,41.6,72 / 101
Twitch,40.6,146 / 214
Soraka,38.9,159 / 250
Xin Zhao,37.9,53 / 87
Kog'Maw,37.7,77 / 127
Lucian,36.3,149 / 261
Taliyah,33.0,31 / 63
Tahm Kench,31.5,35 / 76
