Champion name,Win rate(%),Wins / losses
Malphite,56.1,2955 / 2316
Xerath,54.7,1053 / 873
Jarvan IV,54.6,195 / 162
Zac,53.9,2787 / 2384
Urgot,53.9,1100 / 939
Nunu,53.8,771 / 662
Volibear,53.5,597 / 519
Ekko,53.3,272 / 238
Syndra,53.0,270 / 239
Anivia,52.9,147 / 131
Corki,52.9,46 / 41
Lee Sin,52.8,701 / 626
Aphelios,52.7,2444 / 2196
Heimerdinger,52.7,88 / 79
Morgana,52.5,116 / 105
Shen,52.3,1511 / 1376
Nidalee,52.3,912 / 831
Hecarim,52.3,485 / 443
Brand,52.0,488 / 450
Poppy,52.0,414 / 382
Senna,51.9,2697 / 2496
Pyke,51.7,3097 / 2890
Skarner,51.7,1447 / 1352
Illaoi,51.6,897 / 843
Dr. Mundo,51.6,583 / 547
Karthus,51.3,3261 / 3095
Udyr,51.3,2035 / 1933
Nautilus,51.2,862 / 822
Rumble,51.1,159 / 152
Zilean,51.0,383 / 368
Kassadin,51.0,244 / 234
Amumu,51.0,237 / 228
Jhin,50.9,173 / 167
Rakan,50.7,2767 / 2693
Galio,50.7,2611 / 2543
Sona,50.7,1126 / 1097
Yorick,50.7,68 / 66
Sion,50.6,384 / 375
Karma,50.4,2587 / 2543
Irelia,50.4,1718 / 1689
Janna,50.4,521 / 512
Jayce,50.4,134 / 132
Lissandra,50.4,65 / 64
Miss Fortune,50.0,676 / 676
Warwick,50.0,333 / 333
Sivir,50.0,102 / 102
Braum,49.9,497 / 498
Pantheon,49.8,333 / 336
Twisted Fate,49.8,101 / 102
Thresh,49.7,749 / 758
Riven,49.7,521 / 528
Rek'Sai,49.7,390 / 395
Talon,49.7,88 / 89
Ornn,49.6,773 / 784
Sylas,49.6,259 / 263
Ahri,49.5,465 / 475
Orianna,49.4,520 / 532
Maokai,49.4,222 / 227
Xayah,49.3,1031 / 1060
Gragas,49.3,70 / 72
Trundle,49.2,312 / 322
Aurelion Sol,49.0,125 / 130
Qiyana,49.0,71 / 74
Caitlyn,48.9,744 / 779
Blitzcrank,48.9,529 / 553
Malzahar,48.9,322 / 336
Rammus,48.9,133 / 139
Nami,48.8,169 / 177
Rengar,48.5,196 / 208
Renekton,48.5,128 / 136
Alistar,48.4,343 / 366
Swain,48.4,90 / 96
Ryze,48.3,403 / 432
Cho'Gath,48.3,58 / 62
Ivern,48.2,549 / 589
Ashe,48.1,759 / 819
Fiddlesticks,48.1,310 / 334
Ezreal,47.9,439 / 478
Sejuani,47.8,615 / 672
Viktor,47.8,196 / 214
Bard,47.7,564 / 619
Kai'Sa,47.7,177 / 194
Darius,47.6,211 / 232
Garen,47.6,68 / 75
Kayle,47.6,30 / 33
Fizz,47.5,56 / 62
Mordekaiser,47.4,236 / 262
Graves,47.3,1116 / 1245
Tryndamere,47.3,596 / 665
LeBlanc,47.3,116 / 129
Vel'Koz,47.2,108 / 121
Yasuo,47.1,967 / 1084
Neeko,47.1,171 / 192
Vladimir,47.0,103 / 116
Aatrox,46.9,253 / 287
Vi,46.9,68 / 77
Nasus,46.7,253 / 289
Lux,46.7,78 / 89
Fiora,46.6,274 / 314
Kennen,46.6,177 / 203
Zyra,46.6,95 / 109
Quinn,46.6,90 / 103
Wukong,46.5,252 / 290
Leona,46.4,251 / 290
Gnar,46.4,172 / 199
Yuumi,46.0,630 / 739
Singed,46.0,562 / 660
Shaco,46.0,99 / 116
Sett,45.9,445 / 524
Evelynn,45.8,276 / 326
Veigar,45.6,383 / 456
Cassiopeia,45.6,144 / 172
Ziggs,45.6,62 / 74
Varus,45.5,293 / 351
Zed,45.4,148 / 178
Lulu,45.4,128 / 154
Katarina,45.4,103 / 124
Vayne,45.3,367 / 444
Camille,45.2,502 / 608
Elise,45.0,49 / 60
Annie,44.9,182 / 223
Jinx,44.7,289 / 358
Diana,44.7,80 / 99
Taric,44.5,357 / 446
Zoe,44.5,273 / 340
Azir,44.2,255 / 322
Akali,44.0,256 / 326
Draven,43.9,267 / 341
Gangplank,43.7,132 / 170
Master Yi,43.6,377 / 488
Kalista,43.4,89 / 116
Teemo,43.0,92 / 122
Kha'Zix,42.9,196 / 261
Kindred,42.8,89 / 119
Kled,42.7,79 / 106
Olaf,42.4,187 / 254
Twitch,42.2,119 / 163
Shyvana,41.8,66 / 92
Nocturne,41.7,211 / 295
Kog'Maw,40.1,61 / 91
Jax,39.7,54 / 82
Tristana,38.9,143 / 225
Soraka,37.5,123 / 205
Lucian,35.5,121 / 220
Xin Zhao,35.0,36 / 67
Taliyah,33.3,21 / 42
Tahm Kench,29.2,28 / 68
