Champion name,Win rate(%),Wins / losses
Malphite,56.1,3764 / 2941
Jarvan IV,55.4,263 / 212
Nunu,54.1,946 / 804
Zac,54.0,3541 / 3012
Xerath,53.7,1450 / 1248
Urgot,53.6,1786 / 1545
Volibear,53.4,832 / 727
Anivia,52.7,196 / 176
Aphelios,52.6,3015 / 2715
Ekko,52.4,302 / 274
Corki,52.4,55 / 50
Kassadin,52.3,305 / 278
Nidalee,52.2,1132 / 1036
Hecarim,52.2,617 / 564
Syndra,52.1,325 / 299
Shen,52.0,1832 / 1693
Lee Sin,51.9,850 / 789
Pyke,51.8,3716 / 3459
Poppy,51.8,537 / 499
Brand,51.6,573 / 537
Senna,51.5,3286 / 3091
Skarner,51.4,1770 / 1676
Twisted Fate,51.2,132 / 126
Karthus,51.1,3998 / 3826
Dr. Mundo,51.1,768 / 736
Zilean,51.0,480 / 462
Rumble,50.9,192 / 185
Galio,50.8,3243 / 3144
Warwick,50.8,427 / 413
Karma,50.7,3085 / 3004
Udyr,50.7,2377 / 2315
Sona,50.7,1327 / 1289
Illaoi,50.7,1084 / 1052
Nautilus,50.7,1022 / 994
Rakan,50.6,3392 / 3317
Jhin,50.6,238 / 232
Rammus,50.6,183 / 179
Garen,50.6,90 / 88
Irelia,50.5,2105 / 2067
Rek'Sai,50.4,477 / 470
Swain,50.4,137 / 135
Ornn,50.3,961 / 950
Janna,50.3,602 / 595
Yorick,50.3,77 / 76
Jayce,50.2,144 / 143
Thresh,50.0,935 / 935
Amumu,50.0,298 / 298
Nami,50.0,213 / 213
Trundle,49.8,390 / 393
Morgana,49.8,155 / 156
Sion,49.6,469 / 477
Sylas,49.5,332 / 339
Sivir,49.5,144 / 147
Malzahar,49.3,372 / 382
Blitzcrank,49.2,641 / 661
Orianna,49.2,614 / 635
Ryze,49.2,485 / 501
Vi,49.2,87 / 90
Miss Fortune,49.0,795 / 827
Riven,49.0,633 / 660
Caitlyn,48.9,862 / 900
Ahri,48.9,563 / 588
Rengar,48.8,231 / 242
Xayah,48.7,1215 / 1278
Pantheon,48.7,407 / 429
Maokai,48.7,274 / 289
Renekton,48.7,153 / 161
Heimerdinger,48.7,110 / 116
Aurelion Sol,48.5,150 / 159
Lissandra,48.5,81 / 86
Kayle,48.5,32 / 34
Talon,48.4,104 / 111
Sejuani,48.3,712 / 763
Ivern,48.3,649 / 694
Braum,48.2,595 / 639
Mordekaiser,48.1,284 / 307
Gnar,48.1,212 / 229
Ezreal,48.0,549 / 594
Shaco,48.0,132 / 143
Bard,47.9,655 / 712
Kai'Sa,47.8,202 / 221
Ashe,47.7,897 / 985
Alistar,47.7,435 / 476
Cassiopeia,47.7,205 / 225
Graves,47.6,1320 / 1451
Fiddlesticks,47.6,352 / 387
Quinn,47.6,119 / 131
Aatrox,47.5,320 / 353
Qiyana,47.5,87 / 96
Cho'Gath,47.5,67 / 74
Neeko,47.4,215 / 239
Yasuo,47.3,1194 / 1329
Fiora,47.2,315 / 353
Katarina,47.2,137 / 153
Wukong,47.1,306 / 344
Zyra,47.0,110 / 124
Sett,46.9,561 / 636
Viktor,46.8,226 / 257
Tryndamere,46.7,711 / 813
Darius,46.7,266 / 304
LeBlanc,46.7,128 / 146
Gragas,46.7,84 / 96
Kennen,46.6,211 / 242
Singed,46.5,697 / 801
Nasus,46.4,294 / 340
Vel'Koz,46.2,127 / 148
Camille,46.1,610 / 712
Zed,46.1,195 / 228
Leona,46.0,288 / 338
Kled,46.0,109 / 128
Yuumi,45.9,730 / 861
Varus,45.7,357 / 424
Vladimir,45.6,139 / 166
Veigar,45.5,450 / 540
Draven,45.3,317 / 383
Evelynn,45.3,312 / 377
Annie,45.1,228 / 277
Taric,45.0,395 / 483
Azir,45.0,304 / 371
Jinx,44.9,331 / 406
Zoe,44.8,342 / 421
Olaf,44.8,296 / 365
Fizz,44.8,65 / 80
Master Yi,44.7,479 / 593
Lulu,44.6,152 / 189
Lux,44.6,91 / 113
Ziggs,44.4,68 / 85
Vayne,44.3,439 / 553
Diana,44.1,89 / 113
Elise,43.9,65 / 83
Gangplank,43.3,169 / 221
Akali,42.9,306 / 408
Kindred,42.9,130 / 173
Kha'Zix,42.6,228 / 307
Jax,42.4,67 / 91
Nocturne,42.1,253 / 348
Kalista,41.8,102 / 142
Teemo,41.7,105 / 147
Tristana,41.5,190 / 268
Twitch,41.3,137 / 195
Shyvana,41.3,69 / 98
Kog'Maw,39.8,72 / 109
Soraka,38.5,152 / 243
Xin Zhao,36.6,48 / 83
Lucian,36.2,141 / 248
Taliyah,31.6,25 / 54
Tahm Kench,31.1,32 / 71
