Champion name,Win rate(%),Wins / losses
Malphite,56.1,3908 / 3052
Jarvan IV,55.2,269 / 218
Nunu,54.1,970 / 824
Zac,54.0,3659 / 3118
Xerath,53.8,1515 / 1301
Urgot,53.6,1893 / 1641
Volibear,53.4,864 / 754
Anivia,53.0,206 / 183
Corki,52.8,56 / 50
Aphelios,52.5,3086 / 2792
Ekko,52.5,307 / 278
Kassadin,52.1,312 / 287
Shen,52.0,1878 / 1735
Nidalee,52.0,1168 / 1077
Lee Sin,52.0,879 / 811
Pyke,51.9,3813 / 3538
Poppy,51.9,546 / 506
Senna,51.7,3387 / 3161
Brand,51.6,585 / 548
Syndra,51.6,329 / 308
Skarner,51.5,1819 / 1715
Hecarim,51.5,634 / 596
Twisted Fate,51.5,136 / 128
Garen,51.3,96 / 91
Dr. Mundo,51.1,785 / 751
Zilean,51.1,493 / 472
Karthus,51.0,4086 / 3927
Sona,50.9,1357 / 1311
Rumble,50.9,198 / 191
Warwick,50.8,436 / 423
Rammus,50.8,190 / 184
Galio,50.7,3316 / 3228
Udyr,50.7,2447 / 2380
Illaoi,50.7,1109 / 1077
Nautilus,50.7,1038 / 1011
Karma,50.6,3157 / 3082
Yorick,50.6,79 / 77
Rakan,50.5,3490 / 3419
Irelia,50.5,2167 / 2122
Ornn,50.5,991 / 971
Janna,50.5,617 / 604
Jhin,50.5,244 / 239
Rek'Sai,50.4,494 / 486
Amumu,50.2,307 / 304
Swain,50.2,141 / 140
Thresh,50.0,962 / 963
Sivir,50.0,147 / 147
Nami,49.8,216 / 218
Morgana,49.8,158 / 159
Jayce,49.8,146 / 147
Trundle,49.6,402 / 408
Sion,49.5,482 / 491
Renekton,49.4,162 / 166
Malzahar,49.3,376 / 386
Miss Fortune,49.0,813 / 845
Blitzcrank,49.0,656 / 682
Riven,49.0,653 / 681
Orianna,49.0,626 / 652
Ahri,49.0,578 / 601
Caitlyn,48.9,879 / 918
Pantheon,48.9,417 / 436
Talon,48.9,107 / 112
Ryze,48.8,493 / 517
Sylas,48.8,338 / 354
Maokai,48.8,282 / 296
Rengar,48.8,231 / 242
Xayah,48.5,1240 / 1318
Ivern,48.5,665 / 707
Vi,48.4,88 / 94
Sejuani,48.3,728 / 778
Aurelion Sol,48.3,154 / 165
Heimerdinger,48.3,114 / 122
Cho'Gath,48.3,70 / 75
Lissandra,48.2,82 / 88
Bard,48.1,669 / 722
Ezreal,48.0,560 / 606
Gnar,48.0,217 / 235
Quinn,48.0,121 / 131
Kai'Sa,47.9,203 / 221
Cassiopeia,47.8,214 / 234
Alistar,47.7,451 / 494
Mordekaiser,47.7,287 / 315
Shaco,47.7,135 / 148
Yasuo,47.6,1226 / 1351
Braum,47.6,606 / 667
Katarina,47.6,140 / 154
Graves,47.5,1347 / 1486
Ashe,47.5,919 / 1014
Fiora,47.4,322 / 358
Viktor,47.4,235 / 261
Fiddlesticks,47.3,357 / 398
Zyra,47.3,113 / 126
Gragas,47.3,86 / 96
LeBlanc,47.2,134 / 150
Neeko,47.1,220 / 247
Qiyana,47.1,88 / 99
Kayle,47.1,32 / 36
Vel'Koz,47.0,131 / 148
Aatrox,46.9,323 / 365
Kennen,46.9,218 / 247
Tryndamere,46.8,733 / 834
Sett,46.8,570 / 649
Wukong,46.5,309 / 356
Darius,46.5,271 / 312
Singed,46.4,707 / 817
Nasus,46.3,298 / 345
Kled,46.3,113 / 131
Camille,46.1,627 / 732
Leona,46.0,294 / 345
Yuumi,45.9,742 / 873
Zed,45.7,201 / 239
Draven,45.6,328 / 392
Evelynn,45.5,317 / 379
Vladimir,45.5,140 / 168
Veigar,45.4,457 / 549
Annie,45.3,231 / 279
Taric,45.2,398 / 483
Varus,45.1,365 / 444
Lulu,45.0,158 / 193
Zoe,44.9,350 / 429
Azir,44.9,305 / 375
Lux,44.9,93 / 114
Master Yi,44.8,489 / 602
Jinx,44.8,335 / 413
Fizz,44.6,66 / 82
Olaf,44.5,302 / 377
Ziggs,44.4,68 / 85
Elise,44.3,66 / 83
Vayne,44.1,451 / 572
Diana,44.0,91 / 116
Gangplank,43.6,176 / 228
Jax,42.9,70 / 93
Akali,42.8,310 / 415
Kha'Zix,42.6,231 / 311
Kindred,42.5,131 / 177
Kalista,42.3,104 / 142
Tristana,41.8,195 / 271
Nocturne,41.7,260 / 363
Teemo,41.7,106 / 148
Twitch,41.4,140 / 198
Shyvana,41.3,69 / 98
Kog'Maw,39.3,72 / 111
Soraka,38.6,154 / 245
Lucian,36.5,144 / 251
Xin Zhao,36.4,48 / 84
Taliyah,31.8,27 / 58
Tahm Kench,31.1,32 / 71
