Champion name,Win rate(%),Wins / losses
Malphite,55.9,3239 / 2552
Nunu,54.6,830 / 691
Jarvan IV,54.6,206 / 171
Anivia,54.2,169 / 143
Xerath,54.0,1198 / 1021
Zac,53.9,3055 / 2610
Urgot,53.8,1339 / 1150
Ekko,53.7,287 / 247
Volibear,53.4,668 / 583
Aphelios,52.7,2657 / 2387
Syndra,52.7,290 / 260
Lee Sin,52.6,761 / 685
Corki,52.6,50 / 45
Shen,52.2,1621 / 1486
Hecarim,52.2,529 / 484
Brand,52.2,520 / 477
Nidalee,52.0,972 / 896
Poppy,51.9,443 / 410
Kassadin,51.8,269 / 250
Senna,51.7,2908 / 2716
Pyke,51.6,3321 / 3109
Skarner,51.6,1575 / 1477
Illaoi,51.5,966 / 911
Dr. Mundo,51.5,652 / 615
Zilean,51.4,427 / 403
Karthus,51.1,3517 / 3361
Heimerdinger,51.1,91 / 87
Nautilus,51.0,934 / 899
Rakan,50.9,3006 / 2902
Udyr,50.8,2163 / 2095
Talon,50.8,94 / 91
Galio,50.7,2843 / 2759
Karma,50.7,2801 / 2726
Yorick,50.7,71 / 69
Irelia,50.6,1858 / 1814
Sion,50.6,429 / 419
Morgana,50.6,129 / 126
Sona,50.5,1197 / 1171
Warwick,50.4,369 / 363
Amumu,50.4,267 / 263
Nami,50.4,192 / 189
Jhin,50.4,191 / 188
Twisted Fate,50.4,114 / 112
Janna,50.3,553 / 546
Rumble,50.3,166 / 164
Thresh,50.2,823 / 818
Jayce,50.2,136 / 135
Rammus,50.0,150 / 150
Rek'Sai,49.8,424 / 428
Orianna,49.6,555 / 565
Miss Fortune,49.5,717 / 731
Rengar,49.5,216 / 220
Ornn,49.4,835 / 855
Pantheon,49.3,362 / 372
Trundle,49.3,340 / 350
Swain,49.3,103 / 106
Maokai,49.2,245 / 253
Xayah,49.1,1093 / 1134
Sylas,49.1,286 / 297
Vi,49.1,80 / 83
Garen,49.1,79 / 82
Blitzcrank,49.0,573 / 597
Riven,49.0,566 / 588
Ahri,49.0,495 / 515
Renekton,49.0,140 / 146
Ryze,48.9,432 / 452
Braum,48.8,533 / 560
Malzahar,48.8,334 / 350
Aurelion Sol,48.7,133 / 140
Gragas,48.7,76 / 80
Caitlyn,48.5,783 / 831
Kayle,48.4,31 / 33
Sejuani,48.2,657 / 706
Ivern,48.2,592 / 637
Kai'Sa,48.2,187 / 201
Lissandra,48.2,67 / 72
Qiyana,48.1,74 / 80
Ashe,47.9,815 / 886
Bard,47.8,598 / 653
Ezreal,47.8,472 / 515
Sivir,47.8,107 / 117
Alistar,47.7,365 / 401
Yasuo,47.6,1058 / 1165
Graves,47.5,1196 / 1321
Fiddlesticks,47.4,320 / 355
Mordekaiser,47.4,249 / 276
Neeko,47.4,188 / 209
Tryndamere,47.3,642 / 716
Cho'Gath,47.3,62 / 69
Aatrox,47.1,273 / 307
Wukong,47.0,275 / 310
Zyra,47.0,102 / 115
Kennen,46.9,192 / 217
Gnar,46.9,186 / 211
Cassiopeia,46.9,169 / 191
Katarina,46.9,119 / 135
Vel'Koz,46.9,114 / 129
Quinn,46.9,98 / 111
Fiora,46.7,286 / 326
Nasus,46.6,270 / 310
Darius,46.5,229 / 264
Viktor,46.5,206 / 237
Lux,46.4,83 / 96
LeBlanc,46.3,118 / 137
Leona,46.2,262 / 305
Vladimir,46.2,116 / 135
Singed,46.1,598 / 698
Sett,46.1,486 / 568
Lulu,46.1,142 / 166
Shaco,46.0,108 / 127
Yuumi,45.9,674 / 795
Camille,45.6,544 / 648
Vayne,45.5,394 / 471
Evelynn,45.5,289 / 346
Annie,45.3,199 / 240
Veigar,45.2,407 / 493
Ziggs,45.2,66 / 80
Zed,45.1,155 / 189
Zoe,45.0,297 / 363
Elise,45.0,54 / 66
Varus,44.8,313 / 386
Jinx,44.7,308 / 381
Taric,44.6,370 / 459
Azir,44.5,273 / 341
Master Yi,44.4,414 / 519
Kled,44.4,91 / 114
Fizz,44.4,59 / 74
Draven,44.2,288 / 364
Gangplank,44.2,151 / 191
Akali,43.8,275 / 353
Kha'Zix,43.8,210 / 270
Diana,43.6,82 / 106
Olaf,43.2,223 / 293
Kalista,43.2,96 / 126
Teemo,42.9,96 / 128
Kindred,42.7,99 / 133
Nocturne,41.6,228 / 320
Jax,41.6,62 / 87
Shyvana,41.5,66 / 93
Twitch,41.1,125 / 179
Kog'Maw,40.6,67 / 98
Tristana,40.5,158 / 232
Soraka,37.3,132 / 222
Lucian,36.5,131 / 228
Xin Zhao,34.5,40 / 76
Taliyah,32.8,21 / 43
Tahm Kench,30.0,30 / 70
