Champion name,Win rate(%),Wins / losses
Malphite,56.2,2782 / 2169
Xerath,55.0,971 / 793
Jarvan IV,55.0,188 / 154
Nunu,53.9,734 / 628
Urgot,53.8,961 / 824
Zac,53.7,2618 / 2257
Ekko,53.7,268 / 231
Lee Sin,53.3,666 / 584
Syndra,53.3,259 / 227
Volibear,53.1,543 / 479
Heimerdinger,53.1,85 / 75
Aphelios,52.6,2296 / 2065
Corki,52.4,44 / 40
Nidalee,52.3,870 / 792
Skarner,52.1,1379 / 1268
Hecarim,52.1,461 / 424
Pyke,52.0,2967 / 2743
Shen,52.0,1435 / 1322
Brand,52.0,472 / 436
Illaoi,51.9,854 / 791
Poppy,51.9,398 / 369
Morgana,51.9,109 / 101
Senna,51.8,2539 / 2361
Udyr,51.5,1932 / 1819
Dr. Mundo,51.3,535 / 508
Rumble,51.3,153 / 145
Karthus,51.2,3079 / 2937
Anivia,51.2,133 / 127
Yorick,51.2,66 / 63
Nautilus,51.1,805 / 769
Galio,51.0,2491 / 2396
Zilean,51.0,357 / 343
Kassadin,50.9,228 / 220
Jhin,50.9,165 / 159
Sona,50.8,1085 / 1050
Janna,50.8,495 / 479
Sivir,50.8,99 / 96
Lissandra,50.8,63 / 61
Rakan,50.7,2610 / 2535
Jayce,50.6,130 / 127
Twisted Fate,50.5,93 / 91
Karma,50.4,2487 / 2450
Sion,50.4,359 / 354
Pantheon,50.4,314 / 309
Talon,50.3,86 / 85
Miss Fortune,50.2,648 / 644
Warwick,50.1,316 / 315
Irelia,50.0,1604 / 1603
Rek'Sai,50.0,375 / 375
Ornn,49.9,736 / 740
Amumu,49.9,214 / 215
Ahri,49.7,450 / 456
Sylas,49.6,243 / 247
Gragas,49.6,65 / 66
Caitlyn,49.4,722 / 740
Riven,49.4,493 / 504
Thresh,49.3,701 / 720
Maokai,49.3,209 / 215
Xayah,49.2,975 / 1007
Trundle,49.2,296 / 306
Nami,49.2,157 / 162
Renekton,49.2,127 / 131
Braum,49.1,462 / 478
Rengar,49.1,189 / 196
Orianna,49.0,493 / 514
Viktor,48.9,183 / 191
Vi,48.9,67 / 70
Rammus,48.8,123 / 129
Blitzcrank,48.7,503 / 529
Malzahar,48.7,309 / 326
Darius,48.6,202 / 214
Ashe,48.3,719 / 771
Tryndamere,48.3,581 / 623
Ryze,48.3,383 / 410
Alistar,48.3,318 / 341
Qiyana,48.2,68 / 73
Fiddlesticks,48.1,298 / 321
Sejuani,47.9,586 / 638
Wukong,47.9,245 / 267
Aurelion Sol,47.9,115 / 125
Cho'Gath,47.8,54 / 59
LeBlanc,47.7,112 / 123
Ezreal,47.6,414 / 455
Kayle,47.6,30 / 33
Ivern,47.5,512 / 566
Swain,47.4,83 / 92
Graves,47.3,1066 / 1189
Bard,47.3,541 / 603
Quinn,47.3,86 / 96
Yasuo,47.2,927 / 1036
Mordekaiser,47.1,230 / 258
Neeko,47.1,164 / 184
Garen,47.1,64 / 72
Aatrox,47.0,243 / 274
Zyra,47.0,93 / 105
Fiora,46.9,264 / 299
Kai'Sa,46.9,169 / 191
Shaco,46.9,97 / 110
Vladimir,46.9,92 / 104
Nasus,46.8,246 / 280
Fizz,46.8,51 / 58
Vel'Koz,46.7,98 / 112
Leona,46.6,239 / 274
Kennen,46.4,170 / 196
Gnar,46.2,165 / 192
Cassiopeia,46.2,133 / 155
Singed,46.1,538 / 629
Evelynn,46.1,267 / 312
Veigar,46.0,369 / 434
Yuumi,45.9,606 / 713
Ziggs,45.9,61 / 72
Sett,45.8,422 / 499
Lulu,45.6,120 / 143
Lux,45.6,72 / 86
Katarina,45.5,100 / 120
Varus,45.4,279 / 335
Jinx,45.2,280 / 339
Vayne,45.1,352 / 429
Gangplank,45.0,126 / 154
Annie,44.9,173 / 212
Zoe,44.8,262 / 323
Diana,44.8,78 / 96
Azir,44.7,248 / 307
Camille,44.5,474 / 590
Draven,44.5,259 / 323
Zed,44.4,134 / 168
Taric,44.2,350 / 441
Elise,44.2,46 / 58
Akali,43.8,247 / 317
Kha'Zix,43.4,189 / 246
Master Yi,43.1,357 / 472
Teemo,42.9,88 / 117
Kalista,42.8,83 / 111
Kindred,42.4,84 / 114
Twitch,41.8,112 / 156
Shyvana,41.8,66 / 92
Nocturne,41.6,199 / 279
Olaf,41.6,173 / 243
Jax,40.2,53 / 79
Kog'Maw,40.0,60 / 90
Kled,39.8,70 / 106
Tristana,39.3,140 / 216
Soraka,36.9,116 / 198
Xin Zhao,36.5,35 / 61
Lucian,34.9,114 / 213
Taliyah,33.9,20 / 39
Tahm Kench,28.9,26 / 64
