Champion name,Win rate(%),Wins / losses
Jarvan IV,56.4,287 / 222
Malphite,56.3,4046 / 3140
Nunu,54.1,990 / 841
Xerath,54.0,1585 / 1352
Zac,53.9,3770 / 3224
Urgot,53.6,2014 / 1746
Volibear,53.6,905 / 784
Anivia,53.3,219 / 192
Corki,53.2,58 / 51
Aphelios,52.5,3171 / 2869
Nidalee,52.5,1222 / 1106
Ekko,52.3,312 / 284
Kassadin,52.2,318 / 291
Lee Sin,52.1,901 / 827
Poppy,52.1,557 / 513
Shen,51.9,1920 / 1780
Pyke,51.8,3909 / 3635
Syndra,51.7,338 / 316
Senna,51.6,3467 / 3252
Hecarim,51.5,646 / 609
Skarner,51.4,1866 / 1763
Rammus,51.3,204 / 194
Brand,51.2,595 / 566
Zilean,51.2,507 / 484
Dr. Mundo,51.1,804 / 770
Twisted Fate,51.1,138 / 132
Illaoi,51.0,1142 / 1099
Garen,51.0,100 / 96
Karthus,50.9,4178 / 4031
Amumu,50.9,322 / 311
Warwick,50.8,454 / 439
Galio,50.7,3389 / 3294
Sona,50.7,1385 / 1348
Karma,50.6,3228 / 3157
Nautilus,50.6,1055 / 1030
Ornn,50.6,1022 / 998
Udyr,50.5,2505 / 2453
Irelia,50.5,2219 / 2174
Jayce,50.5,150 / 147
Rakan,50.4,3571 / 3509
Rek'Sai,50.4,503 / 496
Janna,50.3,633 / 626
Jhin,50.3,254 / 251
Rumble,50.3,201 / 199
Yorick,50.3,79 / 78
Nami,50.1,224 / 223
Morgana,50.0,163 / 163
Sivir,50.0,150 / 150
Thresh,49.8,986 / 993
Trundle,49.8,413 / 416
Swain,49.8,143 / 144
Malzahar,49.7,386 / 391
Sion,49.6,496 / 505
Maokai,49.6,298 / 303
Orianna,49.3,644 / 662
Caitlyn,49.2,902 / 932
Miss Fortune,49.2,826 / 853
Quinn,49.2,127 / 131
Riven,49.0,676 / 705
Blitzcrank,49.0,674 / 702
Ryze,49.0,508 / 528
Sylas,48.8,350 / 367
Renekton,48.8,164 / 172
Ivern,48.7,687 / 725
Sejuani,48.6,745 / 787
Pantheon,48.6,421 / 446
Ahri,48.5,586 / 622
Rengar,48.5,231 / 245
Heimerdinger,48.5,116 / 123
Lissandra,48.5,83 / 88
Bard,48.3,684 / 732
Xayah,48.2,1264 / 1358
Talon,48.0,107 / 116
Cho'Gath,48.0,72 / 78
Graves,47.7,1373 / 1504
Yasuo,47.7,1265 / 1389
Ezreal,47.7,573 / 628
Viktor,47.7,242 / 265
Cassiopeia,47.7,224 / 246
Katarina,47.7,146 / 160
Shaco,47.7,137 / 150
LeBlanc,47.7,137 / 150
Kennen,47.6,227 / 250
Gnar,47.6,221 / 243
Ashe,47.5,940 / 1039
Braum,47.5,618 / 683
Kai'Sa,47.4,206 / 229
Aurelion Sol,47.4,155 / 172
Vi,47.4,91 / 101
Alistar,47.3,465 / 518
Mordekaiser,47.3,293 / 327
Zyra,47.2,116 / 130
Fiddlesticks,47.1,374 / 420
Fiora,47.1,329 / 369
Kayle,47.1,32 / 36
Aatrox,46.9,328 / 372
Sett,46.8,583 / 662
Qiyana,46.8,89 / 101
Tryndamere,46.7,752 / 857
Singed,46.6,731 / 838
Kled,46.6,118 / 135
Vel'Koz,46.5,132 / 152
Gragas,46.5,86 / 99
Neeko,46.4,225 / 260
Zed,46.4,216 / 250
Wukong,46.3,315 / 365
Leona,46.3,304 / 353
Camille,46.1,640 / 749
Darius,46.1,280 / 327
Nasus,46.0,301 / 354
Draven,45.9,338 / 399
Yuumi,45.8,755 / 892
Evelynn,45.8,323 / 383
Annie,45.6,236 / 282
Lulu,45.5,161 / 193
Vladimir,45.5,145 / 174
Fizz,45.5,70 / 84
Taric,45.3,408 / 493
Veigar,45.2,463 / 561
Varus,45.1,370 / 451
Zoe,45.1,356 / 434
Azir,45.0,308 / 377
Jinx,44.9,345 / 423
Master Yi,44.8,500 / 615
Lux,44.8,94 / 116
Ziggs,44.2,68 / 86
Olaf,44.0,310 / 395
Vayne,43.9,461 / 588
Gangplank,43.6,181 / 234
Jax,43.5,73 / 95
Elise,43.4,69 / 90
Diana,43.1,91 / 120
Akali,42.6,317 / 428
Nocturne,42.2,270 / 370
Tristana,42.1,201 / 276
Kindred,42.1,134 / 184
Kha'Zix,42.0,234 / 323
Shyvana,42.0,71 / 98
Kalista,41.8,105 / 146
Teemo,41.5,108 / 152
Twitch,41.2,142 / 203
Kog'Maw,39.1,75 / 117
Soraka,38.6,155 / 247
Xin Zhao,37.3,50 / 84
Lucian,36.4,146 / 255
Taliyah,32.6,29 / 60
Tahm Kench,31.2,34 / 75
