Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Dr. Mundo,0,0,0,0,4,11,1366,1163,0,0
Cho'Gath,45,55,0,0,0,0,294,284,0,0
Yasuo,8,10,0,0,2,4,2,3,0,0
Kai'Sa,0,0,0,0,0,0,1,4,0,0
Nautilus,0,0,3247,2455,0,0,1,4,624,538
Skarner,0,0,1804,1624,0,0,0,0,0,0
Jarvan IV,0,0,0,1,117,108,0,0,0,0
Karthus,773,581,0,2,2686,1889,1850,1251,0,0
Ahri,127,118,0,0,1357,1145,167,193,0,0
Draven,3,2,0,0,0,0,63,86,0,0
Sejuani,0,0,286,269,0,0,0,0,1107,732
Blitzcrank,0,0,0,0,0,0,0,0,58,40
Rakan,0,0,0,0,0,0,0,0,807,764
Bard,0,0,0,0,0,0,0,0,97,91
Thresh,0,0,0,0,0,0,0,0,349,350
Lulu,0,0,0,0,0,0,0,0,13,28
Shen,2,2,561,472,0,0,231,213,1842,1571
Neeko,0,0,0,1,0,0,0,0,2,4
Malphite,156,133,0,0,1241,1045,632,572,1032,1044
Urgot,643,599,0,0,28,20,678,619,0,0
Galio,1436,1397,0,0,815,743,166,160,5,14
Mordekaiser,0,0,0,0,1,2,0,0,0,0
Volibear,558,488,306,243,0,0,0,0,0,0
Lee Sin,393,436,323,329,0,0,0,0,0,0
Maokai,28,33,70,54,0,0,0,0,57,62
Camille,2153,1689,0,0,0,0,0,0,0,0
Olaf,1,3,0,1,0,0,0,0,0,0
Nasus,1,3,0,0,2,1,62,44,0,0
Ornn,4,5,0,0,0,0,0,0,0,0
Renekton,0,2,0,0,0,0,0,0,0,0
Darius,96,94,0,0,0,0,0,0,0,0
Riven,20,18,0,0,0,0,0,0,0,0
Master Yi,572,490,0,0,0,0,1,5,0,0
Quinn,788,701,0,0,0,0,0,0,0,0
Leona,0,1,0,0,0,0,0,0,256,267
Nunu,0,0,243,196,0,0,0,0,0,0
Kassadin,216,165,0,0,1071,1097,0,0,0,0
Zilean,3,3,0,0,2,9,0,0,224,247
Xerath,0,0,0,0,598,720,0,0,0,0
Sona,0,0,0,0,4,5,27,50,15,24
Karma,481,489,0,0,57,49,0,0,115,146
Senna,0,0,0,0,27,52,92,170,237,247
Vladimir,18,41,0,0,28,43,481,420,0,0
Irelia,396,431,0,0,173,217,0,0,0,0
Poppy,682,609,0,0,0,0,0,0,412,382
Pantheon,15,18,0,0,17,20,273,261,0,0
Pyke,259,146,0,0,0,1,0,0,1100,905
Tryndamere,8,5,50,64,0,0,0,0,0,0
Kayle,3,2,0,0,0,0,0,0,0,0
Aphelios,0,2,0,0,0,0,404,474,0,0
Varus,1,1,0,0,0,0,1,3,0,0
Vayne,0,0,0,0,0,0,38,48,0,0
Ashe,0,0,0,0,0,0,602,672,0,0
Xayah,0,0,0,0,0,0,31,39,0,0
Twisted Fate,0,0,0,0,45,57,0,0,0,0
Sylas,2,1,0,0,1,0,0,0,0,0
Nidalee,0,0,0,0,0,0,136,127,0,0
Braum,0,0,0,0,0,0,129,168,973,898
Rek'Sai,0,0,162,166,0,0,0,0,0,0
Aurelion Sol,0,0,118,120,2,3,0,0,0,0
Alistar,0,0,104,113,0,0,13,8,829,769
Orianna,0,0,0,0,120,181,0,0,0,0
Sett,1,1,181,195,234,188,0,0,1,0
Rammus,12,19,0,0,0,0,8,12,7,9
Ekko,38,51,0,0,457,395,0,0,0,0
Swain,22,26,0,0,0,0,0,0,0,0
Ryze,10,11,0,0,14,22,385,349,0,0
LeBlanc,2,7,0,0,118,135,0,0,0,0
Qiyana,0,4,0,0,123,122,0,0,0,0
Vel'Koz,0,0,0,0,16,18,0,0,0,2
Garen,15,18,0,0,0,0,11,4,0,0
Elise,0,0,242,225,0,0,0,0,0,0
Evelynn,0,0,353,328,0,0,0,0,0,0
Taric,0,0,0,0,0,0,225,181,6,16
Trundle,0,0,89,105,0,0,9,9,0,0
Cassiopeia,0,0,0,0,23,55,2,5,0,0
Shaco,0,0,136,201,0,0,0,0,0,0
Talon,0,0,0,0,534,565,0,0,0,0
Sivir,0,0,0,0,0,0,0,1,0,0
Kog'Maw,0,0,0,0,0,0,1,0,0,0
Miss Fortune,0,0,0,0,0,0,35,59,0,0
Tahm Kench,0,0,0,0,0,0,0,0,444,420
Fiora,15,25,0,0,0,0,0,0,0,0
Akali,5,0,0,0,0,0,0,0,0,0
Ivern,0,0,143,168,0,0,0,0,45,56
Zac,9,9,394,353,0,0,0,0,0,0
Udyr,0,0,246,255,0,0,0,0,0,0
Lucian,0,0,0,0,0,0,0,2,0,0
Kindred,0,0,6,6,0,0,0,0,0,0
Gragas,0,0,0,0,2,0,0,0,0,0
Soraka,0,0,5,17,0,0,0,0,0,0
Fiddlesticks,0,0,2,0,0,0,0,0,0,0
Wukong,0,0,0,1,0,0,273,250,0,0
Morgana,0,0,0,0,0,0,0,0,2,3
Annie,0,0,0,0,0,0,112,104,0,0
Twitch,0,0,0,0,0,0,65,98,0,0
Viktor,0,0,0,0,143,183,12,20,0,0
Veigar,0,0,0,0,0,0,2,6,0,0
Katarina,0,0,0,0,352,380,0,0,0,0
Graves,0,0,0,0,0,0,0,1,0,0
Diana,0,0,0,0,3,7,0,0,0,0
Singed,0,2,0,0,0,0,0,0,1,1
Yuumi,0,0,0,0,0,0,0,0,0,1
Lissandra,0,0,0,0,26,35,0,0,0,0
Malzahar,0,0,0,0,18,23,0,0,0,0
Zed,0,0,0,0,558,651,0,0,0,0
Sion,38,60,0,0,0,0,0,0,0,0
Zoe,0,0,0,0,132,159,0,0,0,0
Kha'Zix,0,0,0,0,3,5,0,0,0,0
Lux,0,0,0,0,1,4,0,0,0,0
Jhin,0,0,0,0,0,0,4,1,0,0
Illaoi,0,3,0,0,0,0,0,0,0,0
Jayce,0,2,0,0,0,0,0,0,0,0
Kalista,0,0,0,0,0,0,1,0,0,0
Nami,0,0,0,0,0,0,0,0,0,1
Janna,0,0,0,0,0,0,0,0,0,1
Caitlyn,0,0,0,0,0,0,0,2,0,0
Jinx,0,0,0,0,0,0,1,0,0,0
Ezreal,0,0,0,0,0,0,1,0,0,0
Brand,0,0,0,0,2,6,0,0,0,0
Fizz,0,0,0,0,2,5,0,0,0,0
Taliyah,0,0,0,0,1,6,0,0,0,0
Heimerdinger,0,0,0,0,1,5,0,0,0,0
Ziggs,0,0,0,0,9,11,0,0,0,0
Anivia,0,0,0,0,179,168,0,0,0,0
Warwick,0,0,0,0,164,177,0,0,0,0
Azir,0,0,0,0,5,3,0,0,0,0
