Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,cryhard,Challenger - 231 LP,63.3,136 / 79,roysiggi
#2,Top,RNG Letme,Challenger - 194 LP,67.3,148 / 72,LPLAhri
#3,ADC,T1 T1,Challenger - 77 LP,60.9,84 / 54,Soraka
#4,Mid,Frimmy23,Challenger - 75 LP,61.2,169 / 107,YoloMedic
#5,Jungle,Pyosik,Challenger - 70 LP,60.0,174 / 116,TheStriker9
#6,Jungle,EDG Clearlove7,Challenger - 50 LP,54.9,167 / 137,RNGFirefox
#7,Support,Aqua,Challenger - 5 LP,53.3,172 / 151,Trindor
#8,Mid,MidBot,Diamond I - 91 LP,52.3,159 / 145,TangilBOT
#9,Top,TopBot,Diamond I - 79 LP,52.3,138 / 126,TangilBOT
#10,Support,Keria,Diamond I - 78 LP,50.8,131 / 127,TheStriker9
#11,Top,Doran,Diamond I - 77 LP,50.8,128 / 124,TheStriker9
#12,ADC,Texe,Diamond I - 74 LP,56.2,164 / 128,TexeQ
#13,Jungle,Jinxnator,Diamond I - 73 LP,54.5,200 / 167,Jinxnator
#14,ADC,Test4,Diamond I - 67 LP,50.6,118 / 115,test
#15,Mid,Arteros,Diamond I - 65 LP,57.1,185 / 139,Anbeeld
#16,Top,Salsa,Diamond I - 64 LP,53.7,308 / 266,YungYiga
#17,Jungle,Bibi,Diamond I - 61 LP,53.6,148 / 128,Troeton
#18,Jungle,Poppey,Diamond I - 59 LP,56.5,182 / 140,NAVI
#19,Mid,Lucius ,Diamond I - 57 LP,52.0,131 / 121,Jungler1337
#20,Mid,PepeCool,Diamond I - 45 LP,56.5,227 / 175,LS
#21,Support,GeT OutFlayed,Diamond I - 45 LP,54.3,133 / 112,Mac
#22,Mid,BottleCaps,Diamond I - 43 LP,52.2,153 / 140,Phost
#23,Support,Lambo Bambo,Diamond I - 42 LP,51.1,170 / 163,Byumbi
#24,ADC,Vixcini,Diamond I - 41 LP,51.7,122 / 114,Blade1284
#25,ADC,BöllerBusch,Diamond I - 40 LP,53.7,138 / 119,Jungler1337
#26,Top,Punchaubuns,Diamond I - 38 LP,51.9,107 / 99,LumiFumi
#27,Support,Import Slot 1,Diamond I - 36 LP,50.0,162 / 162,CoachYouGen
#28,Support,R.Leg of Cauw,Diamond I - 35 LP,53.0,148 / 131,BooCauwMoo
#29,Mid,reality,Diamond I - 34 LP,55.8,153 / 121,schlafen
#30,ADC,Sylmarae,Diamond I - 33 LP,53.0,196 / 174,Kythaela
#31,ADC,Kogglemoggle,Diamond I - 33 LP,55.9,128 / 101,Sinker
#32,Support,Tratz,Diamond I - 32 LP,54.6,160 / 133,Tangil
#33,Support,FPX Crisp,Diamond I - 25 LP,54.0,141 / 120,LPLAhri
#34,Mid,Phantom,Diamond I - 25 LP,53.0,141 / 125,Kyzent
#35,Top,Destructoid,Diamond I - 25 LP,51.8,157 / 146,YoloMedic
#36,Support,Abasaka,Diamond I - 24 LP,51.6,126 / 118,Navnexx
#37,Jungle,Ceasarna,Diamond I - 24 LP,53.1,119 / 105,iampvm
#38,Jungle,RNG mlxg,Diamond I - 24 LP,51.4,180 / 170,LPLAhri
#39,Mid,Person201,Diamond I - 23 LP,52.2,129 / 118,LumiFumi
#40,Top,SmackyB,Diamond I - 22 LP,55.6,195 / 156,Byumbi
#41,ADC,AJDG Angel,Diamond I - 21 LP,52.5,138 / 125,Lightandhope
#42,Top,Ezio,Diamond I - 21 LP,53.4,127 / 111,TexeQ
#43,Mid,Byumbert,Diamond I - 20 LP,54.2,180 / 152,Byumbi
#44,Jungle,MexicanPidgeon,Diamond I - 20 LP,51.5,139 / 131,LumiFumi
#45,ADC,Uma Jan monkaS,Diamond I - 20 LP,52.0,115 / 106,Phost
#46,Jungle,Superb,Diamond I - 19 LP,51.3,119 / 113,Spezza
#47,ADC,Prodigy,Diamond I - 19 LP,49.4,116 / 119,CoachYouGen
#48,Jungle,Gnima,Diamond I - 19 LP,53.7,166 / 143,YoloMedic
#49,ADC,Bait,Diamond I - 19 LP,52.8,123 / 110,Key
#50,Mid,I like trains,Diamond I - 18 LP,54.3,132 / 111,Foxxo
#51,Jungle,Hidden,Diamond I - 17 LP,52.5,127 / 115,SinderFox
#52,Jungle,jungle gap,Diamond I - 15 LP,50.4,139 / 137,crithitfail
#53,Mid,Flame,Diamond I - 13 LP,53.1,138 / 122,Hit_Critical
#54,ADC,Bacon,Diamond I - 12 LP,49.0,144 / 150,YungYiga
#55,Top,Top,Diamond I - 12 LP,55.8,125 / 99,jksad
#56,Top,Kritz,Diamond I - 12 LP,49.8,127 / 128,polop900
#57,Jungle,Zevton,Diamond I - 11 LP,49.6,135 / 137,polop900
#58,Top,MrBochka,Diamond I - 11 LP,51.3,159 / 151,Anbeeld
#59,Support,Ex5 Drohne,Diamond I - 11 LP,48.4,125 / 133,ExiledLP
#60,Jungle,strawberry cat,Diamond I - 10 LP,54.6,159 / 132,annauwumarie
#61,Support,Katara,Diamond I - 10 LP,54.4,162 / 136,Lior
#62,ADC,Kali,Diamond I - 10 LP,52.1,146 / 134,YoloMedic
#63,ADC,Kadlin,Diamond I - 8 LP,55.1,196 / 160,Jinxnator
#64,Top,Test1,Diamond I - 8 LP,50.2,123 / 122,test
#65,Support,Lustboy,Diamond I - 7 LP,55.9,124 / 98,minimike97
#66,Top,DoinB,Diamond I - 5 LP,56.2,282 / 220,LordArtos
#67,Mid,Frethborn,Diamond I - 4 LP,50.3,182 / 180,Jinxnator
#68,Support,Help,Diamond I - 4 LP,55.8,172 / 136,Key
#69,Top,xxaznpuppy32xx,Diamond I - 3 LP,51.0,159 / 153,GamerGirls
#70,Support,Sadex,Diamond I - 2 LP,54.1,124 / 105,Spezza
#71,Jungle,Sparrow,Diamond I - 1 LP,54.0,169 / 144,Anbeeld
#72,Jungle,Kong,Diamond I - 1 LP,50.1,192 / 191,YungYiga
#73,Support,Anbeeld,Diamond I - 1 LP,49.8,131 / 132,Anbeeld
#74,Mid,Salt,Diamond I - 0 LP,52.2,108 / 99,JMENDOZA
#75,Support,Jao,Diamond I - 0 LP,50.2,128 / 127,YoloMedic
#76,Mid,WoO0oW,Diamond II - 99 LP,49.6,122 / 124,Mac
#77,ADC,Deft,Diamond II - 97 LP,55.1,189 / 154,TheStriker9
#78,Jungle,time,Diamond II - 96 LP,51.5,151 / 142,schlafen
#79,Support,BoquitaCampeon,Diamond II - 95 LP,54.0,155 / 132,Jon_14
#80,Support,Kutcher,Diamond II - 95 LP,49.2,128 / 132,Terra
#81,Jungle,EG Voutocu,Diamond II - 94 LP,50.5,140 / 137,EG Voutocu
#82,Mid,Seirilyvia,Diamond II - 94 LP,54.6,200 / 166,Kythaela
#83,Top,Zuko,Diamond II - 93 LP,52.8,143 / 128,Lior
#84,ADC,TPOPIS,Diamond II - 92 LP,50.0,155 / 155,Byumbi
#85,Jungle,Test2,Diamond II - 91 LP,48.3,127 / 136,test
#86,Jungle,David Chen,Diamond II - 91 LP,52.5,155 / 140,DitIsDonny
#87,Support,i love warding,Diamond II - 90 LP,54.5,85 / 71,kokoko
