Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,cryhard,Challenger - 664 LP,81.6,31 / 7,roysiggi
#2,Top,RNG Letme,Challenger - 481 LP,87.5,35 / 5,LPLAhri
#3,Jungle,Pyosik,Challenger - 93 LP,62.9,73 / 43,TheStriker9
#4,ADC,T1 T1,Challenger - 33 LP,62.3,43 / 26,Soraka
#5,Support,Aqua,Challenger - 1 LP,60.2,65 / 43,Trindor
#6,Mid,Frimmy23,Diamond I - 69 LP,58.0,141 / 102,YoloMedic
#7,Mid,BOOCAUWMOO,Diamond I - 67 LP,52.2,97 / 89,BooCauwMoo
#8,ADC,Sylmarae,Diamond I - 65 LP,54.1,66 / 56,Kythaela
#9,Jungle,Poppey,Diamond I - 46 LP,59.5,91 / 62,NAVI
#10,ADC,Deft,Diamond I - 44 LP,60.6,43 / 28,TheStriker9
#11,Mid,Byumbert,Diamond I - 43 LP,60.2,62 / 41,Byumbi
#12,Top,Zuko,Diamond I - 41 LP,51.5,70 / 66,Lior
#13,ADC,Kadlin,Diamond I - 26 LP,50.9,54 / 52,Jinxnator
#14,Support,Jao,Diamond I - 24 LP,53.5,61 / 53,YoloMedic
#15,Support,Egirl champs onl,Diamond I - 21 LP,47.9,45 / 49,Spooky
#16,Top,Dumbass,Diamond I - 16 LP,50.0,63 / 63,Key
#17,Top,AshenOne,Diamond I - 15 LP,52.0,51 / 47,Fells
#18,Support,unicornpetpetuwu,Diamond I - 12 LP,52.2,36 / 33,GamerGirls
#19,ADC,GNR.UZI,Diamond I - 12 LP,56.5,35 / 27,theshy
#20,ADC,Geekymanxnlx,Diamond I - 8 LP,55.0,44 / 36,DitIsDonny
#21,Jungle,Bibi,Diamond I - 6 LP,54.9,50 / 41,Troeton
#22,Jungle,Gnima,Diamond II - 97 LP,52.1,76 / 70,YoloMedic
#23,Top,Kritz,Diamond II - 93 LP,60.7,51 / 33,polop900
#24,Support,flaree,Diamond II - 85 LP,55.0,44 / 36,sanchesmemo
#25,Support,GeT OutFlayed,Diamond II - 85 LP,57.7,30 / 22,Mac
#26,Jungle,JglBot,Diamond II - 75 LP,57.6,34 / 25,TangilBOT
#27,Support,Help,Diamond II - 75 LP,59.3,32 / 22,Key
#28,Mid,Flame,Diamond II - 72 LP,56.6,30 / 23,Hit_Critical
#29,Mid,TES Jackeylove,Diamond II - 67 LP,56.7,34 / 26,Tokyo Smurfer
#30,Jungle,Jinxnator,Diamond II - 65 LP,44.8,60 / 74,Jinxnator
#31,ADC,BöllerBusch,Diamond II - 64 LP,49.3,37 / 38,Jungler1337
#32,Support,Tiriana,Diamond II - 58 LP,55.8,53 / 42,Kythaela
#33,Mid,Seirilyvia,Diamond II - 56 LP,50.4,60 / 59,Kythaela
#34,Top,Ezio,Diamond II - 55 LP,59.6,28 / 19,TexeQ
#35,Mid,AJDG Life,Diamond II - 48 LP,64.9,24 / 13,Lightandhope
#36,Mid,Totoro the duck,Diamond II - 47 LP,54.2,39 / 33,Kuury
#37,Top,Aryze,Diamond II - 46 LP,64.7,22 / 12,sanchesmemo
#38,Mid,Salt,Diamond II - 45 LP,53.2,25 / 22,JMENDOZA
#39,ADC,Texe,Diamond II - 43 LP,57.5,46 / 34,TexeQ
#40,Support,strawberry cow,Diamond II - 40 LP,48.5,47 / 50,annauwumarie
#41,ADC,ADC shen,Diamond II - 40 LP,52.1,38 / 35,shen adc
#42,ADC,TES Jackeylove,Diamond II - 40 LP,53.7,44 / 38,LPLAhri
#43,Support,Anbeeld,Diamond II - 25 LP,60.7,17 / 11,Anbeeld
#44,ADC,Vortex_c4,Diamond II - 22 LP,57.6,34 / 25,LumiFumi
#45,Top,Test1,Diamond II - 20 LP,57.1,28 / 21,test
#46,Mid,Person201,Diamond II - 20 LP,62.2,28 / 17,LumiFumi
#47,Support,Ex5 Drohne,Diamond II - 19 LP,40.0,26 / 39,ExiledLP
#48,Support,Emwues24,Diamond II - 13 LP,50.6,40 / 39,Jinxnator
#49,Top,Rywanna,Diamond II - 12 LP,52.4,43 / 39,Kythaela
#50,Top,SmackyB,Diamond II - 12 LP,48.6,35 / 37,Byumbi
#51,Jungle,Test2,Diamond II - 11 LP,48.9,43 / 45,test
#52,Top,Destructoid,Diamond II - 11 LP,46.4,52 / 60,YoloMedic
#53,ADC,Kvad,Diamond II - 7 LP,57.7,30 / 22,Spezza
#54,Top,迈特晒,Diamond II - 6 LP,52.7,29 / 26,sayluca
#55,Support,Tratz,Diamond II - 5 LP,50.0,23 / 23,Tangil
#56,Support,MUD Ogre,Diamond II - 4 LP,65.5,19 / 10,Randomness12
#57,ADC,Kogglemoggle,Diamond II - 3 LP,60.0,27 / 18,Sinker
#58,ADC,Uma Jan monkaS,Diamond II - 3 LP,54.5,24 / 20,Phost
#59,ADC,AJDG Angel,Diamond III - 95 LP,60.6,20 / 13,Lightandhope
#60,Support,Sadex,Diamond III - 93 LP,53.3,32 / 28,Spezza
#61,ADC,Kudor88888882141,Diamond III - 92 LP,55.6,25 / 20,Mac
#62,Support,CoreJJ,Diamond III - 89 LP,52.3,23 / 21,Opticreed
#63,Top,MJay,Diamond III - 89 LP,58.7,27 / 19,Tangil
#64,Top,pta alistar top,Diamond III - 89 LP,56.3,27 / 21,roysiggi
#65,Support,PepeLove,Diamond III - 89 LP,56.6,30 / 23,LS
#66,Support,Kutcher,Diamond III - 88 LP,57.1,28 / 21,Terra
#67,Jungle,Superb,Diamond III - 88 LP,50.9,28 / 27,Spezza
#68,Jungle,110110010011,Diamond III - 86 LP,51.3,41 / 39,110110010011
#69,Jungle,RNG mlxg,Diamond III - 86 LP,60.3,35 / 23,LPLAhri
#70,Top,DangerousMolerat,Diamond III - 83 LP,55.8,24 / 19,Blade1284
#71,Jungle,Zwijaczloli,Diamond III - 82 LP,48.1,25 / 27,NoszczaKrul
#72,Jungle,MexicanPidgeon,Diamond III - 82 LP,61.3,19 / 12,LumiFumi
#73,Mid,kittyperry,Diamond III - 78 LP,56.4,31 / 24,GamerGirls
#74,ADC,Jotaro Kujo,Diamond III - 78 LP,50.0,23 / 23,Ithirul
#75,Mid,Ex5 Infected,Diamond III - 77 LP,56.3,18 / 14,ExiledLP
#76,Jungle,Majkut,Diamond III - 76 LP,53.3,24 / 21,TexeQ
#77,Mid,Phantom,Diamond III - 74 LP,52.6,20 / 18,Kyzent
#78,Jungle,EG Voutocu,Diamond III - 74 LP,51.9,28 / 26,EG Voutocu
#79,Jungle,strawberry cat,Diamond III - 72 LP,50.0,20 / 20,annauwumarie
#80,Mid,BottleCaps,Diamond III - 72 LP,41.4,24 / 34,Phost
#81,Top,Salsa,Diamond III - 70 LP,47.8,44 / 48,YungYiga
#82,Top,TopBot,Diamond III - 70 LP,53.7,29 / 25,TangilBOT
#83,Jungle,Xyras,Diamond III - 66 LP,60.6,20 / 13,Jungler1337
#84,Jungle,EDG Clearlove7,Diamond III - 66 LP,47.2,25 / 28,RNGFirefox
#85,Support,BoquitaCampeon,Diamond III - 65 LP,54.3,25 / 21,Jon_14
#86,Top,Pepega,Diamond III - 63 LP,51.7,31 / 29,LS
#87,Mid,I like trains,Diamond III - 63 LP,53.2,25 / 22,Foxxo
#88,Mid,strawberry frog,Diamond III - 62 LP,53.3,16 / 14,annauwumarie
#89,Mid,Aang,Diamond III - 61 LP,46.9,23 / 26,Lior
#90,Jungle,Bilbo Waggins,Diamond III - 58 LP,53.6,15 / 13,ImagineBaggins
#91,Support,R.Leg of Cauw,Diamond III - 57 LP,55.7,34 / 27,BooCauwMoo
#92,Top,cblol00001,Diamond III - 56 LP,57.1,24 / 18,cblol
#93,Jungle,Sparrow,Diamond III - 54 LP,53.1,34 / 30,Anbeeld
#94,ADC,TPOPIS,Diamond III - 54 LP,48.5,33 / 35,Byumbi
#95,Mid,NoszczaKrul,Diamond III - 54 LP,51.9,14 / 13,NoszczaKrul
#96,Jungle,Zevton,Diamond III - 54 LP,52.0,13 / 12,polop900
#97,Jungle,Dontgank,Diamond III - 53 LP,56.8,25 / 19,Key
#98,Jungle,jungle gap,Diamond III - 53 LP,55.3,21 / 17,crithitfail
#99,Jungle,David Chen,Diamond III - 52 LP,50.0,20 / 20,DitIsDonny
#100,Jungle,Dignitiy,Diamond III - 52 LP,47.5,19 / 21,DefineSmug
