Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,Top,RNG Letme,Challenger - 289 LP,68.0,176 / 83,LPLAhri
#2,ADC,cryhard,Challenger - 282 LP,64.9,161 / 87,roysiggi
#3,Support,Aqua,Challenger - 160 LP,56.1,215 / 168,Trindor
#4,ADC,T1 T1,Challenger - 140 LP,63.1,113 / 66,Soraka
#5,Mid,Frimmy23,Challenger - 132 LP,61.8,321 / 198,YoloMedic
#6,Jungle,Poppey,Challenger - 44 LP,57.7,248 / 182,NAVI
#7,Mid,Person201,Challenger - 11 LP,54.9,179 / 147,LumiFumi
#8,ADC,AJDG Angel,Challenger - 4 LP,53.6,187 / 162,Lightandhope
#9,Jungle,EDG Clearlove7,Challenger - 3 LP,55.3,208 / 168,RNGFirefox
#10,Jungle,Gnima,Diamond I - 96 LP,55.8,240 / 190,YoloMedic
#11,Jungle,Jinxnator,Diamond I - 88 LP,55.2,249 / 202,Jinxnator
#12,Support,Jao,Diamond I - 87 LP,51.6,194 / 182,YoloMedic
#13,ADC,Kogglemoggle,Diamond I - 80 LP,55.9,167 / 132,Sinker
#14,Jungle,Ceasarna,Diamond I - 79 LP,55.4,169 / 136,iampvm
#15,Jungle,Pyosik,Diamond I - 73 LP,58.6,234 / 165,TheStriker9
#16,Top,Destructoid,Diamond I - 72 LP,52.0,243 / 224,YoloMedic
#17,ADC,Texe,Diamond I - 69 LP,56.1,211 / 165,TexeQ
#18,Top,Pepega,Diamond I - 68 LP,48.8,184 / 193,LS
#19,ADC,Jotaro Kujo,Diamond I - 67 LP,54.3,196 / 165,Ithirul
#20,Support,Ex5 Drohne,Diamond I - 66 LP,49.5,165 / 168,ExiledLP
#21,Jungle,Test2,Diamond I - 64 LP,50.8,180 / 174,test
#22,Support,BoquitaCampeon,Diamond I - 60 LP,55.2,196 / 159,Jon_14
#23,Top,Test1,Diamond I - 56 LP,52.1,176 / 162,test
#24,Mid,Byumbert,Diamond I - 56 LP,54.1,226 / 192,Byumbi
#25,Mid,cblol00003,Diamond I - 56 LP,54.6,173 / 144,cblol
#26,Jungle,Blaze,Diamond I - 53 LP,51.4,186 / 176,Hit_Critical
#27,Top,Rywanna,Diamond I - 48 LP,52.0,210 / 194,Kythaela
#28,Mid,Arteros,Diamond I - 48 LP,56.5,242 / 186,Anbeeld
#29,Mid,PepeCool,Diamond I - 45 LP,56.5,278 / 214,LS
#30,Support,Import Slot 1,Diamond I - 44 LP,51.3,211 / 200,CoachYouGen
#31,ADC,Sylmarae,Diamond I - 42 LP,54.0,249 / 212,Kythaela
#32,Support,GeT OutFlayed,Diamond I - 41 LP,53.9,172 / 147,Mac
#33,Support,Kutcher,Diamond I - 39 LP,51.1,168 / 161,Terra
#34,Jungle,EG Voutocu,Diamond I - 36 LP,51.4,189 / 179,EG Voutocu
#35,Support,strawberry cow,Diamond I - 36 LP,50.9,177 / 171,annauwumarie
#36,Support,Test5,Diamond I - 36 LP,51.1,162 / 155,test
#37,Mid,TES Jackeylove,Diamond I - 35 LP,52.0,193 / 178,Tokyo Smurfer
#38,Mid,kittyperry,Diamond I - 35 LP,49.3,212 / 218,GamerGirls
#39,Jungle,RNG mlxg,Diamond I - 34 LP,51.1,251 / 240,LPLAhri
#40,ADC,Magic Wampie,Diamond I - 32 LP,48.3,140 / 150,Tifumerrang
#41,ADC,Kali,Diamond I - 31 LP,53.4,211 / 184,YoloMedic
#42,ADC,Test4,Diamond I - 31 LP,50.0,163 / 163,test
#43,Top,SmackyB,Diamond I - 31 LP,55.2,240 / 195,Byumbi
#44,ADC,Kudor88888882141,Diamond I - 30 LP,52.9,189 / 168,Mac
#45,Mid,creative mind,Diamond I - 27 LP,48.1,154 / 166,cabula
#46,Support,Goose,Diamond I - 27 LP,50.0,161 / 161,YungYiga
#47,Jungle,Sparrow,Diamond I - 26 LP,52.9,219 / 195,Anbeeld
#48,Mid,Totoro the duck,Diamond I - 26 LP,50.9,193 / 186,Kuury
#49,Support,Truth,Diamond I - 25 LP,50.2,220 / 218,Player2225
#50,ADC,BöllerBusch,Diamond I - 24 LP,53.8,184 / 158,Jungler1337
#51,Mid,strawberry frog,Diamond I - 22 LP,50.7,109 / 106,annauwumarie
#52,Top,Doran,Diamond I - 21 LP,50.9,191 / 184,TheStriker9
#53,Mid,Gavvondy,Diamond I - 21 LP,51.3,142 / 135,FranklinTime
#54,Top,Hewkii,Diamond I - 20 LP,50.3,145 / 143,Toa
#55,Top,Salsa,Diamond I - 18 LP,52.8,398 / 356,YungYiga
#56,Top,Dumbass,Diamond I - 18 LP,50.7,204 / 198,Key
#57,Support,Fells,Diamond I - 18 LP,51.1,114 / 109,Fells
#58,Top,Kritz,Diamond I - 18 LP,50.9,176 / 170,polop900
#59,Top,xxaznpuppy32xx,Diamond I - 17 LP,51.6,221 / 207,GamerGirls
#60,ADC,4,Diamond I - 17 LP,51.6,130 / 122,Espeon
#61,Top,迈特晒,Diamond I - 17 LP,52.4,210 / 191,sayluca
#62,ADC,Uma Jan monkaS,Diamond I - 17 LP,51.7,153 / 143,Phost
#63,Support,Tiriana,Diamond I - 17 LP,53.2,240 / 211,Kythaela
#64,Jungle,MexicanPidgeon,Diamond I - 16 LP,51.9,190 / 176,LumiFumi
#65,ADC,Prodigy,Diamond I - 16 LP,49.2,154 / 159,CoachYouGen
#66,Support,Emwues24,Diamond I - 12 LP,50.3,179 / 177,Jinxnator
#67,Mid,Seirilyvia,Diamond I - 12 LP,54.6,257 / 214,Kythaela
