Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,cryhard,Challenger - 636 LP,67.8,217 / 103,roysiggi
#2,Top,RNG Letme,Challenger - 456 LP,70.1,246 / 105,LPLAhri
#3,ADC,T1 T1,Challenger - 325 LP,65.3,201 / 107,Soraka
#4,ADC,Kadlin,Challenger - 157 LP,56.3,393 / 305,Jinxnator
#5,Jungle,Pyosik,Challenger - 146 LP,60.4,387 / 254,TheStriker9
#6,Mid,BOOCAUWMOO,Challenger - 115 LP,54.2,274 / 232,BooCauwMoo
#7,Top,Salsa,Challenger - 98 LP,54.4,569 / 477,YungYiga
#8,Top,DoinB,Challenger - 79 LP,55.3,531 / 429,LordArtos
#9,Jungle,Jinxnator,Challenger - 74 LP,56.8,433 / 329,Jinxnator
#10,Jungle,Gnima,Challenger - 63 LP,56.7,386 / 295,YoloMedic
#11,Mid,Frimmy23,Challenger - 54 LP,61.9,537 / 330,YoloMedic
#12,Support,Aqua,Challenger - 53 LP,57.5,332 / 245,Trindor
#13,Mid,TES Jackeylove,Challenger - 44 LP,54.2,298 / 252,Tokyo Smurfer
#14,Mid,PepeCool,Challenger - 42 LP,56.9,443 / 336,LS
#15,Support,Ex5 Drohne,Challenger - 26 LP,51.8,278 / 259,ExiledLP
#16,Jungle,Ceasarna,Challenger - 21 LP,55.9,330 / 260,iampvm
#17,Support,strawberry cow,Challenger - 13 LP,52.7,288 / 258,annauwumarie
#18,Support,Keria,Challenger - 9 LP,50.5,298 / 292,TheStriker9
#19,Mid,BottleCaps,Challenger - 5 LP,52.6,309 / 278,Phost
#20,ADC,GNR.UZI,Diamond I - 99 LP,57.7,320 / 235,theshy
#21,Top,Destructoid,Diamond I - 97 LP,53.9,431 / 368,YoloMedic
#22,ADC,BöllerBusch,Diamond I - 96 LP,55.6,322 / 257,Jungler1337
#23,ADC,Kali,Diamond I - 96 LP,54.1,377 / 320,YoloMedic
#24,ADC,Jotaro Kujo,Diamond I - 92 LP,55.2,323 / 262,Ithirul
#25,Support,Sadex,Diamond I - 87 LP,53.5,302 / 263,Spezza
#26,Support,Pawko ,Diamond I - 86 LP,54.9,231 / 190,TexeQ
#27,Mid,Salt,Diamond I - 85 LP,52.2,269 / 246,JMENDOZA
#28,Jungle,Superb,Diamond I - 82 LP,48.3,281 / 301,Spezza
#29,Top, IG TheShy,Diamond I - 78 LP,49.9,242 / 243,Oafers
#30,Mid,Arteros,Diamond I - 71 LP,56.9,403 / 305,Anbeeld
#31,Jungle,Poppey,Diamond I - 71 LP,57.4,449 / 333,NAVI
#32,ADC,Geekymanxnlx,Diamond I - 70 LP,51.2,368 / 351,DitIsDonny
#33,Top,CNanami,Diamond I - 69 LP,55.5,222 / 178,KittenViti
#34,Jungle,Test2,Diamond I - 67 LP,53.0,320 / 284,test
#35,Mid,Seirilyvia,Diamond I - 66 LP,54.9,378 / 311,Kythaela
#36,Support,KuroKy,Diamond I - 59 LP,49.0,259 / 270,NAVI
#37,Support,cblol00005,Diamond I - 57 LP,48.1,238 / 257,cblol
#38,Jungle,EDG Clearlove7,Diamond I - 53 LP,55.9,362 / 286,RNGFirefox
#39,Support,GeT OutFlayed,Diamond I - 53 LP,53.3,298 / 261,Mac
#40,ADC,Kudor88888882141,Diamond I - 52 LP,54.1,346 / 294,Mac
#41,Mid,TES knight9,Diamond I - 49 LP,47.1,258 / 290,LPLAhri
#42,Mid,reality,Diamond I - 49 LP,53.1,309 / 273,schlafen
#43,ADC,Boop,Diamond I - 49 LP,57.4,152 / 113,Foxxo
#44,Support,Egirl champs onl,Diamond I - 48 LP,53.8,252 / 216,Spooky
#45,Top,AshenOne,Diamond I - 47 LP,54.8,228 / 188,Fells
#46,Support,Tiriana,Diamond I - 46 LP,54.9,361 / 297,Kythaela
#47,Mid,strawberry frog,Diamond I - 46 LP,51.6,221 / 207,annauwumarie
#48,Mid,Byumbert,Diamond I - 46 LP,54.0,356 / 303,Byumbi
#49,Mid,Phantom,Diamond I - 44 LP,52.7,298 / 268,Kyzent
#50,Jungle,Zwijaczloli,Diamond I - 44 LP,67.3,144 / 70,NoszczaKrul
#51,Support,Import Slot 1,Diamond I - 42 LP,50.8,313 / 303,CoachYouGen
#52,Jungle,MexicanPidgeon,Diamond I - 40 LP,51.6,324 / 304,LumiFumi
#53,Mid,Flame,Diamond I - 40 LP,52.8,278 / 249,Hit_Critical
#54,ADC,Sokka,Diamond I - 39 LP,48.3,228 / 244,Lior
#55,ADC,PepeLaugh,Diamond I - 38 LP,50.0,310 / 310,LS
#56,ADC,Nero,Diamond I - 37 LP,51.0,268 / 257,Yzeerf
#57,Top,Rywanna,Diamond I - 37 LP,51.5,333 / 313,Kythaela
#58,Top,Dumbass,Diamond I - 36 LP,52.4,345 / 314,Key
#59,Support,Tratz,Diamond I - 36 LP,54.1,311 / 264,Tangil
#60,Top,Aryze,Diamond I - 34 LP,53.2,394 / 347,sanchesmemo
#61,ADC,Deft,Diamond I - 33 LP,54.9,393 / 323,TheStriker9
#62,Top,Pepega,Diamond I - 33 LP,48.7,326 / 344,LS
#63,ADC,mind,Diamond I - 33 LP,50.9,202 / 195,schlafen
#64,ADC,Uma Jan monkaS,Diamond I - 32 LP,49.8,272 / 274,Phost
#65,ADC,Bilbo Gaggins,Diamond I - 31 LP,50.4,183 / 180,ImagineBaggins
#66,ADC,Sylmarae,Diamond I - 30 LP,54.2,383 / 323,Kythaela
#67,Support,CoreJJ,Diamond I - 30 LP,59.1,146 / 101,Opticreed
#68,ADC,AJDG Angel,Diamond I - 29 LP,52.8,304 / 272,Lightandhope
#69,Mid,kittyperry,Diamond I - 28 LP,48.9,352 / 368,GamerGirls
#70,Support,Truth,Diamond I - 27 LP,50.1,376 / 374,Player2225
#71,Jungle,time,Diamond I - 26 LP,50.7,317 / 308,schlafen
#72,Mid,GummyBear,Diamond I - 26 LP,48.0,200 / 217,Spezza
#73,Support,Lustboy,Diamond I - 24 LP,52.5,267 / 242,minimike97
#74,Mid,creative mind,Diamond I - 23 LP,47.3,254 / 283,cabula
#75,Jungle,JglBot,Diamond I - 23 LP,48.2,280 / 301,TangilBOT
#76,Jungle,David Chen,Diamond I - 22 LP,48.6,317 / 335,DitIsDonny
#77,Support,Alder88,Diamond I - 22 LP,57.4,155 / 115,LumiFumi
#78,Jungle,Sparrow,Diamond I - 22 LP,51.0,355 / 341,Anbeeld
#79,Support,Kutcher,Diamond I - 21 LP,51.5,276 / 260,Terra
#80,Jungle,Bibi,Diamond I - 20 LP,51.7,323 / 302,Troeton
#81,Top,SmackyB,Diamond I - 20 LP,54.0,389 / 332,Byumbi
#82,Support,keepOnLiving,Diamond I - 19 LP,53.1,155 / 137,110110010011
#83,Mid,Giorno Giovanna,Diamond I - 19 LP,54.4,196 / 164,Ithirul
#84,ADC,Perkz,Diamond I - 19 LP,47.1,320 / 359,LordArtos
#85,Top,cblol00001,Diamond I - 18 LP,48.6,242 / 256,cblol
#86,Jungle,strawberry cat,Diamond I - 18 LP,52.0,337 / 311,annauwumarie
#87,ADC,Goblin,Diamond I - 17 LP,54.3,157 / 132,Ghacobe
#88,Mid,Totoro the duck,Diamond I - 16 LP,52.2,314 / 287,Kuury
#89,Top,GNR.LETME,Diamond I - 15 LP,53.0,227 / 201,theshy
#90,Support,Katara,Diamond I - 15 LP,52.1,330 / 303,Lior
#91,Mid,Galio,Diamond I - 15 LP,53.1,273 / 241,UNR Tokyo
#92,Top,Zuko,Diamond I - 14 LP,54.1,346 / 294,Lior
#93,Top,TopBot,Diamond I - 14 LP,50.2,325 / 323,TangilBOT
#94,Support,Straitéis,Diamond I - 12 LP,49.0,205 / 213,Straitéis
#95,ADC,Texe,Diamond I - 12 LP,55.2,348 / 283,TexeQ
#96,Jungle,Garrosh,Diamond I - 11 LP,55.2,171 / 139,Fells
#97,Top,Leonidas,Diamond I - 11 LP,49.2,223 / 230,Freezy
#98,Support,R.Leg of Cauw,Diamond I - 11 LP,51.4,314 / 297,BooCauwMoo
#99,ADC,Vixcini,Diamond I - 11 LP,50.0,278 / 278,Blade1284
#100,Top,迈特晒,Diamond I - 11 LP,51.7,337 / 315,sayluca
