Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,cryhard,Challenger - 528 LP,75.0,15 / 5,roysiggi
#2,Top,RNG Letme,Challenger - 376 LP,86.4,19 / 3,LPLAhri
#3,ADC,T1 T1,Challenger - 80 LP,71.1,27 / 11,Soraka
#4,Mid,Frimmy23,Challenger - 39 LP,65.7,67 / 35,YoloMedic
#5,Jungle,Poppey,Challenger - 30 LP,66.7,38 / 19,NAVI
#6,Jungle,Pyosik,Challenger - 14 LP,62.1,36 / 22,TheStriker9
#7,Support,Aqua,Diamond I - 80 LP,60.4,32 / 21,Trindor
#8,Support,strawberry cow,Diamond I - 25 LP,54.8,23 / 19,annauwumarie
#9,ADC,Kadlin,Diamond I - 21 LP,49.0,25 / 26,Jinxnator
#10,Support,Jao,Diamond I - 12 LP,54.5,24 / 20,YoloMedic
#11,Top,Zuko,Diamond I - 11 LP,50.0,30 / 30,Lior
#12,Jungle,Jinxnator,Diamond I - 2 LP,43.9,25 / 32,Jinxnator
#13,Mid,Seirilyvia,Diamond II - 98 LP,57.8,26 / 19,Kythaela
#14,Support,Emwues24,Diamond II - 89 LP,55.8,29 / 23,Jinxnator
#15,ADC,TES Jackeylove,Diamond II - 87 LP,67.6,25 / 12,LPLAhri
#16,Support,Tiriana,Diamond II - 76 LP,67.9,19 / 9,Kythaela
#17,Support,Egirl champs onl,Diamond II - 73 LP,48.8,21 / 22,Spooky
#18,Top,SmackyB,Diamond II - 73 LP,60.0,15 / 10,Byumbi
#19,Jungle,Gnima,Diamond II - 63 LP,48.2,27 / 29,YoloMedic
#20,Top,AshenOne,Diamond II - 62 LP,57.1,16 / 12,Fells
#21,Top,Rywanna,Diamond II - 58 LP,68.0,17 / 8,Kythaela
#22,ADC,ADC shen,Diamond II - 58 LP,65.4,17 / 9,shen adc
#23,Mid,BOOCAUWMOO,Diamond II - 57 LP,46.5,40 / 46,BooCauwMoo
#24,Top,Destructoid,Diamond II - 44 LP,47.1,24 / 27,YoloMedic
#25,ADC,Geekymanxnlx,Diamond II - 39 LP,52.9,18 / 16,DitIsDonny
#26,Top,DoinB,Diamond II - 38 LP,55.1,27 / 22,LordArtos
#27,Top,Kritz,Diamond II - 29 LP,70.6,12 / 5,polop900
#28,Top,Dumbass,Diamond II - 23 LP,46.3,31 / 36,Key
#29,Mid,Totoro the duck,Diamond II - 21 LP,62.1,18 / 11,Kuury
#30,Support,flaree,Diamond II - 14 LP,64.3,18 / 10,sanchesmemo
#31,ADC,Sylmarae,Diamond II - 12 LP,48.0,24 / 26,Kythaela
#32,ADC,Texe,Diamond II - 9 LP,70.8,17 / 7,TexeQ
#33,Top,TopBot,Diamond II - 6 LP,65.2,15 / 8,TangilBOT
#34,Jungle,Test2,Diamond II - 5 LP,55.3,21 / 17,test
#35,Support,CoreJJ,Diamond II - 1 LP,60.0,12 / 8,Opticreed
#36,ADC,Kali,Diamond II - 0 LP,43.8,21 / 27,YoloMedic
#37,ADC,cblol00004,Diamond III - 99 LP,58.3,14 / 10,cblol
#38,Support,Tratz,Diamond III - 97 LP,50.0,8 / 8,Tangil
#39,Jungle,Bibi,Diamond III - 93 LP,54.5,12 / 10,Troeton
#40,Top,Salsa,Diamond III - 93 LP,47.8,11 / 12,YungYiga
#41,ADC,Vortex_c4,Diamond III - 92 LP,77.8,14 / 4,LumiFumi
#42,Support,GeT OutFlayed,Diamond III - 90 LP,60.0,9 / 6,Mac
#43,Jungle,Zwijaczloli,Diamond III - 87 LP,53.3,8 / 7,NoszczaKrul
#44,Support,Ex5 Drohne,Diamond III - 86 LP,33.3,14 / 28,ExiledLP
#45,Mid,Arteros,Diamond III - 85 LP,63.6,14 / 8,Anbeeld
#46,Jungle,JglBot,Diamond III - 82 LP,58.3,14 / 10,TangilBOT
#47,Mid,BottleCaps,Diamond III - 73 LP,38.7,12 / 19,Phost
#48,Jungle,EDG Clearlove7,Diamond III - 71 LP,50.0,10 / 10,RNGFirefox
#49,Mid,Frethborn,Diamond III - 71 LP,51.2,22 / 21,Jinxnator
#50,Mid,Byumbert,Diamond III - 69 LP,60.9,14 / 9,Byumbi
#51,Top,迈特晒,Diamond III - 69 LP,52.6,10 / 9,sayluca
#52,Top,Ezio,Diamond III - 69 LP,60.0,9 / 6,TexeQ
#53,Support,SEXY TAHM,Diamond III - 68 LP,66.7,10 / 5,HailOfBladesTahm
#54,ADC,GNR.UZI,Diamond III - 67 LP,41.4,12 / 17,theshy
#55,Jungle,Topener,Diamond III - 66 LP,65.2,15 / 8,Byumbi
#56,Mid,Flame,Diamond III - 65 LP,53.3,8 / 7,Hit_Critical
#57,Support,Alder88,Diamond III - 65 LP,41.2,7 / 10,LumiFumi
#58,Top,Test1,Diamond III - 64 LP,53.6,15 / 13,test
#59,Top,CNanami,Diamond III - 63 LP,64.3,9 / 5,KittenViti
#60,ADC,Kogglemoggle,Diamond III - 60 LP,69.2,9 / 4,Sinker
#61,ADC,Uma Jan monkaS,Diamond III - 59 LP,50.0,9 / 9,Phost
#62,Support,Help,Diamond III - 58 LP,56.3,9 / 7,Key
#63,Mid,Person201,Diamond III - 58 LP,66.7,12 / 6,LumiFumi
#64,Mid,Phantom,Diamond III - 57 LP,58.3,7 / 5,Kyzent
#65,Jungle,GG Bekhali,Diamond III - 56 LP,60.0,12 / 8,Mac
#66,Support,PepeLove,Diamond III - 56 LP,72.2,13 / 5,LS
#67,Support,Truth,Diamond III - 56 LP,52.9,9 / 8,Player2225
#68,Jungle,Zevton,Diamond III - 55 LP,53.3,8 / 7,polop900
#69,Mid,Hai,Diamond III - 55 LP,66.7,10 / 5,Chowdeer
#70,ADC,Leopan,Diamond III - 54 LP,66.7,10 / 5,Anbeeld
#71,Mid,Ex5 Infected,Diamond III - 53 LP,58.3,7 / 5,ExiledLP
#72,Jungle,strawberry cat,Diamond III - 53 LP,53.3,8 / 7,annauwumarie
#73,Jungle,Superb,Diamond III - 52 LP,57.1,8 / 6,Spezza
#74,Jungle,David Chen,Diamond III - 52 LP,52.2,12 / 11,DitIsDonny
#75,Mid,Salt,Diamond III - 51 LP,38.9,7 / 11,JMENDOZA
#76,Jungle,Dignitiy,Diamond III - 51 LP,46.7,7 / 8,DefineSmug
#77,Jungle,L.Arm of Cauw,Diamond III - 49 LP,38.5,10 / 16,BooCauwMoo
#78,Jungle,Hidden,Diamond III - 48 LP,55.0,11 / 9,SinderFox
#79,Jungle,HLE Viper,Diamond III - 47 LP,52.6,10 / 9,Tokyo Smurfer
#80,Top,pta alistar top,Diamond III - 45 LP,63.2,12 / 7,roysiggi
#81,Jungle,jungle gap,Diamond III - 45 LP,66.7,10 / 5,crithitfail
#82,Mid,I like trains,Diamond III - 45 LP,60.0,9 / 6,Foxxo
#83,ADC,Deft,Diamond III - 44 LP,45.5,10 / 12,TheStriker9
#84,Top,MJay,Diamond III - 44 LP,87.5,7 / 1,Tangil
#85,Top,Aryze,Diamond III - 44 LP,58.3,7 / 5,sanchesmemo
#86,Support,R.Leg of Cauw,Diamond III - 41 LP,59.4,19 / 13,BooCauwMoo
#87,Support,Pawko ,Diamond III - 38 LP,58.3,7 / 5,TexeQ
#88,Jungle,Xyras,Diamond III - 38 LP,72.7,8 / 3,Jungler1337
#89,ADC,BöllerBusch,Diamond III - 37 LP,36.4,12 / 21,Jungler1337
#90,Support,Anbeeld,Diamond III - 37 LP,50.0,5 / 5,Anbeeld
#91,ADC,Kvad,Diamond III - 35 LP,62.5,10 / 6,Spezza
#92,ADC,Jotaro Kujo,Diamond III - 35 LP,38.9,7 / 11,Ithirul
#93,Mid,NoszczaKrul,Diamond III - 34 LP,54.5,6 / 5,NoszczaKrul
#94,Top,Top,Diamond III - 33 LP,61.9,13 / 8,jksad
#95,Mid,Choky,Diamond III - 33 LP,58.8,10 / 7,Key
#96,Mid,TES Jackeylove,Diamond III - 32 LP,50.0,8 / 8,Tokyo Smurfer
#97,Jungle,time,Diamond III - 31 LP,66.7,12 / 6,schlafen
#98,ADC,Kudor88888882141,Diamond III - 30 LP,50.0,7 / 7,Mac
#99,ADC,Bilbo Gaggins,Diamond III - 30 LP,64.3,9 / 5,ImagineBaggins
#100,Top,xxaznpuppy32xx,Diamond III - 30 LP,44.4,12 / 15,GamerGirls
