Champion name,Win rate(%),Wins / losses
Pyke,55.5,29250 / 23441
Nautilus,54.5,26365 / 21971
Thresh,53.3,8478 / 7414
Draven,52.9,7696 / 6859
Heimerdinger,52.7,2186 / 1964
Riven,52.4,5227 / 4754
Janna,52.3,4093 / 3735
Sivir,52.3,2947 / 2692
Poppy,52.2,8616 / 7898
Maokai,52.1,11239 / 10329
Shen,51.8,9599 / 8926
Leona,51.8,4439 / 4133
Xerath,51.6,689 / 646
Sejuani,51.5,12267 / 11548
Amumu,51.5,2488 / 2342
Ezreal,51.3,7815 / 7417
Lissandra,51.3,689 / 654
Udyr,51.2,2089 / 1990
Ziggs,51.2,1193 / 1139
Fiora,51.1,2840 / 2723
Aurelion Sol,51.0,4675 / 4495
Senna,50.9,10047 / 9675
Ryze,50.9,4643 / 4477
Quinn,50.9,2938 / 2830
Ekko,50.8,15834 / 15331
Jayce,50.8,2055 / 1989
Jhin,50.7,3336 / 3243
Sett,50.6,17599 / 17177
Yasuo,50.6,7344 / 7182
Qiyana,50.6,6724 / 6564
Vi,50.6,1803 / 1761
Ivern,50.5,16810 / 16474
LeBlanc,50.5,5637 / 5534
Warwick,50.5,3367 / 3301
Rammus,50.5,2713 / 2662
Tryndamere,50.5,884 / 865
Ornn,50.4,8377 / 8250
Evelynn,50.4,1921 / 1888
Wukong,50.3,3760 / 3715
Cho'Gath,50.2,12140 / 12061
Xayah,50.2,10326 / 10231
Irelia,50.1,3858 / 3838
Fizz,50.1,3619 / 3606
Cassiopeia,50.1,2983 / 2972
Varus,50.1,2827 / 2814
Azir,50.1,2154 / 2146
Veigar,50.1,1696 / 1686
Rumble,50.0,974 / 974
Nunu,49.9,8029 / 8061
Braum,49.9,3301 / 3320
Renekton,49.8,19760 / 19887
Akali,49.8,6287 / 6337
Galio,49.8,5018 / 5068
Tahm Kench,49.8,1778 / 1791
Hecarim,49.8,1215 / 1224
Neeko,49.7,13840 / 14028
Camille,49.7,6627 / 6706
Lucian,49.7,4146 / 4188
Ahri,49.6,29348 / 29874
Bard,49.6,15187 / 15459
Pantheon,49.6,6468 / 6580
Vayne,49.6,3421 / 3473
Syndra,49.6,1846 / 1877
Gnar,49.6,1229 / 1248
Anivia,49.6,868 / 881
Karthus,49.5,13087 / 13340
Kai'Sa,49.5,6743 / 6867
Talon,49.5,2689 / 2739
Kog'Maw,49.4,4655 / 4761
Volibear,49.3,7205 / 7396
Miss Fortune,49.3,3265 / 3361
Mordekaiser,49.3,2106 / 2169
Blitzcrank,49.2,8039 / 8296
Rek'Sai,49.2,1918 / 1979
Aphelios,49.1,13359 / 13829
Caitlyn,49.1,5288 / 5483
Malphite,49.1,2326 / 2416
Viktor,49.1,1137 / 1181
Lillia,49.0,4049 / 4216
Katarina,49.0,2640 / 2748
Kennen,49.0,2257 / 2353
Gangplank,49.0,1959 / 2035
Yone,48.9,3674 / 3845
Zed,48.9,3208 / 3359
Kassadin,48.8,5676 / 5950
Garen,48.8,5108 / 5352
Jinx,48.7,3218 / 3386
Sion,48.7,1941 / 2047
Orianna,48.7,1614 / 1699
Skarner,48.7,679 / 714
Twitch,48.6,4940 / 5215
Zoe,48.5,3981 / 4229
Diana,48.5,3190 / 3390
Lee Sin,48.5,2629 / 2788
Rengar,48.5,2303 / 2441
Kayn,48.5,1245 / 1322
Rakan,48.4,14605 / 15562
Ashe,48.4,3238 / 3454
Gragas,48.3,1695 / 1817
Urgot,48.2,1740 / 1868
Yorick,48.2,585 / 628
Alistar,48.1,2673 / 2880
Zac,48.0,2818 / 3055
Jarvan IV,47.9,6872 / 7472
Singed,47.9,2082 / 2265
Nocturne,47.9,1078 / 1172
Karma,47.8,5033 / 5504
Kalista,47.8,2084 / 2278
Graves,47.8,1716 / 1871
Teemo,47.8,1405 / 1534
Nasus,47.8,1277 / 1394
Taric,47.7,827 / 906
Taliyah,47.7,792 / 870
Aatrox,47.6,3781 / 4169
Zilean,47.6,1707 / 1876
Yuumi,47.5,2261 / 2503
Kled,47.5,1715 / 1892
Tristana,47.5,1594 / 1761
Twisted Fate,47.5,581 / 642
Nidalee,47.4,1725 / 1911
Corki,47.4,872 / 966
Vladimir,47.2,2624 / 2941
Illaoi,47.2,343 / 384
Darius,47.1,3498 / 3921
Morgana,46.9,2836 / 3205
Sylas,46.7,1769 / 2016
Dr. Mundo,46.7,1599 / 1828
Elise,46.5,1505 / 1729
Swain,46.3,2290 / 2653
Vel'Koz,45.9,852 / 1005
Nami,45.8,2345 / 2771
Lux,45.8,628 / 742
Lulu,45.7,7762 / 9234
Master Yi,45.4,884 / 1061
Kha'Zix,45.1,938 / 1143
Zyra,45.0,623 / 760
Annie,44.6,811 / 1006
Jax,44.4,1413 / 1767
Trundle,44.3,1244 / 1562
Malzahar,44.0,504 / 641
Sona,43.6,1528 / 1974
Kayle,43.6,597 / 771
Soraka,43.5,1997 / 2595
Brand,42.5,596 / 808
Fiddlesticks,42.0,1068 / 1476
Shyvana,42.0,836 / 1156
Kindred,41.5,420 / 593
Olaf,41.2,906 / 1295
Shaco,40.9,522 / 755
Xin Zhao,36.6,236 / 409
