Champion name,Win rate(%),Wins / losses
Pyke,55.5,30927 / 24821
Nautilus,54.5,27738 / 23182
Thresh,53.2,8936 / 7859
Draven,52.8,8088 / 7243
Heimerdinger,52.8,2318 / 2073
Riven,52.5,5506 / 4983
Sivir,52.4,3128 / 2841
Janna,52.3,4343 / 3966
Maokai,52.2,11805 / 10799
Poppy,52.0,8973 / 8280
Shen,51.7,9983 / 9319
Sejuani,51.5,12944 / 12208
Leona,51.5,4594 / 4320
Xerath,51.5,709 / 669
Amumu,51.4,2559 / 2417
Udyr,51.4,2202 / 2081
Lissandra,51.4,742 / 702
Ezreal,51.3,8145 / 7736
Ziggs,51.2,1221 / 1166
Fiora,51.1,2991 / 2862
Ryze,51.0,4966 / 4764
Aurelion Sol,51.0,4921 / 4719
Senna,50.9,10585 / 10201
Ekko,50.8,16563 / 16048
Quinn,50.8,3038 / 2937
Sett,50.6,18299 / 17881
Vi,50.6,1873 / 1831
Ivern,50.5,17608 / 17259
Yasuo,50.5,7655 / 7500
Qiyana,50.5,6980 / 6834
LeBlanc,50.5,5917 / 5805
Warwick,50.5,3548 / 3474
Rammus,50.5,2826 / 2772
Evelynn,50.5,1981 / 1944
Ornn,50.4,8776 / 8649
Wukong,50.4,3900 / 3840
Jhin,50.4,3482 / 3432
Jayce,50.4,2118 / 2081
Irelia,50.3,4048 / 4007
Xayah,50.2,10742 / 10661
Fizz,50.2,3781 / 3757
Tryndamere,50.2,906 / 897
Cho'Gath,50.1,12701 / 12640
Varus,50.1,2934 / 2923
Azir,50.1,2249 / 2236
Veigar,50.1,1756 / 1749
Braum,50.0,3439 / 3443
Cassiopeia,50.0,3102 / 3102
Hecarim,50.0,1259 / 1258
Nunu,49.9,8413 / 8458
Rumble,49.9,1010 / 1014
Renekton,49.8,20610 / 20789
Lucian,49.8,4314 / 4346
Neeko,49.7,14334 / 14528
Akali,49.7,6524 / 6591
Galio,49.7,5190 / 5253
Gnar,49.7,1285 / 1302
Karthus,49.6,13717 / 13943
Camille,49.6,6867 / 6980
Talon,49.6,2787 / 2830
Syndra,49.6,1906 / 1938
Ahri,49.5,30602 / 31178
Bard,49.5,15821 / 16127
Volibear,49.5,7529 / 7692
Kai'Sa,49.5,7003 / 7152
Pantheon,49.5,6676 / 6799
Kog'Maw,49.5,4904 / 5009
Vayne,49.5,3598 / 3668
Tahm Kench,49.5,1807 / 1840
Anivia,49.4,893 / 916
Aphelios,49.3,14002 / 14427
Malphite,49.3,2434 / 2506
Mordekaiser,49.3,2213 / 2280
Viktor,49.3,1236 / 1272
Blitzcrank,49.2,8372 / 8633
Zed,49.2,3351 / 3460
Caitlyn,49.1,5528 / 5742
Miss Fortune,49.1,3346 / 3462
Gangplank,49.1,2030 / 2104
Katarina,49.0,2750 / 2858
Rek'Sai,49.0,1997 / 2081
Lillia,48.9,4181 / 4373
Yone,48.9,3874 / 4052
Kennen,48.9,2384 / 2491
Kassadin,48.8,5908 / 6206
Twitch,48.8,5145 / 5398
Jinx,48.8,3385 / 3549
Sion,48.8,2039 / 2137
Orianna,48.8,1674 / 1755
Garen,48.7,5324 / 5606
Ashe,48.6,3375 / 3575
Lee Sin,48.6,2724 / 2885
Rakan,48.4,15297 / 16338
Diana,48.4,3328 / 3548
Rengar,48.4,2383 / 2544
Kayn,48.4,1277 / 1360
Zoe,48.3,4122 / 4406
Skarner,48.3,716 / 766
Gragas,48.2,1760 / 1891
Alistar,48.1,2764 / 2981
Jarvan IV,48.0,7118 / 7711
Singed,48.0,2157 / 2334
Urgot,48.0,1781 / 1930
Yorick,48.0,613 / 663
Karma,47.9,5219 / 5687
Kalista,47.9,2153 / 2344
Graves,47.9,1773 / 1932
Nocturne,47.9,1101 / 1196
Zac,47.8,2927 / 3200
Kled,47.7,1782 / 1951
Nasus,47.7,1310 / 1436
Yuumi,47.6,2352 / 2592
Zilean,47.6,1773 / 1953
Tristana,47.6,1644 / 1807
Teemo,47.6,1463 / 1610
Taliyah,47.6,810 / 892
Aatrox,47.4,3875 / 4292
Darius,47.4,3677 / 4085
Corki,47.4,891 / 990
Taric,47.2,864 / 967
Twisted Fate,47.1,594 / 666
Morgana,47.0,2936 / 3309
Vladimir,47.0,2706 / 3049
Nidalee,47.0,1770 / 1992
Sylas,46.8,1820 / 2072
Illaoi,46.8,355 / 403
Dr. Mundo,46.6,1660 / 1903
Swain,46.4,2347 / 2715
Elise,46.4,1554 / 1793
Vel'Koz,46.2,890 / 1035
Lux,46.0,645 / 757
Lulu,45.9,8093 / 9558
Nami,45.9,2406 / 2840
Master Yi,45.7,913 / 1086
Kha'Zix,45.2,975 / 1183
Annie,44.8,835 / 1027
Zyra,44.7,634 / 783
Jax,44.6,1481 / 1839
Trundle,44.5,1277 / 1592
Malzahar,44.0,512 / 652
Sona,43.9,1592 / 2036
Kayle,43.8,614 / 787
Soraka,43.7,2049 / 2643
Brand,42.4,606 / 823
Shyvana,42.0,866 / 1194
Fiddlesticks,41.9,1088 / 1509
Kindred,41.6,434 / 610
Olaf,41.1,921 / 1320
Shaco,41.0,534 / 769
Xin Zhao,36.8,243 / 418
