Champion name,Win rate(%),Wins / losses
Pyke,55.5,29529 / 23643
Nautilus,54.5,26591 / 22164
Thresh,53.3,8550 / 7504
Draven,52.9,7749 / 6909
Heimerdinger,52.8,2210 / 1976
Riven,52.4,5263 / 4780
Sivir,52.3,2990 / 2725
Janna,52.2,4114 / 3771
Maokai,52.1,11325 / 10398
Poppy,52.1,8674 / 7965
Shen,51.8,9660 / 8989
Leona,51.7,4469 / 4172
Sejuani,51.5,12386 / 11656
Amumu,51.5,2500 / 2354
Xerath,51.5,691 / 651
Ezreal,51.3,7855 / 7464
Udyr,51.3,2108 / 2004
Lissandra,51.3,695 / 660
Ziggs,51.2,1195 / 1140
Fiora,51.1,2868 / 2742
Senna,51.0,10132 / 9743
Aurelion Sol,51.0,4719 / 4532
Quinn,51.0,2958 / 2846
Ryze,50.9,4686 / 4513
Ekko,50.8,15971 / 15439
Jayce,50.7,2062 / 2003
Vi,50.7,1816 / 1767
Sett,50.6,17711 / 17284
Qiyana,50.6,6771 / 6610
Jhin,50.6,3368 / 3288
Ivern,50.5,16937 / 16604
Yasuo,50.5,7395 / 7235
LeBlanc,50.5,5679 / 5570
Rammus,50.5,2730 / 2676
Evelynn,50.5,1932 / 1895
Tryndamere,50.5,886 / 867
Ornn,50.4,8450 / 8327
Wukong,50.4,3787 / 3733
Warwick,50.4,3399 / 3340
Cho'Gath,50.2,12231 / 12155
Xayah,50.2,10417 / 10315
Irelia,50.2,3892 / 3866
Veigar,50.2,1703 / 1692
Fizz,50.1,3641 / 3631
Cassiopeia,50.1,3000 / 2992
Varus,50.1,2841 / 2828
Azir,50.1,2164 / 2158
Nunu,49.9,8096 / 8122
Braum,49.9,3323 / 3341
Hecarim,49.9,1223 / 1227
Rumble,49.9,978 / 981
Renekton,49.8,19893 / 20048
Akali,49.8,6338 / 6377
Lucian,49.8,4170 / 4211
Tahm Kench,49.8,1784 / 1796
Camille,49.7,6663 / 6750
Galio,49.7,5038 / 5095
Gnar,49.7,1235 / 1251
Ahri,49.6,29571 / 30082
Neeko,49.6,13909 / 14107
Syndra,49.6,1861 / 1890
Anivia,49.6,873 / 886
Bard,49.5,15291 / 15570
Karthus,49.5,13179 / 13453
Kai'Sa,49.5,6785 / 6926
Pantheon,49.5,6495 / 6616
Kog'Maw,49.5,4711 / 4809
Vayne,49.5,3444 / 3509
Talon,49.5,2699 / 2753
Volibear,49.4,7257 / 7441
Aphelios,49.2,13474 / 13905
Blitzcrank,49.2,8095 / 8346
Miss Fortune,49.2,3277 / 3377
Mordekaiser,49.2,2122 / 2187
Caitlyn,49.1,5321 / 5522
Malphite,49.1,2339 / 2429
Gangplank,49.1,1974 / 2050
Rek'Sai,49.1,1938 / 2007
Katarina,49.0,2649 / 2759
Lillia,48.9,4064 / 4247
Yone,48.9,3718 / 3881
Zed,48.9,3234 / 3380
Viktor,48.9,1141 / 1192
Kassadin,48.8,5713 / 5988
Garen,48.8,5153 / 5398
Kennen,48.8,2271 / 2379
Sion,48.8,1959 / 2058
Orianna,48.8,1625 / 1707
Twitch,48.7,4979 / 5251
Jinx,48.7,3244 / 3416
Skarner,48.7,684 / 720
Rengar,48.6,2320 / 2455
Zoe,48.5,4002 / 4254
Diana,48.5,3214 / 3419
Lee Sin,48.5,2642 / 2809
Rakan,48.4,14716 / 15685
Ashe,48.4,3268 / 3482
Kayn,48.4,1252 / 1333
Urgot,48.2,1747 / 1881
Alistar,48.1,2694 / 2909
Gragas,48.1,1702 / 1837
Zac,48.0,2839 / 3081
Yorick,48.0,590 / 638
Jarvan IV,47.9,6914 / 7525
Singed,47.9,2095 / 2283
Graves,47.9,1723 / 1877
Nocturne,47.9,1080 / 1177
Karma,47.8,5058 / 5529
Kalista,47.8,2102 / 2296
Nasus,47.8,1285 / 1402
Teemo,47.7,1412 / 1549
Aatrox,47.6,3806 / 4192
Zilean,47.6,1719 / 1892
Taric,47.6,833 / 918
Twisted Fate,47.6,585 / 645
Yuumi,47.5,2281 / 2519
Kled,47.5,1726 / 1908
Tristana,47.5,1603 / 1770
Corki,47.5,880 / 974
Taliyah,47.4,793 / 879
Nidalee,47.3,1729 / 1923
Darius,47.2,3534 / 3949
Vladimir,47.1,2638 / 2965
Illaoi,47.1,344 / 387
Morgana,46.9,2847 / 3221
Sylas,46.7,1775 / 2028
Dr. Mundo,46.7,1607 / 1834
Elise,46.5,1514 / 1743
Swain,46.4,2301 / 2658
Vel'Koz,46.1,861 / 1007
Lux,45.9,633 / 746
Nami,45.8,2350 / 2779
Lulu,45.7,7804 / 9286
Master Yi,45.5,890 / 1065
Kha'Zix,45.1,944 / 1151
Zyra,45.1,625 / 761
Annie,44.6,813 / 1008
Jax,44.5,1423 / 1774
Trundle,44.4,1250 / 1568
Malzahar,44.1,506 / 641
Sona,43.7,1540 / 1984
Kayle,43.7,599 / 773
Soraka,43.5,2005 / 2601
Brand,42.4,596 / 810
Fiddlesticks,42.0,1073 / 1481
Shyvana,41.9,840 / 1165
Kindred,41.5,423 / 597
Olaf,41.1,907 / 1301
Shaco,40.9,523 / 757
Xin Zhao,36.9,240 / 410
