Champion name,Win rate(%),Wins / losses
Pyke,55.5,37075 / 29719
Nautilus,54.3,32796 / 27614
Thresh,53.2,11002 / 9681
Draven,52.6,9783 / 8830
Sivir,52.6,3767 / 3391
Riven,52.5,6645 / 6014
Maokai,52.3,13958 / 12755
Janna,52.0,5323 / 4913
Heimerdinger,52.0,2926 / 2701
Poppy,51.8,10662 / 9907
Shen,51.6,11686 / 10967
Sejuani,51.5,15454 / 14536
Lissandra,51.5,923 / 869
Xerath,51.4,844 / 799
Aurelion Sol,51.3,5763 / 5479
Amumu,51.3,2934 / 2786
Ezreal,51.2,9505 / 9060
Leona,51.2,5322 / 5075
Quinn,51.1,3571 / 3420
Fiora,51.1,3423 / 3275
Ryze,50.9,5856 / 5651
Warwick,50.9,4112 / 3961
Senna,50.8,12273 / 11903
Gnar,50.8,1689 / 1637
Udyr,50.7,2552 / 2480
Qiyana,50.6,8126 / 7933
Vi,50.6,2187 / 2132
Ziggs,50.6,1445 / 1408
Ivern,50.5,20171 / 19790
Ekko,50.5,19221 / 18823
Jayce,50.5,2385 / 2334
Sett,50.4,21136 / 20781
Xayah,50.4,12384 / 12164
Ornn,50.4,10451 / 10271
LeBlanc,50.4,7002 / 6879
Yasuo,50.3,8850 / 8744
Evelynn,50.3,2339 / 2308
Cho'Gath,50.2,14800 / 14706
Wukong,50.2,4624 / 4586
Irelia,50.2,4581 / 4540
Jhin,50.2,4048 / 4009
Rammus,50.1,3248 / 3230
Hecarim,50.1,1499 / 1491
Fizz,50.0,4390 / 4395
Varus,50.0,3555 / 3551
Kog'Maw,49.9,5916 / 5934
Azir,49.9,2574 / 2580
Nunu,49.8,9796 / 9870
Braum,49.8,3899 / 3932
Cassiopeia,49.8,3614 / 3650
Tahm Kench,49.8,2116 / 2130
Viktor,49.8,1545 / 1555
Rumble,49.8,1159 / 1170
Tryndamere,49.8,1096 / 1105
Neeko,49.7,16583 / 16768
Camille,49.7,7867 / 7962
Vayne,49.7,4389 / 4449
Anivia,49.7,1105 / 1119
Ahri,49.6,35662 / 36179
Pantheon,49.6,7697 / 7817
Veigar,49.6,2037 / 2069
Renekton,49.5,23806 / 24252
Bard,49.5,18572 / 18960
Karthus,49.5,16165 / 16493
Volibear,49.5,8717 / 8890
Akali,49.5,7482 / 7620
Galio,49.5,6209 / 6324
Lucian,49.5,4935 / 5030
Talon,49.5,3324 / 3389
Katarina,49.5,3255 / 3323
Aphelios,49.4,16099 / 16485
Kai'Sa,49.4,8193 / 8379
Malphite,49.4,2850 / 2925
Zed,49.3,3875 / 3979
Gangplank,49.3,2409 / 2480
Syndra,49.3,2267 / 2327
Mordekaiser,49.2,2641 / 2723
Caitlyn,49.1,6381 / 6608
Rek'Sai,49.1,2418 / 2508
Blitzcrank,49.0,9791 / 10179
Kassadin,49.0,6896 / 7179
Lillia,49.0,4730 / 4923
Orianna,49.0,1958 / 2036
Jinx,48.9,4057 / 4242
Kennen,48.8,2990 / 3134
Garen,48.7,6150 / 6479
Twitch,48.7,5936 / 6263
Sion,48.7,2350 / 2473
Yone,48.6,4499 / 4761
Miss Fortune,48.6,3832 / 4057
Nocturne,48.6,1285 / 1360
Rengar,48.5,2844 / 3020
Kayn,48.5,1488 / 1578
Zoe,48.4,4730 / 5041
Diana,48.4,3973 / 4238
Yorick,48.4,742 / 791
Rakan,48.3,17761 / 18999
Jarvan IV,48.3,8175 / 8741
Ashe,48.3,4010 / 4289
Lee Sin,48.3,3139 / 3357
Skarner,48.3,817 / 875
Graves,48.2,2044 / 2194
Illaoi,48.2,400 / 430
Yuumi,48.1,2849 / 3074
Kalista,48.1,2480 / 2679
Gragas,48.1,2007 / 2164
Tristana,48.1,1985 / 2141
Teemo,48.1,1736 / 1871
Nasus,48.1,1557 / 1679
Alistar,48.0,3216 / 3481
Darius,47.9,4260 / 4642
Karma,47.8,6088 / 6641
Zac,47.8,3472 / 3789
Singed,47.8,2606 / 2850
Kled,47.7,2062 / 2261
Urgot,47.7,2020 / 2218
Zilean,47.6,2063 / 2269
Aatrox,47.5,4446 / 4921
Dr. Mundo,47.4,1977 / 2194
Corki,47.4,1013 / 1124
Taric,47.2,1000 / 1119
Nidalee,47.1,2075 / 2328
Vladimir,47.0,3118 / 3517
Taliyah,47.0,903 / 1020
Morgana,46.8,3308 / 3760
Swain,46.7,2702 / 3080
Vel'Koz,46.6,1072 / 1226
Sylas,46.5,2143 / 2465
Lux,46.4,779 / 899
Twisted Fate,46.4,677 / 782
Nami,46.1,2673 / 3125
Elise,46.1,1780 / 2082
Lulu,45.8,9242 / 10937
Master Yi,45.7,1096 / 1301
Malzahar,45.3,610 / 738
Annie,44.8,994 / 1224
Jax,44.7,1783 / 2207
Kayle,44.7,764 / 945
Zyra,44.7,738 / 913
Trundle,44.5,1473 / 1837
Kha'Zix,44.4,1134 / 1420
Sona,44.2,1831 / 2309
Soraka,43.7,2373 / 3052
Brand,42.9,734 / 975
Fiddlesticks,42.3,1287 / 1753
Kindred,41.7,511 / 713
Olaf,41.5,1094 / 1542
Shyvana,41.5,1030 / 1449
Shaco,41.4,637 / 900
Xin Zhao,37.3,296 / 497
