Champion name,Win rate(%),Wins / losses
Pyke,54.8,79791 / 65816
Nautilus,53.8,70821 / 60716
Draven,52.7,21322 / 19143
Thresh,52.6,24985 / 22479
Sivir,52.2,8660 / 7922
Maokai,51.8,28810 / 26807
Riven,51.7,14465 / 13491
Janna,51.6,10681 / 10027
Leona,51.5,10709 / 10104
Senna,51.3,26154 / 24854
Quinn,51.2,6793 / 6482
Amumu,51.2,5535 / 5270
Lissandra,51.2,2145 / 2045
Shen,51.1,21315 / 20402
Poppy,51.1,19893 / 19010
Ezreal,51.1,18925 / 18112
Vi,51.1,3917 / 3747
Tryndamere,51.1,2958 / 2830
Sejuani,50.9,30932 / 29789
Aurelion Sol,50.9,10949 / 10569
Ziggs,50.9,3027 / 2920
Heimerdinger,50.8,6498 / 6303
Udyr,50.8,4225 / 4084
Ryze,50.7,11001 / 10684
Anivia,50.7,1978 / 1922
Warwick,50.6,7856 / 7679
Ivern,50.5,37815 / 37039
Yasuo,50.5,17503 / 17124
Sett,50.4,38152 / 37528
Ornn,50.4,19750 / 19435
Wukong,50.4,7930 / 7819
Fiora,50.4,5990 / 5888
Ekko,50.3,34919 / 34466
LeBlanc,50.3,13339 / 13193
Xayah,50.2,22678 / 22496
Kog'Maw,50.2,12326 / 12239
Irelia,50.2,7760 / 7709
Talon,50.2,6165 / 6126
Viktor,50.2,3343 / 3317
Fizz,50.1,7704 / 7671
Evelynn,50.1,4632 / 4610
Neeko,50.0,28111 / 28154
Cho'Gath,50.0,26786 / 26790
Qiyana,50.0,14571 / 14545
Akali,50.0,13950 / 13932
Jhin,50.0,7032 / 7046
Galio,49.8,12580 / 12681
Lucian,49.8,9567 / 9627
Yuumi,49.8,6574 / 6631
Jayce,49.8,4368 / 4409
Xerath,49.8,2021 / 2038
Ahri,49.7,64025 / 64749
Aphelios,49.7,28343 / 28683
Camille,49.7,15192 / 15355
Azir,49.7,4506 / 4566
Karthus,49.6,31175 / 31724
Rumble,49.6,2299 / 2340
Renekton,49.5,43687 / 44506
Yone,49.5,9596 / 9776
Braum,49.5,6348 / 6474
Syndra,49.5,3921 / 4004
Nunu,49.4,19586 / 20069
Pantheon,49.4,12779 / 13066
Vayne,49.4,10134 / 10360
Miss Fortune,49.4,6768 / 6937
Varus,49.3,5840 / 5996
Gangplank,49.3,4768 / 4911
Volibear,49.2,15364 / 15845
Kassadin,49.2,12473 / 12860
Caitlyn,49.2,11696 / 12075
Cassiopeia,49.2,6579 / 6799
Katarina,49.2,6068 / 6265
Bard,49.1,34152 / 35447
Zed,49.1,7013 / 7266
Rammus,49.1,5725 / 5939
Mordekaiser,49.1,4895 / 5079
Kai'Sa,48.9,15360 / 16036
Garen,48.9,10707 / 11207
Malphite,48.9,4941 / 5158
Hecarim,48.9,2957 / 3090
Illaoi,48.9,628 / 656
Jinx,48.8,8291 / 8687
Orianna,48.8,3529 / 3709
Taric,48.8,1684 / 1769
Twitch,48.7,10767 / 11320
Tahm Kench,48.7,3422 / 3611
Gnar,48.7,3165 / 3328
Lillia,48.6,8423 / 8897
Kennen,48.6,5475 / 5784
Rek'Sai,48.6,4489 / 4753
Graves,48.6,3548 / 3757
Veigar,48.5,3806 / 4038
Kayn,48.4,2771 / 2954
Rakan,48.3,31337 / 33484
Jarvan IV,48.3,13322 / 14267
Karma,48.3,11193 / 11994
Ashe,48.3,8122 / 8684
Zoe,48.3,8037 / 8612
Lee Sin,48.3,5298 / 5675
Blitzcrank,48.2,17124 / 18390
Diana,48.2,7304 / 7842
Rengar,48.2,6374 / 6850
Singed,48.2,5075 / 5447
Sion,48.2,4053 / 4363
Gragas,48.2,3642 / 3910
Dr. Mundo,48.2,3438 / 3696
Alistar,48.1,6413 / 6906
Skarner,48.1,1555 / 1678
Tristana,48.0,3576 / 3880
Teemo,47.9,3388 / 3686
Aatrox,47.8,7532 / 8235
Kalista,47.8,4164 / 4540
Yorick,47.8,1225 / 1337
Darius,47.7,7982 / 8737
Taliyah,47.7,1420 / 1554
Nasus,47.6,2982 / 3278
Nocturne,47.6,2053 / 2263
Zilean,47.5,3431 / 3792
Sylas,47.4,3914 / 4351
Vladimir,47.3,5336 / 5943
Corki,47.3,1760 / 1964
Zac,47.2,6709 / 7504
Urgot,47.2,3152 / 3525
Vel'Koz,47.2,1895 / 2118
Twisted Fate,47.2,1214 / 1359
Kled,47.1,3418 / 3836
Nidalee,47.0,3741 / 4213
Swain,46.9,4423 / 5015
Lux,46.5,1260 / 1450
Lulu,46.4,16230 / 18784
Morgana,46.4,5789 / 6675
Zyra,46.1,1452 / 1699
Elise,46.0,3108 / 3654
Annie,45.9,1709 / 2014
Nami,45.8,4007 / 4737
Jax,45.6,3515 / 4199
Master Yi,45.4,1732 / 2084
Kayle,45.2,1538 / 1861
Malzahar,45.2,1022 / 1241
Kindred,44.2,1183 / 1494
Sona,44.1,2928 / 3714
Trundle,44.1,2372 / 3007
Soraka,43.6,3416 / 4413
Kha'Zix,43.5,2376 / 3082
Brand,43.3,1326 / 1737
Fiddlesticks,42.5,2074 / 2801
Shyvana,42.4,1955 / 2659
Shaco,41.0,1070 / 1539
Olaf,40.4,1681 / 2477
Xin Zhao,36.9,484 / 826
