Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,Support,HelpingX,Challenger - 181 LP,60.7,318 / 206,Felixxx
#2,Top,CHADWICK,Challenger - 143 LP,53.7,320 / 276,MaverickG2
#3,Mid,Rabbit8,Challenger - 118 LP,54.8,304 / 251,racingrabbits3
#4,Jungle,tarzaned,Challenger - 78 LP,55.4,148 / 119,Tyler1
#5,Jungle,Nunu V2,Challenger - 55 LP,56.0,313 / 246,willchung1024
#6,Jungle,Canyon,Challenger - 52 LP,57.4,217 / 161,YamatoCannon
#7,Jungle,Stupid Jungler,Challenger - 42 LP,57.0,208 / 157,PooPooPeePee
#8,Top,topkek,Challenger - 40 LP,54.1,281 / 238,redeemer
#9,Jungle,AttSeeker,Challenger - 37 LP,51.9,295 / 273,PaxVan
#10,ADC,NewMeta,Challenger - 33 LP,52.7,297 / 267,moxir
#11,ADC,lumbago,Challenger - 22 LP,57.4,263 / 195,debauchery
#12,Mid,Jarl Mid,Challenger - 7 LP,54.3,223 / 188,Jarl
#13,ADC,Noob,Challenger - 1 LP,53.5,347 / 302,Baleygr
#14,Jungle,Prophet,Diamond I - 90 LP,56.7,289 / 221,Four
#15,Support,xplayz4dayz,Diamond I - 90 LP,57.9,265 / 193,froggen
#16,Mid,Cody275,Diamond I - 89 LP,55.3,294 / 238,[email protected]
#17,Support,Fekker,Diamond I - 88 LP,57.1,279 / 210,Key
#18,Jungle,Senbonzakura,Diamond I - 87 LP,54.3,288 / 242,PacoPeco
#19,Support,Leo Valdez,Diamond I - 77 LP,55.1,243 / 198,Tor Jelinek
#20,Support,V5 ppgod,Diamond I - 75 LP,54.3,293 / 247,Lior
#21,ADC,invention,Diamond I - 73 LP,53.4,300 / 262,garbz
#22,Support,unicornpetpetuwu,Diamond I - 73 LP,54.6,311 / 259,GamerGirls
#23,Mid,Piols,Diamond I - 72 LP,52.6,264 / 238,Piols
#24,Support,Backpack,Diamond I - 68 LP,53.7,275 / 237,Zettohail
#25,Jungle,Jinxnator,Diamond I - 63 LP,52.1,301 / 277,Jinxnator
#26,Top,Topkekw,Diamond I - 62 LP,52.8,333 / 298,shaqui
#27,Jungle,SmelliElli,Diamond I - 58 LP,55.0,262 / 214,bigjon
#28,ADC,Cdew,Diamond I - 57 LP,53.7,262 / 226,Shagrad
#29,Mid,MidHE,Diamond I - 55 LP,49.5,266 / 271,tyrion
#30,Jungle,Geralt,Diamond I - 55 LP,51.0,315 / 303,warmi024
#31,ADC,Rabbit4,Diamond I - 53 LP,51.7,385 / 360,willchungtester
#32,ADC,Rem-chan,Diamond I - 53 LP,53.8,306 / 263,Kuurys
#33,Mid,Factor,Diamond I - 50 LP,51.1,314 / 301,thefactor7
#34,ADC,adcdiff,Diamond I - 49 LP,55.5,294 / 236,difference
#35,ADC,Ajax,Diamond I - 47 LP,51.5,269 / 253,Zezro
#36,Mid,Circe,Diamond I - 47 LP,54.7,226 / 187,Wealth_and_Taste
#37,Support,Jellybeans,Diamond I - 45 LP,52.7,325 / 292,Shagrad
#38,ADC,Dicliffier,Diamond I - 44 LP,53.8,245 / 210,Dicliffier
#39,Top,The Shy 2.0,Diamond I - 43 LP,53.4,261 / 228,Coach_Kim
#40,Jungle,Terrified,Diamond I - 43 LP,53.1,371 / 328,MaverickG
#41,Mid,NameOfYourMid,Diamond I - 39 LP,54.7,245 / 203,BigBrain
#42,Mid,SrqUe,Diamond I - 39 LP,51.0,289 / 278,moxir
#43,Jungle,Jglkekw,Diamond I - 37 LP,53.4,305 / 266,shaqui
#44,Mid,Pane,Diamond I - 37 LP,57.6,240 / 177,remixitagain
#45,ADC,Nieuss,Diamond I - 35 LP,55.6,253 / 202,Nieuss
#46,Jungle,Aela ,Diamond I - 33 LP,52.3,264 / 241,MolscarZX
#47,Mid,Buddha Gautama,Diamond I - 32 LP,51.9,356 / 330,meroaga
#48,ADC,Bongsquad423,Diamond I - 30 LP,53.4,235 / 205,dongora
#49,Jungle,Clid 2.0,Diamond I - 30 LP,54.1,242 / 205,Coach_Kim
#50,Support,Rabbit5,Diamond I - 29 LP,51.4,336 / 318,willchungtester
#51,Mid,garbz,Diamond I - 28 LP,50.1,343 / 341,garbz
#52,Top,SilSol,Diamond I - 27 LP,53.0,292 / 259,silsoleuw
#53,Top,Fabrizio Frizzi,Diamond I - 27 LP,51.6,342 / 321,CQANQKA
#54,Top,Alistar top,Diamond I - 26 LP,53.0,258 / 229,roysiggi 2 
#55,ADC,Abeel,Diamond I - 25 LP,55.0,288 / 236,NismanSlayer
#56,ADC,DokuTheBot,Diamond I - 23 LP,52.5,338 / 306,Doku
#57,Jungle,PRIKOLYASIKK,Diamond I - 21 LP,52.9,270 / 240,babanchik
#58,ADC,Pokimane,Diamond I - 21 LP,51.9,404 / 375,Simp
#59,Mid,Mephisto,Diamond I - 20 LP,51.1,236 / 226,Zettohail
#60,Mid,Ciri,Diamond I - 19 LP,54.4,321 / 269,warmi024
#61,Support,Likarack,Diamond I - 18 LP,52.3,301 / 275,wirblue1
#62,Support,Super Idiot,Diamond I - 18 LP,49.5,288 / 294,Darkheart
#63,Top,Gesture,Diamond I - 17 LP,54.4,251 / 210,Yiloh
#64,Jungle,Jungwoo,Diamond I - 17 LP,53.3,265 / 232,DumbOne
#65,Jungle,TheSecretWeapon,Diamond I - 15 LP,53.8,250 / 215,Erknaite
#66,Mid,Exodia,Diamond I - 14 LP,58.6,180 / 127,yugi
#67,Mid,Williamp,Diamond I - 14 LP,55.0,233 / 191,Nicchoe
#68,Support,Eirika,Diamond I - 13 LP,53.6,266 / 230,Nyubola
#69,Top,Scarra,Diamond I - 13 LP,52.0,308 / 284,OfflineTV
#70,Support,Healslut,Diamond I - 12 LP,51.6,246 / 231,roysiggi
#71,Support,suppbeast777,Diamond I - 10 LP,52.6,340 / 307,squzzz
#72,Support,Wilde,Diamond I - 8 LP,51.8,322 / 300,Wealth_and_Taste
#73,Support,Salut,Diamond I - 8 LP,50.9,397 / 383,moxir
#74,Mid,DeliciousMilk,Diamond I - 7 LP,48.8,317 / 332,Bitesized
#75,Top,GuppyMilk,Diamond I - 6 LP,53.4,358 / 313,gespenst
#76,Mid,midhigh,Diamond I - 4 LP,52.5,299 / 270,squzz
#77,ADC,Lidl Bear,Diamond I - 4 LP,50.9,298 / 288,wertyce
#78,Jungle,Equilibrium,Diamond I - 4 LP,52.3,316 / 288,wertyce
#79,ADC,-200 years,Diamond I - 4 LP,53.2,350 / 308,aquietghost
#80,Jungle,Audacious,Diamond I - 2 LP,51.9,247 / 229,Nonchalant
#81,Jungle,Souless,Diamond II - 99 LP,51.8,405 / 377,Bitesized
#82,Mid,Meta Mid,Diamond II - 97 LP,51.5,305 / 287,tkrow
#83,Support,Numbus Recanto,Diamond II - 97 LP,52.2,286 / 262,TheHopelezz
#84,Mid,Yuumi Mid,Diamond II - 94 LP,52.4,272 / 247,Noon
#85,ADC,Marksman23,Diamond II - 93 LP,51.0,328 / 315,js2614
#86,Support,Stracchino,Diamond II - 91 LP,54.0,265 / 226,LovelyKangaroo
#87,Top,jayce top only,Diamond II - 90 LP,52.3,448 / 409,aquietghost
#88,Top,Heimerdonger,Diamond II - 90 LP,52.6,313 / 282,TimoMacDonut
#89,Jungle,BlabberFIsh,Diamond II - 89 LP,51.8,235 / 219,Meteo
#90,Top,Torendri,Diamond II - 87 LP,53.8,198 / 170,denax
#91,Top,Craq,Diamond II - 87 LP,50.8,403 / 390,moxir
#92,Support,Hubble Telescope,Diamond II - 84 LP,52.8,254 / 227,Popelyua
#93,Top,TheAccelerator,Diamond II - 84 LP,51.3,223 / 212,Lokalika
#94,Jungle,Blind Idiot,Diamond II - 84 LP,50.7,296 / 288,Darkheart
