Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Pyke,0,0,0,0,0,0,0,0,1431,1086
Blitzcrank,0,0,0,0,0,0,0,0,997,840
Bard,0,0,0,0,0,0,0,0,1371,1050
Ahri,24,25,0,0,661,549,1416,1140,0,0
Karthus,283,147,369,261,151,76,2037,1302,0,0
Dr. Mundo,295,211,0,0,78,61,366,310,0,0
Mordekaiser,19,21,0,0,325,285,446,321,0,0
Neeko,21,18,64,83,55,38,367,318,49,38
Ekko,577,413,4,8,1377,975,0,0,0,0
Swain,320,198,0,0,7,2,0,0,0,0
Jayce,14,10,0,0,0,0,0,0,0,0
Maokai,2,1,146,158,0,0,0,0,0,0
LeBlanc,0,0,0,0,94,60,0,0,0,0
Zed,0,0,0,0,1593,1296,0,0,0,0
Renekton,563,378,0,0,88,59,0,0,0,0
Vladimir,24,25,0,0,377,372,0,0,0,0
Nautilus,0,0,3087,1986,0,0,0,0,106,96
Skarner,0,0,416,411,0,0,0,0,0,0
Sejuani,0,0,2,5,0,0,0,0,931,797
Syndra,105,197,0,0,10,15,19,21,0,0
Garen,294,199,0,0,0,0,353,285,0,0
Ornn,39,48,0,0,79,56,0,0,0,0
Poppy,752,586,0,0,0,0,0,0,614,505
Janna,0,0,0,0,0,0,0,0,5,3
Tahm Kench,0,0,0,0,0,0,0,0,157,181
Pantheon,1273,1096,0,0,28,14,0,0,5,9
Lee Sin,0,0,38,49,0,0,50,29,0,0
Kha'Zix,0,0,146,144,0,0,0,0,0,0
Graves,0,0,66,72,0,0,350,405,0,0
Wukong,0,0,320,309,0,0,0,0,0,0
Zac,0,0,99,68,0,0,0,0,0,0
Shen,37,27,18,21,0,0,0,0,104,83
Camille,839,777,0,0,0,0,0,0,0,0
Olaf,93,119,0,0,0,0,0,0,0,0
Cho'Gath,850,730,0,0,0,0,0,0,0,0
Galio,51,66,0,0,29,55,0,0,0,0
Sett,6,4,0,0,0,1,378,323,10,11
Urgot,462,369,0,0,61,60,0,0,0,0
Viktor,26,38,0,0,7,9,0,0,0,0
Illaoi,2,9,0,0,0,0,0,0,0,0
Darius,0,6,0,0,0,0,0,0,0,0
Fiora,13,13,0,0,0,0,0,0,0,0
Nidalee,4,5,60,41,0,0,0,0,0,0
Kassadin,1,0,0,0,236,122,0,0,0,0
Aphelios,0,0,0,0,0,0,146,149,0,0
Alistar,457,385,0,0,0,0,0,0,354,366
Talon,18,18,0,0,106,76,0,0,0,0
Zoe,0,0,0,0,86,50,7,14,0,0
Nocturne,0,0,0,0,1,3,0,0,0,0
Fizz,0,0,0,0,1,3,0,0,0,0
Rumble,0,0,0,0,2,0,0,0,0,0
Warwick,0,0,94,55,0,0,0,0,0,0
Volibear,0,0,177,112,0,0,362,355,0,0
Kindred,0,0,4,7,0,0,0,0,0,0
Evelynn,0,0,0,3,0,0,0,0,0,0
Shyvana,0,0,44,74,0,0,0,0,0,0
Ziggs,0,0,0,0,7,7,0,0,0,0
Orianna,0,0,0,0,100,68,0,0,0,0
Akali,0,0,0,0,532,508,0,0,0,0
Rakan,0,0,0,0,0,0,0,0,875,878
Braum,0,0,0,0,0,0,0,0,56,47
Jarvan IV,12,8,0,1,0,0,0,0,0,0
Rengar,2,1,410,306,0,0,0,0,0,0
Quinn,223,164,0,0,0,0,0,0,0,0
Malzahar,0,0,0,0,59,62,0,0,0,0
Rammus,0,0,341,366,0,0,0,0,6,4
Azir,0,0,1,0,0,2,0,0,0,0
Senna,0,0,0,0,0,0,0,0,1,0
Yasuo,0,0,0,0,0,0,4,2,0,0
Elise,0,0,126,81,0,0,0,0,0,0
Morgana,0,0,0,0,0,0,0,0,100,83
Ivern,0,0,171,107,0,0,0,0,0,0
Fiddlesticks,0,0,106,95,0,0,0,0,0,0
Malphite,194,200,180,172,495,403,171,152,10,10
Tryndamere,24,40,0,0,0,0,0,0,0,0
Karma,0,0,0,0,0,0,0,0,2,7
Riven,452,473,26,29,0,0,0,0,0,0
Nasus,40,28,17,28,0,0,0,0,0,0
Ezreal,0,0,0,0,0,0,174,211,0,0
Miss Fortune,0,0,0,0,0,0,303,285,0,0
Kai'Sa,0,0,0,0,0,0,336,241,0,0
Xayah,0,0,0,0,0,0,224,195,0,0
Varus,0,0,0,0,0,0,20,15,0,0
Irelia,19,19,0,0,0,0,0,0,0,0
Xerath,0,0,0,0,1,2,0,0,0,0
Diana,0,0,0,0,7,3,0,0,0,0
Aatrox,0,0,16,23,2,4,0,0,4,4
Rek'Sai,0,0,34,36,0,0,0,0,0,0
Heimerdinger,0,0,0,0,0,0,36,49,0,0
Twitch,0,0,0,0,0,0,23,32,0,0
Brand,0,0,0,0,0,0,0,0,5,6
Udyr,0,0,377,259,0,0,0,0,0,0
Thresh,0,0,0,0,0,0,0,0,81,86
Jhin,0,0,0,0,0,0,66,66,0,0
Katarina,0,0,0,0,530,447,0,0,0,0
Cassiopeia,0,0,0,0,48,85,0,0,0,0
Veigar,0,0,0,0,31,45,0,0,0,0
Kled,0,0,0,0,86,90,0,0,0,0
Corki,0,0,0,0,0,2,0,0,0,0
Annie,0,0,143,194,60,93,188,178,0,0
Sylas,0,0,19,20,20,37,0,0,0,0
Amumu,0,0,0,1,0,0,0,0,0,0
Sion,67,80,0,0,0,0,0,0,0,0
Vayne,0,0,0,0,0,0,37,43,0,0
Hecarim,0,0,11,18,0,0,0,0,0,0
Kennen,0,0,0,0,0,0,83,114,0,0
Yuumi,0,0,0,0,0,0,0,0,11,15
Gangplank,25,15,0,0,0,0,0,0,0,0
