Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,Jungle,Pyosik,Challenger - 278 LP,68.4,374 / 173,TheStriker9
#2,ADC,Deft,Challenger - 274 LP,65.7,295 / 154,TheStriker9
#3,ADC,T1 T1,Challenger - 166 LP,63.1,501 / 293,Soraka
#4,Support,Aqua,Challenger - 130 LP,61.3,454 / 287,Trindor
#5,Top,Salsa,Challenger - 102 LP,59.1,466 / 322,YungYiga
#6,Top,TopBot,Challenger - 82 LP,52.8,524 / 469,TangilBOT
#7,Support,Anbeeld,Challenger - 66 LP,58.2,411 / 295,Anbeeld
#8,Support,SEXY TAHM,Challenger - 63 LP,54.0,375 / 320,HailOfBladesTahm
#9,Support,Kutcher,Challenger - 60 LP,56.8,382 / 291,Terra
#10,Jungle,GG Bekhali,Challenger - 36 LP,53.6,468 / 405,Mac
#11,Jungle,Poppey,Challenger - 32 LP,57.7,698 / 511,NAVI
#12,Top,xxaznpuppy32xx,Challenger - 28 LP,57.7,658 / 482,GamerGirls
#13,Jungle,JglBot,Challenger - 27 LP,55.0,660 / 541,TangilBOT
#14,Support,Jao,Challenger - 24 LP,51.1,392 / 375,YoloMedic
#15,Jungle,Bibi,Challenger - 14 LP,56.1,495 / 387,Troeton
#16,ADC,cryhard,Challenger - 14 LP,55.6,549 / 439,roysiggi
#17,Mid,Salt,Challenger - 1 LP,52.0,316 / 292,JMENDOZA
#18,Support,GeT OutFlayed,Diamond I - 99 LP,49.5,328 / 335,Mac
#19,ADC,Kadlin,Diamond I - 97 LP,54.6,442 / 367,Jinxnator
#20,Mid,GNR.XIAOHU,Diamond I - 96 LP,55.7,199 / 158,theshy
#21,Support,Tratz,Diamond I - 96 LP,56.4,387 / 299,Tangil
#22,Jungle,Test2,Diamond I - 96 LP,55.4,484 / 389,test
#23,Jungle,Ceasarna,Diamond I - 94 LP,56.8,513 / 390,iampvm
#24,Mid,Gezar,Diamond I - 94 LP,55.8,460 / 364,Kai
#25,Top,Zuko,Diamond I - 93 LP,54.6,532 / 443,Lior
#26,Support,Egirl champs onl,Diamond I - 92 LP,55.6,405 / 323,Spooky
