Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,Deft,Challenger - 180 LP,64.8,306 / 166,TheStriker9
#2,Jungle,Pyosik,Challenger - 167 LP,67.9,389 / 184,TheStriker9
#3,Support,Aqua,Challenger - 166 LP,61.7,482 / 299,Trindor
#4,ADC,T1 T1,Challenger - 134 LP,62.9,528 / 311,Soraka
#5,Top,Salsa,Challenger - 83 LP,59.1,481 / 333,YungYiga
#6,Mid,Byumbert,Challenger - 73 LP,57.8,530 / 387,Byumbi
#7,Jungle,Bibi,Challenger - 67 LP,56.5,511 / 394,Troeton
#8,Support,Kutcher,Challenger - 52 LP,56.8,396 / 301,Terra
#9,Mid,GNR.XIAOHU,Challenger - 47 LP,56.3,218 / 169,theshy
#10,Mid,Gezar,Challenger - 40 LP,56.2,479 / 374,Kai
#11,Support,Anbeeld,Challenger - 39 LP,58.2,428 / 307,Anbeeld
#12,Support,Maïwenn,Challenger - 37 LP,52.3,521 / 475,DitIsDonny
#13,Support,SEXY TAHM,Challenger - 23 LP,53.8,385 / 331,HailOfBladesTahm
#14,ADC,Sylmarae,Challenger - 12 LP,54.9,561 / 460,Kythaela
#15,Top,xxaznpuppy32xx,Challenger - 10 LP,57.8,697 / 508,GamerGirls
#16,ADC,cryhard,Challenger - 8 LP,55.5,566 / 453,roysiggi
#17,ADC,BöllerBusch,Challenger - 3 LP,54.8,441 / 364,Jungler1337
#18,Jungle,GG Bekhali,Challenger - 1 LP,53.6,485 / 420,Mac
#19,Jungle,110110010011,Challenger - 0 LP,52.0,566 / 522,110110010011
#20,Top,Zuko,Diamond I - 99 LP,54.7,555 / 460,Lior
#21,Support,Egirl champs onl,Diamond I - 94 LP,55.8,428 / 339,Spooky
#22,ADC,Adc,Diamond I - 91 LP,51.0,293 / 281,jksad
#23,Jungle,Ceasarna,Diamond I - 89 LP,56.9,534 / 405,iampvm
#24,ADC,Trueways,Diamond I - 87 LP,50.0,391 / 391,Slimsnoker
#25,ADC,Japan,Diamond I - 87 LP,51.6,358 / 336,LuvLetter
#26,Mid,I like trains,Diamond I - 86 LP,53.8,430 / 369,Foxxo
#27,Jungle,woope,Diamond I - 85 LP,50.9,438 / 422,sanchesmemo
#28,Support,d0gg0,Diamond I - 81 LP,55.1,264 / 215,Alion
#29,Jungle,Pheoldre,Diamond I - 79 LP,50.9,512 / 494,Kythaela
#30,Mid,Frimmy23,Diamond I - 79 LP,56.2,430 / 335,YoloMedic
#31,Top,SS Flandre,Diamond I - 77 LP,52.8,436 / 389,RNGFirefox
#32,Mid,TES Jackeylove,Diamond I - 75 LP,50.3,368 / 364,Tokyo Smurfer
#33,Mid,BOOCAUWMOO,Diamond I - 73 LP,55.5,413 / 331,BooCauwMoo
#34,Jungle,JglBot,Diamond I - 73 LP,54.9,694 / 569,TangilBOT
#35,Support,Fells,Diamond I - 69 LP,51.1,416 / 398,Fells
#36,ADC,Kadlin,Diamond I - 68 LP,54.5,467 / 390,Jinxnator
#37,ADC,TPOPIS,Diamond I - 68 LP,50.9,523 / 505,Byumbi
#38,Mid,Totoro the duck,Diamond I - 67 LP,51.0,368 / 354,Kuury
#39,Jungle,Gnima,Diamond I - 66 LP,54.5,491 / 410,YoloMedic
#40,Support,Jao,Diamond I - 66 LP,50.9,407 / 393,YoloMedic
#41,Jungle,strawberry cat,Diamond I - 64 LP,51.5,461 / 434,annauwumarie
#42,Jungle,Superb,Diamond I - 63 LP,50.1,552 / 549,Spezza
#43,Mid,Hallend,Diamond I - 63 LP,47.2,330 / 369,Hallend
#44,Mid,reality,Diamond I - 63 LP,52.3,375 / 342,schlafen
#45,Top,迈特晒,Diamond I - 62 LP,51.8,514 / 478,sayluca
#46,Support,Help,Diamond I - 62 LP,54.2,451 / 381,Key
#47,Top, IG TheShy,Diamond I - 59 LP,50.8,400 / 387,Oafers
#48,ADC,PvM,Diamond I - 58 LP,49.2,356 / 367,iampvm
#49,Top,SmackyB,Diamond I - 57 LP,52.9,562 / 501,Byumbi
#50,Jungle,EDG Clearlove7,Diamond I - 57 LP,49.4,385 / 395,RNGFirefox
#51,Jungle,jungle gap,Diamond I - 56 LP,49.9,379 / 380,crithitfail
#52,Top,Red,Diamond I - 53 LP,49.9,209 / 210,yonderboi
#53,ADC,Kudor88888882141,Diamond I - 52 LP,50.4,396 / 390,Mac
#54,Support,BoquitaCampeon,Diamond I - 51 LP,48.5,365 / 388,Jon_14
#55,Top,Ezio,Diamond I - 51 LP,53.6,459 / 398,TexeQ
#56,Support,R.Leg of Cauw,Diamond I - 50 LP,51.3,362 / 344,BooCauwMoo
#57,Mid,Test3,Diamond I - 50 LP,54.0,403 / 343,test
