Champion name,Win rate(%),Wins / losses
Karthus,57.7,39383 / 28905
Ahri,55.7,62677 / 49863
Renekton,55.6,29129 / 23221
Bard,55.2,42817 / 34797
Nunu,54.7,6958 / 5768
Blitzcrank,54.3,28053 / 23607
Ekko,54.0,40129 / 34132
Neeko,53.7,36286 / 31250
Vi,53.6,5490 / 4760
Pyke,53.4,27079 / 23594
Kassadin,53.2,12172 / 10710
Zoe,53.1,8609 / 7590
Amumu,53.1,3341 / 2950
Nautilus,53.0,40066 / 35596
Udyr,53.0,7048 / 6251
Sejuani,52.7,22265 / 19965
Volibear,52.7,11911 / 10685
Fizz,52.5,5759 / 5220
Aurelion Sol,52.5,4686 / 4239
Quinn,52.4,9700 / 8794
Talon,52.4,5641 / 5118
Warwick,52.3,5360 / 4886
Poppy,52.1,20183 / 18526
Wukong,52.1,8104 / 7450
Shen,52.0,20271 / 18703
Pantheon,52.0,19581 / 18061
Akali,51.9,13523 / 12545
Qiyana,51.9,9968 / 9239
Swain,51.8,9758 / 9082
LeBlanc,51.8,8331 / 7743
Ivern,51.6,6523 / 6108
Aatrox,51.5,10583 / 9968
Zac,51.4,8085 / 7642
Riven,51.2,7668 / 7303
Zed,51.1,12941 / 12368
Sett,51.0,20019 / 19197
Jarvan IV,50.9,6456 / 6222
Hecarim,50.9,4079 / 3937
Garen,50.8,6352 / 6164
Katarina,50.4,7637 / 7511
Vladimir,50.3,12180 / 12056
Alistar,50.1,8381 / 8334
Rek'Sai,50.1,3599 / 3585
Rammus,50.1,3301 / 3285
Ornn,50.0,12499 / 12491
Maokai,50.0,10067 / 10054
Elise,50.0,6115 / 6107
Leona,49.7,6797 / 6890
Illaoi,49.5,1338 / 1366
Dr. Mundo,49.4,8952 / 9185
Diana,49.4,5444 / 5572
Nocturne,49.3,4002 / 4118
Mordekaiser,49.2,11460 / 11853
Cho'Gath,49.2,9772 / 10090
Evelynn,49.1,6031 / 6261
Rakan,49.0,11916 / 12415
Kai'Sa,48.9,13537 / 14129
Skarner,48.9,2871 / 2997
Braum,48.7,4632 / 4885
Urgot,48.6,4592 / 4849
Xayah,48.5,11557 / 12268
Jhin,48.2,7053 / 7567
Nidalee,48.2,4612 / 4962
Kog'Maw,48.1,5696 / 6145
Malphite,48.0,6631 / 7195
Varus,48.0,6339 / 6861
Singed,48.0,5139 / 5558
Syndra,47.9,7368 / 8011
Tahm Kench,47.8,5087 / 5556
Gnar,47.8,3881 / 4244
Taliyah,47.8,2508 / 2743
Rengar,47.7,5270 / 5779
Miss Fortune,47.6,11467 / 12629
Lee Sin,47.6,8889 / 9783
Gragas,47.5,4618 / 5095
Camille,47.4,9890 / 10995
Ashe,47.4,8310 / 9216
Irelia,47.4,5196 / 5759
Sivir,47.2,4190 / 4687
Nasus,47.1,3437 / 3866
Aphelios,47.0,11144 / 12578
Twitch,47.0,8984 / 10133
Fiora,46.9,3240 / 3669
Thresh,46.8,9854 / 11186
Galio,46.6,8262 / 9481
Veigar,46.5,3910 / 4493
Trundle,46.3,4633 / 5383
Fiddlesticks,46.2,5692 / 6623
Jinx,46.2,4977 / 5794
Zyra,46.2,3837 / 4468
Sion,46.1,4138 / 4834
Karma,46.0,5626 / 6610
Master Yi,46.0,3459 / 4062
Kled,46.0,3030 / 3563
Tryndamere,46.0,1885 / 2217
Caitlyn,45.8,7116 / 8408
Ezreal,45.7,12129 / 14398
Tristana,45.7,4059 / 4826
Sona,45.7,3226 / 3840
Kennen,45.7,2292 / 2728
Draven,45.6,6406 / 7631
Jax,45.3,5118 / 6173
Kalista,45.2,4911 / 5943
Soraka,45.2,4593 / 5564
Darius,45.2,2513 / 3047
Lissandra,45.2,685 / 831
Annie,45.1,8390 / 10232
Vayne,44.9,6351 / 7808
Kha'Zix,44.9,3184 / 3906
Teemo,44.9,2770 / 3396
Corki,44.9,2451 / 3006
Morgana,44.6,4389 / 5442
Graves,44.5,5225 / 6522
Taric,44.5,3347 / 4181
Zilean,44.2,2262 / 2861
Yorick,44.2,2255 / 2842
Janna,44.1,3194 / 4043
Anivia,44.1,2044 / 2588
Shaco,43.9,1726 / 2208
Yasuo,43.7,8340 / 10762
Olaf,43.7,4613 / 5937
Brand,43.7,2326 / 3002
Sylas,43.6,5480 / 7077
Ryze,43.4,2637 / 3434
Malzahar,43.4,2372 / 3096
Xerath,43.3,1937 / 2536
Viktor,42.8,3302 / 4416
Heimerdinger,42.6,4059 / 5477
Nami,42.5,3471 / 4702
Yuumi,42.3,4931 / 6716
Lucian,42.2,5613 / 7690
Gangplank,42.0,4646 / 6421
Jayce,41.8,2497 / 3472
Xin Zhao,41.5,1716 / 2416
Cassiopeia,41.4,2348 / 3319
Kayle,41.4,1559 / 2210
Orianna,41.1,3584 / 5138
Rumble,41.0,2242 / 3220
Lulu,40.8,3461 / 5027
Ziggs,40.7,1569 / 2282
Kindred,40.3,2073 / 3075
Vel'Koz,40.2,3517 / 5237
Azir,40.2,2785 / 4146
Lux,40.1,2065 / 3082
Twisted Fate,39.9,1754 / 2637
Shyvana,38.9,2175 / 3421
Senna,33.7,3134 / 6172
