Champion name,Win rate(%),Wins / losses
Karthus,57.4,49557 / 36822
Renekton,55.5,37381 / 30030
Ahri,55.4,74608 / 60124
Bard,54.7,51334 / 42531
Nunu,54.3,9230 / 7772
Blitzcrank,53.9,33500 / 28598
Ekko,53.8,47813 / 41078
Pyke,53.8,34049 / 29268
Neeko,53.5,41906 / 36469
Amumu,53.1,4038 / 3561
Vi,53.0,6551 / 5805
Kassadin,52.9,14842 / 13195
Sejuani,52.8,26433 / 23640
Zoe,52.8,10146 / 9056
Nautilus,52.7,46835 / 42045
Udyr,52.6,8175 / 7357
Volibear,52.5,14738 / 13326
Fizz,52.3,6580 / 6003
Talon,52.2,6484 / 5940
Aurelion Sol,52.2,5630 / 5147
Poppy,52.1,23356 / 21439
Warwick,52.1,6109 / 5619
Pantheon,52.0,23023 / 21255
Shen,51.8,23414 / 21817
Quinn,51.8,11266 / 10486
Akali,51.7,15563 / 14545
Qiyana,51.7,11498 / 10752
Wukong,51.7,9254 / 8634
Zac,51.6,10363 / 9708
LeBlanc,51.6,10029 / 9407
Swain,51.5,11355 / 10675
Ivern,51.5,7515 / 7071
Aatrox,51.2,12007 / 11436
Sett,51.0,22920 / 22017
Zed,51.0,14249 / 13679
Riven,50.8,8938 / 8640
Garen,50.8,8146 / 7889
Jarvan IV,50.6,7423 / 7257
Hecarim,50.6,4815 / 4710
Katarina,50.4,8658 / 8524
Rammus,50.4,3784 / 3726
Vladimir,50.1,13696 / 13627
Maokai,50.1,11471 / 11412
Alistar,50.0,9680 / 9692
Rek'Sai,50.0,4166 / 4162
Ornn,49.9,14334 / 14370
Elise,49.9,7063 / 7091
Leona,49.7,7728 / 7826
Diana,49.5,6223 / 6361
Cho'Gath,49.4,11261 / 11537
Illaoi,49.4,1528 / 1567
Nocturne,49.3,4575 / 4708
Dr. Mundo,49.2,10143 / 10477
Skarner,49.1,3269 / 3392
Rakan,48.9,13835 / 14451
Mordekaiser,48.9,13198 / 13799
Kai'Sa,48.8,15881 / 16630
Evelynn,48.8,6804 / 7126
Xayah,48.5,13051 / 13856
Urgot,48.4,5193 / 5536
Braum,48.3,5144 / 5498
Jhin,48.2,8159 / 8762
Varus,48.2,7192 / 7740
Malphite,48.1,7420 / 8000
Kog'Maw,48.1,6548 / 7077
Singed,48.1,5787 / 6244
Nidalee,48.1,5314 / 5730
Syndra,48.0,8581 / 9307
Rengar,47.7,5846 / 6411
Tahm Kench,47.6,5720 / 6291
Taliyah,47.6,2903 / 3196
Miss Fortune,47.5,12825 / 14182
Camille,47.5,11180 / 12361
Lee Sin,47.5,10231 / 11308
Gragas,47.5,5242 / 5785
Gnar,47.5,4324 / 4782
Sivir,47.3,4730 / 5275
Irelia,47.2,5960 / 6673
Twitch,47.1,10266 / 11546
Ashe,47.1,9529 / 10702
Nasus,47.1,3863 / 4331
Fiora,47.1,3686 / 4132
Aphelios,47.0,13018 / 14702
Thresh,46.7,11095 / 12639
Galio,46.7,9347 / 10678
Veigar,46.6,4396 / 5043
Trundle,46.2,5206 / 6060
Karma,46.1,6441 / 7534
Fiddlesticks,46.1,6310 / 7380
Jinx,46.1,5632 / 6578
Sion,46.1,4699 / 5487
Tristana,46.1,4687 / 5473
Kled,46.1,3481 / 4074
Zyra,45.8,4286 / 5071
Master Yi,45.8,3748 / 4432
Ezreal,45.7,13593 / 16160
Caitlyn,45.7,7911 / 9415
Darius,45.7,2866 / 3411
Tryndamere,45.7,2079 / 2471
Draven,45.6,7263 / 8672
Lissandra,45.4,789 / 947
Sona,45.3,3584 / 4333
Kalista,45.2,5531 / 6704
Annie,45.1,9180 / 11193
Soraka,45.1,5092 / 6189
Kennen,45.1,2536 / 3081
Jax,45.0,5699 / 6956
Teemo,45.0,3133 / 3828
Vayne,44.9,7130 / 8762
Corki,44.9,2765 / 3395
Kha'Zix,44.8,3559 / 4384
Graves,44.3,5902 / 7410
Morgana,44.3,4879 / 6132
Taric,44.2,3588 / 4536
Janna,44.1,3536 / 4477
Zilean,44.1,2515 / 3189
Ryze,44.0,3234 / 4118
Yorick,44.0,2531 / 3224
Anivia,43.9,2245 / 2864
Sylas,43.7,6186 / 7957
Olaf,43.7,5188 / 6671
Yasuo,43.6,9201 / 11900
Shaco,43.6,1926 / 2492
Brand,43.5,2582 / 3354
Viktor,43.3,3734 / 4894
Malzahar,43.2,2614 / 3441
Xerath,43.1,2140 / 2825
Yuumi,42.5,5573 / 7531
Heimerdinger,42.4,4399 / 5966
Nami,42.3,3784 / 5163
Jayce,42.2,2877 / 3935
Lucian,42.1,6169 / 8498
Xin Zhao,42.0,1926 / 2658
Gangplank,41.6,5093 / 7136
Rumble,41.6,2569 / 3607
Cassiopeia,41.4,2676 / 3788
Orianna,41.1,3957 / 5671
Kayle,41.1,1729 / 2479
Ziggs,40.8,1727 / 2507
Kindred,40.7,2333 / 3395
Lulu,40.5,3908 / 5731
Lux,40.3,2295 / 3404
Vel'Koz,40.1,3852 / 5747
Azir,40.1,3117 / 4660
Twisted Fate,39.8,1917 / 2900
Shyvana,39.1,2395 / 3724
Senna,33.8,3487 / 6838
