Champion name,Win rate(%),Wins / losses
Pyke,54.8,85162 / 70276
Nautilus,53.9,75802 / 64930
Draven,52.8,23248 / 20744
Thresh,52.6,26890 / 24238
Sivir,52.2,9246 / 8457
Maokai,51.8,30765 / 28646
Riven,51.7,15419 / 14397
Senna,51.5,28395 / 26726
Janna,51.5,11398 / 10738
Amumu,51.5,5987 / 5632
Leona,51.4,11526 / 10889
Quinn,51.2,7252 / 6920
Lissandra,51.2,2282 / 2177
Shen,51.1,22615 / 21650
Poppy,51.1,21040 / 20153
Ezreal,51.1,20136 / 19284
Vi,51.1,4206 / 4024
Tryndamere,51.1,3236 / 3097
Udyr,51.0,4472 / 4298
Sejuani,50.9,33022 / 31868
Aurelion Sol,50.9,11496 / 11093
Heimerdinger,50.9,7005 / 6764
Ryze,50.6,11660 / 11374
Anivia,50.6,2119 / 2071
Sett,50.5,40885 / 40121
Ivern,50.5,39771 / 39059
Yasuo,50.5,18701 / 18315
Warwick,50.5,8246 / 8077
Fiora,50.5,6352 / 6235
Ziggs,50.5,3228 / 3159
Ornn,50.4,20922 / 20589
LeBlanc,50.4,14174 / 13968
Ekko,50.3,37006 / 36532
Xayah,50.2,23970 / 23765
Fizz,50.2,8297 / 8215
Talon,50.2,6557 / 6496
Kog'Maw,50.1,13113 / 13083
Wukong,50.1,8408 / 8358
Irelia,50.1,8285 / 8237
Evelynn,50.1,4946 / 4933
Neeko,50.0,29871 / 29895
Qiyana,50.0,15358 / 15361
Akali,50.0,14917 / 14937
Cho'Gath,49.9,28170 / 28268
Jayce,49.9,4678 / 4695
Viktor,49.9,3633 / 3645
Galio,49.8,13431 / 13526
Lucian,49.8,10272 / 10358
Jhin,49.8,7515 / 7566
Yuumi,49.8,7016 / 7066
Ahri,49.7,67564 / 68474
Aphelios,49.7,29805 / 30212
Camille,49.7,16135 / 16312
Pantheon,49.6,13629 / 13870
Yone,49.6,10158 / 10330
Azir,49.6,4773 / 4853
Renekton,49.5,46136 / 46994
Karthus,49.5,33079 / 33720
Vayne,49.5,10928 / 11162
Miss Fortune,49.5,7283 / 7443
Braum,49.5,6699 / 6834
Syndra,49.5,4200 / 4288
Nunu,49.4,20746 / 21212
Kassadin,49.4,13229 / 13569
Cassiopeia,49.4,6975 / 7145
Varus,49.4,6233 / 6381
Rumble,49.4,2455 / 2518
Xerath,49.3,2216 / 2282
Caitlyn,49.2,12563 / 12956
Katarina,49.2,6492 / 6700
Rammus,49.2,6088 / 6287
Malphite,49.2,5352 / 5532
Bard,49.1,36112 / 37419
Volibear,49.1,16143 / 16714
Taric,49.1,1815 / 1878
Zed,49.0,7439 / 7732
Mordekaiser,49.0,5241 / 5456
Gangplank,49.0,5102 / 5300
Kai'Sa,48.9,16274 / 16993
Garen,48.9,11249 / 11759
Jinx,48.8,8999 / 9426
Lillia,48.8,8937 / 9387
Graves,48.8,3890 / 4080
Hecarim,48.8,3155 / 3316
Illaoi,48.8,655 / 686
Twitch,48.7,11435 / 12027
Rek'Sai,48.7,4792 / 5055
Veigar,48.7,4077 / 4301
Orianna,48.6,3781 / 3999
Kennen,48.5,5797 / 6153
Singed,48.4,5428 / 5792
Gragas,48.4,3934 / 4196
Tahm Kench,48.4,3661 / 3907
Gnar,48.4,3337 / 3553
Rakan,48.3,32926 / 35188
Karma,48.3,12022 / 12863
Ashe,48.3,8807 / 9442
Zoe,48.3,8501 / 9113
Lee Sin,48.3,5624 / 6018
Sion,48.3,4414 / 4720
Blitzcrank,48.2,18054 / 19382
Jarvan IV,48.2,13877 / 14910
Diana,48.2,7696 / 8285
Rengar,48.1,6849 / 7403
Alistar,48.1,6804 / 7350
Kalista,48.0,4456 / 4827
Tristana,48.0,3840 / 4157
Kayn,48.0,2957 / 3203
Dr. Mundo,47.9,3622 / 3935
Teemo,47.8,3598 / 3930
Skarner,47.8,1624 / 1777
Taliyah,47.8,1534 / 1672
Aatrox,47.7,7992 / 8764
Nocturne,47.7,2253 / 2473
Corki,47.7,1911 / 2094
Yorick,47.7,1344 / 1472
Darius,47.6,8456 / 9325
Zilean,47.6,3635 / 3997
Nasus,47.6,3188 / 3503
Twisted Fate,47.4,1328 / 1472
Zac,47.3,7167 / 7974
Sylas,47.3,4241 / 4731
Urgot,47.3,3351 / 3732
Vladimir,47.2,5682 / 6359
Kled,47.2,3602 / 4036
Vel'Koz,47.1,2059 / 2308
Swain,47.0,4709 / 5307
Nidalee,47.0,3963 / 4462
Lux,46.5,1356 / 1561
Lulu,46.4,17017 / 19661
Morgana,46.4,6103 / 7041
Elise,46.1,3370 / 3934
Zyra,45.9,1578 / 1859
Annie,45.8,1873 / 2220
Nami,45.7,4185 / 4968
Malzahar,45.7,1132 / 1343
Jax,45.6,3759 / 4492
Kayle,45.6,1689 / 2012
Master Yi,45.3,1879 / 2271
Kindred,44.9,1388 / 1703
Trundle,44.0,2570 / 3270
Sona,43.8,3091 / 3964
Soraka,43.6,3587 / 4632
Kha'Zix,43.3,2591 / 3392
Brand,43.3,1435 / 1879
Fiddlesticks,42.7,2292 / 3076
Shyvana,42.4,2115 / 2869
Olaf,40.7,1850 / 2694
Shaco,40.3,1119 / 1655
Xin Zhao,37.1,538 / 912
