Champion name,Win rate(%),Wins / losses
Pyke,54.8,85623 / 70680
Nautilus,53.9,76221 / 65262
Draven,52.8,23413 / 20903
Thresh,52.6,27067 / 24380
Sivir,52.2,9292 / 8499
Maokai,51.8,30927 / 28785
Riven,51.7,15481 / 14466
Senna,51.5,28601 / 26900
Janna,51.5,11449 / 10791
Amumu,51.5,6021 / 5660
Leona,51.4,11587 / 10941
Quinn,51.2,7294 / 6962
Vi,51.2,4241 / 4047
Shen,51.1,22703 / 21752
Poppy,51.1,21128 / 20233
Ezreal,51.1,20252 / 19392
Tryndamere,51.1,3253 / 3118
Lissandra,51.1,2292 / 2197
Udyr,51.0,4491 / 4318
Sejuani,50.9,33170 / 32033
Aurelion Sol,50.9,11547 / 11131
Heimerdinger,50.9,7034 / 6778
Ryze,50.6,11717 / 11444
Warwick,50.6,8282 / 8101
Ziggs,50.6,3244 / 3168
Sett,50.5,41107 / 40356
Yasuo,50.5,18796 / 18424
Fiora,50.5,6381 / 6259
Anivia,50.5,2130 / 2088
Ivern,50.4,39919 / 39232
Ornn,50.4,21019 / 20677
LeBlanc,50.4,14257 / 14039
Ekko,50.3,37149 / 36709
Fizz,50.3,8334 / 8250
Xayah,50.2,24071 / 23852
Wukong,50.2,8456 / 8401
Talon,50.2,6584 / 6532
Kog'Maw,50.1,13183 / 13144
Irelia,50.1,8338 / 8296
Evelynn,50.1,4980 / 4964
Neeko,50.0,30005 / 30023
Qiyana,50.0,15431 / 15419
Akali,50.0,14998 / 15013
Jayce,50.0,4711 / 4718
Viktor,50.0,3674 / 3672
Cho'Gath,49.9,28261 / 28352
Galio,49.8,13490 / 13587
Lucian,49.8,10338 / 10430
Jhin,49.8,7561 / 7620
Yuumi,49.8,7065 / 7110
Ahri,49.7,67804 / 68754
Aphelios,49.7,29929 / 30319
Camille,49.7,16210 / 16390
Azir,49.6,4800 / 4884
Renekton,49.5,46344 / 47200
Karthus,49.5,33221 / 33864
Pantheon,49.5,13683 / 13940
Vayne,49.5,10983 / 11220
Yone,49.5,10201 / 10387
Miss Fortune,49.5,7331 / 7486
Braum,49.5,6733 / 6862
Varus,49.5,6268 / 6407
Syndra,49.5,4229 / 4313
Nunu,49.4,20817 / 21291
Cassiopeia,49.4,7004 / 7170
Kassadin,49.3,13282 / 13634
Rumble,49.3,2469 / 2535
Xerath,49.3,2230 / 2295
Caitlyn,49.2,12629 / 13032
Katarina,49.2,6526 / 6740
Malphite,49.2,5374 / 5550
Taric,49.2,1822 / 1883
Bard,49.1,36265 / 37602
Volibear,49.1,16199 / 16793
Rammus,49.1,6102 / 6314
Zed,49.0,7479 / 7781
Mordekaiser,49.0,5271 / 5480
Gangplank,49.0,5123 / 5326
Kai'Sa,48.9,16334 / 17049
Garen,48.9,11281 / 11811
Hecarim,48.9,3179 / 3328
Illaoi,48.9,657 / 687
Jinx,48.8,9065 / 9503
Lillia,48.8,8975 / 9423
Graves,48.8,3919 / 4112
Twitch,48.7,11488 / 12094
Veigar,48.7,4100 / 4321
Rek'Sai,48.6,4810 / 5081
Orianna,48.6,3795 / 4019
Kennen,48.5,5819 / 6172
Gnar,48.5,3359 / 3572
Lee Sin,48.4,5656 / 6041
Singed,48.4,5453 / 5809
Gragas,48.4,3957 / 4225
Tahm Kench,48.4,3687 / 3933
Rakan,48.3,33068 / 35332
Karma,48.3,12076 / 12929
Zoe,48.3,8538 / 9151
Sion,48.3,4439 / 4752
Blitzcrank,48.2,18122 / 19455
Jarvan IV,48.2,13932 / 14976
Ashe,48.2,8855 / 9504
Diana,48.2,7733 / 8315
Alistar,48.1,6839 / 7393
Kayn,48.1,2973 / 3212
Rengar,48.0,6888 / 7452
Kalista,48.0,4475 / 4855
Tristana,48.0,3856 / 4176
Taliyah,48.0,1547 / 1678
Dr. Mundo,47.9,3635 / 3950
Teemo,47.8,3615 / 3949
Nasus,47.8,3221 / 3516
Corki,47.8,1923 / 2103
Yorick,47.8,1351 / 1477
Aatrox,47.7,8035 / 8817
Nocturne,47.7,2271 / 2491
Skarner,47.7,1632 / 1787
Darius,47.6,8482 / 9354
Zilean,47.6,3644 / 4007
Twisted Fate,47.4,1330 / 1476
Zac,47.3,7188 / 8006
Vladimir,47.3,5722 / 6380
Sylas,47.3,4256 / 4751
Urgot,47.3,3366 / 3752
Kled,47.2,3608 / 4044
Swain,47.1,4734 / 5327
Vel'Koz,47.1,2063 / 2319
Nidalee,47.0,3983 / 4493
Lux,46.6,1367 / 1565
Lulu,46.4,17073 / 19721
Morgana,46.4,6133 / 7076
Elise,46.1,3384 / 3956
Zyra,46.0,1587 / 1865
Nami,45.7,4198 / 4982
Annie,45.7,1885 / 2236
Malzahar,45.7,1144 / 1359
Jax,45.6,3780 / 4511
Kayle,45.6,1696 / 2024
Master Yi,45.2,1887 / 2287
Kindred,45.1,1416 / 1727
Trundle,44.0,2589 / 3289
Sona,43.8,3098 / 3974
Soraka,43.7,3598 / 4637
Kha'Zix,43.4,2614 / 3411
Brand,43.3,1443 / 1889
Fiddlesticks,42.8,2307 / 3087
Shyvana,42.5,2125 / 2878
Olaf,40.6,1859 / 2715
Shaco,40.4,1125 / 1661
Xin Zhao,37.2,542 / 916
