Champion name,Win rate(%),Wins / losses
Karthus,55.5,53180 / 42665
Ivern,53.2,9673 / 8516
Renekton,52.5,39454 / 35725
Karma,52.4,8297 / 7530
Ahri,52.3,47976 / 43723
Warwick,52.2,7513 / 6879
Pyke,51.6,37600 / 35213
Rakan,51.5,16063 / 15136
Bard,51.4,28299 / 26747
Nautilus,51.4,25679 / 24298
Zilean,51.4,2126 / 2007
Neeko,51.2,21022 / 20032
Nunu,51.1,18301 / 17544
Maokai,51.0,16636 / 15987
Ornn,51.0,13716 / 13183
Sett,50.9,20527 / 19833
Sona,50.8,2772 / 2686
Sejuani,50.7,15745 / 15311
Cho'Gath,50.7,9379 / 9137
Qiyana,50.7,5586 / 5424
Blitzcrank,50.6,15242 / 14909
Ekko,50.5,27408 / 26855
Miss Fortune,50.5,5862 / 5739
Janna,50.5,1872 / 1835
Kassadin,50.2,11627 / 11552
Rumble,50.2,1659 / 1645
Volibear,50.1,14169 / 14096
Poppy,50.1,12249 / 12203
Amumu,50.1,4001 / 3981
Morgana,50.1,3605 / 3584
Galio,50.0,7021 / 7016
Zoe,50.0,6792 / 6804
Yuumi,50.0,4420 / 4425
Swain,50.0,3890 / 3884
Nami,50.0,2057 / 2060
Lulu,49.9,6787 / 6808
Garen,49.8,6864 / 6923
Wukong,49.8,6325 / 6387
Soraka,49.8,3624 / 3656
Fiora,49.8,2943 / 2968
Xayah,49.7,13821 / 13966
Zac,49.7,5889 / 5958
Ryze,49.7,4628 / 4677
Veigar,49.7,3081 / 3120
Anivia,49.7,1154 / 1168
Shen,49.5,12477 / 12710
Lillia,49.5,4120 / 4198
Vladimir,49.5,4074 / 4154
Pantheon,49.3,9435 / 9712
Vi,49.3,3476 / 3580
Rek'Sai,49.3,3000 / 3088
Tahm Kench,49.3,2763 / 2845
Kled,49.3,1638 / 1685
Quinn,49.2,4739 / 4884
Talon,49.2,3981 / 4111
Riven,49.1,4396 / 4564
Jayce,49.1,3941 / 4086
Darius,49.0,4228 / 4406
Jarvan IV,49.0,3915 / 4082
Gragas,49.0,2643 / 2752
Akali,48.9,7454 / 7783
Dr. Mundo,48.9,4789 / 4995
Diana,48.9,2948 / 3078
Tristana,48.9,2713 / 2832
Sion,48.9,2596 / 2713
Aphelios,48.8,9359 / 9831
LeBlanc,48.8,7403 / 7756
Udyr,48.8,3427 / 3599
Alistar,48.7,5768 / 6080
Rammus,48.7,2393 / 2516
Camille,48.6,5970 / 6322
Syndra,48.6,5136 / 5436
Katarina,48.5,4812 / 5103
Mordekaiser,48.5,4763 / 5060
Aurelion Sol,48.5,2873 / 3053
Fizz,48.4,4105 / 4374
Kai'Sa,48.3,10988 / 11769
Leona,48.3,6261 / 6702
Ashe,48.3,5875 / 6291
Hecarim,48.3,2173 / 2327
Jax,48.3,2093 / 2241
Malphite,48.2,4466 / 4809
Teemo,48.2,1865 / 2008
Ezreal,48.1,8825 / 9519
Urgot,48.1,2788 / 3008
Illaoi,48.1,609 / 657
Zed,48.0,5119 / 5556
Rengar,48.0,2217 / 2404
Aatrox,47.9,5280 / 5741
Nidalee,47.9,3008 / 3271
Senna,47.9,2469 / 2688
Cassiopeia,47.9,1306 / 1422
Singed,47.8,4371 / 4775
Elise,47.8,2666 / 2914
Nasus,47.8,2219 / 2420
Corki,47.8,1757 / 1916
Nocturne,47.8,1702 / 1858
Malzahar,47.8,977 / 1069
Caitlyn,47.6,5684 / 6247
Jhin,47.6,3861 / 4248
Vayne,47.5,4994 / 5520
Tryndamere,47.5,1111 / 1226
Trundle,47.4,2525 / 2800
Master Yi,47.4,1799 / 2000
Skarner,47.4,985 / 1093
Draven,47.3,3158 / 3514
Shaco,47.3,897 / 1000
Lee Sin,47.2,4361 / 4881
Varus,47.1,3391 / 3810
Kog'Maw,47.0,4020 / 4529
Jinx,47.0,3925 / 4431
Evelynn,47.0,2762 / 3117
Irelia,46.8,3152 / 3576
Sivir,46.8,1776 / 2021
Lissandra,46.8,825 / 937
Twitch,46.6,6264 / 7186
Gnar,46.6,1540 / 1767
Thresh,46.3,5955 / 6901
Orianna,46.2,1694 / 1969
Taliyah,46.2,1219 / 1420
Kennen,46.2,1186 / 1379
Braum,46.1,4538 / 5301
Gangplank,46.0,3505 / 4111
Lucian,45.9,4125 / 4865
Brand,45.9,1249 / 1472
Sylas,45.8,2842 / 3365
Fiddlesticks,45.8,2205 / 2608
Kha'Zix,45.8,1527 / 1810
Olaf,45.7,1681 / 2000
Yasuo,45.6,5289 / 6321
Zyra,45.6,1110 / 1322
Shyvana,45.5,1376 / 1647
Taric,45.5,1092 / 1306
Yorick,45.5,779 / 934
Xin Zhao,45.5,550 / 660
Kayn,45.4,2592 / 3112
Xerath,45.3,1068 / 1292
Annie,45.1,2416 / 2937
Kindred,44.7,958 / 1185
Azir,44.6,1445 / 1795
Viktor,44.1,1476 / 1871
Graves,44.0,2664 / 3397
Heimerdinger,43.9,1390 / 1773
Kalista,43.8,2018 / 2588
Ziggs,43.8,576 / 738
Twisted Fate,43.3,1125 / 1473
Lux,42.1,1140 / 1567
Kayle,41.7,1188 / 1660
Vel'Koz,40.0,1364 / 2042
