Champion name,Win rate(%),Wins / losses
Karthus,55.6,49302 / 39441
Ivern,53.0,8490 / 7526
Karma,52.5,7648 / 6933
Renekton,52.4,36270 / 32896
Ahri,52.3,44446 / 40508
Warwick,52.1,6878 / 6317
Pyke,51.7,34872 / 32607
Bard,51.5,26172 / 24661
Zilean,51.4,1962 / 1854
Nautilus,51.3,23784 / 22562
Rakan,51.3,14844 / 14096
Neeko,51.1,19258 / 18404
Nunu,51.1,17110 / 16343
Ornn,51.1,12554 / 12020
Maokai,51.0,15453 / 14859
Sona,51.0,2585 / 2488
Cho'Gath,50.8,8669 / 8395
Qiyana,50.8,5167 / 5000
Sett,50.7,18919 / 18362
Sejuani,50.7,14644 / 14225
Rumble,50.7,1497 / 1455
Miss Fortune,50.6,5401 / 5268
Ekko,50.5,25465 / 24956
Janna,50.5,1685 / 1654
Blitzcrank,50.4,14068 / 13854
Yuumi,50.3,4059 / 4016
Kassadin,50.2,10780 / 10707
Volibear,50.1,13148 / 13077
Poppy,50.1,11352 / 11309
Galio,50.1,6488 / 6471
Ryze,50.1,4335 / 4323
Amumu,50.1,3644 / 3636
Soraka,50.1,3403 / 3393
Morgana,50.1,3271 / 3258
Zoe,50.0,6257 / 6262
Swain,50.0,3623 / 3629
Lulu,49.9,6213 / 6234
Wukong,49.9,5884 / 5915
Nami,49.9,1913 / 1924
Xayah,49.8,12814 / 12927
Vladimir,49.7,3742 / 3794
Veigar,49.7,2878 / 2908
Fiora,49.7,2670 / 2705
Garen,49.6,6395 / 6487
Zac,49.6,5501 / 5581
Lillia,49.6,3836 / 3903
Kled,49.6,1529 / 1553
Shen,49.5,11503 / 11741
Anivia,49.5,1071 / 1091
Pantheon,49.4,8741 / 8956
Quinn,49.4,4411 / 4525
Rek'Sai,49.3,2810 / 2889
Gragas,49.3,2448 / 2521
Darius,49.1,3927 / 4075
Jarvan IV,49.1,3569 / 3696
Sion,49.1,2423 / 2513
Akali,49.0,6940 / 7231
Talon,49.0,3702 / 3851
Jayce,49.0,3611 / 3765
Vi,49.0,3179 / 3306
Tahm Kench,49.0,2542 / 2642
Rammus,49.0,2240 / 2331
LeBlanc,48.9,6807 / 7123
Dr. Mundo,48.9,4473 / 4666
Riven,48.9,4096 / 4282
Camille,48.8,5624 / 5909
Tristana,48.8,2493 / 2618
Fizz,48.7,3833 / 4033
Hecarim,48.7,2022 / 2133
Aphelios,48.6,8667 / 9182
Alistar,48.6,5306 / 5610
Syndra,48.6,4751 / 5016
Udyr,48.6,3185 / 3363
Diana,48.6,2719 / 2870
Aurelion Sol,48.6,2676 / 2826
Mordekaiser,48.5,4429 / 4698
Katarina,48.4,4492 / 4790
Kai'Sa,48.3,10246 / 10962
Leona,48.3,5815 / 6225
Ashe,48.3,5477 / 5857
Malphite,48.3,4203 / 4493
Jax,48.3,1939 / 2074
Ezreal,48.2,8092 / 8707
Urgot,48.2,2617 / 2814
Senna,48.2,2249 / 2421
Zed,48.0,4784 / 5175
Elise,48.0,2500 / 2708
Teemo,48.0,1724 / 1865
Aatrox,47.9,4913 / 5343
Singed,47.9,4045 / 4391
Nidalee,47.9,2766 / 3014
Rengar,47.9,2025 / 2204
Nocturne,47.9,1591 / 1728
Nasus,47.7,2046 / 2244
Cassiopeia,47.7,1191 / 1307
Illaoi,47.7,570 / 624
Corki,47.6,1589 / 1749
Caitlyn,47.5,5287 / 5839
Draven,47.5,2854 / 3152
Trundle,47.5,2373 / 2624
Tryndamere,47.5,1026 / 1134
Malzahar,47.5,896 / 990
Kog'Maw,47.4,3741 / 4159
Jhin,47.4,3580 / 3972
Vayne,47.3,4565 / 5084
Lee Sin,47.3,4068 / 4528
Evelynn,47.3,2582 / 2874
Skarner,47.3,919 / 1025
Varus,47.2,3177 / 3560
Master Yi,47.1,1676 / 1879
Lissandra,47.1,760 / 852
Shaco,46.9,776 / 880
Jinx,46.8,3613 / 4113
Irelia,46.8,2931 / 3331
Sivir,46.5,1612 / 1858
Gnar,46.5,1423 / 1640
Twitch,46.3,5669 / 6577
Brand,46.3,1156 / 1339
Thresh,46.2,5470 / 6374
Kennen,46.2,1109 / 1291
Zyra,46.2,1030 / 1201
Taliyah,46.1,1103 / 1288
Braum,46.0,4268 / 5007
Fiddlesticks,46.0,2054 / 2415
Orianna,46.0,1548 / 1815
Sylas,45.9,2632 / 3103
Shyvana,45.9,1256 / 1481
Yorick,45.9,732 / 862
Gangplank,45.8,3291 / 3889
Olaf,45.7,1512 / 1795
Xin Zhao,45.7,512 / 609
Lucian,45.6,3812 / 4540
Kayn,45.6,2421 / 2884
Yasuo,45.5,4856 / 5806
Kha'Zix,45.4,1416 / 1702
Taric,45.3,990 / 1197
Xerath,44.9,988 / 1212
Annie,44.8,2222 / 2733
Azir,44.8,1330 / 1640
Kindred,44.7,879 / 1089
Viktor,44.2,1387 / 1754
Heimerdinger,44.2,1274 / 1610
Graves,43.9,2479 / 3171
Kalista,43.7,1840 / 2369
Twisted Fate,43.1,1023 / 1348
Ziggs,43.1,530 / 701
Lux,41.9,1028 / 1428
Kayle,41.4,1084 / 1536
Vel'Koz,40.3,1240 / 1834
