Champion name,Win rate(%),Wins / losses
Karthus,55.6,35491 / 28296
Ivern,52.7,5553 / 4985
Karma,52.6,5491 / 4945
Ahri,52.4,32570 / 29547
Renekton,52.4,25972 / 23573
Zilean,52.3,1532 / 1399
Rakan,51.9,10926 / 10111
Warwick,51.8,4687 / 4355
Pyke,51.6,25315 / 23720
Nautilus,51.4,17462 / 16543
Bard,51.3,18848 / 17878
Neeko,51.2,13912 / 13240
Sona,51.2,1913 / 1821
Nunu,51.1,12665 / 12101
Maokai,51.1,11235 / 10747
Sejuani,51.1,10856 / 10377
Ornn,51.0,9029 / 8681
Cho'Gath,51.0,6341 / 6101
Sett,50.9,13761 / 13274
Qiyana,50.9,3801 / 3665
Morgana,50.9,2416 / 2329
Miss Fortune,50.8,3880 / 3758
Yuumi,50.8,2969 / 2880
Rumble,50.8,1075 / 1042
Ekko,50.7,18735 / 18188
Janna,50.7,1191 / 1158
Blitzcrank,50.5,10192 / 9982
Galio,50.5,4749 / 4655
Ryze,50.5,3091 / 3035
Soraka,50.4,2487 / 2451
Anivia,50.4,792 / 779
Xayah,50.2,9520 / 9448
Volibear,50.2,9506 / 9432
Lulu,50.2,4425 / 4381
Amumu,50.1,2580 / 2568
Nami,50.1,1437 / 1431
Kled,50.1,1086 / 1083
Poppy,50.0,8255 / 8262
Kassadin,50.0,7968 / 7959
Wukong,49.9,4348 / 4368
Fiora,49.9,1882 / 1891
Zoe,49.8,4535 / 4573
Veigar,49.8,2056 / 2071
Vladimir,49.7,2807 / 2846
Zac,49.6,4166 / 4225
Quinn,49.6,3299 / 3356
Swain,49.6,2640 / 2679
Garen,49.5,4664 / 4766
Vi,49.5,2326 / 2373
Rek'Sai,49.5,2121 / 2168
Dr. Mundo,49.3,3330 / 3430
Lillia,49.3,2839 / 2915
Talon,49.3,2814 / 2893
Jayce,49.3,2552 / 2629
Sion,49.3,1783 / 1836
Pantheon,49.2,6442 / 6657
Tristana,49.2,1861 / 1924
Shen,49.1,8354 / 8646
Fizz,49.1,2876 / 2982
Aurelion Sol,49.1,1964 / 2037
Rammus,49.1,1698 / 1757
Darius,49.0,2925 / 3046
Jarvan IV,49.0,2540 / 2645
Akali,48.9,5108 / 5337
Camille,48.8,4160 / 4362
Aatrox,48.8,3790 / 3973
Gragas,48.8,1788 / 1879
Teemo,48.8,1293 / 1355
Aphelios,48.6,6401 / 6773
Udyr,48.6,2403 / 2544
Malzahar,48.6,679 / 718
Kai'Sa,48.5,7549 / 8031
Riven,48.5,2889 / 3063
Diana,48.5,1944 / 2065
Hecarim,48.5,1451 / 1541
Cassiopeia,48.5,910 / 967
LeBlanc,48.4,4914 / 5234
Alistar,48.4,3843 / 4094
Syndra,48.4,3484 / 3714
Katarina,48.4,3479 / 3706
Mordekaiser,48.4,3284 / 3496
Tahm Kench,48.4,1857 / 1980
Ashe,48.3,4057 / 4337
Malphite,48.3,3095 / 3308
Leona,48.0,4240 / 4599
Urgot,48.0,1942 / 2105
Elise,48.0,1895 / 2055
Draven,47.9,2027 / 2209
Evelynn,47.9,1978 / 2154
Jax,47.9,1411 / 1535
Ezreal,47.8,5817 / 6342
Zed,47.8,3651 / 3989
Master Yi,47.8,1309 / 1428
Nasus,47.7,1543 / 1693
Singed,47.6,2878 / 3172
Trundle,47.6,1839 / 2021
Senna,47.6,1611 / 1777
Corki,47.6,1167 / 1285
Lee Sin,47.5,2983 / 3294
Nidalee,47.5,1965 / 2172
Tryndamere,47.5,801 / 884
Nocturne,47.4,1213 / 1345
Caitlyn,47.3,3794 / 4226
Kog'Maw,47.3,2674 / 2984
Illaoi,47.3,423 / 472
Jhin,47.2,2713 / 3037
Jinx,47.2,2674 / 2989
Varus,47.1,2364 / 2653
Vayne,46.8,3412 / 3885
Kha'Zix,46.8,1112 / 1265
Irelia,46.7,2215 / 2529
Rengar,46.7,1448 / 1654
Twitch,46.5,4117 / 4729
Fiddlesticks,46.4,1557 / 1802
Sivir,46.4,1224 / 1413
Thresh,46.3,4122 / 4790
Shyvana,46.2,893 / 1040
Xin Zhao,46.2,386 / 450
Gnar,46.1,1018 / 1188
Skarner,46.1,673 / 788
Gangplank,46.0,2452 / 2880
Taliyah,46.0,849 / 996
Braum,45.9,3340 / 3941
Kennen,45.9,844 / 994
Zyra,45.9,747 / 879
Olaf,45.6,1068 / 1273
Brand,45.5,812 / 971
Yorick,45.5,541 / 649
Lissandra,45.4,395 / 475
Orianna,45.3,1110 / 1340
Yasuo,45.2,3574 / 4326
Sylas,45.1,1900 / 2317
Kayn,45.0,1786 / 2187
Taric,45.0,748 / 914
Lucian,44.9,2780 / 3406
Xerath,44.9,752 / 921
Shaco,44.8,482 / 593
Heimerdinger,44.5,960 / 1199
Azir,44.3,1010 / 1272
Annie,44.1,1666 / 2112
Kindred,43.9,607 / 777
Graves,43.8,1876 / 2404
Viktor,43.8,1060 / 1362
Ziggs,43.8,416 / 533
Kalista,42.8,1294 / 1729
Twisted Fate,42.1,712 / 981
Lux,41.9,730 / 1012
Kayle,41.1,791 / 1134
Vel'Koz,40.6,870 / 1275
