Champion name,Win rate(%),Wins / losses
Karthus,55.5,50544 / 40473
Ivern,53.3,8943 / 7847
Renekton,52.5,37360 / 33800
Karma,52.4,7881 / 7151
Ahri,52.3,45505 / 41443
Warwick,52.1,7080 / 6503
Pyke,51.6,35702 / 33468
Zilean,51.5,2027 / 1909
Bard,51.4,26809 / 25301
Rakan,51.4,15227 / 14402
Nautilus,51.3,24373 / 23101
Neeko,51.1,19790 / 18906
Nunu,51.1,17488 / 16720
Ornn,51.1,12937 / 12375
Maokai,51.0,15780 / 15183
Sona,50.9,2657 / 2565
Sett,50.8,19462 / 18818
Cho'Gath,50.8,8891 / 8623
Qiyana,50.8,5303 / 5145
Sejuani,50.7,14977 / 14550
Ekko,50.6,26097 / 25515
Miss Fortune,50.6,5553 / 5421
Janna,50.5,1742 / 1707
Blitzcrank,50.4,14398 / 14170
Rumble,50.4,1557 / 1530
Kassadin,50.2,11037 / 10951
Galio,50.2,6678 / 6621
Volibear,50.1,13457 / 13421
Ryze,50.1,4445 / 4429
Yuumi,50.1,4165 / 4149
Morgana,50.1,3382 / 3367
Poppy,50.0,11597 / 11595
Zoe,50.0,6410 / 6414
Lulu,50.0,6392 / 6399
Amumu,50.0,3747 / 3749
Swain,50.0,3707 / 3703
Nami,50.0,1967 / 1965
Wukong,49.9,6025 / 6056
Soraka,49.9,3473 / 3486
Xayah,49.8,13165 / 13260
Garen,49.7,6552 / 6620
Vladimir,49.7,3856 / 3907
Veigar,49.7,2940 / 2970
Fiora,49.7,2742 / 2778
Zac,49.6,5623 / 5715
Kled,49.6,1569 / 1597
Shen,49.5,11799 / 12041
Lillia,49.5,3920 / 3993
Anivia,49.5,1097 / 1120
Quinn,49.4,4531 / 4636
Pantheon,49.3,8945 / 9211
Rek'Sai,49.3,2879 / 2955
Vi,49.2,3269 / 3382
Tahm Kench,49.2,2625 / 2711
Gragas,49.2,2512 / 2589
Darius,49.1,4035 / 4184
Jarvan IV,49.1,3674 / 3811
Sion,49.1,2478 / 2567
Akali,49.0,7106 / 7400
Talon,49.0,3778 / 3934
Tristana,49.0,2578 / 2684
LeBlanc,48.9,6989 / 7300
Dr. Mundo,48.9,4572 / 4782
Riven,48.9,4188 / 4382
Jayce,48.9,3699 / 3861
Rammus,48.8,2285 / 2395
Fizz,48.7,3938 / 4141
Udyr,48.7,3257 / 3437
Diana,48.7,2794 / 2947
Aphelios,48.6,8873 / 9382
Camille,48.6,5728 / 6048
Syndra,48.6,4856 / 5133
Alistar,48.5,5422 / 5746
Aurelion Sol,48.5,2739 / 2908
Leona,48.4,5992 / 6377
Katarina,48.4,4596 / 4891
Mordekaiser,48.4,4512 / 4810
Hecarim,48.4,2064 / 2197
Ashe,48.3,5617 / 6014
Kai'Sa,48.2,10463 / 11239
Malphite,48.2,4281 / 4593
Jax,48.2,1987 / 2135
Ezreal,48.1,8323 / 8967
Urgot,48.1,2672 / 2880
Senna,48.1,2330 / 2516
Teemo,48.1,1763 / 1905
Zed,48.0,4905 / 5306
Aatrox,47.9,5032 / 5483
Singed,47.9,4144 / 4499
Elise,47.9,2558 / 2783
Rengar,47.9,2067 / 2249
Nidalee,47.8,2842 / 3101
Nasus,47.8,2104 / 2294
Nocturne,47.8,1625 / 1776
Illaoi,47.8,580 / 634
Corki,47.7,1643 / 1803
Jhin,47.6,3684 / 4063
Draven,47.6,2984 / 3279
Cassiopeia,47.6,1232 / 1358
Caitlyn,47.5,5421 / 5986
Trundle,47.5,2433 / 2684
Malzahar,47.5,921 / 1016
Vayne,47.4,4706 / 5225
Evelynn,47.4,2642 / 2933
Tryndamere,47.3,1051 / 1170
Lee Sin,47.2,4154 / 4649
Kog'Maw,47.2,3840 / 4298
Master Yi,47.2,1725 / 1929
Varus,47.1,3245 / 3646
Skarner,47.1,937 / 1053
Shaco,47.1,820 / 921
Jinx,46.9,3726 / 4222
Lissandra,46.9,786 / 891
Irelia,46.7,2990 / 3414
Sivir,46.5,1665 / 1915
Gnar,46.4,1461 / 1685
Kennen,46.4,1139 / 1317
Twitch,46.3,5841 / 6779
Thresh,46.3,5614 / 6517
Orianna,46.2,1599 / 1861
Brand,46.2,1196 / 1394
Braum,46.1,4360 / 5093
Gangplank,46.0,3373 / 3967
Sylas,46.0,2716 / 3190
Taliyah,46.0,1144 / 1343
Zyra,46.0,1065 / 1249
Lucian,45.8,3951 / 4685
Fiddlesticks,45.8,2101 / 2486
Shyvana,45.8,1297 / 1535
Taric,45.8,1055 / 1246
Yorick,45.8,753 / 891
Xin Zhao,45.7,529 / 629
Kayn,45.6,2488 / 2967
Olaf,45.6,1568 / 1869
Kha'Zix,45.5,1452 / 1741
Yasuo,45.4,4977 / 5989
Annie,45.0,2302 / 2809
Xerath,44.9,1020 / 1250
Kindred,44.9,912 / 1121
Azir,44.5,1373 / 1714
Viktor,44.1,1424 / 1803
Heimerdinger,43.9,1314 / 1681
Graves,43.8,2528 / 3244
Kalista,43.8,1908 / 2448
Ziggs,43.4,551 / 720
Twisted Fate,43.2,1069 / 1407
Lux,42.0,1083 / 1497
Kayle,41.4,1122 / 1587
Vel'Koz,40.1,1310 / 1959
