Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,cryhard,Challenger - 352 LP,47.6,10 / 11,roysiggi
#2,ADC,T1 T1,Challenger - 118 LP,64.1,164 / 92,Soraka
#3,Support,Aqua,Challenger - 112 LP,67.4,151 / 73,Trindor
#4,Top,Salsa,Challenger - 18 LP,59.4,221 / 151,YungYiga
#5,Jungle,Poppey,Diamond I - 83 LP,53.2,264 / 232,NAVI
#6,Mid,BOOCAUWMOO,Diamond I - 61 LP,48.4,181 / 193,BooCauwMoo
#7,ADC,Deft,Diamond I - 58 LP,55.3,197 / 159,TheStriker9
#8,Support,Anbeeld,Diamond I - 56 LP,56.8,222 / 169,Anbeeld
#9,Support,Tratz,Diamond I - 47 LP,49.8,104 / 105,Tangil
#10,Top,Mr The Rat King,Diamond I - 39 LP,61.7,79 / 49,DangerousMolerat
#11,Mid,Foxy,Diamond I - 39 LP,55.3,140 / 113,Foxy
#12,ADC,Kudor88888882141,Diamond I - 37 LP,52.5,106 / 96,Mac
#13,ADC,Jotaro Kujo,Diamond I - 20 LP,53.2,140 / 123,Ithirul
#14,Support,BoquitaCampeon,Diamond I - 13 LP,53.7,73 / 63,Jon_14
#15,Support,Egirl champs onl,Diamond I - 10 LP,52.9,166 / 148,Spooky
#16,Top,TopBot,Diamond I - 9 LP,54.5,97 / 81,TangilBOT
#17,Mid,Giorno Giovanna,Diamond I - 6 LP,66.3,67 / 34,Ithirul
#18,Mid,Frimmy23,Diamond I - 5 LP,58.7,249 / 175,YoloMedic
#19,Top,Amouranth,Diamond I - 5 LP,54.4,162 / 136,Simp
#20,Jungle,Ceasarna,Diamond I - 3 LP,52.9,99 / 88,iampvm
#21,Support,Maïwenn,Diamond I - 1 LP,52.3,102 / 93,DitIsDonny
#22,Jungle,Pyosik,Diamond II - 97 LP,58.2,273 / 196,TheStriker9
#23,Top,AshenOne,Diamond II - 93 LP,56.6,73 / 56,Fells
#24,Support,Kutcher,Diamond II - 90 LP,50.0,105 / 105,Terra
#25,ADC,Bilbo Gaggins,Diamond II - 88 LP,54.6,95 / 79,ImagineBaggins
#26,Jungle,Zevton,Diamond II - 87 LP,55.1,81 / 66,polop900
#27,ADC,BöllerBusch,Diamond II - 84 LP,51.6,128 / 120,Jungler1337
#28,ADC,Kadlin,Diamond II - 84 LP,54.7,98 / 81,Jinxnator
#29,Mid,GummyBear,Diamond II - 80 LP,57.6,95 / 70,Spezza
#30,ADC,strawberry dog,Diamond II - 77 LP,56.3,81 / 63,annauwumarie
#31,Support,Monkey Mokney,Diamond II - 74 LP,58.0,80 / 58,Ghacobe
#32,Mid,violator,Diamond II - 69 LP,55.4,82 / 66,sanchesmemo
#33,ADC,Sylmarae,Diamond II - 65 LP,50.8,120 / 116,Kythaela
#34,Top,Ezio,Diamond II - 64 LP,53.0,123 / 109,TexeQ
#35,Jungle,Test2,Diamond II - 62 LP,49.1,82 / 85,test
#36,Jungle,Gnima,Diamond II - 62 LP,50.2,109 / 108,YoloMedic
#37,Support,MUD Ogre,Diamond II - 60 LP,51.3,143 / 136,Randomness12
#38,Mid,PepeCool,Diamond II - 56 LP,51.9,140 / 130,LS
#39,Jungle,JglBot,Diamond II - 56 LP,48.4,104 / 111,TangilBOT
#40,Top,RNG Letme,Diamond II - 54 LP,44.8,100 / 123,LPLAhri
#41,Top,Top,Diamond II - 51 LP,55.0,71 / 58,jksad
#42,Jungle,Bibi,Diamond II - 50 LP,49.2,95 / 98,Troeton
#43,Top,xxaznpuppy32xx,Diamond II - 46 LP,53.6,188 / 163,GamerGirls
#44,Top,MrBochka,Diamond II - 43 LP,51.2,124 / 118,Anbeeld
#45,Support,iEnygma,Diamond II - 42 LP,54.1,72 / 61,EG Voutocu
#46,Jungle,EG Voutocu,Diamond II - 35 LP,50.4,123 / 121,EG Voutocu
#47,Top,Chrusher,Diamond II - 34 LP,51.0,80 / 77,Spezza
#48,Top,DoinB,Diamond II - 32 LP,56.2,86 / 67,LordArtos
#49,Jungle,Jinxnator,Diamond II - 28 LP,50.0,118 / 118,Jinxnator
#50,Support,R.Leg of Cauw,Diamond II - 26 LP,54.8,80 / 66,BooCauwMoo
#51,Jungle,Kong,Diamond II - 26 LP,57.1,100 / 75,YungYiga
#52,ADC,Vortex_c4,Diamond II - 26 LP,51.2,83 / 79,LumiFumi
#53,ADC,Goblin,Diamond II - 26 LP,62.2,69 / 42,Ghacobe
#54,Mid,Flame,Diamond II - 24 LP,51.7,90 / 84,Hit_Critical
#55,Mid,Chovy,Diamond II - 22 LP,56.8,100 / 76,TheStriker9
#56,Support,KuroKy,Diamond II - 22 LP,53.5,108 / 94,NAVI
#57,Mid,BottleCaps,Diamond II - 21 LP,50.6,88 / 86,Phost
#58,Mid,MidBot,Diamond II - 20 LP,50.2,107 / 106,TangilBOT
#59,Top,Zuko,Diamond II - 18 LP,51.1,97 / 93,Lior
#60,Jungle,Sparrow,Diamond II - 15 LP,52.4,118 / 107,Anbeeld
#61,Top, IG TheShy,Diamond II - 13 LP,54.8,74 / 61,Oafers
#62,Mid,Totoro the duck,Diamond II - 13 LP,50.6,86 / 84,Kuury
#63,Jungle,EDG Clearlove7,Diamond II - 9 LP,56.0,70 / 55,RNGFirefox
#64,Mid,Salt,Diamond II - 5 LP,51.6,99 / 93,JMENDOZA
#65,Top,Jodko,Diamond II - 3 LP,52.9,91 / 81,Jinxnator
#66,Jungle,MexicanPidgeon,Diamond II - 1 LP,52.9,91 / 81,LumiFumi
#67,ADC,TPOPIS,Diamond III - 94 LP,54.0,74 / 63,Byumbi
#68,Support,Jao,Diamond III - 94 LP,47.9,90 / 98,YoloMedic
#69,Jungle,DanDy,Diamond III - 92 LP,55.1,76 / 62,minimike97
#70,ADC,BotBot,Diamond III - 91 LP,48.5,99 / 105,TangilBOT
#71,Top,迈特晒,Diamond III - 90 LP,50.2,116 / 115,sayluca
#72,Top,Aryze,Diamond III - 87 LP,49.8,102 / 103,sanchesmemo
#73,Mid,Lucius ,Diamond III - 86 LP,56.8,75 / 57,Jungler1337
#74,Mid,Test3,Diamond III - 83 LP,57.7,90 / 66,test
#75,Top,Destructoid,Diamond III - 82 LP,47.3,107 / 119,YoloMedic
#76,ADC,Test4,Diamond III - 81 LP,55.8,63 / 50,test
#77,ADC,Nero,Diamond III - 79 LP,55.0,77 / 63,Yzeerf
#78,Jungle,jekedeke,Diamond III - 75 LP,52.8,75 / 67,sauce
#79,ADC,ADC shen,Diamond III - 75 LP,51.4,72 / 68,shen adc
#80,Jungle,time,Diamond III - 71 LP,50.9,81 / 78,schlafen
#81,Top,Funn1k,Diamond III - 71 LP,54.1,118 / 100,NAVI
#82,ADC,PepeLaugh,Diamond III - 64 LP,46.3,111 / 129,LS
#83,Mid,Vergil,Diamond III - 63 LP,51.9,84 / 78,Yzeerf
#84,Jungle,woope,Diamond III - 62 LP,61.8,68 / 42,sanchesmemo
#85,ADC,AJDG Angel,Diamond III - 60 LP,49.4,77 / 79,Lightandhope
#86,Support,Alder88,Diamond III - 59 LP,48.9,69 / 72,LumiFumi
#87,Mid,Gezar,Diamond III - 55 LP,68.5,76 / 35,Kai
#88,Support,CoreJJ,Diamond III - 54 LP,46.2,104 / 121,Opticreed
#89,Mid,Slimsnoker,Diamond III - 54 LP,56.6,60 / 46,Slimsnoker
#90,Support,Help,Diamond III - 52 LP,47.5,77 / 85,Key
#91,Mid,Bye Bye Driver,Diamond III - 49 LP,49.8,108 / 109,110110010011
#92,Jungle,cblol00002,Diamond III - 47 LP,51.3,78 / 74,cblol
#93,Support,Truth,Diamond III - 47 LP,49.0,129 / 134,Player2225
#94,Jungle,Blaze,Diamond III - 46 LP,52.3,80 / 73,Hit_Critical
#95,Mid,whygar player,Diamond III - 46 LP,64.0,73 / 41,roysiggi
#96,Jungle,Pheoldre,Diamond III - 42 LP,52.6,82 / 74,Kythaela
#97,ADC,mind,Diamond III - 42 LP,56.6,103 / 79,schlafen
#98,Support,flaree,Diamond III - 42 LP,51.3,59 / 56,sanchesmemo
#99,Support,Test5,Diamond III - 42 LP,55.9,62 / 49,test
#100,ADC,TES Jackeylove,Diamond III - 40 LP,48.9,89 / 93,LPLAhri
