Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,T1 T1,Challenger - 227 LP,65.2,242 / 129,Soraka
#2,Support,Aqua,Challenger - 217 LP,67.4,236 / 114,Trindor
#3,Jungle,Pyosik,Challenger - 145 LP,60.1,392 / 260,TheStriker9
#4,Mid,BOOCAUWMOO,Challenger - 133 LP,53.3,287 / 251,BooCauwMoo
#5,ADC,Deft,Challenger - 92 LP,58.8,281 / 197,TheStriker9
#6,Top,Salsa,Challenger - 89 LP,58.2,354 / 254,YungYiga
#7,ADC,Sylmarae,Challenger - 84 LP,54.7,290 / 240,Kythaela
#8,Mid,Frimmy23,Challenger - 56 LP,59.7,430 / 290,YoloMedic
#9,Jungle,Poppey,Challenger - 51 LP,55.1,428 / 349,NAVI
#10,Support,Anbeeld,Challenger - 45 LP,56.6,344 / 264,Anbeeld
#11,Support,R.Leg of Cauw,Challenger - 31 LP,51.0,219 / 210,BooCauwMoo
#12,ADC,cryhard,Challenger - 29 LP,53.3,131 / 115,roysiggi
#13,ADC,Kadlin,Challenger - 19 LP,56.6,241 / 185,Jinxnator
#14,Top,xxaznpuppy32xx,Challenger - 17 LP,53.4,348 / 304,GamerGirls
#15,Top,RNG Letme,Challenger - 16 LP,51.7,260 / 243,LPLAhri
#16,Jungle,EG Voutocu,Challenger - 4 LP,52.0,260 / 240,EG Voutocu
#17,Jungle,Gnima,Diamond I - 91 LP,53.3,243 / 213,YoloMedic
#18,Support,Egirl champs onl,Diamond I - 91 LP,55.7,321 / 255,Spooky
#19,Support,Jao,Diamond I - 90 LP,49.3,222 / 228,YoloMedic
#20,Support,FPX Crisp,Diamond I - 87 LP,50.4,237 / 233,LPLAhri
#21,Jungle,Jinxnator,Diamond I - 87 LP,52.7,271 / 243,Jinxnator
#22,Jungle,Bibi,Diamond I - 83 LP,53.1,234 / 207,Troeton
#23,Support,Kutcher,Diamond I - 75 LP,52.6,241 / 217,Terra
#24,Mid,Foxy,Diamond I - 68 LP,54.9,268 / 220,Foxy
#25,Jungle,110110010011,Diamond I - 65 LP,53.9,267 / 228,110110010011
#26,Mid,Giorno Giovanna,Diamond I - 55 LP,57.6,224 / 165,Ithirul
#27,Top,DoinB,Diamond I - 55 LP,52.8,269 / 240,LordArtos
#28,ADC,Jotaro Kujo,Diamond I - 52 LP,54.0,284 / 242,Ithirul
#29,ADC,BöllerBusch,Diamond I - 49 LP,52.4,265 / 241,Jungler1337
#30,Jungle,Ceasarna,Diamond I - 48 LP,53.3,266 / 233,iampvm
#31,Top, IG TheShy,Diamond I - 47 LP,54.2,208 / 176,Oafers
#32,Jungle,Kong,Diamond I - 46 LP,54.2,254 / 215,YungYiga
#33,Mid,violator,Diamond I - 45 LP,55.5,247 / 198,sanchesmemo
#34,ADC,TES Jackeylove,Diamond I - 41 LP,51.2,250 / 238,LPLAhri
#35,ADC,Bilbo Gaggins,Diamond I - 41 LP,53.5,213 / 185,ImagineBaggins
#36,Support,Trick789,Diamond I - 41 LP,54.6,179 / 149,Landmeeuw
#37,Top,MrBochka,Diamond I - 39 LP,52.5,248 / 224,Anbeeld
#38,Top,Chrusher,Diamond I - 39 LP,48.8,190 / 199,Spezza
#39,Mid,PepeCool,Diamond I - 34 LP,52.1,294 / 270,LS
#40,ADC,mind,Diamond I - 30 LP,54.4,252 / 211,schlafen
#41,ADC,ADC shen,Diamond I - 29 LP,51.9,216 / 200,shen adc
#42,Top,DRX Deft,Diamond I - 28 LP,53.3,185 / 162,Tokyo Smurfer
#43,Jungle,EDG Clearlove7,Diamond I - 27 LP,51.4,205 / 194,RNGFirefox
#44,Top,strawberry snail,Diamond I - 26 LP,52.9,228 / 203,annauwumarie
#45,Mid,Slimsnoker,Diamond I - 24 LP,51.8,170 / 158,Slimsnoker
#46,Support,CoreJJ,Diamond I - 24 LP,50.0,240 / 240,Opticreed
#47,ADC,SelfishPanda,Diamond I - 23 LP,57.0,219 / 165,Mekaki
#48,Mid,BottleCaps,Diamond I - 22 LP,50.5,217 / 213,Phost
#49,Support,Monkey Mokney,Diamond I - 20 LP,51.9,204 / 189,Ghacobe
#50,Support,春夜蓝,Diamond I - 20 LP,56.4,204 / 158,sayluca
#51,Support,Lambo Bambo,Diamond I - 19 LP,51.9,238 / 221,Byumbi
#52,Mid,MidBot,Diamond I - 19 LP,50.8,231 / 224,TangilBOT
#53,Mid,Frethborn,Diamond I - 17 LP,50.5,217 / 213,Jinxnator
#54,Support,BoquitaCampeon,Diamond I - 17 LP,54.0,183 / 156,Jon_14
#55,Jungle,Zevton,Diamond I - 16 LP,52.6,211 / 190,polop900
#56,Top,Punchaubuns,Diamond I - 16 LP,53.9,180 / 154,LumiFumi
#57,Top,Ezio,Diamond I - 15 LP,51.3,231 / 219,TexeQ
#58,Top,Dumbass,Diamond I - 13 LP,51.0,249 / 239,Key
#59,Support,Emwues24,Diamond I - 13 LP,49.8,228 / 230,Jinxnator
#60,Top,Top,Diamond I - 11 LP,54.9,185 / 152,jksad
#61,Support,Tiriana,Diamond I - 10 LP,51.3,244 / 232,Kythaela
#62,Top,Rywanna,Diamond I - 10 LP,49.2,210 / 217,Kythaela
#63,Jungle,JglBot,Diamond I - 10 LP,49.7,240 / 243,TangilBOT
#64,Jungle,420~truaznkity,Diamond I - 9 LP,49.5,238 / 243,GamerGirls
#65,Mid,Bye Bye Driver,Diamond I - 8 LP,50.6,234 / 228,110110010011
#66,Mid,Flame,Diamond I - 7 LP,51.4,217 / 205,Hit_Critical
#67,Jungle,Blaze,Diamond I - 6 LP,51.0,212 / 204,Hit_Critical
#68,Support,Senzawa,Diamond I - 6 LP,51.6,231 / 217,Simp
#69,Top,AshenOne,Diamond I - 5 LP,53.2,201 / 177,Fells
#70,Jungle,woope,Diamond I - 5 LP,53.2,197 / 173,sanchesmemo
#71,ADC,Steven,Diamond I - 4 LP,52.6,195 / 176,ovenjohnson
#72,Top,SmackyB,Diamond I - 4 LP,51.3,243 / 231,Byumbi
#73,Jungle,GG Bekhali,Diamond I - 3 LP,52.0,129 / 119,Mac
#74,Top,Destructoid,Diamond I - 3 LP,50.0,240 / 240,YoloMedic
#75,Mid,Gezar,Diamond I - 3 LP,59.5,197 / 134,Kai
#76,Top,Amouranth,Diamond I - 3 LP,51.7,316 / 295,Simp
#77,Top,Jodko,Diamond I - 2 LP,50.2,218 / 216,Jinxnator
#78,Mid,Totoro the duck,Diamond I - 0 LP,49.8,221 / 223,Kuury
