Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,T1 T1,Challenger - 129 LP,64.4,190 / 105,Soraka
#2,Support,Aqua,Challenger - 97 LP,66.4,184 / 93,Trindor
#3,ADC,Deft,Challenger - 95 LP,57.9,248 / 180,TheStriker9
#4,ADC,cryhard,Challenger - 75 LP,48.5,33 / 35,roysiggi
#5,Mid,BOOCAUWMOO,Challenger - 73 LP,50.8,231 / 224,BooCauwMoo
#6,Jungle,Pyosik,Challenger - 11 LP,58.3,328 / 235,TheStriker9
#7,Jungle,Poppey,Diamond I - 98 LP,54.6,321 / 267,NAVI
#8,Support,Egirl champs onl,Diamond I - 89 LP,54.8,218 / 180,Spooky
#9,Jungle,Jinxnator,Diamond I - 75 LP,51.8,185 / 172,Jinxnator
#10,Top,AshenOne,Diamond I - 75 LP,58.0,130 / 94,Fells
#11,Top,MrBochka,Diamond I - 65 LP,52.6,172 / 155,Anbeeld
#12,Jungle,Zevton,Diamond I - 65 LP,54.7,133 / 110,polop900
#13,Top,Top,Diamond I - 64 LP,56.7,119 / 91,jksad
#14,ADC,Kudor88888882141,Diamond I - 50 LP,52.3,149 / 136,Mac
#15,Mid,Frimmy23,Diamond I - 48 LP,58.5,297 / 211,YoloMedic
#16,Support,Fells,Diamond I - 47 LP,54.4,123 / 103,Fells
#17,ADC,strawberry dog,Diamond I - 46 LP,53.9,131 / 112,annauwumarie
#18,Top,Zuko,Diamond I - 45 LP,52.4,140 / 127,Lior
#19,Mid,Gezar,Diamond I - 42 LP,64.3,128 / 71,Kai
#20,Mid,Salt,Diamond I - 41 LP,53.1,147 / 130,JMENDOZA
#21,Support,MUD Ogre,Diamond I - 39 LP,51.6,192 / 180,Randomness12
#22,Mid,MidBot,Diamond I - 33 LP,52.0,140 / 129,TangilBOT
#23,Support,Tratz,Diamond I - 30 LP,50.7,149 / 145,Tangil
#24,Support,Anbeeld,Diamond I - 30 LP,56.3,261 / 203,Anbeeld
#25,Support,R.Leg of Cauw,Diamond I - 29 LP,54.0,136 / 116,BooCauwMoo
#26,Jungle,Gnima,Diamond I - 25 LP,51.0,149 / 143,YoloMedic
#27,ADC,Nero,Diamond I - 24 LP,56.3,129 / 100,Yzeerf
#28,Mid,Foxy,Diamond I - 22 LP,55.1,185 / 151,Foxy
#29,Top, IG TheShy,Diamond I - 22 LP,55.2,123 / 100,Oafers
#30,ADC,Vortex_c4,Diamond I - 14 LP,52.4,129 / 117,LumiFumi
#31,Top,Destructoid,Diamond I - 13 LP,49.5,143 / 146,YoloMedic
#32,Mid,Arteros,Diamond I - 11 LP,51.7,226 / 211,Anbeeld
#33,Support,Kutcher,Diamond I - 10 LP,51.7,149 / 139,Terra
#34,Mid,Giorno Giovanna,Diamond I - 9 LP,58.1,136 / 98,Ithirul
#35,ADC,Bilbo Gaggins,Diamond I - 6 LP,53.0,133 / 118,ImagineBaggins
#36,Jungle,JglBot,Diamond I - 4 LP,50.0,149 / 149,TangilBOT
#37,Jungle,Ceasarna,Diamond I - 4 LP,53.0,157 / 139,iampvm
#38,Jungle,strawberry cat,Diamond I - 4 LP,51.2,132 / 126,annauwumarie
#39,Support,Maïwenn,Diamond I - 3 LP,52.1,149 / 137,DitIsDonny
#40,Top,Salsa,Diamond II - 97 LP,56.9,252 / 191,YungYiga
#41,Support,Jao,Diamond II - 95 LP,49.6,135 / 137,YoloMedic
#42,Top,Mr The Rat King,Diamond II - 94 LP,57.8,122 / 89,DangerousMolerat
#43,Top,RNG Letme,Diamond II - 92 LP,46.9,158 / 179,LPLAhri
#44,ADC,Kadlin,Diamond II - 91 LP,53.3,147 / 129,Jinxnator
#45,Jungle,Bibi,Diamond II - 91 LP,50.0,131 / 131,Troeton
#46,Top,TopBot,Diamond II - 91 LP,52.5,139 / 126,TangilBOT
#47,Support,Trick789,Diamond II - 90 LP,60.3,105 / 69,Landmeeuw
#48,Jungle,EG Voutocu,Diamond II - 87 LP,51.1,170 / 163,EG Voutocu
#49,Mid,BottleCaps,Diamond II - 86 LP,51.2,130 / 124,Phost
#50,ADC,BöllerBusch,Diamond II - 85 LP,52.5,178 / 161,Jungler1337
#51,Top,Ezio,Diamond II - 84 LP,52.2,157 / 144,TexeQ
#52,Top,strawberry snail,Diamond II - 81 LP,55.6,133 / 106,annauwumarie
#53,Mid,Bye Bye Driver,Diamond II - 80 LP,50.5,157 / 154,110110010011
#54,Support,BoquitaCampeon,Diamond II - 80 LP,51.5,106 / 100,Jon_14
#55,Mid,violator,Diamond II - 76 LP,53.0,141 / 125,sanchesmemo
#56,Jungle,time,Diamond II - 76 LP,51.9,124 / 115,schlafen
#57,ADC,Jotaro Kujo,Diamond II - 72 LP,52.7,192 / 172,Ithirul
#58,Mid,Flame,Diamond II - 69 LP,51.0,128 / 123,Hit_Critical
#59,Jungle,110110010011,Diamond II - 68 LP,52.6,163 / 147,110110010011
#60,Mid,GummyBear,Diamond II - 64 LP,54.2,154 / 130,Spezza
#61,ADC,PvM,Diamond II - 64 LP,53.0,115 / 102,iampvm
#62,Jungle,Test2,Diamond II - 63 LP,50.2,135 / 134,test
#63,Top,SmackyB,Diamond II - 63 LP,49.7,153 / 155,Byumbi
#64,Top,xxaznpuppy32xx,Diamond II - 62 LP,53.0,238 / 211,GamerGirls
#65,Support,Monkey Mokney,Diamond II - 60 LP,54.5,122 / 102,Ghacobe
#66,Jungle,MexicanPidgeon,Diamond II - 57 LP,52.4,131 / 119,LumiFumi
#67,Mid,Lucius ,Diamond II - 56 LP,55.1,113 / 92,Jungler1337
#68,Support,CoreJJ,Diamond II - 54 LP,48.1,154 / 166,Opticreed
#69,Jungle,Blaze,Diamond II - 54 LP,52.4,130 / 118,Hit_Critical
#70,ADC,SelfishPanda,Diamond II - 53 LP,58.6,126 / 89,Mekaki
#71,Top,Rywanna,Diamond II - 53 LP,49.4,114 / 117,Kythaela
#72,ADC,PepeLaugh,Diamond II - 47 LP,47.6,157 / 173,LS
#73,Mid,Gavvondy,Diamond II - 46 LP,53.7,117 / 101,FranklinTime
#74,ADC,mind,Diamond II - 42 LP,55.1,152 / 124,schlafen
#75,Jungle,funnel is dead,Diamond II - 42 LP,52.9,100 / 89,roysiggi
#76,Support,Keria,Diamond II - 38 LP,50.7,154 / 150,TheStriker9
#77,ADC,Kogglemoggle,Diamond II - 35 LP,52.0,106 / 98,Sinker
#78,ADC,Adc,Diamond II - 34 LP,62.8,113 / 67,jksad
#79,Top,迈特晒,Diamond II - 34 LP,50.5,159 / 156,sayluca
#80,Mid,Slimsnoker,Diamond II - 33 LP,54.9,101 / 83,Slimsnoker
#81,Support,iEnygma,Diamond II - 29 LP,51.1,113 / 108,EG Voutocu
#82,Top,DoinB,Diamond II - 28 LP,51.8,143 / 133,LordArtos
#83,Support,Deontic,Diamond II - 25 LP,51.6,98 / 92,TheRelic4411
#84,Mid,Totoro the duck,Diamond II - 24 LP,50.2,130 / 129,Kuury
#85,Top,Doran,Diamond II - 21 LP,49.6,141 / 143,TheStriker9
#86,ADC,Sylmarae,Diamond II - 20 LP,51.0,183 / 176,Kythaela
#87,Mid,Hallend,Diamond II - 20 LP,63.6,105 / 60,Hallend
#88,Mid,Vergil,Diamond II - 19 LP,51.4,128 / 121,Yzeerf
#89,ADC,AJDG Angel,Diamond II - 17 LP,49.4,115 / 118,Lightandhope
#90,Top,DRX Deft,Diamond II - 15 LP,54.5,108 / 90,Tokyo Smurfer
#91,Top,Kritz,Diamond II - 13 LP,49.2,122 / 126,polop900
#92,Mid,reality,Diamond II - 12 LP,51.7,120 / 112,schlafen
#93,ADC,Test4,Diamond II - 12 LP,53.0,105 / 93,test
#94,Support,Tiriana,Diamond II - 9 LP,51.7,148 / 138,Kythaela
#95,Jungle,woope,Diamond II - 8 LP,55.4,123 / 99,sanchesmemo
#96,Support,FPX Crisp,Diamond II - 8 LP,48.6,151 / 160,LPLAhri
#97,Jungle,Topener,Diamond II - 8 LP,48.7,135 / 142,Byumbi
#98,Top,CNanami,Diamond II - 8 LP,53.8,100 / 86,KittenViti
#99,ADC,Kvad,Diamond II - 6 LP,47.8,133 / 145,Spezza
#100,Jungle,Kong,Diamond II - 6 LP,53.5,139 / 121,YungYiga
