Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,cryhard,Challenger - 368 LP,47.1,8 / 9,roysiggi
#2,Support,Aqua,Challenger - 146 LP,67.9,146 / 69,Trindor
#3,ADC,T1 T1,Challenger - 78 LP,63.5,155 / 89,Soraka
#4,Top,Salsa,Challenger - 15 LP,59.3,213 / 146,YungYiga
#5,Jungle,Pyosik,Challenger - 9 LP,59.4,257 / 176,TheStriker9
#6,ADC,Deft,Diamond I - 90 LP,55.8,187 / 148,TheStriker9
#7,Jungle,Poppey,Diamond I - 65 LP,52.8,251 / 224,NAVI
#8,Mid,Foxy,Diamond I - 64 LP,55.8,130 / 103,Foxy
#9,ADC,Jotaro Kujo,Diamond I - 63 LP,53.9,137 / 117,Ithirul
#10,Mid,Frimmy23,Diamond I - 40 LP,59.5,241 / 164,YoloMedic
#11,ADC,Kudor88888882141,Diamond I - 24 LP,51.8,99 / 92,Mac
#12,Mid,BOOCAUWMOO,Diamond I - 19 LP,47.3,167 / 186,BooCauwMoo
#13,Top,TopBot,Diamond I - 10 LP,54.3,89 / 75,TangilBOT
#14,Top,xxaznpuppy32xx,Diamond I - 8 LP,54.2,179 / 151,GamerGirls
#15,Support,MUD Ogre,Diamond I - 8 LP,52.3,138 / 126,Randomness12
#16,Support,Tratz,Diamond I - 5 LP,48.7,94 / 99,Tangil
#17,Support,Kutcher,Diamond I - 2 LP,50.5,98 / 96,Terra
#18,ADC,BöllerBusch,Diamond II - 97 LP,52.4,120 / 109,Jungler1337
#19,Top,RNG Letme,Diamond II - 91 LP,45.5,95 / 114,LPLAhri
#20,Top,Ezio,Diamond II - 91 LP,54.0,114 / 97,TexeQ
#21,Jungle,Ceasarna,Diamond II - 83 LP,53.3,89 / 78,iampvm
#22,Support,Anbeeld,Diamond II - 81 LP,56.3,211 / 164,Anbeeld
#23,Support,BoquitaCampeon,Diamond II - 70 LP,52.0,64 / 59,Jon_14
#24,Support,R.Leg of Cauw,Diamond II - 65 LP,56.7,76 / 58,BooCauwMoo
#25,Jungle,Gnima,Diamond II - 64 LP,50.2,102 / 101,YoloMedic
#26,ADC,Bilbo Gaggins,Diamond II - 62 LP,54.3,88 / 74,ImagineBaggins
#27,Top,Amouranth,Diamond II - 61 LP,54.3,150 / 126,Simp
#28,Support,Egirl champs onl,Diamond II - 61 LP,52.5,158 / 143,Spooky
#29,Support,Monkey Mokney,Diamond II - 60 LP,58.2,71 / 51,Ghacobe
#30,Mid,violator,Diamond II - 60 LP,55.9,76 / 60,sanchesmemo
#31,Mid,Giorno Giovanna,Diamond II - 50 LP,66.7,58 / 29,Ithirul
#32,ADC,Goblin,Diamond II - 50 LP,66.3,61 / 31,Ghacobe
#33,Mid,PepeCool,Diamond II - 49 LP,52.0,130 / 120,LS
#34,Jungle,Zevton,Diamond II - 48 LP,54.4,74 / 62,polop900
#35,Jungle,Bibi,Diamond II - 48 LP,49.4,88 / 90,Troeton
#36,Jungle,Test2,Diamond II - 44 LP,49.0,73 / 76,test
#37,Top,Chrusher,Diamond II - 43 LP,51.4,74 / 70,Spezza
#38,Mid,BottleCaps,Diamond II - 43 LP,51.3,82 / 78,Phost
#39,Support,iEnygma,Diamond II - 40 LP,54.7,64 / 53,EG Voutocu
#40,Top,Destructoid,Diamond II - 38 LP,48.4,106 / 113,YoloMedic
#41,ADC,Sylmarae,Diamond II - 36 LP,50.7,112 / 109,Kythaela
#42,Mid,GummyBear,Diamond II - 33 LP,58.0,83 / 60,Spezza
#43,Jungle,Jinxnator,Diamond II - 32 LP,50.2,105 / 104,Jinxnator
#44,Top,AshenOne,Diamond II - 28 LP,54.6,65 / 54,Fells
#45,ADC,Vortex_c4,Diamond II - 24 LP,51.4,75 / 71,LumiFumi
#46,Top,Zuko,Diamond II - 17 LP,50.6,91 / 89,Lior
#47,ADC,Reign,Diamond II - 5 LP,50.9,84 / 81,ephemeral
#48,Mid,Salt,Diamond II - 5 LP,51.7,89 / 83,JMENDOZA
#49,Mid,Totoro the duck,Diamond II - 4 LP,50.3,80 / 79,Kuury
#50,ADC,TPOPIS,Diamond II - 3 LP,54.8,68 / 56,Byumbi
#51,Top,Mr The Rat King,Diamond II - 2 LP,57.9,66 / 48,DangerousMolerat
#52,ADC,Kadlin,Diamond II - 0 LP,53.5,83 / 72,Jinxnator
#53,ADC,Test4,Diamond III - 95 LP,57.1,56 / 42,test
#54,Support,Jao,Diamond III - 94 LP,47.7,84 / 92,YoloMedic
#55,Jungle,Blaze,Diamond III - 94 LP,54.0,75 / 64,Hit_Critical
#56,Top,Top,Diamond III - 92 LP,53.4,62 / 54,jksad
#57,Jungle,JglBot,Diamond III - 92 LP,47.0,94 / 106,TangilBOT
#58,ADC,ADC shen,Diamond III - 87 LP,52.4,66 / 60,shen adc
#59,Top,MrBochka,Diamond III - 83 LP,49.8,112 / 113,Anbeeld
#60,Jungle,DanDy,Diamond III - 81 LP,55.3,68 / 55,minimike97
#61,ADC,BotBot,Diamond III - 80 LP,48.0,86 / 93,TangilBOT
#62,Jungle,EG Voutocu,Diamond III - 75 LP,49.1,114 / 118,EG Voutocu
