Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,Jungle,Pyosik,Challenger - 138 LP,59.6,368 / 249,TheStriker9
#2,Support,Aqua,Challenger - 124 LP,66.7,204 / 102,Trindor
#3,ADC,Deft,Challenger - 119 LP,58.6,263 / 186,TheStriker9
#4,ADC,T1 T1,Challenger - 106 LP,64.1,211 / 118,Soraka
#5,Top,Salsa,Challenger - 94 LP,57.9,312 / 227,YungYiga
#6,Mid,BOOCAUWMOO,Challenger - 58 LP,51.6,252 / 236,BooCauwMoo
#7,ADC,Kadlin,Challenger - 53 LP,56.6,185 / 142,Jinxnator
#8,Jungle,Gnima,Challenger - 14 LP,53.5,183 / 159,YoloMedic
#9,Mid,violator,Challenger - 1 LP,55.9,181 / 143,sanchesmemo
#10,Support,Tratz,Diamond I - 91 LP,52.3,180 / 164,Tangil
#11,Mid,Salt,Diamond I - 77 LP,54.3,188 / 158,JMENDOZA
#12,Support,Anbeeld,Diamond I - 75 LP,55.7,296 / 235,Anbeeld
#13,Support,Egirl champs onl,Diamond I - 75 LP,55.6,267 / 213,Spooky
#14,Jungle,Kong,Diamond I - 73 LP,53.7,183 / 158,YungYiga
#15,Support,BoquitaCampeon,Diamond I - 70 LP,53.9,146 / 125,Jon_14
#16,Top,Top,Diamond I - 69 LP,57.1,144 / 108,jksad
#17,Top,xxaznpuppy32xx,Diamond I - 64 LP,52.3,276 / 252,GamerGirls
#18,Top,Zuko,Diamond I - 61 LP,53.7,176 / 152,Lior
#19,ADC,Kogglemoggle,Diamond I - 60 LP,53.8,142 / 122,Sinker
#20,Mid,Giorno Giovanna,Diamond I - 58 LP,57.9,176 / 128,Ithirul
#21,Support,Test5,Diamond I - 57 LP,56.3,144 / 112,test
#22,ADC,Bilbo Gaggins,Diamond I - 54 LP,54.1,165 / 140,ImagineBaggins
#23,Top,SmackyB,Diamond I - 53 LP,51.0,187 / 180,Byumbi
#24,Jungle,Test2,Diamond I - 52 LP,52.4,166 / 151,test
#25,ADC,Sylmarae,Diamond I - 52 LP,52.9,231 / 206,Kythaela
#26,Mid,Frimmy23,Diamond I - 45 LP,58.3,325 / 232,YoloMedic
#27,Jungle,time,Diamond I - 38 LP,53.4,171 / 149,schlafen
#28,Support,KuroKy,Diamond I - 33 LP,52.1,190 / 175,NAVI
#29,Top,RNG Letme,Diamond I - 31 LP,48.4,181 / 193,LPLAhri
#30,ADC,Jotaro Kujo,Diamond I - 31 LP,53.6,232 / 201,Ithirul
#31,Top,Destructoid,Diamond I - 29 LP,51.0,179 / 172,YoloMedic
#32,Jungle,Dontgank,Diamond I - 28 LP,50.2,148 / 147,Key
#33,Mid,Gezar,Diamond I - 24 LP,62.7,156 / 93,Kai
#34,Mid,Hallend,Diamond I - 23 LP,60.7,142 / 92,Hallend
#35,Mid,Foxy,Diamond I - 23 LP,54.7,210 / 174,Foxy
#36,Support,MUD Ogre,Diamond I - 23 LP,51.7,213 / 199,Randomness12
#37,Mid,whygar player,Diamond I - 23 LP,55.5,176 / 141,roysiggi
#38,Mid,Arteros,Diamond I - 23 LP,51.4,259 / 245,Anbeeld
#39,Jungle,JglBot,Diamond I - 21 LP,49.4,177 / 181,TangilBOT
#40,ADC,Kudor88888882141,Diamond I - 18 LP,52.2,175 / 160,Mac
#41,ADC,ADC shen,Diamond I - 17 LP,51.6,160 / 150,shen adc
#42,ADC,cryhard,Diamond I - 17 LP,44.7,55 / 68,roysiggi
#43,Top,DoinB,Diamond I - 16 LP,51.7,195 / 182,LordArtos
#44,ADC,SelfishPanda,Diamond I - 16 LP,57.6,160 / 118,Mekaki
#45,Support,Kutcher,Diamond I - 15 LP,51.2,190 / 181,Terra
#46,Jungle,Achates,Diamond I - 15 LP,52.6,154 / 139,Hallend
#47,Support,FPX Crisp,Diamond I - 13 LP,49.7,183 / 185,LPLAhri
#48,Top,strawberry snail,Diamond I - 10 LP,54.7,163 / 135,annauwumarie
#49,Mid,PepeCool,Diamond I - 10 LP,50.7,229 / 223,LS
#50,Jungle,Blaze,Diamond I - 10 LP,51.9,168 / 156,Hit_Critical
#51,Jungle,Ceasarna,Diamond I - 9 LP,53.2,194 / 171,iampvm
#52,Top,circles,Diamond I - 8 LP,53.4,143 / 125,kokoko
#53,Top, IG TheShy,Diamond I - 8 LP,54.3,157 / 132,Oafers
#54,Support,strawberry cow,Diamond I - 8 LP,52.7,149 / 134,annauwumarie
#55,Support,Lambo Bambo,Diamond I - 5 LP,51.2,172 / 164,Byumbi
#56,Top,Mr The Rat King,Diamond I - 4 LP,56.3,152 / 118,DangerousMolerat
#57,Mid,MidBot,Diamond I - 1 LP,50.4,173 / 170,TangilBOT
#58,ADC,mind,Diamond I - 1 LP,54.2,188 / 159,schlafen
#59,ADC,AJDG Angel,Diamond I - 0 LP,50.2,155 / 154,Lightandhope
#60,Jungle,Bibi,Diamond II - 99 LP,50.3,166 / 164,Troeton
#61,Jungle,Zevton,Diamond II - 99 LP,53.6,158 / 137,polop900
#62,Support,Keria,Diamond II - 99 LP,50.7,189 / 184,TheStriker9
#63,Top,迈特晒,Diamond II - 99 LP,51.0,197 / 189,sayluca
#64,ADC,Goblin,Diamond II - 97 LP,54.7,140 / 116,Ghacobe
#65,Mid,reality,Diamond II - 97 LP,51.6,162 / 152,schlafen
#66,Mid,GummyBear,Diamond II - 94 LP,54.4,198 / 166,Spezza
#67,ADC,TES Jackeylove,Diamond II - 93 LP,50.4,195 / 192,LPLAhri
#68,Mid,Frethborn,Diamond II - 92 LP,52.1,165 / 152,Jinxnator
#69,Mid,Flame,Diamond II - 87 LP,50.6,159 / 155,Hit_Critical
#70,Support,春夜蓝,Diamond II - 86 LP,57.9,146 / 106,sayluca
#71,Jungle,strawberry cat,Diamond II - 85 LP,50.6,161 / 157,annauwumarie
#72,Mid,BottleCaps,Diamond II - 85 LP,51.0,159 / 153,Phost
#73,Top,Funn1k,Diamond II - 85 LP,51.4,218 / 206,NAVI
#74,Top,Ezio,Diamond II - 84 LP,51.5,183 / 172,TexeQ
#75,Jungle,EG Voutocu,Diamond II - 84 LP,50.4,204 / 201,EG Voutocu
#76,Top,Dumbass,Diamond II - 84 LP,50.3,183 / 181,Key
#77,Jungle,420~truaznkity,Diamond II - 83 LP,51.8,190 / 177,GamerGirls
#78,Jungle,Jinxnator,Diamond II - 81 LP,50.8,213 / 206,Jinxnator
#79,ADC,TPOPIS,Diamond II - 80 LP,50.5,184 / 180,Byumbi
#80,Jungle,Poppey,Diamond II - 79 LP,53.7,345 / 298,NAVI
#81,Top,Broly,Diamond II - 79 LP,56.2,158 / 123,CrimsonEcho
#82,Mid,Bye Bye Driver,Diamond II - 76 LP,51.3,196 / 186,110110010011
#83,Support,Maïwenn,Diamond II - 74 LP,50.8,189 / 183,DitIsDonny
#84,ADC,strawberry dog,Diamond II - 67 LP,51.8,158 / 147,annauwumarie
#85,ADC,Kvad,Diamond II - 67 LP,48.9,181 / 189,Spezza
#86,Support,Monkey Mokney,Diamond II - 67 LP,53.3,154 / 135,Ghacobe
#87,Support,unicornpetpetuwu,Diamond II - 66 LP,48.1,174 / 188,GamerGirls
#88,Mid,Choky,Diamond II - 65 LP,48.8,148 / 155,Key
#89,Jungle,EDG Clearlove7,Diamond II - 62 LP,51.3,158 / 150,RNGFirefox
#90,Jungle,jekedeke,Diamond II - 62 LP,51.0,157 / 151,sauce
#91,Support,CoreJJ,Diamond II - 61 LP,48.7,187 / 197,Opticreed
#92,Top,AshenOne,Diamond II - 60 LP,54.7,157 / 130,Fells
#93,Top,DRX Deft,Diamond II - 60 LP,53.7,137 / 118,Tokyo Smurfer
#94,Support,R.Leg of Cauw,Diamond II - 60 LP,52.2,167 / 153,BooCauwMoo
#95,Jungle,Topener,Diamond II - 59 LP,48.9,172 / 180,Byumbi
#96,ADC,Nero,Diamond II - 57 LP,53.1,153 / 135,Yzeerf
#97,Top,Pepega,Diamond II - 56 LP,50.9,191 / 184,LS
#98,Mid,Vergil,Diamond II - 51 LP,51.1,161 / 154,Yzeerf
